PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00IPp,4Q3/6pk/p3p2p/5p2/1p1P2P1/4q2P/2B1n2B/7K w - - 0 35,g4f5 e3f3,1603,87,89,2106,endgame mate mateIn1 oneMove,https://lichess.org/JKNcTJw1#69,
00zqB,3r1rk1/pp6/5pb1/2p2q2/8/P2P4/1PP4Q/2K3RR b - - 1 27,c5c4 h2h7,1611,128,91,25,mate mateIn1 middlegame oneMove pin,https://lichess.org/EURKTOGv/black#54,
01N7F,6k1/Q7/6p1/2p4p/P6P/1P3qPK/2P5/8 w - - 1 46,a7c5 f3h1,1628,78,93,3326,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/NBOfEd8e#91,
01WRz,6k1/p1p2pp1/1p1b3p/3Pq3/2P5/5Q1P/P1R3P1/7K w - - 3 31,c2f2 e5h2,1695,87,61,353,endgame mate mateIn1 oneMove,https://lichess.org/lHH0GP8g#61,
02XBK,r2q1bnr/pb2p1p1/nk5p/1p6/3PpB2/1QN5/PPP2PPP/2KR3R b - - 1 15,a8c8 b3b5,1622,78,19,175,mate mateIn1 middlegame oneMove,https://lichess.org/56uQJZop/black#30,Caro-Kann_Defense Caro-Kann_Defense_Hillbilly_Attack
02xqj,2r1r1k1/pb3p1p/1p1q2p1/3nb3/2B1R3/2P3BP/PPQ2PP1/3R2K1 w - - 0 20,g3e5 e8e5,1651,125,42,16,advantage middlegame oneMove,https://lichess.org/wsPYwvhi#39,
03C5N,2r3k1/1p4pp/p3b3/4p3/1P6/6P1/2KQB2P/q2R3R w - - 3 25,c2d3 a1d4,1659,87,77,367,mate mateIn1 middlegame oneMove,https://lichess.org/APzGxCuH#49,
03S7l,1R5R/3kpr1p/3p4/3P1P2/2n1P3/2r5/5N2/1K6 b - - 5 44,f7g7 b8b7,1606,87,82,1319,endgame mate mateIn1 oneMove,https://lichess.org/EYN9LhoQ/black#88,
03Zm1,3r4/2p4R/1p3p2/p1b1pNk1/6P1/1PP2PK1/P7/8 b - - 2 36,d8d2 h7g7,1682,87,82,295,endgame mate mateIn1 oneMove,https://lichess.org/SYj0dwlW/black#72,
03h6T,r2rb1k1/ppq4p/1np2NpQ/4Pp2/5P2/1P4P1/P5BP/2R2RK1 b - - 1 23,g8h8 h6f8,1639,86,71,1447,mate mateIn1 middlegame oneMove,https://lichess.org/NyJ0CciW/black#46,
040x1,5k2/ppr1npp1/1q2p3/3pP3/3P3Q/5N2/PP3P1P/1R4K1 b - - 2 23,e7f5 h4d8,1610,77,93,3001,endgame mate mateIn1 oneMove,https://lichess.org/LUMnoGXj/black#46,
043tp,r1b2r2/1pq2p2/p1p2k2/2b5/8/3B2P1/PPPQ2KP/4R3 b - - 1 23,c5d4 d2h6,1628,79,82,305,mate mateIn1 middlegame oneMove,https://lichess.org/C426gBUP/black#46,
048Ge,r1bq1rk1/p1p2ppp/2pp1n2/6B1/1b2P3/2NB4/PPP2PPP/R2Q1RK1 b - - 1 9,d6d5 e4e5,1601,82,82,53,advantage oneMove opening,https://lichess.org/fruWMQBT/black#18,Scotch_Game Scotch_Game_Schmidt_Variation
04Tbo,r4rk1/ppb2ppp/5n2/2p4q/2B5/1P2Pb2/P3QPPP/R1B2RK1 w - - 0 16,e2f3 h5h2,1624,109,82,133,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/CEwyXbx9#31,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
