PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
3DBvE,r1r5/5p1k/4b3/p1pp4/1p2q2P/2P5/PP1B4/1NKQ3R b - - 2 31,c8g8 d1h5 h7g7 h5h6,1913,78,95,15006,dovetailMate mate mateIn2 middlegame short,https://lichess.org/xfh5gGQ6/black#62,
4EmAc,8/6p1/2P1Rp1k/4pP2/5b2/3P3P/4Q1P1/2q1K3 w - - 21 55,e1f2 f4g3 f2g3 c1f4,1939,75,95,21640,attraction dovetailMate endgame mate mateIn2 sacrifice short,https://lichess.org/2qyM80LY#109,
4IdWN,8/Q7/3kpp2/pp6/2p1qB2/8/P5P1/6K1 b - - 0 43,d6d5 a7d7 d5c5 d7d6,1963,77,92,3615,dovetailMate endgame master mate mateIn2 short,https://lichess.org/brSGTdRU/black#86,
6CzrJ,1k3Qnr/ppp2p1p/4qb2/8/5BP1/7K/PPP5/3R4 b - - 2 25,e6c8 f4c7 b8c7 f8d6,1993,76,93,5546,attraction dovetailMate mate mateIn2 middlegame pin queensideAttack sacrifice short,https://lichess.org/GqFwsoCo/black#50,
6oVtZ,4r1r1/p4pkp/1p2bR2/4Q1pq/8/3P4/PPP2PP1/4R1K1 b - - 5 29,e6a2 f6e6 f7f6 e5f6,1910,82,53,117,discoveredAttack dovetailMate mate mateIn2 middlegame short,https://lichess.org/VxfT0uXY/black#58,
8lCy3,5rk1/p1p3pp/3p4/8/1P1P4/2P1K1nq/P2Q3P/4R2R w - - 0 24,h2g3 h3g3 e3e2 g3f3,1990,78,93,6146,dovetailMate endgame mate mateIn2 short,https://lichess.org/I0asMM6J#47,
9UVJ3,2k5/pppn4/4p1pq/3pN3/3P2Q1/1P5r/P4P2/2R2RK1 w - - 3 24,f2f3 h3h1 g1f2 h6d2 f2g3 d2h2,1969,73,95,19488,dovetailMate exposedKing long mate mateIn3 middlegame,https://lichess.org/IbnTpdW1#47,
9iLty,1k2r3/1pp2pQp/p7/8/4r3/2N3B1/PPP1KRqP/3R4 w - - 0 22,c3e4 g2e4 e2d2 e4e3,1944,77,97,4797,dovetailMate mate mateIn2 middlegame short,https://lichess.org/rv0WPRhf#43,
A3GyT,r2q1rk1/1pp1nbpB/p4p2/3p4/3P3N/2P1P1P1/PP3PP1/R2QK2R b KQ - 0 16,g8h7 h4g6 h7g6 d1h5,1943,76,94,11738,attraction discoveredAttack dovetailMate mate mateIn2 middlegame sacrifice short,https://lichess.org/rZdgpkVg/black#32,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
Aj3je,2kr1b1r/B1p3p1/4pn1p/1Q1p4/8/5P2/PPq2P1P/RN2R1K1 b - - 5 18,f6h5 b5a6 c8d7 a6e6,1955,76,96,938,dovetailMate mate mateIn2 middlegame queensideAttack short,https://lichess.org/xgFoLOBP/black#36,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
BtwdY,r1r5/1p2k1Q1/p2pbpB1/4P3/2q2P2/8/1B4PP/1Nn3K1 b - - 0 27,e7d8 g7f8 d8c7 f8d6,1951,76,93,3377,dovetailMate mate mateIn2 middlegame short,https://lichess.org/ZZy6Ghek/black#54,
ByIs4,8/1bp2Bpk/7p/p7/3qr3/5QPP/PP3R1K/8 b - - 2 34,e4e1 f7g6 h7g6 f3f5,1920,77,90,1217,attraction dovetailMate endgame mate mateIn2 sacrifice short,https://lichess.org/DuTE4aKU/black#68,
F8o8H,8/3Q2pk/3p1p1p/4qN2/8/4p2P/6P1/7K b - - 1 43,h7g6 d7g7 g6f5 g7g4,1973,81,91,138029,dovetailMate endgame mate mateIn2 sacrifice short,https://lichess.org/uRCCioWH/black#86,
FE7nN,2k2R1r/pq6/2p1p1p1/2Qpb1B1/7p/3P2PP/P1P4K/8 b - - 1 28,h8f8 c5f8 c8c7 f8d8,1923,124,100,66,dovetailMate endgame mate mateIn2 short,https://lichess.org/NN1pqxtr/black#56,
FPmry,4r1k1/p4ppp/1p2p3/2p5/2PP1Pn1/PP4P1/2Q1K1qP/1R1R4 w - - 1 24,e2d3 g2f3 d3d2 f3e3,1979,78,91,250,dovetailMate endgame mate mateIn2 short,https://lichess.org/Oi5zfSps#47,
GcgHz,8/5p2/3bk3/4p3/2Qp3P/7K/r5P1/1q6 b - - 1 44,e6f5 c4f7 f5e4 f7f3,1992,78,96,22916,dovetailMate endgame mate mateIn2 short,https://lichess.org/83MfNes5/black#88,
KSmfA,6k1/1p3p1p/2p2pb1/p2p2P1/3P4/q1P2B1P/P1PK1P2/4Q3 b - - 0 25,a3a2 e1e8 g8g7 g5f6 g7f6 e8e5,1978,111,55,25,attraction dovetailMate endgame long mate mateIn3,https://lichess.org/ehcyusC8/black#50,
KYkXl,5rk1/2p3pp/p1P1R3/1p1Q4/3N1qp1/P6P/1PP2PPK/8 w - - 3 25,h2g1 f4f2 g1h1 f2f1 h1h2 g4g3 h2g3 f1f4,1954,77,90,174,attraction dovetailMate endgame kingsideAttack mate mateIn4 veryLong,https://lichess.org/EhnLqJNT#49,
KxYB7,3r1r1k/pbp2p1p/4p3/3q1p2/1p1P4/2P1B2R/PPB1Q1PP/6K1 b - - 3 20,f8g8 h3h7 h8h7 e2h5 h7g7 h5h6,1929,76,93,563,attraction dovetailMate kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/6v6oVDW6/black#40,
LGSud,1r2rk2/2q2p1B/2p2Q2/p1Pp4/5P2/P3P2P/2K2P2/8 b - - 2 27,c7b7 f6h6 f8e7 h6d6,1956,74,95,19678,dovetailMate endgame mate mateIn2 short,https://lichess.org/RnNMEyX3/black#54,
LlLrz,8/p4p1p/6pk/pP3P2/6q1/4Q1Pr/8/4R1K1 b - - 2 38,h6g7 f5f6 g7f6 e3e5,1976,74,90,2506,attraction dovetailMate endgame mate mateIn2 short,https://lichess.org/ValoGjsT/black#76,
NSse8,8/7q/4k3/4P1BK/7P/6P1/4Q3/8 w - - 9 51,g5h6 h7f7 h5g4 f7f5,1935,76,91,3191,dovetailMate endgame mate mateIn2 short,https://lichess.org/q7BR6lCs#101,
NfPjG,6Q1/1p1r4/p4p2/3k1p1p/4p2P/B4nP1/PP1r1P2/5K2 b - - 33 52,d5c6 g8c4 c6b6 c4c5,1944,101,68,97,dovetailMate endgame master mate mateIn2 short,https://lichess.org/qjOmoSxe/black#104,
OOOD7,2r5/1p2kQ2/p3p1B1/4P1P1/1P4K1/P5P1/1p6/7q b - - 0 33,e7d8 f7f8 d8c7 f8d6,1970,98,38,50,dovetailMate endgame master mate mateIn2 short,https://lichess.org/czoMEnMu/black#66,
Pi6Kt,5rrk/1pp1pp1p/3p2qR/p7/8/4BQ1P/6P1/6K1 b - - 1 32,g6g3 h6h7 h8h7 f3h5 h7g7 h5h6,1953,76,91,932,attraction dovetailMate endgame long mate mateIn3 sacrifice,https://lichess.org/n3B4wgqt/black#64,
Tk340,5q1k/p6p/8/4p3/Q2p4/8/PPB3PP/4b2K w - - 1 27,h2h3 f8f1 h1h2 e1g3 h2g3 f1f4,1988,85,67,63,attraction dovetailMate endgame long mate mateIn3 sacrifice,https://lichess.org/bkNdjxhg#53,
Wli5f,2r2r2/1p3k1p/p3p1R1/4P1N1/3PQ3/7K/Pq6/8 b - - 2 27,f7e7 g6e6 e7d8 e4d5 d8c7 d5d6,1934,77,94,5324,dovetailMate endgame long mate mateIn3,https://lichess.org/eA8QKW7c/black#54,
WxQOZ,8/5r2/4pk1p/3q4/2p3QP/8/5PP1/4R1K1 b - - 0 34,h6h5 e1e6 d5e6 g4g5,1987,77,94,6347,dovetailMate endgame mate mateIn2 sacrifice short,https://lichess.org/S4uDQKUT/black#68,
Xb8dt,r4r2/4q2k/1pQp3p/p1p2b2/7P/1NPP1B2/PP3P1K/R5R1 w - - 1 27,f3e4 e7h4 h2g2 h4h3,1930,78,93,645,dovetailMate mate mateIn2 middlegame short,https://lichess.org/ZaC54dfe#53,
ZUWbq,3q3r/ppr1k1pp/5p1n/4N2Q/4P3/1BP1b3/PP1p2PP/R2K1R2 b - - 0 19,f6e5 h5e5 e7d7 e5e6,1975,76,90,322,dovetailMate master mate mateIn2 middlegame short,https://lichess.org/Bz7biOLQ/black#38,
bMxX9,4k3/8/b2Q4/p2PpB2/P3P3/7P/6P1/2q3K1 w - - 3 43,g1f2 c1f1 f2g3 f1f4,1977,78,95,4323,dovetailMate endgame mate mateIn2 short,https://lichess.org/1Fxq5mIe#85,
bb8cK,r1nk4/pp6/4Q2p/R2pP2P/1b1Pq3/4P3/1P2KR2/8 b - - 0 27,b4a5 f2f8 d8c7 f8c8 a8c8 e6d6,1979,79,93,159755,dovetailMate endgame exposedKing long mate mateIn3 sacrifice,https://lichess.org/KpaRqbuu/black#54,
cQTov,r1b1k2r/p2p1p2/1p6/2b3pp/4P1q1/2N2N2/PPP1K1PP/R2Q1B1R w kq - 0 17,c3a4 g4e4 e2d2 e4e3,1938,75,92,784,dovetailMate fork mate mateIn2 middlegame short,https://lichess.org/PAHknNh8#33,Sicilian_Defense Sicilian_Defense_Lowenthal_Variation
d17Gc,Q5nk/6pp/p1n1B3/8/1p4P1/P2PK1q1/1P6/R1B2R2 w - - 3 28,f1f3 g3e1 e3f4 e1e5,1956,77,95,9016,dovetailMate mate mateIn2 middlegame short,https://lichess.org/ihHFkSmR#55,
eKGe5,7k/pB1Q3p/2N2pp1/1q6/4r3/P1P3KP/1P3PP1/7R w - - 9 29,c6a7 b5e5 f2f4 e5f4,1911,78,87,658,dovetailMate endgame mate mateIn2 short,https://lichess.org/chix4cWV#57,
eW1OE,8/7p/1p6/4k2Q/2P2p2/1P2q3/KP6/8 b - - 6 43,e5e4 h5d5,1993,90,84,96,dovetailMate endgame master mate mateIn1 oneMove queenEndgame,https://lichess.org/pg9TSrjR/black#86,
fGhIx,5b2/2Q2pk1/4p1p1/1p1qN2p/7P/6P1/5P1K/8 b - - 3 37,g7f6 c7f7 f6e5 f7f4,1931,78,95,10069,dovetailMate endgame fork mate mateIn2 sacrifice short,https://lichess.org/MUt00Uii/black#74,
hLsAn,r4r2/1pp2pPQ/p3bk2/4p3/4P3/8/P1q2PP1/4RK1R b - - 0 25,f8g8 h7h4 f6g7 h4h6,1983,76,93,8638,dovetailMate mate mateIn2 middlegame short,https://lichess.org/kLCCArRv/black#50,
hYNMo,r2q1r2/p2npp1k/1p1p4/8/1P6/4BQ2/P4PPP/R5K1 b - - 0 17,f8g8 f3h5 h7g7 h5h6,1932,82,95,18684,dovetailMate mate mateIn2 middlegame short,https://lichess.org/kzxEoG0f/black#34,Indian_Defense Indian_Defense_Omega_Gambit
i8W6P,6k1/1pp1rbpp/p2q1pn1/3p1BP1/3P1PQ1/2n4N/1KP4P/3R1R2 w - - 0 24,b2c3 d6a3 c3d2 a3e3,1933,78,90,3180,dovetailMate mate mateIn2 middlegame short,https://lichess.org/mHsv6CS2#47,
iHZMb,6k1/1Q3pp1/4p2p/1R1pP3/4q3/4B1PP/2p2P2/r4BK1 w - - 0 38,b5c5 a1f1 g1f1 e4h1 f1e2 h1d1,1944,78,93,2753,attraction dovetailMate endgame long mate mateIn3 sacrifice,https://lichess.org/tHvkdoO5#75,
iNQg4,4k3/p1p5/P7/4nQ2/1P1qP3/5KPp/2P4P/8 w - - 2 41,f3f4 d4d2 f4e5 d2d6,1995,83,80,114,dovetailMate endgame mate mateIn2 sacrifice short,https://lichess.org/dzfDMhqC#81,
ixQOY,2r3r1/1p1k1Q1p/p3p3/3pP3/Pn1q2P1/1P6/5P1P/R4RK1 b - - 0 23,d7c6 f7e6 c6c7 e6d6,1976,78,89,1180,dovetailMate mate mateIn2 middlegame short,https://lichess.org/SFK4sVxq/black#46,
jatSn,7k/6p1/p4p1p/1p2pP2/3qP1Pb/PB5P/2P1Q3/2K5 w - - 1 33,e2d3 d4a1 c1d2 a1e1,1954,78,95,19228,dovetailMate endgame mate mateIn2 queensideAttack short,https://lichess.org/E7B5iCC3#65,
kaELo,5k2/6Q1/p3p3/1p1qPb1r/2n5/P1P2P2/6R1/6K1 b - - 4 36,f8e8 g7g8 e8d7 g2g7 d7c6 g8c8 c6b6 c8c7,1989,77,93,6632,dovetailMate endgame exposedKing mate mateIn4 veryLong,https://lichess.org/GwTdm0Tc/black#72,
kc9Tp,3r3r/ppqkp3/4R3/5Qp1/2pP4/2P4P/PP1b1P2/1R4K1 b - - 9 30,h8f8 e6f6 e7e6 f5e6,1909,77,95,12107,discoveredAttack dovetailMate mate mateIn2 middlegame short,https://lichess.org/iUeHjzgU/black#60,
kvZ5r,1k2R3/p4p2/Qpp2pp1/3r4/3q4/7P/PPP5/2K5 b - - 3 31,b8c7 a6a7 c7d6 a7e7,1952,75,93,5031,dovetailMate endgame mate mateIn2 short,https://lichess.org/TnJww3sy/black#62,
mrxAI,r1b3k1/pp5p/4p1p1/3pP1b1/8/P1K2rP1/1PB1Nq1P/R1BQ3R w - - 5 19,c2d3 f2c5 c3b3 c5c4,1934,87,57,142,dovetailMate mate mateIn2 middlegame pin short,https://lichess.org/Ytrf03Xn#37,French_Defense French_Defense_Tarrasch_Variation
oM0jM,3r2k1/5ppp/2q1p3/8/1R6/4Q2P/N4P2/5bK1 w - - 0 32,g1f1 c6h1 f1e2 h1d1,1977,77,95,16725,dovetailMate endgame mate mateIn2 short,https://lichess.org/kg92V4lN#63,
oP6Nw,4Q3/2p2B1k/7p/pp4p1/5KP1/2Pb3P/P4P2/7q w - - 0 33,f4e5 h1e4 e5f6 e4f4 f6e7 f4d6,1954,76,93,5211,dovetailMate endgame long mate mateIn3,https://lichess.org/yAiT7Tra#65,
oTl9d,1r4rk/p4p1p/4p3/q2p1p2/8/1B5R/PbPBQ1PP/6K1 b - - 1 24,a5c7 h3h7 h8h7 e2h5 h7g7 h5h6,1975,80,92,174108,attraction dovetailMate kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/0Wni85gX/black#48,
p0er3,1Q3k2/3r1p1p/6p1/p3B3/P2P4/2q4P/5PPK/8 b - - 1 34,f8e7 e5f6 e7f6 b8e5,1902,76,94,7376,attraction dovetailMate endgame master mate mateIn2 sacrifice short,https://lichess.org/vngSAbNo/black#68,
qXPvI,4Q3/5pp1/4pNk1/p2pN2p/Pp6/2r3PP/1q3P1K/2r5 b - - 5 40,g6f6 e8f7 f6e5 f7f4,1917,76,92,1497,dovetailMate endgame mate mateIn2 sacrifice short,https://lichess.org/nL5fAOrs/black#80,
rVcNB,7k/1pN1q2p/p5p1/5b2/QB4p1/KP6/P2r4/8 b - - 3 38,e7c7 a4e8 h8g7 e8f8,1915,79,95,17385,dovetailMate endgame mate mateIn2 short,https://lichess.org/vIPmAjIM/black#76,
sbi2g,8/1p1b2p1/p5Qp/4p1k1/3qB3/P7/6PK/8 b - - 3 39,g5f4 g6g3 f4e4 g3f3,1968,77,93,5262,dovetailMate endgame mate mateIn2 sacrifice short,https://lichess.org/RvRIL0HS/black#78,
tglQb,r4r1k/1pqb1p1p/p3p2R/2p1b3/8/2NP4/PPP1Q1P1/R1B4K b - - 2 17,f8g8 h6h7 h8h7 e2h5 h7g7 h5h6,1933,76,91,3813,attraction dovetailMate kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/Nz1yVqzV/black#34,Sicilian_Defense Sicilian_Defense_McDonnell_Attack
