PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
01srl,2r1r3/pQ5p/5kp1/1P6/P7/8/5PPP/4R1K1 w - - 1 34,e1e8 c8c1 e8e1 c1e1,714,79,96,3314,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/T6cxLj6c#67,
02AZ6,2r5/2r4k/p5q1/7p/3p3P/1p6/1P1Q4/K5R1 w - - 0 38,g1g6 c7c1 d2c1 c8c1,713,97,86,249,endgame master mate mateIn2 queenRookEndgame short,https://lichess.org/2qgOYIPO#75,
03j33,5k2/p5p1/1p5p/1P1Q1P2/8/3P2KP/r3r1P1/8 b - - 4 41,e2g2 d5g2 a2g2 g3g2,785,87,94,650,crushing endgame master masterVsMaster queenRookEndgame short,https://lichess.org/8G9eGKeF/black#82,
08p4U,6Qk/4R1pp/p3p3/1pq3r1/8/P1P1P2P/1P3RP1/6K1 b - - 0 35,h8g8 e7e8 c5f8 f2f8,709,89,88,427,endgame master mate mateIn2 queenRookEndgame short,https://lichess.org/eXWK141t/black#70,
0DwVv,8/R5PK/5k2/8/8/p7/r7/8 w - - 0 66,g7g8q a2h2,776,87,75,85,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/pqF1Ftgc#131,
0EyJW,3R4/kp6/5q2/7p/4p2P/pP3P2/P1P5/1K1R4 w - - 0 34,f3e4 f6b2,773,104,94,217,endgame master mate mateIn1 oneMove queenRookEndgame,https://lichess.org/VY6mnxSD#67,
0IKoR,8/6p1/7k/2R5/3Pp2q/4P3/5P2/2R2K2 w - - 0 41,c5d5 h4h1 f1e2 h1c1,708,102,87,893,crushing endgame queenRookEndgame short skewer,https://lichess.org/X1eBji9R#81,
0JOiF,7k/pp1q1Rpr/2p5/3p3P/3PpP2/2P1P2Q/PP3K2/6R1 b - - 0 27,d7h3 f7f8,732,101,87,158,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/SFuqK3I1/black#54,
0RuZh,1r4rk/2R3p1/p4R1Q/4q3/7P/1P6/P5P1/7K b - - 0 38,g7h6 f6h6,754,80,97,1116,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/KEmIbd9j/black#76,
0ThG6,6k1/5p1p/5Pp1/3p4/8/1P3P2/3p2KP/R3r3 b - - 2 32,d2d1q a1a8 e1e8 a8e8,763,94,86,430,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/K7Psyt24/black#64,
0VRW8,3r1rk1/p4Rp1/7p/1p2p2Q/8/1P6/P5PP/5q1K w - - 0 32,f7f1 f8f1,708,101,81,599,backRankMate endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/KhDuQAV9#63,
