PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
006eO,8/8/2p2k2/1p1p4/3P4/1PP1pK2/8/8 b - - 3 64,f6f5 b3b4,2186,115,90,54,defensiveMove endgame equality oneMove pawnEndgame,https://lichess.org/2cHqPgSG/black#128,
03ewz,rn4k1/6pp/2p1p3/pp3r2/3q2n1/2N3Q1/PPP1RPPP/R5K1 b - - 3 20,b8d7 a1d1 d4a7 g3g4,2112,124,78,42,equality middlegame short,https://lichess.org/quJT7Epf/black#40,
066qU,2r3k1/5p1p/1p2pB2/p2b2q1/8/PP2b1N1/RQ3PPP/2r2BK1 b - - 4 22,g5f4 f2e3 f4e3 b2f2,2159,180,100,13,equality middlegame short,https://lichess.org/eMlCT7ou/black#44,
07fpN,r3k1r1/p1p2p1p/2p4q/8/8/1PNPPN2/P1b1Q2P/R3K3 b Qq - 0 16,h6h5 e1d2 c2d3 d2d3,2137,153,100,23,equality middlegame short trappedPiece,https://lichess.org/BSWMBPqL/black#32,
09UuM,6k1/1p2bp1p/1N2p1p1/p7/6P1/P2Q1R2/1P4KP/2q5 w - - 3 37,f3f1 c1b2 f1f2 b2b6,2139,280,100,11,endgame equality fork master short,https://lichess.org/dERSM4z5#73,
0CDqk,5rk1/7p/2p3p1/pp1p4/2q2B2/P4KQ1/7P/4R3 b - - 5 34,c4d3 f3g2,2158,134,100,25,defensiveMove endgame equality oneMove,https://lichess.org/p3WIOZV4/black#68,
0EUSK,7k/5qp1/p3r2p/1p6/3PbP2/1P2B1Q1/P4R1P/3R2K1 w - - 2 30,g1f1 f7h5 f2d2 e6g6 g3f2 h5h3 f1e1 g6g2 f2f1 h3e3,2142,247,100,12,equality exposedKing middlegame veryLong,https://lichess.org/bvbO5d3Y#59,
0Ha9M,2q3k1/1pn3b1/1Q2p1p1/5p1p/3P1P1P/P3P3/BPrNKBP1/7R w - - 1 29,d4d5 c2b2 b6c5 b7b6 c5c6 b2a2,2132,175,100,9,equality fork long middlegame,https://lichess.org/hk487Rxj#57,
0Hach,r3r1k1/p1n2pp1/3pqb1B/8/5PNP/6Q1/PPP3P1/2K2R2 b - - 4 26,g7g6 f4f5 f6b2 c1b2,2153,195,100,14,equality middlegame short,https://lichess.org/984U74PX/black#52,
0JL1N,1r1qkb1r/p1pn1ppp/2B1n3/4N3/3P4/2N5/PP2PP1P/R1B1K2R b KQk - 4 13,e6d4 c6d7 d8d7 e5d7,2150,445,0,1,equality opening short,https://lichess.org/eInlJ5vh/black#26,
0KFxt,b2rk1r1/1q3pB1/p1nb3p/2p5/8/P3PN2/BPQ2PPP/R4RK1 w - - 1 19,c2e4 c6e7,2146,243,40,9,defensiveMove equality middlegame oneMove,https://lichess.org/rwcVPfsQ#37,
0RNGO,2r4k/1q6/p2pQ3/P2P4/7p/7P/6P1/5RK1 w - - 3 41,f1f7 c8c1 g1h2 b7f7 e6h6 h8g8,2173,172,100,15,endgame equality long,https://lichess.org/OWbYXAd7#81,
0Stzm,r3k2r/1pqnn1pp/p3p3/3pP3/5BQ1/8/P1P2PPP/1R1R2K1 b kq - 1 16,e8g8 g4e6 g8h8 e6e7 f8f4 e5e6 c7c5 e7d7,2198,77,97,227,equality fork middlegame veryLong,https://lichess.org/8N2Zhu04/black#32,
0Tc4O,rnb1k2r/ppp2ppp/8/2bpP3/2P2P2/6qN/PP1KP1P1/RNBQ1B1R w kq d6 0 9,d1e1 c5e3 d2d1 g3e1 d1e1 e3c1,2155,199,100,17,equality long opening,https://lichess.org/nZ2cC1kQ#17,
0UzdH,7R/B3bk2/4rn1p/4pKp1/4P3/7P/8/8 b - - 6 48,f6e8 h8h7 f7g8 f5e6 g8h7 e6e7,2150,164,100,20,deflection endgame equality long,https://lichess.org/MmxFqqp4/black#96,
0WbA3,r1b1kb1r/pp4pp/2p2p2/q3N3/2P5/8/PP1P1PPP/R1BQ1RK1 w kq - 1 12,d1h5 g7g6 f1e1 g6h5,2113,171,100,15,defensiveMove equality middlegame short,https://lichess.org/wxvsnXoL#23,
0ZQFj,4r1k1/1bq1ppbp/p2p2p1/1p1P4/1Pr1n3/P1NQB2P/3N1PP1/2R2RK1 w - - 0 19,d2e4 f7f5 c3b5 a6b5,2100,177,100,18,equality middlegame short,https://lichess.org/e0qZ9buT#37,
0aYYm,8/8/8/5p1k/2pK3P/P7/8/8 b - - 3 48,h5h4 a3a4 c4c3 d4c3,2129,160,90,28,endgame equality pawnEndgame quietMove short,https://lichess.org/iCRCBzgE/black#96,
0eEqe,8/1bkp1pp1/pNn1p3/2P4n/2P1P2r/P2P1Q1P/1b3PBq/1R2RK2 w - - 1 25,b1b2 c6e5,2147,169,100,14,equality middlegame oneMove,https://lichess.org/YGxsX4K2#49,
