PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
05nDj,6R1/1pr4p/pR6/5pk1/5n2/r1P2P2/P5PP/6K1 b - - 1 32,g5h5 g2g4 f5g4 f3g4 h5h4 b6h6 f4h5 h6h5,1135,76,99,1053,endgame mate mateIn4 veryLong,https://lichess.org/I77hMqJF/black#64,
0C3sw,r1b1k1nr/pp2ppbp/3P2p1/4n3/2B2B2/1P2Pq2/P2QNP1P/2KR4 b kq - 0 14,e5c4 d6d7 c8d7 d2d7 e8f8 d7d8 a8d8 d1d8,1168,77,82,107,advancedPawn backRankMate fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/vR0DDDbI/black#28,Benoni_Defense Benoni_Defense_Old_Benoni
0TzRf,4r1k1/1p3ppp/p1b5/3r4/8/1q2BPQ1/1P4P1/4R1K1 b - - 4 28,e8e3 g3b8 d5d8 b8d8 c6e8 d8e8 e3e8 e1e8,1112,79,86,650,backRankMate endgame mate mateIn4 veryLong xRayAttack,https://lichess.org/9vf1bDVw/black#56,
0eSLe,1r3k2/6pp/4B3/3pP3/1q6/3bP3/1R1p1PPP/3Q2K1 b - - 0 30,b4b2 d1f3 d3f5 f3f5 f8e7 f5f7 e7d8 f7d7,1135,79,94,4512,endgame mate mateIn4 veryLong,https://lichess.org/iHavPoGl/black#60,
0emW8,r1b2rk1/1p3ppp/p7/3Np3/6P1/4P3/PPP3P1/2KR3R b - - 0 17,c8g4 d5e7 g8h8 h1h7 h8h7 d1h1 g4h5 h1h5,1140,79,84,759,anastasiaMate attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/BrE6NOfX/black#34,French_Defense French_Defense_Franco-Sicilian_Defense
0g8wS,6k1/pp4pp/2p4r/2Pp4/3P2qP/5pP1/PP3P1K/R2Q1R2 w - - 0 26,f1h1 h6h4 h2g1 h4h1 g1h1 g4h3 h1g1 h3g2,1175,77,94,1308,attraction endgame mate mateIn4 veryLong,https://lichess.org/1U1gxTfO#51,
0gQw4,r4rk1/1Q3ppp/1p6/1q2p3/8/8/PPP3PP/3R1R1K b - - 0 21,a8a2 b7f7 f8f7 d1d8 b5e8 d8e8 f7f8 f1f8,1175,94,76,69,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/ZDFnLa9u/black#42,
0hWmn,1r4k1/p3qpp1/2p5/2p1p1NR/2PpP1n1/3P4/PrP4P/2RQ2K1 b - - 0 24,g4e3 h5h8 g8h8 d1h5 h8g8 h5h7 g8f8 h7h8,1193,78,88,429,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/jbLynvdF/black#48,
0kJFL,5r1k/1p3rp1/p4pQp/4p2R/3p4/P2P1R1P/qPP3P1/6K1 b - - 11 24,a2b2 h5h6 g7h6 g6h6 h8g8 f3g3 f7g7 h6g7,1160,81,81,93,endgame kingsideAttack mate mateIn4 sacrifice veryLong,https://lichess.org/L5pQ4tmn/black#48,
0swb1,rnb3k1/1pq2rpp/8/5p2/p1Q1p2P/8/PP3PP1/1K1R1B1R b - - 1 18,c7c4 d1d8 f7f8 f1c4 c8e6 c4e6 g8h8 d8f8,1190,80,89,1051,backRankMate intermezzo mate mateIn4 middlegame veryLong,https://lichess.org/RaN9WQ3F/black#36,French_Defense French_Defense_Diemer-Duhm_Gambit_Accepted
