PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
003eP,8/r1b1q2k/2p3p1/2Pp4/1P2p1n1/2B1P3/NQ6/2K4R b - - 1 36,h7g8 h1h8 g8f7 h8h7 f7e8 h7e7,1156,79,88,1754,crushing exposedKing long middlegame skewer,https://lichess.org/n9vCFmKh/black#72,
0048h,4r3/p5k1/2p2R1p/2Pp4/1P1pr1P1/P6P/8/3R3K w - - 1 35,f6c6 e4e1 d1e1 e8e1 h1g2 d4d3,1130,75,98,1205,crushing endgame exposedKing long rookEndgame,https://lichess.org/dq15P00L#69,
00SgB,b3rrk1/qn2R3/1p3ppp/1P1p4/1Q1PnB2/P3P3/4BPPP/5RK1 b - - 0 28,e8e7 b4e7 f8f7 e7e8 g8g7 f4h6,1162,76,100,183,advantage exposedKing kingsideAttack long middlegame,https://lichess.org/twcqryGo/black#56,
01lI7,r1b2r1k/pp4pp/6n1/1P6/4P1qP/P1QP4/5BB1/1R4KR w - - 1 26,d3d4 g6f4 c3f3 f4e2 f3e2 g4e2,1146,232,47,21,crushing exposedKing kingsideAttack long master middlegame xRayAttack,https://lichess.org/eiUYCbzJ#51,
0284p,6k1/p5N1/6r1/1q1pp2R/4P3/4QK2/5P2/8 b - - 2 38,g8g7 e3a7 g7f6 h5f5 f6e6 a7f7,1183,74,96,15867,crushing endgame exposedKing long,https://lichess.org/oVgCEjRr/black#76,
02w7a,8/p2pr2p/1p1k4/8/2P1n1Q1/5N2/PP4PP/nN2KB2 w - - 2 22,f1e2 a1c2 e1f1 c2e3 f1g1 e3g4,1100,127,47,28,advantage exposedKing fork long middlegame,https://lichess.org/8mvu13TO#43,
034yb,3r1r1k/p1p2p1P/4p1p1/4P3/2n4Q/P3BK2/q5P1/nR6 b - - 2 26,c4e3 h4f6 h8h7 b1h1 h7g8 h1h8,1156,75,96,1522,exposedKing killBoxMate long mate mateIn3 middlegame,https://lichess.org/k22MElm8/black#52,
03c5v,r4nk1/p4q2/2p1p1pQ/2ppP3/r7/6R1/PPP4P/6RK b - - 1 26,a4f4 g3g6 f8g6 g1g6 f7g6 h6g6,1162,75,98,4785,crushing exposedKing kingsideAttack long middlegame,https://lichess.org/u69M9HEl/black#52,
04bxb,6k1/6p1/8/P2p4/1P1P1P1r/2P1pb2/R3N3/5K2 w - - 1 43,a5a6 h4h1 e2g1 e3e2 a2e2 f3e2 f1e2 h1g1,1130,75,98,1708,advancedPawn crushing endgame exposedKing pin veryLong,https://lichess.org/FHsg6RcQ#85,
054x7,r2n4/pbp1N2k/1p2p2p/8/4P3/3B2R1/PPP5/1K6 b - - 7 27,h7h8 g3g8 h8h7 e4e5 b7e4 d3e4,1113,75,97,3783,discoveredAttack endgame exposedKing long mate mateIn3,https://lichess.org/lc6bnBNr/black#54,
