PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
01Kjm,8/KP2r1pk/5p2/7p/4b2P/3Q4/8/8 w - - 3 72,d3e4 e7e4 b7b8q e4a4 a7b7 a4b4 b7c8 b4b8,1157,75,88,390,crushing endgame master skewer veryLong,https://lichess.org/MfV6fbcL#143,
01luH,2k5/p7/8/4P2p/5Q2/1PPqP1PK/7P/8 w - - 3 44,f4c4 d3c4 b3c4 a7a5 h3h4 a5a4 h4h5 a4a3,1195,75,100,246,advantage endgame queenEndgame quietMove veryLong,https://lichess.org/or0dJAaA#87,
0234Y,8/6p1/3k3p/8/pp1r4/4RP1P/B3K1P1/8 w - - 0 46,e3d3 d4d3 e2d3 b4b3 a2b1 a4a3 d3c3 a3a2 b1a2 b3a2,1196,75,90,1770,advancedPawn crushing endgame veryLong,https://lichess.org/dVUJNIdf#91,
0248u,8/8/8/p2k1p2/2pP1P2/2K5/1P6/8 b - - 0 37,d5e4 c3c4 e4f4 d4d5 f4e5 c4c5 f5f4 d5d6 e5e6 c5c6,1187,78,86,133,crushing defensiveMove endgame pawnEndgame quietMove veryLong,https://lichess.org/oW1HIbhI/black#74,
03FZ5,8/8/3k1np1/p4p2/1pBP1Pp1/1P2K1P1/7P/8 b - - 1 45,f6d5 c4d5 d6d5 e3d3 d5d6 d3c4 d6c6 d4d5,1194,78,93,6351,crushing endgame veryLong zugzwang,https://lichess.org/aIAd9tS2/black#90,
03sKG,8/8/3KR3/1p3pP1/2k2P2/6n1/4r3/8 b - - 6 62,b5b4 e6e2 g3e2 g5g6 c4c3 g6g7 b4b3 g7g8q,1152,79,91,4075,advancedPawn crushing endgame promotion veryLong,https://lichess.org/fuFeHpn0/black#124,
04JQd,8/8/5p1p/5R2/2K5/2P3k1/Pr6/8 b - - 1 46,b2f2 f5f2 g3f2 a2a4 f6f5 a4a5 f5f4 a5a6 f4f3 a6a7,1130,75,97,3834,advancedPawn crushing endgame quietMove rookEndgame veryLong,https://lichess.org/RElYzHO8/black#92,
04bxb,6k1/6p1/8/P2p4/1P1P1P1r/2P1pb2/R3N3/5K2 w - - 1 43,a5a6 h4h1 e2g1 e3e2 a2e2 f3e2 f1e2 h1g1,1130,75,98,1708,advancedPawn crushing endgame exposedKing pin veryLong,https://lichess.org/FHsg6RcQ#85,
055wS,6k1/p1p3p1/2q4p/4Q3/2PR4/2r3P1/P2K3P/8 b - - 6 37,c3a3 d4d8 g8h7 e5f5 c6g6 d8h8 h7h8 f5g6,1155,76,92,358,crushing deflection endgame veryLong,https://lichess.org/trPRh2Bs/black#74,
05Xf8,2kr4/Qpq3pp/2p2p2/5P2/8/2P5/Pr4PP/4RR1K b - - 0 28,c7b6 a7a8 c8c7 e1e7 d8d7 e7d7 c7d7 f1d1,1111,80,91,1085,attraction crushing endgame master queensideAttack veryLong,https://lichess.org/XoQpKD4k/black#56,
05nDj,6R1/1pr4p/pR6/5pk1/5n2/r1P2P2/P5PP/6K1 b - - 1 32,g5h5 g2g4 f5g4 f3g4 h5h4 b6h6 f4h5 h6h5,1135,76,99,1053,endgame mate mateIn4 veryLong,https://lichess.org/I77hMqJF/black#64,
06DGd,8/8/p2K4/p6k/P5p1/1P6/7P/8 w - - 0 44,d6c5 h5h4 c5b6 h4h3 b6a5 h3h2 b3b4 g4g3,1155,138,85,23,crushing endgame pawnEndgame veryLong,https://lichess.org/4OuMZboa#87,
06Dpr,6r1/4kp1p/p1qp1p2/4p3/2PbP3/3P1QP1/Pr1B3P/5R1K b - - 3 23,b2d2 f3f6 e7e8 f6f7 e8d8 f7g8 d8c7 f1f7,1129,86,88,1508,attackingF2F7 crushing endgame fork veryLong,https://lichess.org/sdr0kg4T/black#46,
06Hiq,3r4/p7/2P2Pkp/5p2/2N4P/5K2/P7/8 b - - 0 44,g6f6 c6c7 d8c8 c4d6 c8c7 d6e8 f6e5 e8c7,1155,75,98,1661,advancedPawn crushing endgame fork veryLong,https://lichess.org/BX9YGXH5/black#88,
06g7j,8/8/p3k2p/Pp1p2pP/1P1PK3/6P1/8/8 w - - 0 41,e4e3 e6f5 e3f3 g5g4 f3e3 f5g5 e3d2 g5h5,1162,76,100,79,crushing endgame pawnEndgame veryLong zugzwang,https://lichess.org/pOZ0ulO5#81,
08RMU,8/8/bK6/P7/2p2k2/2P5/8/8 b - - 1 45,f4e4 b6a6 e4d3 a6b5 d3c3 a5a6 c3d3 a6a7 c4c3 a7a8q,1165,77,94,2887,advancedPawn crushing endgame hangingPiece promotion veryLong,https://lichess.org/N97rr8cj/black#90,
08UuA,3r4/p3kpp1/1p5p/2n1PPN1/2P4P/4K3/P7/7R w - - 0 26,g5e4 d8d3 e3e2 c5e4 e2d3 e4f2 d3e3 f2h1,1107,75,97,3072,crushing deflection endgame exposedKing fork sacrifice veryLong,https://lichess.org/o6gzcNIr#51,
096Vs,8/6k1/7p/1R6/1p1K4/1P6/6r1/8 w - - 2 46,b5b4 g2g4 d4c5 g4b4 c5b4 h6h5 b4c3 h5h4,1166,77,93,398,crushing defensiveMove endgame quietMove rookEndgame veryLong,https://lichess.org/CG8u6gm1#91,
09BUu,3r1k2/pp3pp1/6bp/4p3/2BnP3/5PB1/PP2K1PP/3R4 w - - 2 23,e2e3 d4c2 e3e2 d8d1 e2d1 c2e3 d1e2 e3c4,1138,76,84,551,attraction crushing discoveredAttack endgame fork veryLong,https://lichess.org/m5WUS86J#45,
09skk,8/4k3/4ppp1/1p6/1P1PPK1P/8/8/8 b - - 2 55,e7d6 e4e5 f6e5 d4e5 d6d5 f4g5 d5c4 g5g6,1140,78,83,70,crushing endgame pawnEndgame veryLong,https://lichess.org/NLzTtqtQ/black#110,
0BL69,8/8/8/7p/7k/4KP2/8/8 w - - 0 51,e3e4 h4g3 f3f4 h5h4 f4f5 h4h3 f5f6 h3h2 f6f7 h2h1q,1103,78,89,62,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/CrVJtSk6#101,
0BO6u,r6r/pppb1kp1/2p5/2b4p/3qP3/2N2P2/PPPPQ1P1/R1B1K2R w KQ - 0 12,h1h4 d4g1 e2f1 c5f2 e1e2 g1f1 e2f1 f2h4,1191,76,88,212,clearance crushing fork middlegame veryLong,https://lichess.org/5LBl13Qw#23,Russian_Game Russian_Game_Stafford_Gambit
0C3sw,r1b1k1nr/pp2ppbp/3P2p1/4n3/2B2B2/1P2Pq2/P2QNP1P/2KR4 b kq - 0 14,e5c4 d6d7 c8d7 d2d7 e8f8 d7d8 a8d8 d1d8,1168,77,82,107,advancedPawn backRankMate fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/vR0DDDbI/black#28,Benoni_Defense Benoni_Defense_Old_Benoni
0C5UW,8/8/6p1/4K2p/Pk3P2/1P6/8/8 w - - 0 67,e5f6 h5h4 f6g6 h4h3 f4f5 h3h2 f5f6 h2h1q,1117,78,92,529,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/t07J28PX#133,
0CvdY,4r1k1/ppq2p2/5n2/6p1/P2P3R/6P1/1P4Q1/6RK b - - 1 28,g5h4 g3h4 g8f8 g2g7 f8e7 g1e1 f6e4 e1e4,1164,77,91,2158,crushing discoveredAttack endgame fork veryLong,https://lichess.org/RB1vMwdL/black#56,
0DJKr,R1R5/1r3pk1/4pqp1/3p3p/1r1P3P/6Q1/5PP1/6K1 b - - 1 30,b4d4 c8g8 g7h7 g8h8 f6h8 a8h8 h7h8 g3e5 h8g8 e5d4,1183,76,93,1942,advantage attraction endgame fork veryLong,https://lichess.org/i5J7XIAJ/black#60,
0Eh63,8/1pp5/p3R3/3k4/7K/2P5/PP6/8 w - - 1 50,e6e5 d5e5 h4g3 e5e4 g3f2 e4d3 f2e1 d3c2,1172,75,92,401,crushing endgame hangingPiece veryLong,https://lichess.org/a0Wvp7Tb#99,
0FoVB,1r1q1rk1/5R1p/6p1/p2pb3/8/3B1Q1P/P1P3P1/5R1K w - - 1 22,h3h4 d8h4 f3h3 h4h3 g2h3 f8f7 f1f7 g8f7,1168,90,86,42,crushing middlegame veryLong,https://lichess.org/yim2NzGS#43,
0Ghwf,8/pp1kr3/2p3R1/3n4/3P1q2/2P5/PP1N4/2KQ4 w - - 2 35,d1g4 f4g4 g6g4 e7e1 c1c2 d5e3 c2d3 e3g4,1117,77,89,718,advantage endgame fork veryLong,https://lichess.org/OcDcx7Ou#69,
0HALh,1B4k1/6p1/3Pp2p/8/8/1r6/1n4PP/2R3K1 b - - 0 35,b3b8 d6d7 b2c4 c1c4 b8b1 g1f2 b1d1 c4c8,1190,75,92,451,advancedPawn crushing endgame veryLong,https://lichess.org/hTzaa0xo/black#70,
0HFFg,8/p7/2K5/7k/7P/8/8/8 w - - 5 47,c6b7 a7a5 b7b6 a5a4 b6b5 a4a3 b5a4 a3a2,1132,105,50,32,advancedPawn crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/p0TZDfeQ#93,
0HJPY,1r3r1n/p5k1/1p2p1p1/5bP1/3P3R/2P5/PP6/2K4R b - - 5 31,a7a5 h4h7 g7g8 h7h8 g8f7 h1h7 f7e8 h8f8 e8f8 h7h8 f8e7 h8b8,1189,78,93,2486,attraction crushing endgame skewer veryLong,https://lichess.org/siae3bLx/black#62,
0Im0P,8/4N1pk/2p4p/4P3/1P2P3/1KR4P/r7/r7 w - - 3 34,e7c6 a2a3 b3c4 a3c3 c4c3 a1c1 c3d4 c1c6,1159,79,93,4020,attraction crushing endgame skewer veryLong,https://lichess.org/Rw47xBjK#67,
0L3Z3,8/8/1p1k1K2/p1p5/P1P5/1P6/8/8 w - - 5 56,f6f7 d6e5 f7e7 e5d4 e7d7 d4c3 d7c6 c3b3,1155,75,100,587,crushing endgame pawnEndgame veryLong,https://lichess.org/mg8QSzVH#111,
0LAm8,8/8/8/6p1/3kB3/6KP/8/8 b - - 0 43,d4e4 g3g4 e4e5 g4g5 e5e6 g5g6 e6e7 g6g7,1160,231,50,4,crushing defensiveMove endgame pawnEndgame veryLong,https://lichess.org/4Cjh1wqx/black#86,
0LWCQ,8/2K5/p5k1/P7/1P5p/8/8/8 w - - 0 53,c7b6 h4h3 b6a6 h3h2 b4b5 h2h1q b5b6 h1a8,1178,75,100,296,advancedPawn crushing endgame pawnEndgame promotion veryLong,https://lichess.org/3U2HEDQx#105,
0Lv3A,8/7p/5K2/7P/8/5k2/8/8 b - - 0 58,f3g4 h5h6 g4f4 f6g7 f4g5 g7h7 g5f6 h7g8,1193,78,98,4550,crushing endgame pawnEndgame veryLong,https://lichess.org/evdYwP5Y/black#116,
0MCNd,8/7p/6k1/p4pP1/Ppp2K1P/2P5/1P6/8 w - - 0 54,c3b4 a5b4 a4a5 c4c3 b2c3 b4c3 a5a6 c3c2,1120,76,100,118,advancedPawn crushing endgame pawnEndgame veryLong,https://lichess.org/M23XxEFc#107,
0MnOJ,3r2k1/b4pp1/p3b2p/2p1R3/P4NP1/7P/2r2PB1/4R1K1 b - - 1 29,e6b3 e5e8 d8e8 e1e8 g8h7 g2e4 g7g6 e4c2,1198,77,85,1568,advantage fork middlegame veryLong,https://lichess.org/30pzmmc1/black#58,
0MoBt,5rk1/5rp1/2p1p3/P1P1q1Bp/2Pp4/P5R1/4QP2/5RK1 w - - 2 33,e2h5 e5g3 f2g3 f7f1 g1g2 f8f2 g2h3 f1h1 h3g4 h1h5,1193,123,88,29,crushing middlegame skewer veryLong,https://lichess.org/3N3HJXqe#65,
0Opq0,1rb2rk1/p5p1/4p1Qp/1p1pP3/8/1q6/5PPP/1B3RK1 b - - 4 23,c8d7 g6h7 g8f7 b1g6 f7e7 h7g7 e7d8 g7f8,1189,75,88,125,advantage deflection middlegame veryLong,https://lichess.org/nv8eTkLx/black#46,
0Pm5H,1k6/1p1r4/p7/P5p1/4q1n1/1QP5/1P1r2P1/K1R4R b - - 5 38,b8a7 b3b6 a7a8 h1h8 d7d8 h8d8 d2d8 b6d8,1143,77,100,497,crushing master middlegame veryLong,https://lichess.org/jOgdadzx/black#76,
0PnC1,8/1p6/6p1/3P4/1P2KPkp/8/8/8 w - - 0 54,d5d6 h4h3 d6d7 h3h2 e4e5 h2h1q d7d8q h1e1,1118,75,100,231,advancedPawn advantage endgame pawnEndgame promotion veryLong,https://lichess.org/aBnhKv0u#107,
0QTq5,8/8/1p3p2/1p2k1p1/pP2P1P1/P2KP3/8/8 b - - 0 35,e5d6 d3d4 d6e6 e4e5 f6e5 d4e4 e6d6 e4f5 d6d5 f5g5,1143,76,96,3089,crushing defensiveMove endgame pawnEndgame veryLong zugzwang,https://lichess.org/lPlf9u1E/black#70,
