PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
001Wz,4r1k1/5ppp/r1p5/p1n1RP2/8/2P2N1P/2P3P1/3R2K1 b - - 0 21,e8e5 d1d8 e5e8 d8e8,1125,82,88,74,backRankMate endgame mate mateIn2 short,https://lichess.org/84RH3LaP/black#42,
01J6z,6k1/2qn2bp/3p2p1/1p1r4/1P2N3/4BN2/P4PPP/2R3K1 w - - 0 26,c1c7 d5d1 f3e1 d1e1,1198,267,100,15,backRankMate mate mateIn2 middlegame short,https://lichess.org/x5acZ9ke#51,
01Xgf,5r1k/p1p3p1/7p/4p1r1/2P1Nq2/1P5Q/P5PP/3R2K1 w - - 6 32,e4g5 f4f2 g1h1 f2f1 d1f1 f8f1,1199,78,85,138,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/tTxHHZ15#63,
01XyB,r5k1/2Q2ppp/6n1/8/3Pq3/p3P3/P5PP/5RK1 b - - 1 37,g6h4 c7f7 g8h8 f7f8 a8f8 f1f8,1126,78,78,115,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/nLHbhLSa/black#74,
01vI5,r2qr1k1/pp4pp/5bn1/3p2N1/Q4Bb1/2N5/PP1R1PPP/4R1K1 w - - 6 19,c3d5 e8e1,1108,174,50,11,backRankMate hangingPiece master mate mateIn1 middlegame oneMove,https://lichess.org/iRmPOyg7#37,
02nwT,rn3rk1/pp4pp/2p2q2/8/3Pb3/2P5/P1P3PP/R1BQR1K1 w - - 0 17,e1e4 f6f2 g1h1 f2f1 d1f1 f8f1,1181,80,87,961,backRankMate long mate mateIn3 middlegame,https://lichess.org/jO2VEtgG#33,Philidor_Defense Philidor_Defense_Philidor_Countergambit
02tEk,1r3rk1/p5pp/1qp5/3Rp3/8/PPQ5/2P2PPP/4R1K1 w - - 1 21,d5e5 b6f2 g1h1 f2f1 e1f1 f8f1,1185,79,88,954,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/q4moepiz#41,
03mXu,2b2r2/pQ5p/3p1qpk/8/8/4R3/PP3PPP/4R1K1 w - - 8 28,b7a7 f6f2 g1h1 f2f1 e1f1 f8f1,1123,88,63,24,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/ctviTMq0#55,
03xmY,1RQ2bk1/7p/3p1rp1/2p5/P1P1p3/8/q4PPP/1R4K1 w - - 2 35,c8c6 a2f2 g1h1 f2f1 b1f1 f6f1,1119,74,96,6385,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/mktOIBNP#69,
04OlI,r2r2k1/5ppp/B1Q5/3R1p2/8/1P6/Pq3PPP/6K1 b - - 0 23,d8d5 c6a8 d5d8 a8d8,1147,76,72,132,backRankMate endgame fork hangingPiece mate mateIn2 short,https://lichess.org/YJR0OG6l/black#46,
