PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0Cuip,r1b2rk1/2p2Qpp/p7/1p6/7q/1BPP3P/PP3nPb/RNB1RK2 b - - 0 17,f8f7 e1e8,692,83,100,180,mate mateIn1 middlegame oneMove pin,https://lichess.org/J95iEpxB/black#34,Ruy_Lopez Ruy_Lopez_Marshall_Attack
0NcLL,1r1q2k1/p4rpp/3pb3/3n1p2/2B1p3/P3P2P/QP1N1PP1/R3K2R b KQ - 4 21,d5c7 c4e6 c7e6 a2e6,659,135,67,35,advantage middlegame pin short,https://lichess.org/ZM0g05JC/black#42,
0XYVw,3Q4/pp6/k1p5/3p4/3P4/P1q1n3/1R6/K7 b - - 1 39,c3a3 b2a2 e3c2 a1b1 a3a2 b1a2,693,81,100,303,advantage endgame long pin,https://lichess.org/r83HqzbO/black#78,
0Z36k,r1bq1rk1/ppp3bp/2n3p1/5p2/4p2N/1QP1P1P1/PP1NBPP1/R3K2R b KQ - 3 13,g8h8 h4g6,680,82,90,475,kingsideAttack mate mateIn1 middlegame oneMove pin,https://lichess.org/vNOTpVP9/black#26,Indian_Defense Indian_Defense_Other_variations
0oHRK,6rk/p5Qp/1p6/5p2/1P2bP2/4PqP1/PB3P1P/2R3K1 b - - 0 28,g8g7 c1c8,675,96,97,265,endgame master mate mateIn1 oneMove pin,https://lichess.org/UW1m26kh/black#56,
0zGfG,r6r/p1pk2p1/2p2pp1/2b1B2n/4P3/3P4/PPPN2PP/R2R3K w - - 0 16,e5c3 h5g3,674,85,87,399,mate mateIn1 middlegame oneMove pin,https://lichess.org/0GLWDS9s#31,Kings_Gambit Kings_Gambit_Other_variations
1ChBl,3r2k1/1pp2ppp/5n2/p7/2P1p3/bPNrP1P1/P1R2PBP/R2bB1K1 w - - 8 21,c3d1 d3d1 a1d1 d8d1,655,86,81,241,advantage middlegame pin short,https://lichess.org/LunphRlz#41,
1Ft7e,2r3k1/1RP2ppp/5n2/8/1P6/8/6KP/8 b - - 2 31,f6d5 b7b8 f7f6 b8c8,654,112,94,683,crushing endgame pin short,https://lichess.org/PpMqR1Wj/black#62,
1H10I,7r/2pR4/4ppkp/6p1/3BN3/1B3qP1/PP3P2/1K6 b - - 0 26,f3e4 b3c2 e4c2 b1c2,660,92,76,106,advantage defensiveMove endgame pin short,https://lichess.org/IojmGAzH/black#52,
1HyiF,3b4/6kp/4p1p1/p1R5/P3P3/6P1/5P1P/6K1 w - - 2 36,f2f3 d8b6 g1f1 b6c5,675,100,95,371,crushing endgame pin short,https://lichess.org/M5e44hDu#71,
1JyLl,8/p7/7p/8/PP6/4R3/3K2kP/5q2 b - - 0 48,f1f2 e3e2 f2e2 d2e2,638,107,74,452,crushing defensiveMove endgame pin queenRookEndgame short,https://lichess.org/qI0eJTLf/black#96,
1KrYR,r1b1k2r/ppp1npp1/1bn2q1p/1B2Q3/1P6/B1P2N2/P4PPP/RN2K2R b KQkq - 0 12,b6f2 e1f2 f6e5 f3e5,661,100,44,114,advantage hangingPiece middlegame pin short,https://lichess.org/4o3ZOSFA/black#24,Center_Game Center_Game_Normal_Variation
1QVOf,2r4k/p3R1p1/bp5p/4p3/4P3/1B5P/P4PP1/2rR2K1 w - - 1 26,e7e5 c1d1 b3d1 c8c1 g1h2 c1d1,677,87,94,511,advantage clearance endgame long pin,https://lichess.org/4eqyNcy5#51,
1SfHB,8/2k4p/p5p1/8/1r6/4N2P/2p2PP1/R5K1 w - - 0 43,a1c1 b4b1 g1h2 b1c1,664,79,100,662,crushing endgame pin short,https://lichess.org/xmcHYtho#85,
1YSFk,8/8/8/8/5K2/4pR2/4r1kP/8 w - - 2 57,h2h4 e2f2 f4e3 f2f3,688,97,94,832,crushing endgame pin rookEndgame short,https://lichess.org/PRTWpnZl#113,
1YelJ,1rb2rk1/pp1p1Qpp/8/8/2B5/8/Pq3PPP/R3R1K1 b - - 0 17,f8f7 e1e8,611,83,100,469,mate mateIn1 middlegame oneMove pin,https://lichess.org/tff1ObEl/black#34,Sicilian_Defense Sicilian_Defense_Alapin_Variation
1b5IU,r5k1/1p3pb1/2pp3p/1N4p1/n1PPP3/p5B1/K5PP/3R1B2 w - - 0 31,b5d6 a4c3 a2a1 c3d1,641,84,86,278,advantage fork middlegame pin short,https://lichess.org/Su9n44ZF#61,
1bFd9,2b2rk1/r1q2Npp/2p2b2/1p6/4Q3/7P/BPP2PP1/R4RK1 b - - 0 20,f8f7 e4e8,680,81,99,624,master mate mateIn1 middlegame oneMove pin,https://lichess.org/66QgAoW9/black#40,
1d3gy,3r1rk1/5Qpp/8/1p6/8/1BP1Rb1q/PP3Pp1/4R1K1 b - - 0 30,f8f7 e3e8 d8e8 e1e8,618,81,100,302,mate mateIn2 middlegame pin short,https://lichess.org/7CrQQpjv/black#60,
1iVlv,5rk1/K2Q1r2/p2pB2p/1p2p1p1/2p1Pp2/P1q2P1R/6PP/8 w - - 8 46,e6f7 f8f7 d7f7 g8f7,629,100,79,99,crushing endgame pin short,https://lichess.org/inNsaoUL#91,
1jOBd,6rk/b1p3Qp/p1p5/3p4/1PP2R2/P1B1N3/3Pq3/7K b - - 0 33,g8g7 f4f8,660,105,88,598,endgame mate mateIn1 oneMove pin,https://lichess.org/uNoBecRA/black#66,
1oGL9,r4rk1/p1p2p1p/1p1p1p2/1P1Pp3/2P1PnqN/6Q1/P4PPP/3RR1K1 b - - 2 24,f4e2 e1e2,687,104,85,70,crushing middlegame oneMove pin,https://lichess.org/0ngUAA9R/black#48,
25Kn1,8/5pk1/p7/6P1/3p1q2/PP1P1R2/2p3K1/R7 b - - 1 40,f4g5 f3g3 g5g3 g2g3,622,103,75,184,crushing defensiveMove endgame pin queenRookEndgame short,https://lichess.org/cj3B5qjL/black#80,
2K7yt,8/8/1p5p/5RpP/3R4/2r2rk1/3K4/8 b - - 4 57,c3d3 d4d3 f3d3 d2d3,670,81,100,91,crushing endgame master pin rookEndgame short,https://lichess.org/SDHyuJCS/black#114,
2QRLz,2r3k1/pp3ppp/8/8/8/N6P/PP1p2P1/2rR1R1K w - - 4 31,h1g1 c1d1 f1d1 c8c1 g1f1 c1d1,656,80,100,219,attraction clearance crushing endgame long pin,https://lichess.org/dqA95kXj#61,
2U0RO,2krr3/pp1qbp1p/2p3p1/8/3P4/4RPB1/PP2QP2/1K2R3 b - - 2 22,e7f6 e3e8 d7e8 e2e8 d8e8 e1e8,643,102,85,196,crushing long middlegame pin,https://lichess.org/7BxgnIFs/black#44,
2VDv6,5r1k/1b2P2p/pp4p1/8/2P5/1PN3b1/P3QPPq/3RR1K1 w - - 3 35,g1f1 h2g2,681,81,100,124,mate mateIn1 middlegame oneMove pin,https://lichess.org/DqGtUcHD#69,
2eMfN,8/6pk/6p1/4p3/4P3/5P1P/2rp2PK/3R4 w - - 4 45,h2g1 c2c1 g1f2 c1d1,655,89,79,144,crushing endgame master pin rookEndgame short,https://lichess.org/FtiMPW99#89,
2ncFJ,6k1/1br2pp1/p3p3/1p2N3/5P2/3Q4/6qP/6RK w - - 0 34,g1g2 c7c1 d3f1 c1f1,632,84,100,356,endgame mate mateIn2 pin short,https://lichess.org/M2jEgxI8#67,
