PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
03ZoY,8/8/1p2K3/p4p2/5k1P/1P6/P7/8 b - - 0 44,f4e4 h4h5 f5f4 h5h6 f4f3 h6h7 f3f2 h7h8q,686,95,91,491,advancedPawn crushing endgame master pawnEndgame promotion quietMove veryLong,https://lichess.org/g2MoLNXI/black#88,
04TL9,8/8/4K1p1/p5P1/4P3/8/4k3/8 w - - 0 57,e6f6 a5a4 e4e5 a4a3 f6f7 a3a2 e5e6 a2a1q,658,97,95,402,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/8W6VlecB#113,
06F2H,8/8/7p/2p3RK/1pk3P1/8/7P/8 w - - 0 49,g5c5 c4c5 h5h6 b4b3 g4g5 b3b2 g5g6 b2b1q,636,80,80,75,advancedPawn crushing endgame promotion veryLong,https://lichess.org/imKxUU51#97,
07A4W,8/8/4Kp2/4p3/4Pk2/8/8/8 b - - 2 61,f6f5 e4f5 e5e4 f5f6 e4e3 f6f7 e3e2 f7f8q,632,87,100,141,advancedPawn crushing endgame pawnEndgame promotion veryLong,https://lichess.org/B1TsfiA6/black#122,
09lLC,8/8/8/1K4p1/P5k1/8/8/8 b - - 1 51,g4f3 a4a5 g5g4 a5a6 g4g3 a6a7 f3f2 a7a8q,646,98,75,548,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/5bH1xJOM/black#102,
0AuEE,8/7K/6p1/p7/1k4P1/7P/8/8 w - - 0 45,h7g6 a5a4 g4g5 a4a3 g6h7 a3a2 g5g6 a2a1q,668,92,44,28,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/3R0W4xrT#89,
0CezA,8/8/6K1/1p3p2/5P2/k5P1/8/8 w - - 0 52,g6f5 b5b4 f5e5 b4b3 f4f5 b3b2 f5f6 b2b1q,606,93,100,53,advancedPawn crushing endgame master pawnEndgame promotion quietMove veryLong,https://lichess.org/A38EgLzQ#103,
0EBmx,8/8/1p2k3/p3P3/P3K2p/7P/8/8 b - - 0 39,b6b5 a4b5 a5a4 b5b6 a4a3 b6b7 a3a2 b7b8q,618,89,70,75,advancedPawn crushing endgame pawnEndgame promotion veryLong,https://lichess.org/xFFpZ0Kw/black#78,
0FpaR,8/8/5Kp1/6P1/p7/8/k7/1q4Q1 w - - 0 73,g1b1 a2b1 f6g6 a4a3 g6f7 a3a2 g5g6 a2a1q,663,86,82,148,advancedPawn crushing endgame promotion veryLong,https://lichess.org/jZHgMps0#145,
0GsBD,8/8/8/1K6/1P5p/8/8/1Q3qk1 w - - 20 65,b1f1 g1f1 b5a6 h4h3 b4b5 h3h2 b5b6 h2h1q,651,86,100,502,advancedPawn crushing endgame master promotion veryLong,https://lichess.org/qNUcYXh1#129,
0H5H4,8/8/6K1/p7/6P1/1k6/8/8 w - - 0 44,g6f6 a5a4 f6f7 a4a3 g4g5 a3a2 g5g6 a2a1q,660,96,79,150,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/FNXl9Utp#87,
0KUJf,1k6/1p4p1/6Q1/Pp6/3P4/7P/r4rBK/8 w - - 1 45,g6g7 f2g2 g7g2 a2g2 h2g2 b5b4 h3h4 b4b3,640,80,100,256,crushing endgame fork quietMove veryLong,https://lichess.org/fYWWkPgX#89,
0XYDi,8/8/8/1K5p/1P4k1/P7/8/8 w - - 0 55,b5c6 h5h4 b4b5 h4h3 c6c7 h3h2 b5b6 h2h1q,607,96,68,76,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/ZhdRYpHd#109,
0YLeT,8/8/4Kp2/4p3/4Pk2/8/8/8 b - - 6 64,f6f5 e4f5 e5e4 f5f6 e4e3 f6f7 f4g3 f7f8q,648,100,94,660,advancedPawn crushing endgame pawnEndgame promotion veryLong,https://lichess.org/XR0HDfmR/black#128,
0w1rn,8/5K2/8/p7/1k5P/2P5/8/8 b - - 0 52,b4c3 h4h5 a5a4 h5h6 a4a3 h6h7 c3b2 h7h8q,692,102,80,50,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/iGGKPnXU/black#104,
15BxP,6R1/8/8/2K5/2P2krp/8/8/8 w - - 2 47,g8g4 f4g4 c5b6 h4h3 c4c5 h3h2 c5c6 h2h1q,610,94,96,1094,advancedPawn crushing endgame promotion veryLong,https://lichess.org/uFHuNvns#93,
16LOg,8/8/8/p1k3K1/6P1/8/8/8 w - - 0 50,g5f6 a5a4 g4g5 a4a3 g5g6 a3a2 f6f7 a2a1q,633,96,94,900,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/REmfUuLk#99,
1GNvy,2B5/8/1K6/6k1/P5np/8/8/8 w - - 1 54,c8g4 g5g4 b6c7 h4h3 a4a5 h3h2 a5a6 h2h1q,697,107,54,27,advancedPawn crushing endgame promotion veryLong,https://lichess.org/3YKM6hhJ#107,
1M9MG,8/8/3p3p/3P4/1K4k1/1P6/8/8 w - - 1 60,b4b5 h6h5 b3b4 h5h4 b5c6 h4h3 b4b5 h3h2 b5b6 h2h1q,613,95,82,249,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/vRkcQtIJ#119,
1MaJP,8/8/1p6/p5K1/P7/7P/2k5/8 b - - 0 58,c2b3 h3h4 b3a4 h4h5 b6b5 h5h6 b5b4 h6h7 b4b3 h7h8q,632,95,78,210,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/blvEHdUP/black#116,
1O6AI,8/8/8/4p1K1/R4rP1/4k3/8/8 w - - 4 66,a4f4 e5f4 g5h6 f4f3 g4g5 f3f2 g5g6 f2f1q,604,98,82,459,advancedPawn crushing endgame promotion veryLong,https://lichess.org/PsaUnlCh#131,
