PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00HPz,6r1/7p/2pk1p2/P2p4/P2KbP2/4P3/4NR1P/8 w - - 1 35,e2c3 c6c5,676,99,94,603,endgame master mate mateIn1 oneMove,https://lichess.org/ElfQqRYp#69,
00OPi,5k2/5p1p/1p1P2p1/1B6/5P2/1P3KP1/n6P/8 w - - 0 38,f3e4 a2c3 e4d4 c3b5,684,78,100,244,advantage endgame fork master short,https://lichess.org/4K29qsm1#75,
00OXc,8/5K1p/1p4pk/8/3brp2/5R2/8/8 b - - 5 50,g6g5 f3h3,677,103,92,863,endgame master mate mateIn1 oneMove,https://lichess.org/Dp1LJyaZ/black#100,
00mvr,7r/ppp1Nk1p/2n5/8/8/2P2pP1/P6P/R1Br1BK1 b - - 0 20,f7e7 c1g5 e7e6 a1d1,692,78,99,840,crushing discoveredAttack endgame master short,https://lichess.org/R3FdESiy/black#40,
00ohT,6rk/3R3p/4P2r/1p3p2/p7/P1P5/1P3RpK/4Q3 w - - 1 42,h2g1 h6h1,613,91,70,127,endgame master mate mateIn1 oneMove queenRookEndgame,https://lichess.org/oJJZtqYa#83,
010Jc,rnb1k2r/bpqp1pp1/p3p3/7p/4P1n1/1NNB3P/PPP2PP1/R1BQ1R1K w kq - 1 11,d1e2 c7h2,683,101,96,1622,master mate mateIn1 oneMove opening,https://lichess.org/zDw0FRz2#21,Sicilian_Defense Sicilian_Defense_Kan_Variation
016aw,6k1/4pp2/3p2p1/8/1P1QP2p/5Pqb/6r1/2R2BK1 w - - 0 38,f1g2 g3g2,659,96,91,166,endgame master mate mateIn1 oneMove,https://lichess.org/wGrXfzA5#75,
01vj4,8/8/p7/5k2/2npb2P/P2p2P1/5R2/4K3 b - - 1 44,f5g4 f2f4 g4g3 f4e4,693,100,83,353,crushing endgame fork master short,https://lichess.org/SY8cjodN/black#88,
01vqY,2r3k1/pR5p/3bpq1p/3p4/8/P2Q1NP1/5P1P/6K1 b - - 2 30,c8f8 d3h7,613,94,89,490,endgame master mate mateIn1 oneMove,https://lichess.org/KTXmT2Mb/black#60,
02O7b,8/1P4P1/1P3k1K/1B6/8/8/8/4r3 w - - 3 69,g7g8q e1h1,631,85,88,220,endgame master mate mateIn1 oneMove,https://lichess.org/3m3sb5L6#137,
