PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0fo32,6k1/3nbppp/p2p4/qp1Pp3/4P3/P3BP2/NPr2QPP/6K1 w - - 0 22,f2c2 a5e1,399,108,95,1092,endgame master mate mateIn1 oneMove,https://lichess.org/T4A3EUn9#43,
0j4cu,2k1Q3/1p1n1ppp/2pP1n2/1p6/1P4q1/P7/2P2PP1/3RR1K1 b - - 3 30,f6e8 e1e8,399,102,77,203,endgame master mate mateIn1 oneMove,https://lichess.org/62t5crJh/black#60,
1JF3i,r2q1r1k/ppb3p1/7p/2Pp3b/2PQ1p2/5N1P/PB4P1/R4nK1 b - - 0 23,h5f3 d4g7,399,105,94,424,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/f6H3iUip/black#46,
1l8Ry,3r3k/5B1p/5p2/8/1P5n/8/Q4PPP/2Rq2K1 w - - 1 29,c1d1 d8d1,399,100,98,1042,endgame master mate mateIn1 oneMove,https://lichess.org/3PYdzxvF#57,
247va,4rBk1/1p6/p2p1r2/8/8/2P5/PP4PP/5R1K w - - 0 29,f1f6 e8e1 f6f1 e1f1,399,98,73,194,backRankMate endgame master mate mateIn2 short,https://lichess.org/uuhaFPFA#57,
2KFep,5r1k/p5pp/2p5/2b5/4p1Q1/2P5/PP4PP/2R2q1K w - - 9 31,c1f1 f8f1,399,109,93,175,backRankMate endgame master mate mateIn1 oneMove,https://lichess.org/jzbcFOuB#61,
2VHb9,8/R7/4pk1p/p1rn3B/5P2/4P3/5K2/8 b - - 2 43,c5c3 a7f7,399,93,99,1005,endgame master mate mateIn1 oneMove,https://lichess.org/2y18D2XU/black#86,
2Zp0W,2kQ4/ppprn3/7p/3R2p1/8/P7/6PP/3R2K1 b - - 0 29,d7d8 d5d8,399,117,80,945,endgame master mate mateIn1 oneMove,https://lichess.org/iOnP8JVY/black#58,
2a7bB,2kR3r/pp3qpp/b4nn1/Q7/8/4B3/PPP3PP/1K1R4 b - - 2 24,h8d8 a5d8,399,92,83,234,master mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/G6ouHZLK/black#48,
2hKc9,5rk1/5p1p/6p1/8/Q7/2N2P2/PP4PP/2rR1q1K w - - 9 31,d1f1 c1f1,399,110,86,63,backRankMate endgame master mate mateIn1 oneMove,https://lichess.org/yOtmXhN1#61,
2mADG,2r2Rk1/1p1br2q/p1n1p1p1/3pP1P1/3P4/8/PP3QPP/1B3RK1 b - - 1 26,c8f8 f2f8,399,96,71,388,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/4JPwvWqC/black#52,
2wMMN,r2Q1k1r/1p3ppp/1p1R2b1/pP2p3/P3P3/Bq3PPP/4B2K/8 b - - 8 28,a8d8 d6d8,399,110,85,900,doubleCheck master mate mateIn1 middlegame oneMove,https://lichess.org/SjUYUmbY/black#56,
2zQRs,4Q2k/3b2pp/8/2r2p2/8/6P1/7P/4R1K1 b - - 0 42,d7e8 e1e8,399,90,74,158,backRankMate endgame master mate mateIn1 oneMove,https://lichess.org/TasVZ3NI/black#84,
2zah1,6k1/1p3ppp/1n2p3/1N4b1/5P2/1PP5/1P4PP/r1BR1K2 b - - 0 22,g5f4 d1d8,399,98,84,173,backRankMate endgame master mate mateIn1 oneMove,https://lichess.org/PfuKjUcq/black#44,
3KRt1,r5k1/1b3p1p/2p3p1/2P1B3/4n3/P3P3/5PPP/3R2K1 b - - 0 21,a8a3 d1d8,399,111,96,965,endgame master mate mateIn1 oneMove,https://lichess.org/NdcQwZ87/black#42,
3PhrN,5rk1/7p/6p1/1N1R4/1P1b1r2/2P5/4R1PP/6K1 w - - 1 32,b5d4 f4f1,399,99,92,222,endgame master mate mateIn1 oneMove,https://lichess.org/dGL7vXMC#63,
3RQVW,8/1p4rk/p1n1p1r1/P3p3/2Np4/1P3q2/2PQ3P/5R1K w - - 0 38,f1f3 g6g1,399,106,94,602,endgame master mate mateIn1 oneMove,https://lichess.org/eA7x53VV#75,
3f3PB,4r1k1/5p1p/1B4p1/3p4/P7/2b2Q2/5PPP/5qK1 w - - 0 26,g1f1 e8e1,399,89,100,284,endgame master mate mateIn1 oneMove,https://lichess.org/UJUVOzHq#51,
3gJlG,8/6p1/4Pb2/8/RpB5/1Pr2k2/P7/5K2 w - - 6 46,a4b4 c3c1,399,90,76,127,endgame master mate mateIn1 oneMove,https://lichess.org/5YCBemeI#91,
3k0Lb,4r3/4qpk1/1p4pp/p1pb4/P2p4/1P1P1PNP/1PQ2KP1/2R5 w - - 0 29,c1e1 e7e1,399,93,98,682,endgame master mate mateIn1 oneMove,https://lichess.org/qiPNXatG#57,
419Y0,k1Qr4/1p3bp1/pP3p2/P3p2p/3qP3/6PP/6BK/2R5 b - - 3 33,d8c8 c1c8,399,106,68,350,endgame master masterVsMaster mate mateIn1 oneMove queensideAttack,https://lichess.org/F63eMtSn/black#66,
4Hg6g,3r2k1/p6p/1p4pB/1Kn5/4r3/P7/1P5P/R4R2 b - - 4 28,d8d6 f1f8,399,106,82,511,endgame master mate mateIn1 oneMove,https://lichess.org/KOKtH4Xp/black#56,
4fiMf,r3rbk1/1b5p/p1q1p1p1/2p1Pp2/2P2P2/1N1PQ3/R5PP/R3B1K1 w - - 2 27,b3d2 c6g2,399,109,85,159,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/PUTq7aKa#53,
4kEQF,4r1k1/ppp2rp1/4N3/3pp2R/8/1P1P4/P1PKP3/7R b - - 3 31,e8e6 h5h8,399,98,96,1175,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/CnaS6lfa/black#62,
4lQ6C,7k/p5pp/1p2Q3/8/4r3/6P1/P6P/5RK1 b - - 0 26,e4e6 f1f8,399,106,94,241,backRankMate endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/dlNBUCp4/black#52,
5XX0v,1k1Q4/ppp4p/2n1p3/5p2/q7/2P2P1B/1P3P1P/1K1R3R b - - 0 23,c6d8 d1d8,399,114,96,382,backRankMate endgame master mate mateIn1 oneMove,https://lichess.org/S9Hvlz2b/black#46,
5Yt6p,8/2N5/1R4p1/2P1pk1p/1n1r3P/6P1/1P6/1K6 w - - 10 50,c7b5 d4d1,399,97,98,1101,endgame master mate mateIn1 oneMove,https://lichess.org/5e1OhYRc#99,
5s4am,5rk1/pp4p1/3bq3/3p4/8/2B4P/PPP3P1/4R2K w - - 0 26,e1e6 f8f1,399,95,76,179,endgame master mate mateIn1 oneMove,https://lichess.org/CXva1JGv#51,
5v4z4,4k3/1PP1P3/4K3/8/8/8/p7/7B b - - 0 71,a2a1q b7b8q,399,112,95,341,advancedPawn endgame master mate mateIn1 oneMove promotion,https://lichess.org/JCPRjeeQ/black#142,
6Bha6,6k1/5p1p/pp2p1pQ/4B3/PP5P/3r1b2/5P2/5qK1 w - - 0 34,g1f1 d3d1,399,105,82,472,endgame master mate mateIn1 oneMove,https://lichess.org/52BxhiYS#67,
6DCcy,r5rk/5pBp/bp2p3/p1q5/5PQ1/2P3R1/PP4PP/5R1K b - - 0 25,g8g7 g4g7,399,110,94,720,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/l7hshXbf/black#50,
6DhoI,5k2/p2n2p1/1p1NR2p/3P1r2/4p3/1P5P/P4PP1/5K2 b - - 7 34,f5d5 e6e8,399,108,94,686,endgame master mate mateIn1 oneMove,https://lichess.org/nO6LfCA1/black#68,
6FlqQ,2r3rk/pp4p1/6Qp/8/5P2/P7/6PP/3R3K w - - 2 38,d1d7 c8c1 d7d1 c1d1,399,106,94,762,backRankMate endgame master mate mateIn2 queenRookEndgame short,https://lichess.org/6AGuk7YH#75,
6IWOV,5rk1/2p1b1pp/Q3n1p1/3pP3/P2P4/2P5/3B2PP/RN3q1K w - - 3 22,a6f1 f8f1,399,88,100,232,backRankMate master mate mateIn1 middlegame oneMove,https://lichess.org/KfsWiowe#43,
6UIli,2r3k1/2q2pp1/3p3P/1p1Pb3/1p2Q3/P4R1P/2P2P2/1K3B1R w - - 0 33,e4b4 c7c2,399,104,95,849,master mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/flkSzGpJ#65,
6bHGA,1q5k/p1p2p2/2p2bp1/2Q4p/8/P7/1PP5/1K2R3 w - - 0 33,c5c6 b8b2,399,100,94,208,endgame master mate mateIn1 oneMove,https://lichess.org/PPHgX1fn#65,
6qcJ4,2N3k1/6pp/p3r1p1/2P5/3r4/1P6/P4PPP/3R2K1 w - - 0 36,d1d4 e6e1,399,97,86,294,backRankMate endgame master mate mateIn1 oneMove,https://lichess.org/5fS66ys7#71,
