PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
01Eta,3r4/5kp1/1pp5/6p1/1P1q1pN1/P3p2P/4Q1P1/5R1K w - - 2 33,f1d1 d4d1 e2d1 d8d1,490,100,90,269,crushing endgame short,https://lichess.org/TFDdFcUV#65,
01ujj,8/K7/8/6kp/8/8/P7/8 w - - 0 46,a7b7 h5h4 a2a4 h4h3 a4a5 h3h2 b7b8 h2h1q,485,103,79,612,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/VOofa0Hd#91,
01z8k,8/8/K7/P7/6kp/8/8/8 w - - 0 55,a6b6 h4h3 a5a6 h3h2 b6a7 h2h1q,455,92,67,142,advancedPawn crushing endgame long pawnEndgame promotion,https://lichess.org/hZjnusk3#109,
05icJ,8/8/8/6p1/PK6/8/6k1/8 b - - 0 61,g2f3 a4a5 g5g4 a5a6 f3f2 a6a7 g4g3 a7a8q,496,102,96,727,advancedPawn crushing endgame master pawnEndgame promotion quietMove veryLong,https://lichess.org/Cxjd9sRS/black#122,
06fWI,8/8/p5K1/1p6/1k5P/8/8/8 b - - 1 57,a6a5 h4h5 b4a4 h5h6 b5b4 h6h7 b4b3 h7h8q,469,96,100,198,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/IOkIvKo8/black#114,
06ySG,8/1k5p/p4p2/4BN2/2b5/4P3/6P1/3K4 b - - 0 41,f6e5 f5d6 b7c6 d6c4,443,97,81,383,crushing endgame fork short,https://lichess.org/31ajrdGM/black#82,
077ho,r4k2/3q1ppp/p1p3b1/1P1pQ3/8/1BP5/1P3PPP/4R1K1 b - - 0 26,a8e8 e5e8 d7e8 e1e8,483,84,100,193,crushing endgame short,https://lichess.org/ZteiQHqc/black#52,
09OkS,8/8/5p2/1P6/K6p/7k/8/8 b - - 0 49,h3g3 b5b6 f6f5 b6b7 f5f4 b7b8q,440,114,68,187,advancedPawn crushing endgame long pawnEndgame promotion,https://lichess.org/M5z19Pig/black#98,
0AVV5,8/8/8/5K2/p4P2/8/1k6/8 w - - 0 58,f5e6 a4a3 f4f5 a3a2 f5f6 a2a1q,419,112,83,337,advancedPawn crushing endgame long pawnEndgame promotion,https://lichess.org/vQWkshOg#115,
0B1aS,3rr1k1/2p2pp1/p7/1p5p/8/N1Pqb3/PP2R1PP/R3Q2K b - - 3 24,e3d2 e2e8 d8e8 e1e8,400,113,90,1173,crushing kingsideAttack middlegame short,https://lichess.org/y2TSSs2L/black#48,
0Bagj,b1r2k2/2P2p1p/2P1n1p1/1p6/4P3/P4PK1/3R1P2/3R4 b - - 2 32,e6c7 d2d8 c8d8 d1d8,427,85,54,82,crushing endgame short,https://lichess.org/ccnfL8DA/black#64,
0CfwL,3r2k1/p4pp1/1pp1n3/3rP3/5BP1/8/PP1R1K1P/3R4 w - - 1 29,f4g3 d5d2 d1d2 d8d2,422,90,100,77,crushing endgame short,https://lichess.org/Ap8MYd0R#57,
0F9vA,6k1/p6p/2p3p1/2q5/3rprP1/1P1pRPQP/P2R4/6K1 w - - 0 31,g3f4 c5c1 d2d1 c1d1,409,100,86,245,crushing endgame fork short,https://lichess.org/yJTRVg0o#61,
0FanP,8/8/K5p1/7p/1P4kP/8/8/8 b - - 0 49,g4h4 b4b5 g6g5 b5b6 g5g4 b6b7 g4g3 b7b8q,475,98,88,167,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/GX2anqH5/black#98,
0I85l,3n2k1/1Nr5/p2qp2p/1p1p1pp1/1P1P1P2/P1r1P1P1/B1R2K1P/2Q5 w - - 0 31,b7d6 c3c2 c1c2 c7c2,470,93,74,146,crushing fork middlegame short,https://lichess.org/E1Vtunkr#61,
0JlGN,8/p7/8/2P5/4k2p/5P2/P2K4/8 b - - 0 46,e4f3 c5c6 h4h3 c6c7 h3h2 c7c8q,469,102,100,118,advancedPawn crushing endgame long pawnEndgame promotion,https://lichess.org/68DkFCvU/black#92,
0Ls4E,8/2p5/3p4/pp3P2/2k5/2N5/6K1/8 b - - 0 45,c4c3 f5f6 b5b4 f6f7 b4b3 f7f8q,472,108,93,1111,advancedPawn crushing endgame long pawnEndgame promotion,https://lichess.org/Xkaf16pN/black#90,
0OGFD,8/8/1p6/8/6K1/2k3P1/8/8 w - - 1 52,g4f5 b6b5 g3g4 b5b4 g4g5 b4b3,469,112,76,293,crushing endgame long pawnEndgame quietMove,https://lichess.org/H8VYRXRJ#103,
0QByk,8/1p3Qpk/p6p/5P2/1Kp3qP/8/PPP5/8 w - - 0 32,f7g6 g4g6 f5g6 h7g6,490,103,95,1256,crushing endgame queenEndgame short,https://lichess.org/eJisCRbv#63,
0QUH2,6k1/6pp/p3p1qr/P2p4/1pRPpP1P/Q5P1/7K/2R5 b - - 0 34,b4a3 c4c8 g6e8 c8e8,422,110,91,697,crushing endgame queenRookEndgame short,https://lichess.org/HaLWD26h/black#68,
0Ro8d,3r4/p4pkp/2prn1p1/1p6/8/1P3P2/P1P3PP/3RRBK1 w - - 2 24,h2h4 d6d1 e1d1 d8d1,422,95,83,279,crushing endgame short,https://lichess.org/yYraYbbr#47,
0SAaS,5rk1/3p2pp/p2b4/1pnPpr1p/8/P2R3N/BPPB4/2K4R w - - 2 24,d3g3 f5f1 h1f1 f8f1 d2e1 f1e1,401,112,85,472,crushing long middlegame,https://lichess.org/lgquBFYi#47,
0SjHi,r3r1k1/5pp1/p3q2p/1p1R4/5p2/1PP2Q1P/1P3PP1/3R2K1 b - - 0 29,a8d8 d5d8 e8d8 d1d8,400,114,90,1023,crushing endgame short,https://lichess.org/dtt1Q033/black#58,
0We3s,8/1b3kp1/7p/p2n4/P7/2P5/2P2PP1/1K1R4 w - - 1 36,c3c4 d5c3 b1a1 c3d1,452,112,94,1499,crushing endgame fork short,https://lichess.org/ZDX3XjjZ#71,
