PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
1qn45,r4r1k/p1pp2pP/1p1n1q2/4p1B1/bPn4P/2PB2Q1/P6R/RN1K2N1 w - - 7 21,d1c1 f6f1 d3f1 f8f1 g3e1 f1e1,424,90,100,732,exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/K4lp5xob#41,
3bt51,5k2/8/5K2/6r1/1r6/R7/P7/8 b - - 9 67,g5c5 a3a8 b4b8 a8b8 c5c8 b8c8,436,106,98,451,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/VxSxmof0/black#134,
6kqIo,8/8/8/3p4/8/6P1/2k1K2P/8 w - - 6 42,g3g4 d5d4 g4g5 d4d3 e2e3 d3d2,480,106,100,245,advancedPawn crushing endgame exposedKing long pawnEndgame quietMove,https://lichess.org/xdtuHsXS#83,
AXrQI,8/8/8/5p2/8/1P6/4K1k1/8 w - - 4 52,b3b4 f5f4 b4b5 f4f3 e2d2 f3f2,426,97,81,228,advancedPawn crushing endgame exposedKing long pawnEndgame quietMove,https://lichess.org/jPX9StPk#103,
DLQDZ,8/4P3/pB6/2R2p2/3p3p/r5k1/8/6K1 w - - 1 50,e7e8q a3a1 c5c1 a1c1 e8e1 c1e1,435,86,100,186,endgame exposedKing long mate mateIn3,https://lichess.org/Ud3GH40I#99,
GAq2J,5qrk/1b3p1p/p4Pp1/1p1pP3/7Q/1P5R/P1r3PP/6RK b - - 2 33,h7h5 h4h5 g6h5 h3h5 f8h6 h5h6,470,99,91,304,exposedKing kingsideAttack long master mate mateIn3 middlegame sacrifice,https://lichess.org/NZVEgWRn/black#66,
LJM1D,3rQ1k1/p4rB1/2pp1Pb1/q6p/8/8/P5PP/4R2K b - - 1 29,d8e8 e1e8 f7f8 e8f8 g8h7 f8h8,489,104,74,525,endgame exposedKing long mate mateIn3,https://lichess.org/uivuiSEl/black#58,
bYYxD,1r6/5pkp/1q1p1np1/4pP2/2PpP1P1/1r1P3P/2Q3B1/RR4K1 w - - 5 24,g4g5 b3b1 c2b1 b6b1 a1b1 b8b1,454,106,89,414,crushing exposedKing long middlegame,https://lichess.org/VWbwUUWB#47,
cUvH8,8/p7/3PR3/6pp/8/PP1r3k/5n2/B4R1K w - - 4 45,f1f2 d3d1 e6e1 d1e1 f2f1 e1f1,400,106,97,683,endgame exposedKing fork long mate mateIn3,https://lichess.org/Nk43qq1d#89,
d5rDQ,8/8/8/5p2/8/1P6/P1P1K1k1/8 w - - 4 44,a2a4 f5f4 a4a5 f4f3 e2e3 f3f2,453,102,92,344,advancedPawn crushing endgame exposedKing long pawnEndgame quietMove,https://lichess.org/wP76SRth#87,
h5EQx,8/8/8/2p5/8/8/1k1K2P1/8 w - - 6 49,g2g4 c5c4 g4g5 c4c3 d2e2 c3c2,414,98,82,250,advancedPawn crushing endgame exposedKing long pawnEndgame quietMove,https://lichess.org/dPXUd3kI#97,
iQKXQ,7k/p5n1/2p3K1/2P2r1p/1P4p1/P3P1P1/7q/3R4 b - - 1 41,h2g3 d1d8 g7e8 d8e8 f5f8 e8f8,440,105,97,472,endgame exposedKing long mate mateIn3,https://lichess.org/KYW9wLxV/black#82,
qQ6iy,8/8/8/P1R4p/6P1/r4k2/5N2/5K2 w - - 1 41,g4h5 a3a1 c5c1 a1c1 f2d1 c1d1,454,102,84,459,endgame exposedKing long mate mateIn3,https://lichess.org/CTgmdzUU#81,
tjJwk,6k1/2r5/1R3KP1/pp1r1p2/4bP2/P7/8/8 b - - 5 49,d5d7 b6b8 c7c8 b8c8 d7d8 c8d8,482,91,77,256,endgame exposedKing long mate mateIn3,https://lichess.org/nrNUkSPv/black#98,
xiPfW,4r3/1rq1N2k/p2p1p1P/2nP2p1/2P3p1/4Q3/P3RP2/4R1K1 b - - 0 30,e8e7 e3e7 c7e7 e2e7 b7e7 e1e7,400,84,88,218,advantage exposedKing long middlegame,https://lichess.org/KZCdOLu2/black#60,
xz2Rs,8/1p4kp/p2r2p1/4b3/P2q4/5B1P/1P3PQ1/5R1K w - - 0 34,f1d1 d4d1 f3d1 d6d1 g2g1 d1g1,473,94,80,212,crushing endgame exposedKing long,https://lichess.org/gNmU7xPI#67,
y4wpr,8/8/8/3p4/8/8/2k1KP2/8 w - - 4 69,f2f4 d5d4 f4f5 d4d3 e2f2 d3d2,428,99,83,158,advancedPawn crushing endgame exposedKing long pawnEndgame quietMove,https://lichess.org/wzSYeaI7#137,
