PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
03kqY,8/2Q2ppk/4b2p/8/4P3/2p3P1/4KP1P/2r5 w - - 4 49,f2f4 e6b3 e4e5 c3c2 e5e6 f7e6 c7c3 c1d1 c3b3 c2c1n e2d1 c1b3,2839,90,91,2374,advancedPawn crushing endgame exposedKing fork promotion quietMove underPromotion veryLong,https://lichess.org/W9OcpQ5I#97,
0y9Xv,8/1p3q2/2pP2k1/6p1/p2Q2P1/P7/1P3p2/5K2 b - - 3 47,f7f6 d4d3 g6f7 d6d7 f6e5 d3h7 f7e6 d7d8n,2894,113,87,300,advancedPawn crushing endgame promotion queenEndgame underPromotion veryLong,https://lichess.org/JCq3844a/black#94,
2RNen,2r2r2/6kP/4pp2/2bpB3/5P2/6Q1/PP1qN3/1K5R b - - 1 29,g7f7 f4f5 e6f5 e2f4 c5d4 h7h8n,2846,115,71,429,advancedPawn advantage long middlegame promotion underPromotion,https://lichess.org/iQ1fWjMm/black#58,
55TBq,8/1p2n1P1/p1pkPK2/P7/1P1P4/8/8/8 b - - 0 53,e7d5 f6g6 d5e7 g6f7 e7f5 g7g8n,2821,116,91,1549,advancedPawn crushing defensiveMove endgame knightEndgame long promotion underPromotion zugzwang,https://lichess.org/3WSQdnRk/black#106,
A7eTv,6k1/p1p2q1p/2p2PP1/4P3/5Q2/8/r7/6RK b - - 0 31,h7g6 g1d1 f7h7 h1g1 h7h3 f6f7 g8h7 f7f8n h7g8 f4c4,2827,111,91,1768,advancedPawn crushing defensiveMove deflection endgame exposedKing promotion quietMove underPromotion veryLong,https://lichess.org/VU8jE2bx/black#62,
MxUgS,k7/p1p5/Pp1p4/1P1qp3/8/1KP4p/5p2/4RQ2 w - - 0 48,c3c4 d5f3 b3a4 f2e1n,2807,105,92,3100,advancedPawn crushing endgame promotion short underPromotion,https://lichess.org/i2kLC7QQ#95,
RzptS,2r1k1rQ/5pP1/8/1p2pP2/1b2b3/1PNR3P/1PK5/q6R b - - 1 26,a1h1 h8g8 e8e7 g8c8 h1g2 c2b1 e4d3 b1a2 b4c3 c8f8 e7f6 g7g8n g2g8 f8g8,2855,117,91,1384,advancedPawn crushing hangingPiece middlegame promotion skewer underPromotion veryLong,https://lichess.org/cLe9tRu7/black#52,
SzulO,4rrk1/2p5/1p5p/pPqP4/P1P1B3/2Q1RPpb/8/R6K w - - 0 31,a1e1 e8e4 f3e4 f8f1 e1f1 g3g2 h1h2 g2f1n,2802,127,88,839,advancedPawn attraction crushing exposedKing fork middlegame promotion sacrifice underPromotion veryLong,https://lichess.org/tZtyRLus#61,
TJjb1,3r4/p2P1k2/3Qpp1P/8/8/5N2/5qPK/8 b - - 0 33,d8h8 d7d8n f7g6 d8f7 h8h6 f7h6,2820,120,86,1359,advancedPawn advantage endgame long promotion underPromotion,https://lichess.org/XKJpSyQP/black#66,
TLjUa,8/6k1/p5p1/2qP4/2P2Q2/7P/5pPK/8 w - - 4 45,d5d6 g6g5 f4c1 c5d6 g2g3 d6d2 c1d2 f2f1n h2g1 f1d2,2856,87,94,2721,advancedPawn attraction crushing deflection endgame fork master promotion queenEndgame sacrifice underPromotion veryLong,https://lichess.org/YyoX8gqV#89,
cjT2p,r1b5/pn1p4/1p4kP/8/1P3bP1/P6n/1B6/4RK1R b - - 0 32,h3g5 e1e7 g5f7 h6h7 b7d6 h7h8n,2837,103,82,272,advancedPawn advantage long middlegame promotion underPromotion,https://lichess.org/xW2LAavS/black#64,
gNkSp,1r2r1k1/4q1bp/p2p4/2pP1PPp/P1N5/4B3/1pQ3BR/1K6 b - - 0 27,g7d4 f5f6 e7e3 f6f7 g8g7 f7e8n,2806,94,87,337,advancedPawn advantage kingsideAttack long middlegame promotion sacrifice underPromotion,https://lichess.org/OfUaXZI6/black#54,
ivZZC,6n1/8/4pk2/6PP/4KP2/8/8/8 b - - 0 67,f6f7 e4e5 f7e7 h5h6 e7f7 h6h7 g8e7 h7h8n f7g7 e5e6 e7c6 h8f7 c6d4 e6e5,2831,131,87,971,advancedPawn crushing deflection endgame knightEndgame master promotion quietMove underPromotion veryLong zugzwang,https://lichess.org/29Xe4s1X/black#134,
rTfSS,5r1k/2R3p1/p6p/3Q4/P4pn1/1P4P1/2P2PBq/4RK2 w - - 0 31,e1e7 f4f3 d5d4 f3g2 f1e2 f8f2 d4f2 g2g1n,2897,112,91,1198,advancedPawn advantage discoveredAttack middlegame promotion underPromotion veryLong,https://lichess.org/3Pecgf4f#61,
wYOte,2k4r/1p2qpp1/P2p4/4p3/4P1pr/2Q5/1PP2PK1/R6R b - - 1 27,c8d7 a6b7 h4h1 b7b8n d7e6 c3b3 e6f6 a1h1,2841,110,89,1393,advancedPawn crushing endgame promotion sacrifice underPromotion veryLong,https://lichess.org/GNyUAKSA/black#54,
