PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
01qsT,4K3/5p1p/5kp1/8/7P/6P1/5P2/8 b - - 2 55,h7h6 f2f3 f6g7 e8e7,2847,103,88,478,crushing endgame master masterVsMaster pawnEndgame quietMove short zugzwang,https://lichess.org/gNuakJrz/black#110,
07W1f,1R6/5r2/8/k1pp2P1/8/1P2Kp2/5P2/8 b - - 0 47,f7f5 g5g6 f5g5 b8g8 a5b4 g6g7 b4c3 b3b4 g5e5 e3f4,2862,109,88,821,advancedPawn crushing endgame master quietMove rookEndgame veryLong,https://lichess.org/l6oREsMz/black#94,
0DFn5,r1b2rk1/ppp2ppp/2np4/8/5Q2/q1PB1N2/P1PK1PPP/3RR3 b - - 1 13,c8e6 f3g5 h7h6 f4e4 g7g6 g5e6,2811,101,88,472,crushing long master masterVsMaster middlegame,https://lichess.org/28lEFsSc/black#26,Russian_Game Russian_Game_Three_Knights_Game
0DrGR,8/R7/5k2/4r3/PP1pp3/6P1/6K1/8 w - - 0 48,a7a5 d4d3 g2f1 e4e3 f1e1 e3e2 a5e5 f6e5 b4b5 e5e4 e1f2 e4d4 b5b6 d4c3 b6b7 c3d2 b7b8q e2e1q,2824,109,91,435,advancedPawn crushing endgame master promotion rookEndgame veryLong,https://lichess.org/U69vKtUR#95,
0FyCP,2r3k1/p4pp1/Bp2p2p/n2p4/Q2P4/4P1PP/Pq3PK1/3R4 b - - 1 25,c8c2 a4e8 g8h7 a6d3 f7f5 d1f1,2890,107,88,487,advantage defensiveMove endgame fork long master,https://lichess.org/0KFUcVji/black#50,
0GaZj,r5k1/7p/5PpR/2rpnq2/3Q4/Pp2P3/1P2NP2/1K5R w - - 3 27,b1a1 f5c2 a3a4 a8c8,2886,105,91,1443,crushing defensiveMove master middlegame short,https://lichess.org/i3lwCqAR#53,
0J4kO,2rq1nk1/1p6/pn2p3/4PrbQ/2pP2R1/2N5/PP3P2/5KR1 b - - 2 30,f8h7 c3e4 c8c7 e4f6 g8h8 g4g5 f5g5 g1g5 b6d5 g5g8 d8g8 f6g8,2849,100,86,295,advantage exposedKing fork master middlegame pin veryLong,https://lichess.org/mrZnqDMn/black#60,
0LKnl,8/6P1/8/6R1/nkb4P/1p6/1K6/8 w - - 1 78,b2c1 b3b2 c1c2 c4b3 c2b1 b3g8,2891,106,92,332,advancedPawn crushing defensiveMove endgame exposedKing long master masterVsMaster,https://lichess.org/vdfEdRly#155,
0LUhs,6k1/B4pp1/1pp3bp/2P4n/2BQ1K2/5N1P/P5P1/3q4 w - - 10 39,f4g4 d1c2 f3h4 b6b5 g4f3 b5c4,2839,98,84,306,advantage long master middlegame,https://lichess.org/3ylXjUv6#77,
0MOKf,3r2k1/2q4r/2ppbb2/p3p1Bn/2P1P2N/2N2P2/PP2BR2/R2Q2K1 w - - 5 27,f2g2 f6g5 g2g5 g8f7,2877,100,66,57,crushing defensiveMove master middlegame short,https://lichess.org/UGL9UmyS#53,
0NYka,4q3/1Q1N2kp/3p4/1p1Pn3/1Pp2p2/P4B1P/6PK/8 b - - 0 46,e5d7 b7b5 c4c3 b5c6,2826,95,92,1078,advantage endgame master short,https://lichess.org/AAUoZ8nI/black#92,
0OVAf,5bk1/3R4/1p2K3/p1p2PB1/2Pp4/8/8/1r6 b - - 1 57,a5a4 e6f6 b6b5 c4b5 a4a3 f6g6,2800,102,88,62,crushing defensiveMove endgame long master,https://lichess.org/T1Mfti3q/black#114,
0SVvP,8/5pk1/p2P4/1p3p2/3p3p/P2Q4/qP2RK1P/2r5 b - - 0 40,a2a1 d3d4 f7f6 d6d7 c1f1 f2e3 a1c1 e2d2,2856,95,92,1666,advancedPawn crushing defensiveMove endgame master veryLong,https://lichess.org/fzY4kWTh/black#80,
0TCw6,8/1RP5/1P6/4k3/6pp/4K3/2r5/8 b - - 0 50,g4g3 e3d3 c2c1 b7b8,2836,91,88,433,crushing defensiveMove endgame master rookEndgame short,https://lichess.org/CUwjb5Mn/black#100,
0W8Sd,1r4k1/1p4pp/pPbr1p2/2N1pP1q/2Rp4/1P1Q3P/1P4PK/2R5 b - - 3 32,c6b5 c5b7 b8b7 c4c8 b5e8 c1c7 b7c7 b6c7 d6c6 d3e4 c6c1 e4d5 g8f8 d5d6,2884,110,88,707,advancedPawn advantage clearance master middlegame sacrifice veryLong,https://lichess.org/ybJeGkfE/black#64,
0YJho,2r3k1/5pbp/3P2p1/PQ2P3/8/2B3qP/6P1/4R2K b - - 0 32,c8c3 b5e8 g7f8 e1f1 f7f5 e8e6,2835,106,88,253,crushing endgame long master,https://lichess.org/QqRTXXDX/black#64,
0Yt0C,3qr1k1/2p2pbp/6p1/p2p1b2/1r2N3/P2Q1B2/5PPP/2BRR1K1 b - - 0 19,f5e4 e1e4 e8e4 a3b4,2833,97,87,332,advantage master middlegame short,https://lichess.org/OygOevYJ/black#38,Kings_Indian_Defense Kings_Indian_Defense_Orthodox_Variation
0fuqu,r5k1/1b2q3/p2p4/1p1Pp1N1/4PpP1/Q4P2/1PR4K/8 w - - 1 40,g5e6 b7d5 e6c7 a8c8,2816,111,89,1049,crushing endgame master short,https://lichess.org/wBvThSaL#79,
0npaw,r6k/p3R3/3p4/1pp2qpP/3p1bN1/3P1P2/PP2Q3/1K6 b - - 6 32,c5c4 g4f6 f5f6 e2e4 f6e7 e4e7 c4d3 e7f6,2810,96,93,943,advantage endgame master quietMove sacrifice veryLong,https://lichess.org/ZsWs7JoX/black#64,
0oQo4,5Br1/8/8/4p2P/p3kp1K/8/8/1R6 w - - 2 47,b1b8 f4f3 b8b4 e4d5,2874,112,87,248,crushing defensiveMove endgame master short,https://lichess.org/be1jQWBr#93,
0stBi,3r1r2/pp1RkpQ1/4P1p1/8/5q2/2N5/PP3PbP/5RK1 b - - 1 24,d8d7 e6d7 f8d8 f2f3,2820,105,89,1326,advancedPawn advantage defensiveMove master masterVsMaster middlegame short,https://lichess.org/3gkH8Cuk/black#48,
0t1cz,r4rk1/pp3q1b/1bp1R2Q/7N/2P2PpP/8/PP4P1/R6K b - - 5 24,b6d4 a1d1 d4b2 h6g5 g8h8 e6e7 b2f6 e7f7 f6g5 f7f8,2858,112,89,772,advantage exposedKing kingsideAttack master middlegame veryLong,https://lichess.org/Nk5vMkGC/black#48,
0uvqA,3r4/1p2Rpbk/1PpP2pp/2P5/2bp3P/3N2q1/6B1/5QK1 b - - 4 34,c4d3 f1f7 d8g8 d6d7 d3c4 f7c4 g8a8 c4d4 g3e1 e7e1 g7d4 g1h2,2878,100,88,295,advancedPawn advantage defensiveMove master middlegame pin veryLong,https://lichess.org/aLs7pPDX/black#68,
0vTZo,8/1R4k1/5b2/p2B2pK/3r4/6P1/7P/8 b - - 9 48,g7h8 b7d7 d4d5 d7d5,2804,119,89,644,crushing endgame master quietMove short,https://lichess.org/Oi2Qldtg/black#96,
0w1HZ,r1b2r2/5ppk/p3p3/1pqnP1N1/8/8/PP3PPP/R2Q1RK1 b - - 1 18,h7g8 a1c1 c5c1 d1c1,2848,100,91,832,advantage master middlegame short,https://lichess.org/NhLIj1PL/black#36,Semi-Slav_Defense Semi-Slav_Defense_Chigorin_Defense
0wMnr,8/1p5p/8/p7/6k1/6P1/PP3KP1/8 w - - 0 39,b2b3 b7b5 a2a3 b5b4 a3a4 h7h6 f2f1 g4g3,2832,101,91,235,endgame master,https://lichess.org/WAYGNW7L#77,
0wliQ,8/3kp3/1q1rQ1p1/p3R3/7p/P1r2PnP/2P3PK/3R4 b - - 0 39,d7c7 e6e7 c7c8 e5a5,2850,112,78,358,advantage master middlegame short,https://lichess.org/JAfNkd9d/black#78,
0yBgk,1B4k1/2r2pbp/P1B3p1/4q3/Q7/7P/4nPP1/2R3K1 w - - 2 33,g1f1 e2c1 a4d1 e5a1 b8c7 a1a6,2823,105,93,1563,crushing hangingPiece long master middlegame,https://lichess.org/0LbbcTVU#65,
0zIKk,r7/2q1kp1r/2pN1bp1/p1n1p3/Pp2P3/1B6/1PP2PQ1/3RK1R1 w - - 4 22,d6f7 c5b3 f7d6 b3d4 g2g6 e7d6 g6f6 d6c5,2874,116,89,1032,advantage interference master middlegame veryLong,https://lichess.org/3NNmMmlK#43,
17KxK,1r1r2k1/pb3ppp/8/3n2R1/1p1Nq3/1P4P1/PB1Q1P1P/2R3K1 w - - 4 26,g5g7 g8g7 c1e1 e4g6 d4e6 g7g8 e6d8 b8d8,2838,111,90,508,advantage hangingPiece master middlegame veryLong,https://lichess.org/nTC41He3#51,
1AW9x,8/7P/8/1R3p2/8/2k3P1/1p2KP2/7r w - - 3 44,e2f3 h1h7 f3f4 h7h2,2805,92,75,167,advantage endgame master rookEndgame short,https://lichess.org/rCrrQ9Lw#87,
1CZtp,8/4p3/2Kp1p2/2p2P2/2P1Pk1p/6p1/6P1/5N2 w - - 2 43,c6d7 f4e4 d7e7 e4e5,2855,106,88,403,crushing endgame knightEndgame master short,https://lichess.org/HJECSvCc#85,
1CdMY,8/8/R7/2pkP3/1ppP4/2n5/p1K5/8 w - - 2 50,d4c5 d5d4 c2b2 b4b3,2829,122,88,255,crushing endgame master short,https://lichess.org/TiYK4oFy#99,
1IgEc,r1b2rk1/pp2Qp1p/q5pP/4P3/2pNP3/2PR2B1/1P4P1/2K4R b - - 0 23,c4d3 c1d2 a6b6 e5e6,2893,105,67,165,crushing master middlegame short,https://lichess.org/uzHGqDnF/black#46,
1JCJf,8/8/R5P1/8/3p3P/1r1K4/pk4P1/8 w - - 1 55,d3e4 b3e3 e4d4 e3a3 a6a3 b2a3 d4e4 a2a1q,2833,92,71,114,advancedPawn crushing endgame master promotion rookEndgame veryLong,https://lichess.org/PTd9KKYd#109,
1KUch,4q1k1/1p1b4/4pRp1/r1P1Q1P1/p1P1P1p1/P1P5/6KP/8 b - - 4 31,g8h7 f6f4 h7g8 f4g4 a5c5 e5c5,2842,106,88,316,crushing endgame long master masterVsMaster superGM,https://lichess.org/DTRfvXwi/black#62,
1PVui,3rQ3/2r3pk/Qp5p/p4P2/2n2qP1/2P4P/PP3B2/1K2R3 w - - 0 38,e8d8 f4f2 b1c1 f2e1 d8d1 e1f2 a6b5 c7c5,2878,108,90,680,crushing hangingPiece master middlegame veryLong,https://lichess.org/jZHkcnrV#75,
