PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
01AO3,6k1/8/2p3p1/3pp2p/1P5P/2P2P2/6P1/6K1 w - - 0 34,g2g4 g6g5 h4g5 h5h4,2708,85,86,266,crushing defensiveMove endgame master pawnEndgame short,https://lichess.org/lrIgN0wg#67,
02xBY,6k1/5p2/8/N1pq4/4p1b1/1P2P2p/P1Q2PP1/6K1 w - - 0 36,a5c4 h3g2 g1g2 g4d1 c2d1 d5d1,2734,95,60,115,advancedPawn crushing endgame long master,https://lichess.org/5qEEDatc#71,
02xoa,8/1p4Q1/p1p5/P2r1k1P/1P6/4qpP1/2K5/3R4 w - - 4 62,g7f7 f5g4 d1d5 c6d5 f7d7 g4g3 d7g7 g3f2 h5h6 d5d4 h6h7 d4d3 c2b2 d3d2 h7h8q d2d1q h8h2 f2f1 h2h1 f1e2,2754,93,85,79,advancedPawn crushing defensiveMove endgame exposedKing master masterVsMaster promotion quietMove veryLong,https://lichess.org/LtneVdvK#123,
02yET,2r3k1/1R1n4/3B1p2/1P1Pp3/4PpPp/5PbP/6r1/1K1R4 b - - 0 43,d7c5 d6c5 c8c5 d5d6 c5c4 b7a7 c4b4 b1a1 g3f2 d6d7 f2d4 d1d4 b4d4 a7a8,2722,111,91,772,advancedPawn crushing master middlegame quietMove sacrifice veryLong,https://lichess.org/jr2bE5B0/black#86,
03gUX,1r2kr2/5p1p/4p3/pqNpNp1Q/1n1Pn2P/6P1/PP3P2/1KR4R w - - 4 24,c5e6 b5a4 e6g7 e8d8 e5c6 b4c6,2702,97,85,302,advantage long master middlegame,https://lichess.org/x258ENWt#47,
03gc3,8/2P3p1/7k/8/1P2npKP/4q2P/2Q5/8 w - - 3 60,c7c8q e3g3 g4f5 e4d6 f5e5 f4f3 e5d5 d6c8 c2c8 g3f4,2786,101,80,124,crushing discoveredAttack endgame fork master masterVsMaster veryLong,https://lichess.org/FBESL7lt#119,
040eY,7r/1kp5/p6p/2pqP2Q/P3Rpp1/8/1PPr1PPP/2R3K1 w - - 1 25,h5f5 h8f8 f5f8 d5e4 f8c5 e4e2 h2h3 g4g3,2787,126,91,1446,crushing deflection endgame master veryLong,https://lichess.org/pYEI4Qqf#49,
04S0T,2r1r1k1/5pp1/1Qp2n1p/8/2PPp3/2P1B2q/4BP2/1R3RK1 w - - 0 23,b6c5 e8e6 e3f4 e4e3 f2e3 f6e4 c5h5 e6g6 h5g6 f7g6,2797,110,84,480,advantage clearance master middlegame quietMove veryLong,https://lichess.org/aC7IlWtO#45,
052Wm,2r1k3/pp3p2/1b1pp1p1/1N6/4P1pq/8/PP2QP2/3R1RK1 w - - 0 20,b5d6 e8f8 e2d3 c8c2 d3c2 h4g3,2732,100,87,674,crushing defensiveMove long master middlegame pin sacrifice,https://lichess.org/PP1Pueix#39,
06fTa,8/r1p5/P6p/PKpk1B1P/8/6P1/8/8 b - - 0 57,d5d6 f5c8 d6d5 c8b7 d5d4 g3g4 c5c4 g4g5 c4c3 g5h6 d4d3 h6h7,2794,110,87,245,advancedPawn crushing endgame master quietMove veryLong,https://lichess.org/2VhbsMzu/black#114,
073Mp,5rk1/1b2qpp1/pr2p2p/np1nN2P/4N3/P5Q1/1PB2PP1/2RR2K1 b - - 5 22,a5c6 e5d7 c6d4 d1d4 e7d7 e4f6,2766,118,90,1048,advantage long master middlegame pin,https://lichess.org/NIvqgHsa/black#44,
077HY,6k1/2Qn1p2/5n1p/3pNbp1/3Pq3/2P1P1B1/rr2BPPP/2R1K2R w K - 0 18,e2f3 d7e5 c7d8 g8h7 e1g1 e5f3,2765,109,90,730,advantage long master middlegame,https://lichess.org/VsORT6VI#35,Queens_Gambit_Declined Queens_Gambit_Declined_Ragozin_Defense
07oGo,2rq1rk1/pp4pp/2nb4/2p1p3/Q7/2P1PN2/PP3PPP/R1B2RK1 w - - 3 12,f1d1 e5e4 a4e4 d6h2 g1h2 d8d1 c1d2 d1e2,2746,112,86,239,advantage discoveredAttack kingsideAttack master middlegame veryLong,https://lichess.org/IkGiSROZ#23,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations
09IOT,r2q1rk1/2p2pp1/7p/p1b1pN2/4P1b1/2pP1N2/P1Q2P2/R1B1K1R1 b Q - 0 20,g4f3 g1g7 g8h8 g7g3 f8g8 g3f3,2733,101,76,233,crushing long master middlegame,https://lichess.org/poCcO2xP/black#40,
0AZu2,8/8/8/p1p2kPp/3pp2P/1P4P1/P2K4/8 w - - 8 59,d2e2 a5a4 b3a4 c5c4 g5g6 f5g6 a4a5 c4c3 a5a6 d4d3 e2f2 c3c2,2705,112,89,745,advancedPawn crushing endgame exposedKing master pawnEndgame quietMove veryLong,https://lichess.org/QMIGmPdY#117,
0CZQz,2b1rk1r/4q3/4p1Q1/3pPPN1/p1pP3P/1nP5/6P1/1R1R2K1 b - - 0 36,e6f5 e5e6 c8e6 d1f1,2786,106,86,577,advantage master middlegame short,https://lichess.org/eGugAN5R/black#72,
0CegO,8/8/8/1p2p1kp/1P3pp1/4K1P1/2B5/8 w - - 0 52,g3f4 e5f4 e3f2 h5h4 c2d3 h4h3 d3e4 g5h4 e4c6 f4f3 f2g1 h4g3,2773,107,90,1080,bishopEndgame crushing defensiveMove endgame master quietMove veryLong,https://lichess.org/FQPuiola#103,
0E1ig,8/8/1p6/2p2kpp/1pP4P/1P3K2/P4P2/8 w - - 0 49,f3g3 f5f6 g3h3 g5g4,2716,92,92,74,crushing endgame master pawnEndgame short,https://lichess.org/MB1IpQ1j#97,
