PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
2ckbC,r3k2r/pbp5/1p1p1np1/3qp1Q1/8/P2P3B/1PP5/2K2R1R b kq - 1 25,f6d7 h3f5 h8h1 f5g6 d5f7 g6f7,3128,129,91,1281,attackingF2F7 crushing exposedKing long middlegame sacrifice,https://lichess.org/ixTRlUMq/black#50,
43tUR,8/8/R5p1/P4k1p/5P2/r4K2/8/8 w - - 1 54,f3f2 h5h4 a6d6 a3a4 a5a6 a4f4 f2e3 f4e4,3145,131,87,397,crushing endgame exposedKing quietMove rookEndgame veryLong,https://lichess.org/Y0is0FU0#107,
5qn9r,8/4k3/5p2/3Pb3/2N1P3/1p3P2/8/7K w - - 2 35,c4d2 b3b2 h1g2 e5f4 d2b1 e7d6 g2h3 d6e5 h3g4 f6f5 e4f5 f4e3 f3f4 e5d5 g4f3 d5d4 f3e2 e3f4,3123,122,87,828,advancedPawn crushing endgame exposedKing quietMove veryLong,https://lichess.org/MPcOgLQa#69,
Gjw3F,8/3P1R2/8/P1p1p3/4P3/4kp2/7K/3r4 w - - 3 56,a5a6 d1d6 a6a7 d6h6 h2g3 h6g6 g3h4 g6g8,3153,127,93,1629,crushing defensiveMove endgame exposedKing rookEndgame veryLong,https://lichess.org/FWcyqYES#111,
IvfYB,7k/p7/2n5/2p1pNRp/3p4/3P4/Pr3rPK/7R b - - 3 35,h5h4 f5h4 b2b7 h2g3 f2f6 h4g6 h8g8 g6f4 g8f8 h1h8,3111,113,90,2225,advantage discoveredAttack doubleCheck endgame exposedKing veryLong,https://lichess.org/mM88XZgn/black#70,
MZqp4,5k2/p1q2r2/1pp2p2/3n3p/1P1P3b/P4K2/1BQ1RP2/6R1 w - - 2 40,c2g6 c7f4 f3g2 h4f2 g1f1 f2e3 f1f4 d5f4 g2f3 f4g6,3124,129,89,548,advantage exposedKing fork middlegame sacrifice veryLong,https://lichess.org/6hgI7mEp#79,
OFZYO,3r2k1/p2r1p1p/1q4p1/Rp2P3/1Qp5/5b1P/1P3NP1/R5K1 w - - 0 33,g2f3 d7d2 a1f1 d2f2 f1f2 d8d1 g1g2 b6d8 h3h4 d8h4 a5b5 h4g5,3141,124,89,760,clearance crushing exposedKing middlegame sacrifice veryLong,https://lichess.org/ptJ8jpi0#65,
SNknG,8/k5Q1/bp2p2P/p3p1p1/P2p4/8/1PP5/1K3B1q b - - 2 41,a7b8 g7f8 b8a7 f8f7 a6b7 b1a2,3108,129,91,1606,advantage defensiveMove endgame exposedKing long,https://lichess.org/wvmuZm8B/black#82,
SkeGt,4rB2/1pq3Pk/p3r2P/5p2/P1Pp4/2bp1P2/2P1Q3/1R3K1R w - - 0 29,e2d3 c7f4 g7g8b h7g8 h6h7 g8h8 f8g7 h8g7 h7h8q e8h8 b1b7 g7g6 h1h8 e6e1 f1g2 f4g5,3106,118,92,1566,advantage exposedKing middlegame veryLong,https://lichess.org/CNCPvnxu#57,
UZVmF,3b2r1/p7/Pk2p3/3qBpr1/1P1PR1Pp/8/4Q2P/2R3K1 w - - 1 33,h2h3 d5e4 e2f2 e4d5 c1c5 f5g4 c5d5 g4h3 g1f1 g5g1 f1e2 g1g2,3114,112,94,506,crushing discoveredAttack exposedKing middlegame pin sacrifice veryLong,https://lichess.org/UfQtIQ6v#65,
V5xpx,7r/2pQ4/p1p1Ppnk/8/4PN2/5PPp/PPP2q1B/3R3K w - - 3 33,d1g1 f2f3 f4g2 g6e5 d7d2 h6g7 d2f4 h3g2 g1g2 f3d1,3131,132,88,1266,advancedPawn crushing exposedKing kingsideAttack middlegame veryLong,https://lichess.org/ckdsoonR#65,
cJ4wH,2k2q1r/ppp3pb/8/8/3P1n2/1PP1B3/PQ6/2KR3R w - - 0 29,b2f2 f8a3 c1d2 a3a2 d2e1 f4g2 e1f1 a2a6 c3c4 g2e3,3142,153,91,1599,crushing exposedKing interference middlegame queensideAttack veryLong,https://lichess.org/kIfYPUU6#57,
dFXCx,r2q4/4kr2/1nb4Q/1p1pP3/PbpP1P2/2N5/1B4PP/5RK1 b - - 0 25,d8g8 h6c6 f7g7 f1f2 g8e6 c6b5 b4c3 f4f5 e6h6 f5f6 e7f7 f6g7,3145,139,91,2294,advancedPawn advantage discoveredAttack exposedKing fork hangingPiece middlegame quietMove veryLong,https://lichess.org/Uh1P1Qw7/black#50,
eP3kr,r1bN4/2N3pp/pk6/2b5/Q7/3q2P1/PP3P1P/R5K1 b - - 0 23,b6c7 a4a5 c7d6 d8f7 d6e7 a5c5 e7f7 c5c6,3151,139,90,468,crushing deflection exposedKing fork middlegame veryLong,https://lichess.org/HcFAZW9H/black#46,
hS8bN,5r1k/3b1r1q/2pQp3/1p1pP3/pP2pP1p/P1P4P/4RR1K/5B2 b - - 0 39,f7f4 d6f8 f4f8 f2f8 h8g7 f8f4,3186,126,92,1451,crushing exposedKing kingsideAttack long middlegame xRayAttack,https://lichess.org/jzm19KTT/black#78,
kziec,7r/1p4k1/p2b1p2/1q1PB1pp/1r6/5Q1P/4RPP1/4R2K b - - 0 28,f6e5 e2e5 b4f4 f3c3 d6e5 e1e5 f4f7 e5g5 g7h6 c3e5 b5b1 h1h2,3175,108,87,693,crushing doubleCheck exposedKing middlegame quietMove veryLong,https://lichess.org/TqZdwy6d/black#56,
ljVFq,6k1/8/4pKp1/3pP2p/1p3P2/1P3QR1/r6q/8 b - - 1 32,a2f2 f3d3 f2f4 f6e6 f4e4 g3g6 g8h7 g6g5 h2f4 g5h5,3137,161,89,1149,crushing endgame exposedKing veryLong,https://lichess.org/kf2GvV2Q/black#64,
pG2uS,2krr3/pb2qpb1/1p4p1/1Np1n1P1/3NPB2/3P4/PP1Q4/1KR4R b - - 1 21,e5d3 d4f5 b7e4 f5e7 e8e7 b5d6 d8d6 f4d6 d3b2 c1c2,3122,132,89,1501,crushing exposedKing middlegame veryLong,https://lichess.org/MuTvJ6I2/black#42,
q51pw,8/8/2B2kP1/1pK5/1Pb5/8/8/8 b - - 3 57,f6g6 c6b5 c4b3 b5d3 g6f6 b4b5 f6e7 c5b4 b3e6 b4a5 e6c8 d3e4,3192,149,91,2563,bishopEndgame crushing defensiveMove endgame exposedKing master quietMove veryLong,https://lichess.org/HPH5D200/black#114,
qWZ04,8/5k2/2R2r1p/3P1Pp1/2pK2P1/8/8/5n2 b - - 0 45,f1d2 d5d6 c4c3 d4d5 f7e8 d6d7 e8d7 c6f6 d2e4 f6c6 c3c2 c6c2 e4f6 d5d4,3165,127,92,568,advancedPawn crushing defensiveMove discoveredAttack endgame exposedKing veryLong,https://lichess.org/4BPBInGs/black#90,
rGPea,3q2k1/2r2ppp/8/B2B1Q2/2Pb2P1/PP2r2P/8/5RK1 w - - 0 29,d5f7 g8h8 g1g2 e3e2 g2h1 e2e5,3131,121,93,806,advantage defensiveMove exposedKing long middlegame,https://lichess.org/cscdXzuP#57,
uXU6N,N1k5/pR3p1r/2p2B2/3pP2p/3P2pP/2Pn1p1P/P7/6K1 w - - 3 26,b7a7 g4h3 a8b6 c8b8 a7e7 h7g7 f6g7 f3f2 g1f1 h3h2 e7f7 h2h1q,3151,113,88,273,advancedPawn advantage endgame exposedKing promotion sacrifice veryLong,https://lichess.org/E9kF7hyt#51,
uvS0d,r5k1/1p1q1pb1/2p2np1/2Pp4/p2P2P1/B1P1r1N1/P3B3/1R1QK2R w K - 4 25,e1f2 d7c7 e2f3 e3c3 a3c1 f6e4 g3e4 d5e4,3172,141,88,694,crushing exposedKing middlegame veryLong,https://lichess.org/7SOeW7yf#49,
wjNtN,5k2/8/5PK1/1r5P/4p3/p2p4/3R4/8 b - - 0 46,b5a5 h5h6 a5a7 d2h2 a7h7 g6h7 f8f7 h2g2 e4e3 g2g7 f7f6 h7g8 e3e2 g7g1 f6e6 h6h7 d3d2 h7h8q,3176,142,90,598,advancedPawn crushing endgame exposedKing promotion quietMove rookEndgame veryLong,https://lichess.org/jmjBEGpV/black#92,
xr5Yo,8/7p/B5p1/5P2/6P1/2kp4/1n2K1P1/8 w - - 0 49,a6d3 b2d3 e2e3 d3c5 e3f4 c5d7 f4g5 d7e5 g5f6 e5g4 f6g5 g4e5,3114,104,88,400,crushing defensiveMove endgame exposedKing quietMove veryLong,https://lichess.org/4daEI6zt#97,
ySQvE,8/5p2/8/3R2P1/p1r2P2/2k5/8/3K4 w - - 3 47,d5a5 c4f4 a5a6 f4g4 a6a7 c3b3 a7f7 g4g1 d1d2 a4a3 d2d3 g1g3,3183,123,90,1441,crushing endgame exposedKing rookEndgame veryLong,https://lichess.org/BPCHExQz#93,
