PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
09oCo,1r2r3/4pRbk/p2pP1p1/q1p3Bp/4P2P/2NQ4/p5P1/K4R2 w - - 2 27,g5e7 a5a3 f7g7 h7h8 d3d2 b8b1,3192,153,90,1913,advantage defensiveMove long middlegame sacrifice,https://lichess.org/JM2ME4Lo#53,
2akNq,1k5r/1pp2p1q/p1n5/2bQ4/7N/2NP2r1/PPP2PB1/4RRK1 w - - 0 20,d3d4 g3g4 d5d7 h7h4 e1e8 h8e8 d7e8 b8a7,3120,135,89,649,crushing defensiveMove middlegame veryLong,https://lichess.org/zgrNuw5z#39,
2ckbC,r3k2r/pbp5/1p1p1np1/3qp1Q1/8/P2P3B/1PP5/2K2R1R b kq - 1 25,f6d7 h3f5 h8h1 f5g6 d5f7 g6f7,3128,129,91,1281,attackingF2F7 crushing exposedKing long middlegame sacrifice,https://lichess.org/ixTRlUMq/black#50,
3Lvpf,6rr/1pp2pk1/p3bR2/3pP1q1/3N4/1PPP2nP/1P4P1/R3Q1K1 w - - 10 25,f6e6 h8h3 g2h3 g3e4 g1f1 g7f8 f1e2 g5g2 e2d1 g2b2,3100,101,92,1974,advantage discoveredAttack middlegame sacrifice skewer veryLong,https://lichess.org/enmz0tcZ#49,
3lSsj,r4r1k/pp5p/2p1P1p1/2qpR3/5PQ1/3Bn3/PP4PP/5R1K w - - 6 25,e5e3 c5e3 d3g6 h7g6 g4g6 e3e5 f4f5 f8f6,3121,128,89,1707,advantage hangingPiece middlegame veryLong,https://lichess.org/VAP7D9Cv#49,
45Ycn,8/1q3pk1/2R2bp1/1P1nN2p/1Q1Pp2P/4P1PB/r4PK1/8 w - - 6 42,b4d6 b7b5 e5c4 b5b1 c6a6 a2c2 d6f6 d5f6,3105,117,82,206,crushing master middlegame quietMove veryLong,https://lichess.org/JIcBtVfp#83,
4qNUf,rnb2rk1/pp5p/1q1Pp2p/5P2/1bB5/8/PB4PP/1R3Q1K b - - 0 18,b8c6 f1e2 f8f5 c4e6 g8f8 e6f5 c8f5 b1f1,3145,116,92,1566,crushing fork middlegame pin veryLong,https://lichess.org/La81qTKR/black#36,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit
5gzQF,r4r2/2pqk1p1/p1bn1pQ1/3p4/4p1P1/1B2B3/PP5R/2R3K1 b - - 7 39,f8f7 h2c2 d6c4 c2c4 d5c4 c1c4,3175,109,93,1485,crushing long middlegame,https://lichess.org/IjU46jtn/black#78,
7FCkS,3r1rk1/1p1b2p1/pqp1N2p/5p1P/8/3BB1P1/PPP2P2/2KR3R b - - 0 18,b6a5 e6f8 g8f8 d3c4 f5f4 e3d2 a5c5 h1h4 c5c4 h4f4,3101,137,90,1921,advantage middlegame veryLong,https://lichess.org/V60nZwOu/black#36,Sicilian_Defense Sicilian_Defense_Kan_Variation
7pTqD,rn4k1/6pp/p1p1N2r/4Q3/2pP3q/5P2/P3K1P1/R4R2 b - - 8 25,h6g6 e6f4 g6f6 f4d5 c6d5 f1h1 h4f4 e5d5,3101,125,87,1492,advantage intermezzo middlegame sacrifice veryLong,https://lichess.org/kizOZUha/black#50,
