PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
06yGB,8/8/1p6/6K1/1k6/7P/8/8 b - - 1 62,b4c3 h3h4 b6b5 h4h5 b5b4 h5h6 b4b3 h6h7 c3c2 h7h8q,563,93,94,340,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/vs9QxY7K/black#124,
0BHSG,8/5p2/8/5p2/1P3k2/2K5/8/8 b - - 0 40,f4g3 b4b5 f5f4 b5b6 g3g2 b6b7 f4f3 b7b8q,558,90,89,564,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/kppBiVfT/black#80,
0K8k9,8/8/7K/p5p1/6P1/1k3P2/8/8 w - - 1 54,h6g5 a5a4 f3f4 a4a3 f4f5 a3a2 f5f6 a2a1q,599,90,38,43,advancedPawn crushing endgame master pawnEndgame promotion quietMove veryLong,https://lichess.org/yRCehgA3#107,
0LQ6R,8/6p1/7p/2K2k2/P7/8/8/8 b - - 0 50,h6h5 a4a5 h5h4 a5a6 h4h3 a6a7 h3h2 a7a8q,591,89,47,43,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/l3PVfZJ5/black#100,
0RBGJ,8/8/pK6/8/P5Pp/7k/8/8 w - - 0 46,b6a6 h3g4 a4a5 h4h3 a6b7 h3h2 a5a6 h2h1q,589,100,90,183,advancedPawn crushing endgame pawnEndgame promotion veryLong,https://lichess.org/Gh1WtZtr#91,
0RUwd,8/8/8/6p1/PK6/1P6/5k2/8 w - - 0 52,b4a5 g5g4 b3b4 g4g3 b4b5 g3g2 b5b6 g2g1q,578,101,73,43,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/1FnUv7BB#103,
0Y9nv,8/8/K7/7p/P5k1/8/8/8 w - - 0 53,a6b6 h5h4 b6c7 h4h3 a4a5 h3h2 a5a6 h2h1q,542,104,76,171,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/KOx9hkS8#105,
0YFbx,8/6p1/3K4/8/2P1k3/8/8/8 b - - 2 57,g7g6 c4c5 g6g5 c5c6 g5g4 c6c7 g4g3 c7c8q,594,99,84,282,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/TL9pKutb/black#114,
0hAWh,8/6p1/2K5/8/8/1P4k1/8/8 b - - 0 52,g3f4 b3b4 g7g5 b4b5 g5g4 b5b6 g4g3 b6b7,507,92,76,92,advancedPawn crushing endgame master pawnEndgame quietMove veryLong,https://lichess.org/LgZ49tWt/black#104,
0hGmm,8/8/1K6/5k1p/1P6/8/8/8 w - - 0 64,b6c6 h5h4 c6c7 h4h3 b4b5 h3h2 b5b6 h2h1q,536,101,95,814,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/0ka5OOx5#127,
130k8,8/8/7p/6p1/PK4k1/8/8/8 b - - 0 50,h6h5 a4a5 g4h4 a5a6 g5g4 a6a7 g4g3 a7a8q,520,100,92,776,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/5gkfLpkM/black#100,
13w3c,8/8/1p1K4/1P5p/8/6k1/PP6/8 w - - 0 51,d6c6 h5h4 c6b6 h4h3 b6a7 h3h2 b5b6 h2h1q,566,91,95,180,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/sU8byv08#101,
