PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
02yHD,3Q4/7p/P7/6pk/8/5pPK/5P1P/8 w - - 2 60,a6a7 g5g4,555,106,86,391,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/X0REfN5a#119,
05jvp,8/4p2k/3p2p1/3q3p/7P/2Q1P1P1/5P2/6K1 b - - 1 45,h7h6 c3h8,564,106,83,550,endgame master mate mateIn1 oneMove queenEndgame,https://lichess.org/D9chFhCD/black#90,
06J9W,2Q5/8/6pk/3p3p/4q2P/8/8/5K2 b - - 1 50,d5d4 c8h8,582,93,63,123,endgame master mate mateIn1 oneMove queenEndgame,https://lichess.org/RJyM6olJ/black#100,
06JFm,3q2k1/p3p2p/1pr1Pp2/3P2p1/4Q3/8/P4PPP/6K1 w - - 0 24,d5c6 d8d1 e4e1 d1e1,566,98,83,321,endgame master mate mateIn2 queenEndgame short,https://lichess.org/4Ryz9iye#47,
0BpQ1,7q/7P/1p4PK/3k4/8/8/8/8 b - - 0 52,d5e6 g6g7 h8g7 h6g7,583,111,78,471,advancedPawn crushing endgame master queenEndgame short,https://lichess.org/BPc95iXr/black#104,
0EQbG,8/8/Q2k4/3p2p1/1p4P1/1Pq2PK1/8/8 b - - 3 48,c3c6 a6c6 d6c6 f3f4,549,87,97,545,crushing endgame master queenEndgame short,https://lichess.org/IZWCTyKT/black#96,
0I4nx,6k1/5ppp/1p6/p1q5/8/P1P4P/5PPK/2Q5 w - - 0 27,g2g3 c5f2,506,100,89,113,crushing endgame oneMove queenEndgame,https://lichess.org/owDRApk5#53,
0K7LJ,8/2q2pk1/6p1/2pQ3p/4K2P/1P4P1/5P2/8 b - - 9 40,c7e7 d5e5 e7e5 e4e5,531,99,70,215,crushing endgame master queenEndgame short,https://lichess.org/6UCNT1Up/black#80,
0Wg5y,8/7q/5K1P/8/5Q2/p7/8/1k6 w - - 0 60,f4f5 h7f5 f6f5 a3a2 h6h7 a2a1q,534,95,89,516,advancedPawn crushing endgame long promotion queenEndgame,https://lichess.org/Eqa3PvzV#119,
0dl6I,7k/6pp/2q5/8/8/4Q2P/6P1/6K1 b - - 0 41,c6d6 e3e8 d6f8 e8f8,555,108,64,496,endgame mate mateIn2 queenEndgame short,https://lichess.org/I9O5JvZY/black#82,
