PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
1tFvo,r5k1/pp4pp/2p4r/7q/8/1P2RpP1/P1P2P1P/5QRK w - - 3 26,h2h4 h5h4 g3h4 h6h4 f1h3 h4h3,580,85,98,415,endgame exposedKing kingsideAttack long mate mateIn3 sacrifice,https://lichess.org/XZ3sDo9S#51,
2EN87,7k/2b5/R5K1/7p/8/1PP1p1P1/P4P1P/4r3 b - - 0 37,e3f2 a6a8 c7b8 a8b8 e1e8 b8e8,586,99,78,174,endgame exposedKing long mate mateIn3,https://lichess.org/c0i7KagG/black#74,
3V2Y9,5Nk1/6q1/p1rPp2p/1p3pp1/8/2P5/P4PPP/2RR2K1 b - - 0 29,g8f8 d6d7 g7f6 d7d8q f6d8 d1d8,575,84,88,189,advancedPawn advantage endgame exposedKing long promotion queenRookEndgame,https://lichess.org/tGd8XmzQ/black#58,
4FWqb,6k1/pp2b1r1/q5P1/3PNb2/8/P1Q2P1P/K7/2R5 b - - 0 40,e7f6 c3c8 f5c8 c1c8 f6d8 c8d8,516,94,88,338,exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/OzEEl7nq/black#80,
8InDs,4r3/6p1/4R2p/1pr2P2/6P1/1B4kP/PP6/6K1 w - - 1 36,e6e8 c5c1 b3d1 c1d1 e8e1 d1e1,539,94,84,643,endgame exposedKing long mate mateIn3,https://lichess.org/V63xjspa#71,
FmA7y,8/2K1k2p/6p1/8/3P4/8/8/8 b - - 1 64,g6g5 d4d5 g5g4 d5d6 e7e6 d6d7,577,98,63,81,advancedPawn crushing endgame exposedKing long pawnEndgame quietMove,https://lichess.org/FCeM9TQ1/black#128,
G7i2M,8/k1K4p/6p1/5p2/1P5n/8/8/8 b - - 4 50,a7a8 b4b5 a8a7 b5b6 a7a6 b6b7,588,86,85,124,advancedPawn crushing endgame exposedKing knightEndgame long quietMove,https://lichess.org/5Lj0Aaz1/black#100,
G8eY0,8/3P4/r7/8/4p2P/6k1/2R5/7K w - - 0 63,d7d8q a6a1 c2c1 a1c1 d8d1 c1d1,573,82,96,147,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/LIPHIqAJ#125,
G9hB4,k7/P6R/1KP5/8/2P3rp/8/5p2/8 b - - 1 50,f2f1q h7h8 g4g8 h8g8 f1f8 g8f8,511,100,92,480,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/2p597N3N/black#100,
HJtp0,8/1R1P4/1p6/p1p3p1/P1P5/1r4kP/6B1/7K w - - 1 45,d7d8q b3b1 d8d1 b1d1 g2f1 d1f1,520,105,89,626,endgame exposedKing long mate mateIn3,https://lichess.org/swy5PLKD#89,
I3YWm,8/8/6R1/1r6/5B1P/5kP1/8/5K2 w - - 3 50,g6d6 b5b1 f4c1 b1c1 d6d1 c1d1,591,98,81,251,endgame exposedKing long mate mateIn3,https://lichess.org/u7M6fEIA#99,
IADWa,8/4PR2/8/2p4p/2P5/P2r3k/8/7K w - - 0 49,e7e8q d3d1 e8e1 d1e1 f7f1 e1f1,516,104,81,360,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/SRqtIzCH#97,
LzcJA,8/3QP1p1/8/7P/5rP1/1k6/1p6/1K6 w - - 3 56,e7e8q f4f1 e8e1 f1e1 d7d1 e1d1,586,82,100,161,endgame exposedKing long mate mateIn3,https://lichess.org/m7VmsGlz#111,
MnjG9,2rr2k1/6q1/pn4pp/5p2/P2b4/1P1R3P/3R1PPB/3Q2K1 b - - 3 32,d4f6 d3d8 f6d8 d2d8 c8d8 d1d8,513,102,86,148,crushing exposedKing kingsideAttack long middlegame,https://lichess.org/Ot2J41zu/black#64,
PeDCm,6rk/5n1p/3q1Pp1/p7/1p5Q/8/PPP5/2K4R b - - 1 34,h7h5 h4h5 g6h5 h1h5 f7h6 h5h6,590,90,88,386,endgame exposedKing long mate mateIn3 sacrifice,https://lichess.org/bPBNj2nU/black#68,
TG9qK,r4qrk/5p1p/3p1Pp1/3Pp3/pp1pP2Q/3P3R/PP4PP/R5K1 b - - 1 26,h7h5 h4h5 g6h5 h3h5 f8h6 h5h6,502,96,91,682,endgame exposedKing kingsideAttack long mate mateIn3 sacrifice,https://lichess.org/psz9avDB/black#52,
TUZb0,r3R1k1/p4rB1/2p2Pp1/1p5p/2nq4/P7/6PP/4R2K b - - 1 29,a8e8 e1e8 f7f8 e8f8 g8h7 f8h8,541,100,95,560,endgame exposedKing long mate mateIn3,https://lichess.org/MaM3w7g1/black#58,
UItTB,8/1K1k1p2/8/7p/2P4P/8/8/8 b - - 5 48,f7f5 c4c5 f5f4 c5c6 d7d6 c6c7,529,87,100,99,advancedPawn crushing endgame exposedKing long pawnEndgame quietMove,https://lichess.org/4tzELA0s/black#96,
Uzk3h,8/1K1k2p1/8/8/2P5/8/8/8 b - - 4 68,g7g5 c4c5 g5g4 c5c6 d7d6 c6c7 g4g3 c7c8q,521,87,80,56,advancedPawn crushing endgame exposedKing pawnEndgame promotion quietMove veryLong,https://lichess.org/tim4BYca/black#136,
VAnkh,8/8/8/5p2/8/P7/4K1k1/8 w - - 6 59,a3a4 f5f4 a4a5 f4f3 e2e3 f3f2,560,109,78,283,advancedPawn crushing endgame exposedKing long pawnEndgame quietMove,https://lichess.org/GYoHzhQ8#117,
VFdli,1k5r/1pq2pR1/2p5/1p1p4/3PpP2/1Q2P3/PP2r3/1K4R1 b - - 1 28,b7b6 g7g8 h8g8 g1g8 c7c8 g8c8,530,93,92,835,crushing endgame exposedKing long queensideAttack,https://lichess.org/9FNebPNa/black#56,
WI2PJ,2r3k1/8/1R4K1/8/8/1p2r3/8/8 b - - 7 68,c8c7 b6b8 c7c8 b8c8 e3e8 c8e8,584,107,76,234,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/ATvmW8K1/black#136,
YXv7A,2r3k1/1p3pp1/8/1N2P1p1/P2Pp2n/4Q3/4B2R/7K w - - 1 35,e3e4 c8c1 e2d1 c1d1 e4e1 d1e1,545,99,86,204,endgame exposedKing long mate mateIn3,https://lichess.org/sfeYDHkv#69,
Zmxon,3r4/4R2R/1p1r3p/p1p2P2/6P1/1P3nkP/P5B1/6K1 w - - 7 36,g2f3 d6d1 f3d1 d8d1 e7e1 d1e1,548,82,100,252,endgame exposedKing long mate mateIn3 sacrifice,https://lichess.org/LbItOAiT#71,
a5Uza,8/p2r2k1/3r3p/Q3p3/4PpP1/P1P2Pbp/1PB4R/5K2 w - - 5 40,h2e2 d6d1 c2d1 d7d1 e2e1 d1e1,523,107,91,1464,endgame exposedKing long mate mateIn3 sacrifice,https://lichess.org/Rf4Lt9HY#79,
ah0UG,6k1/p3K3/1p6/2p5/P4P2/8/8/8 b - - 3 42,g8g7 f4f5 c5c4 f5f6 g7g6 f6f7,577,83,100,193,advancedPawn crushing endgame exposedKing long pawnEndgame quietMove,https://lichess.org/qWbKSBJK/black#84,
bRMM3,7k/5n2/1R4Kp/5r2/8/1P6/P1P3nP/8 b - - 8 34,g2e3 b6b8 f7d8 b8d8 f5f8 d8f8,594,90,74,79,endgame exposedKing long mate mateIn3,https://lichess.org/PTIsaXgT/black#68,
bhpZY,1kr4r/3b4/p3p1pp/1pqpPp2/1R1N1P2/3P4/6PP/1R1Q2K1 b - - 6 30,a6a5 b4b5 d7b5 b1b5 c5b5 d4b5,598,94,91,926,crushing exposedKing fork long middlegame,https://lichess.org/kXMaDEtn/black#60,
f2xoh,2r2qrk/1p1b1p1p/p3pPp1/8/3pP2Q/P1N4R/1PP3PP/1R5K b - - 1 28,h7h5 h4h5 g6h5 h3h5 f8h6 h5h6,577,101,93,538,exposedKing kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/c8bIKPTk/black#56,
fy2LX,7k/4b3/6Kp/R7/8/p6P/8/4r3 b - - 1 55,e1e2 a5a8 e7d8 a8d8 e2e8 d8e8,500,93,100,534,endgame exposedKing long mate mateIn3,https://lichess.org/qMtyCoSh/black#110,
g6zzj,8/1p1k1K2/p7/8/4P3/8/8/8 b - - 4 48,b7b5 e4e5 b5b4 e5e6 d7d6 e6e7,525,90,100,323,advancedPawn crushing endgame exposedKing long pawnEndgame quietMove,https://lichess.org/062L5Nfc/black#96,
gRmCU,4r1k1/4qpp1/p6p/5p2/5P2/2P1B2P/PP3Q2/3B2K1 w - - 1 30,e3d4 e7e1 f2e1 e8e1 g1f2 e1d1,529,107,81,220,advantage endgame exposedKing fork long,https://lichess.org/Rlzc54Qa#59,
jYflz,2b2qrk/3p1p1p/2n1pPp1/1p6/4P2Q/7R/r1P3PP/5R1K b - - 1 25,h7h5 h4h5 g6h5 h3h5 f8h6 h5h6,584,101,74,571,exposedKing kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/vNLTSGf1/black#50,
kCebZ,4r2k/8/7K/1R6/7P/1p3r2/8/8 b - - 6 61,e8e2 b5b8 e2e8 b8e8 f3f8 e8f8,599,90,47,64,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/PpM8ufZB/black#122,
n1PUa,8/K1k3p1/8/6p1/1P3nP1/7P/8/8 b - - 8 52,f4h3 b4b5 h3f2 b5b6 c7c6 b6b7,585,100,79,528,advancedPawn crushing endgame exposedKing knightEndgame long quietMove,https://lichess.org/XvD56qLZ/black#104,
pp1HI,8/2K1k2p/8/8/3P4/8/8/8 b - - 3 51,h7h5 d4d5 h5h4 d5d6 e7e6 d6d7 h4h3 d7d8q,512,98,100,407,advancedPawn crushing endgame exposedKing pawnEndgame promotion quietMove veryLong,https://lichess.org/CFCIjuAB/black#102,
vALoU,8/7k/6r1/8/pP2Q3/3PP2P/1r4BK/8 w - - 10 45,h3h4 b2g2 e4g2 g6g2 h2g2 a4a3,560,83,100,200,crushing endgame exposedKing long,https://lichess.org/vjxDvYjB#89,
xaOpY,7k/2R4P/3r2PK/8/8/8/4p3/8 b - - 0 58,d6g6 h6g6 e2e1q c7c8 e1e8 c8e8,526,89,95,651,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/Wzg6BBVn/black#116,
xcSSX,2k5/4K3/8/p1pP4/3p2p1/8/8/8 b - - 3 50,d4d3 d5d6 g4g3 d6d7 c8b7 d7d8q,568,98,91,165,advancedPawn crushing deflection endgame exposedKing long pawnEndgame promotion,https://lichess.org/cYY1SFY6/black#100,
