PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00yyG,8/4p1k1/p2pRq2/3P1p2/6r1/1P4Q1/4PP2/6K1 w - - 4 39,e6f6 g4g3 g1h2 g7f6 h2g3 f6e5,2011,75,88,245,crushing endgame intermezzo long master,https://lichess.org/VKkNCGtE#77,
02Ruw,3Q4/p1p2pk1/B4p1p/8/5B1q/2P1n3/PP3bK1/R7 w - - 4 31,f4e3 h4g3 g2f1 f2e3 f1e2 g3f2,2041,78,67,66,advantage endgame fork intermezzo long,https://lichess.org/FH7vOzxx#61,
02smc,r1N1k2r/1p1n1p2/1q4p1/1Bb1p2p/4n2P/4BN2/2P2PP1/R2Q1K1R b kq - 0 16,a8a1 b5d7 e8d8 d1a1,2006,75,87,231,crushing intermezzo middlegame short,https://lichess.org/J4fmydbz/black#32,Sicilian_Defense Sicilian_Defense_Wing_Gambit
03jS0,r3r1k1/2p2ppp/p1pb4/3p2n1/3P1BNq/2P3QP/PP3PP1/RN2R1K1 b - - 8 19,h4g3 e1e8 a8e8 f2g3 d6f4 g3f4,2055,77,90,1748,crushing intermezzo long middlegame,https://lichess.org/1gIC1m7y/black#38,Ruy_Lopez Ruy_Lopez_Morphy_Defense
07iSx,1n2k3/1bpp2rB/1p1bp2p/2q5/p3NP2/8/PPP3PP/R2Q1R1K w - - 5 18,e4c5 b7g2 h1g1 d6c5 f1f2 g2f3 g1f1 f3d1,2078,80,91,1528,crushing discoveredAttack fork intermezzo middlegame pin veryLong,https://lichess.org/jGyNXGlk#35,Hippopotamus_Defense Hippopotamus_Defense_Other_variations
09Dj5,1r6/4pk2/Q2p2p1/2p1P2p/1r5q/8/PP2R1P1/K3R3 b - - 2 35,b4b2 e1f1 f7e6 e2b2,2093,77,76,249,advantage endgame intermezzo master pin short,https://lichess.org/dh0QPVfA/black#70,
09KUf,1rq2nk1/3Nb1pp/1pP5/1R1p1p2/3P4/r3BQ2/6PP/5RK1 b - - 3 29,f8d7 f3d5 g8h8 c6d7,2007,77,92,1707,advancedPawn crushing intermezzo master middlegame short,https://lichess.org/C1SI4Lbu/black#58,
0Crp5,r3r1k1/pp3ppp/1q3n2/3p4/3Q2b1/2P3P1/PPR2PBP/RN4K1 w - - 1 20,d4b6 e8e1 g2f1 a7b6,2068,87,68,39,advantage intermezzo middlegame short,https://lichess.org/iEDhfzXY#39,
0ELPK,1k1r3r/Npp2pp1/n3q1bp/1Qb5/4n1P1/P1N1B2P/1PP1PPB1/2KR3R w - - 3 18,g2e4 c5e3 f2e3 g6e4,2067,75,93,249,advantage intermezzo middlegame short,https://lichess.org/NyQtk900#35,Englund_Gambit Englund_Gambit_Hartlaub-Charlick_Gambit
0GnQA,2kr3r/2p2pb1/1P4n1/pP1pPq2/P2P1pp1/7R/3BNKP1/R6Q w - - 0 26,h3h8 g4g3 f2e1 d8h8,2023,75,88,145,advantage intermezzo middlegame short,https://lichess.org/fhxkKe3c#51,
