PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
000qP,8/7R/8/5p2/4bk1P/8/2r2K2/6R1 w - - 7 51,f2f1 f4f3 f1e1 c2c1 e1d2 c1g1,2020,76,92,832,crushing endgame exposedKing long skewer,https://lichess.org/r4xUR6fC#101,
00Ocp,r3k3/p1pbq3/2p2p2/4p1p1/2B3p1/2P4r/P1P2PQP/3RR1K1 b q - 3 20,e7c5 g2e4 f6f5 e4e5 c5e5 e1e5,2098,145,73,19,crushing exposedKing long middlegame,https://lichess.org/fCyysDNm/black#40,
00Yjy,6k1/5p1p/B2bp2q/5p2/6rP/1P4P1/1Q3P2/5R1K w - - 3 34,f1d1 g4h4 g3h4 h6h4 h1g2 h4g4 g2f1 g4d1,2032,78,71,80,crushing endgame exposedKing fork sacrifice veryLong,https://lichess.org/f0Kyo2Fh#67,
01SBn,krr5/8/8/1q1p3P/N2P4/Q1P5/PP4P1/1K6 b - - 0 46,c8c6 a4c5 c6a6 a3a6 b5a6 c5a6,2068,124,70,19,crushing discoveredAttack endgame exposedKing long,https://lichess.org/DChAkgd8/black#92,
01epa,r2qr1k1/pb2b3/1p2Q1p1/6Bn/2Pp4/8/PP3PPP/3RR1K1 b - - 0 20,g8f8 g5h6 h5g7 e6g6 e7f6 e1e8 d8e8 g6f6,2058,75,87,225,crushing discoveredAttack exposedKing master middlegame pin veryLong,https://lichess.org/E3wWYLrs/black#40,
01skO,r4r1k/pp2q3/4p1Q1/1b1p1p2/3R1R2/2P4P/PP4P1/7K b - - 4 27,f8f7 f4h4 f7h7 h4h7 e7h7 g6f6 h8g8 d4h4 h7h4 f6h4,2095,78,92,515,crushing exposedKing fork middlegame veryLong,https://lichess.org/wIC3CEEU/black#54,
0273Q,4r1k1/7R/8/p5p1/2PnB3/3P2p1/P7/6K1 w - - 1 38,h7h5 d4e2 g1f1 g3g2 f1g2 e2f4 g2f3 f4h5,2077,77,93,6674,advancedPawn attraction crushing endgame exposedKing fork master veryLong,https://lichess.org/euTOGOgv#75,
027Wr,5k2/8/1b2P3/p2K4/1p3P1p/2p4P/P7/2B5 b - - 0 39,f8e7 f4f5 b6d8 c1g5 e7e8 f5f6 d8f6 g5f6,2066,79,90,1035,bishopEndgame clearance crushing endgame exposedKing quietMove veryLong,https://lichess.org/lI0kg3cl/black#78,
02wsO,4k3/6R1/3Bp3/1P2P1Pp/3b1P2/4p3/7r/3K4 w - - 0 35,g7e7 e8d8 e7c7 e3e2 d1e1 d4f2 e1e2 f2b6,2026,75,88,553,advancedPawn crushing discoveredAttack endgame exposedKing veryLong,https://lichess.org/fvahyPW1#69,
03Daz,5rk1/5p2/p2qp1pp/2p5/3p2Q1/1P5P/P5P1/5RK1 b - - 0 38,f7f5 g4g6 g8h8 g6h6 h8g8 h6g6,2050,76,90,506,crushing endgame exposedKing long,https://lichess.org/rHHuOLnL/black#76,
03XXf,3k4/p1p3p1/2Q5/2b1pP2/2P3q1/1PN2nP1/PB2N2r/3K4 w - - 0 24,c6c5 h2h1 d1c2 g4f5 c3e4 f5e4,2079,76,86,221,crushing exposedKing long middlegame,https://lichess.org/KrVpjs9U#47,
04YPD,r4k2/1ppR2p1/8/1PP5/5P1p/Pp5P/1Kb3P1/3n1NR1 w - - 5 30,b2c1 a8a3 d7d1 a3a1 c1b2 a1d1,2067,75,85,534,crushing deflection endgame exposedKing long queensideAttack sacrifice skewer,https://lichess.org/xugWCjBX#59,
061yF,7r/5pk1/p1p3p1/q2pP3/Nr1RbP2/1P4p1/P1P2QB1/2R3K1 w - - 0 30,f2d2 e4g2 g1g2 h8h2 g2g3 h2d2,2045,77,85,104,attraction crushing exposedKing kingsideAttack long master middlegame skewer,https://lichess.org/9rsMnEZG#59,
0645D,8/1k2pp1P/3p4/4b3/PN2K3/8/8/8 b - - 2 40,b7b6 a4a5 b6b7 a5a6 b7b6 a6a7 b6b7 b4c6,2085,75,91,2534,advancedPawn crushing endgame exposedKing veryLong,https://lichess.org/xE3GnkLD/black#80,
07AUs,2kr3r/pp4p1/2p3p1/8/3P1qn1/2P1R3/PP4B1/R1BQ2K1 w - - 8 24,e3f3 h8h1 g2h1 f4h2 g1f1 h2h1,2051,74,95,2611,crushing deflection exposedKing kingsideAttack long middlegame sacrifice,https://lichess.org/ejxp8dRo#47,
07IND,r5k1/pp4q1/3p4/2pPb3/4B1bQ/3P4/PPP5/5R1K b - - 2 26,a8f8 e4h7 g7h7 f1f8 g8f8 h4h7,2078,75,99,138,advantage deflection exposedKing long middlegame,https://lichess.org/iFZx9ypw/black#52,
07SAP,8/p3R1pk/1p3n1p/7P/1BPr1pP1/P7/5P2/2K5 w - - 1 30,b4c3 d4c4 c1b2 c4c3 b2c3 f6d5 c3c4 d5e7,2044,76,96,3640,advantage attraction endgame exposedKing fork pin veryLong,https://lichess.org/U36Gcu66#59,
07low,3r2k1/pp2Bpbp/8/3P1q2/8/2N4b/PPPQN1r1/2RRK3 w - - 5 30,d2f4 g7c3 b2c3 g2e2 e1e2 f5f4,2068,75,91,141,crushing exposedKing long middlegame,https://lichess.org/82UjykSY#59,
081Dt,r1b1k2r/pp1p1ppp/2n1p3/1B6/1b1NP2q/2N5/PPP3PP/R1BQK2R w KQkq - 1 9,g2g3 h4e4 e1f2 e4d4 d1d4 c6d4,2068,76,85,107,advantage exposedKing long opening pin,https://lichess.org/ggSUCpQL#17,Sicilian_Defense Sicilian_Defense_Four_Knights_Variation
08D7H,r2q3k/1b2b1r1/p3Q3/1p1pR3/3P3P/P1N3P1/1P3PK1/R7 b - - 0 24,b7c8 e5h5 g7h7 h5h7 h8h7 e6f7,2044,76,88,406,attraction crushing exposedKing kingsideAttack long middlegame,https://lichess.org/ilbe0ChA/black#48,
08px6,4k3/4r3/2PK3R/r2P4/8/8/8/8 b - - 2 59,e7f7 h6h8 f7f8 h8f8 e8f8 c6c7,2009,75,96,3935,advancedPawn crushing endgame exposedKing long rookEndgame,https://lichess.org/jDtpvWmi/black#118,
08v5s,8/1R6/6k1/5p2/3b2p1/6r1/1P3R2/5K2 w - - 1 50,f2d2 g3g1 f1e2 g1g2 e2d1 g2d2 d1d2 g4g3 b7b3 f5f4,2072,74,89,923,crushing defensiveMove endgame exposedKing veryLong,https://lichess.org/P5HQFerP#99,
099ED,4r1k1/pp4pp/6p1/3pP3/3P3q/1P2QR2/P1r1NK2/R7 w - - 10 28,f3g3 h4h2 f2e1 c2e2 e3e2 h2g3,2067,77,92,1009,crushing deflection exposedKing fork long middlegame,https://lichess.org/e5nLvhdf#55,
09hOL,8/8/5k2/PR6/1P1pp3/2r4P/3K4/8 w - - 1 47,a5a6 e4e3 d2e2 c3c2 e2f3 e3e2,2064,77,92,217,advancedPawn advantage endgame exposedKing long rookEndgame,https://lichess.org/BzZMIkMQ#93,
0AEdl,6k1/1p3p2/2b1p1B1/p5Np/1n1q3P/1P4P1/4QP1K/8 b - - 0 36,f7g6 e2e6 g8h8 e6c8 h8g7 g5e6,2073,94,82,24,crushing endgame exposedKing long,https://lichess.org/VRDfIb3n/black#72,
0Ac3r,2B5/p1p2k2/2P5/3pK3/4b1Rp/3r4/P7/8 b - - 3 48,h4h3 c8e6 f7f8 g4g8 f8e7 g8g7,2054,76,88,484,advantage endgame exposedKing long master,https://lichess.org/RgdLuhQ1/black#96,
0BzGD,8/p1Q1kpp1/7p/8/3p1P2/r4qP1/2B4P/6K1 b - - 3 34,e7e6 c7e5 e6d7 c2f5 d7c6 f5e4 f3e4 e5e4,2027,75,98,2690,advantage endgame exposedKing fork veryLong,https://lichess.org/qT1CfRtX/black#68,
0CEiN,r1b1k1nr/pppqb2p/5pp1/3Nn3/2B4Q/8/PPP2PPP/R1B1R1K1 b kq - 3 15,d7c6 c4b5 c6b5 d5c7 e8f7 c7b5,2060,74,94,9783,attraction crushing deflection exposedKing fork long opening pin sacrifice,https://lichess.org/t2Ik7duM/black#30,Four_Knights_Game Four_Knights_Game_Halloween_Gambit
0Ckxy,5k2/6p1/4P2p/1p1q1P2/p5P1/P2pK2P/1Q6/8 w - - 1 45,e3d2 d5g2 d2c3 g2b2 c3b2 b5b4,2085,76,91,640,crushing endgame exposedKing long queenEndgame,https://lichess.org/5REfs5l6#89,
0ClVy,4r1k1/ppP3pp/2p3p1/4n1B1/B1P1p1P1/7r/PP3P1b/R2Q1R1K w - - 0 21,d1d7 h2f4 h1g1 e5f3 g1g2 h3h2,2076,76,90,3253,discoveredAttack exposedKing hookMate long mate mateIn3 middlegame,https://lichess.org/X90THX5k#41,
0DgID,8/5k2/4PP2/8/5Np1/4r2p/7K/8 b - - 0 52,f7e8 f6f7 e8e7 f4g6 e7e6 f7f8q,2099,76,90,1091,advancedPawn crushing deflection endgame exposedKing long master promotion,https://lichess.org/VSsPw4yP/black#104,
