PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
01sTk,6k1/5pp1/4p3/3p1q1P/2rP3R/4QPK1/8/8 b - - 4 34,g7g5 h5g6 f7g6 e3h6,2059,79,84,146,crushing enPassant endgame short,https://lichess.org/FKimk9Dm/black#68,
03hfJ,2kr1bnr/ppp1qppp/2bp4/4P3/5PQ1/1B6/PPP3PP/RNB2RK1 b - - 2 11,f7f5 e5f6 e7d7 b3e6,2026,75,76,114,crushing discoveredAttack enPassant opening pin short,https://lichess.org/DIPyfhFy/black#22,Philidor_Defense Philidor_Defense_Other_variations
05NGe,2r2r2/1p1b1p1k/pq2p2p/3PP3/3bn1Q1/1P6/1B2B1PP/R4R1K b - - 0 25,d4b2 g4e4 h7g7 e2d3 f7f5 e5f6,2070,75,85,139,advantage enPassant hangingPiece long middlegame,https://lichess.org/lZmSBBTD/black#50,
0GXwE,8/1r4pp/8/5kP1/1p3P2/5K2/2R3P1/8 b - - 5 45,b4b3 c2c6 h7h5 g5h6 b3b2 g2g4,2091,75,95,6187,enPassant endgame long mate mateIn3 quietMove rookEndgame,https://lichess.org/KDEpYvVG/black#90,
0R6ol,2R5/6pk/p2q2r1/1p1P4/4p2r/4Q3/P2B1PPP/5RK1 w - - 2 31,f2f4 e4f3 e3f3 d6h2 g1f2 g6f6 f3f6 g7f6,2075,80,85,269,advantage enPassant middlegame pin veryLong,https://lichess.org/b1BrMJxX#61,
0Vubd,8/4bpp1/p1N1p1pk/1p2P3/2p1P1KP/2P5/PP6/8 b - - 5 32,f7f5 e5f6 g7f6 c6e7,2034,77,87,500,advantage enPassant endgame short,https://lichess.org/lA1djtdd/black#64,
0Zymn,8/pp3k2/2p5/2P2p2/4pPP1/1P2K3/P7/8 b - - 0 42,f7e6 g4f5 e6f5 b3b4 b7b5 c5b6,2053,192,85,8,crushing enPassant endgame long pawnEndgame quietMove,https://lichess.org/IQvM4wSs/black#84,
0pDWe,8/n4pk1/6p1/pBP1p3/1p2P3/4P3/PP3K1P/8 w - - 2 34,a2a4 b4a3 b5c4 a3b2,2031,76,90,285,advancedPawn advantage enPassant endgame short,https://lichess.org/UdnFDuq8#67,
0pR38,3r2k1/2p2ppp/p7/3P4/2pR4/Pp1n3P/5PPK/1N6 b - - 0 30,c7c5 d5c6 d8d4 c6c7,2021,79,92,830,advancedPawn advantage enPassant endgame master sacrifice short,https://lichess.org/qObZ6S9i/black#60,
0wHIn,r4r2/p3bppk/7p/4P3/2p2Q2/2qp4/P4PPP/2R2RK1 b - - 1 25,e7g5 f4e4 f7f5 e5f6 h7h8 c1c3,2097,74,94,2490,advantage discoveredAttack enPassant long middlegame,https://lichess.org/fs09YXGw/black#50,
11Q0p,r1b2rk1/p1q2pp1/1n2p2p/3pP2P/2p2P1B/P1P3Q1/2P1B1P1/R4RK1 b - - 3 22,b6d7 h4f6 d7f6 e5f6 g7g5 h5g6 f7g6 g3g6,2080,80,81,54,crushing enPassant kingsideAttack middlegame pin veryLong,https://lichess.org/n1C4pBpH/black#44,
15vP2,8/4bp2/p3p2K/1p2P3/1P1k1P2/P7/8/2B5 b - - 5 41,f7f5 e5f6 e7f6 c1b2 d4e3 b2f6,2037,76,84,129,bishopEndgame crushing enPassant endgame long skewer,https://lichess.org/x52vrGN9/black#82,
1Ez6A,8/4bpp1/p7/1pPkP2p/3Bp3/1P2K3/1P3PPP/8 w - - 3 29,b3b4 e7g5 f2f4 e4f3 e3f3 d5d4 c5c6 g5d8,2028,78,95,948,bishopEndgame crushing defensiveMove deflection discoveredAttack enPassant endgame exposedKing veryLong,https://lichess.org/O1PE74C4#57,
