PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00gy1,8/1p6/8/3kp2p/4p1p1/4K1P1/PP4PP/8 w - - 0 36,h2h4 b7b5 a2a3 d5c4 e3e4 c4b3,1888,112,83,18,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/E5BBvr3Q#71,
0552M,8/8/p7/P4p2/3Kp1kp/4P3/5PP1/8 b - - 1 40,h4h3 g2h3 g4h3 d4e5 h3g4 e5f6 f5f4 f6e5 f4e3 f2e3,1805,74,88,1289,crushing endgame pawnEndgame veryLong zugzwang,https://lichess.org/r4Qvs5i4/black#80,
05P2i,8/3k2p1/1p1Np2p/1P2P1PP/8/4nK2/8/8 b - - 4 45,e3f5 d6f5 e6f5 f3f4 d7e6 g5g6 e6e7 f4f5,1835,77,93,1433,crushing endgame knightEndgame veryLong zugzwang,https://lichess.org/wPrQ1rm5/black#90,
08kas,8/1q6/8/5k2/2R5/2P5/2K5/8 b - - 22 83,b7e4 c4e4 f5e4 c2b3 e4d5 b3b4 d5c6 b4c4,1854,74,85,450,crushing defensiveMove endgame veryLong zugzwang,https://lichess.org/3nsvCAKq/black#166,
08oog,8/1p3p2/8/1kPK1p1p/5P2/6PP/8/8 w - - 2 37,d5d6 b5c4 d6e5 c4c5,1820,75,89,1290,crushing endgame pawnEndgame short zugzwang,https://lichess.org/ilE49XKY#73,
09Q8y,8/p6p/1p2k1p1/8/P1P1K3/6P1/1b5P/6B1 w - - 5 33,g1d4 b2d4 e4d4 e6d6 c4c5 b6c5,1850,74,89,603,bishopEndgame crushing endgame long zugzwang,https://lichess.org/lZxhH4LO#65,
0AIwy,8/5k2/1p4pp/3Ppp2/P5PP/5K2/5P2/8 w - - 0 42,f3e3 f5g4 e3e4 f7f6 d5d6 f6e6,1846,96,73,33,crushing endgame long pawnEndgame zugzwang,https://lichess.org/yn9T0BvN#83,
0Deg3,8/8/8/3k2p1/3P1p2/3K1P2/8/8 b - - 1 67,d5e6 d3e4 e6f6 d4d5 f6e7 e4f5 e7d6 f5g5,1822,75,94,5799,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/RdTSqRQp/black#134,
0Gvwi,8/7p/1p1k1pp1/pP6/P2K1PPP/8/8/8 w - - 1 40,f4f5 g6f5 g4f5 h7h5 d4e4 d6c5,1836,75,95,2452,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/KZb04LXL#79,
0HYCy,8/8/4k2p/p1p2p2/P3pK1P/1P3P2/8/8 b - - 0 41,e6f6 f3e4 f5e4 f4e4 f6e6 h4h5 e6d6 e4f5 d6d5 f5g6,1886,75,95,2836,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/7glhpqGL/black#82,
0KrP2,8/p7/1p3p2/1Ppk1P2/P2p1K2/3P4/2P5/8 b - - 1 41,d5d6 f4e4 d6c7 e4d5 c7d7 a4a5 b6a5 d5c5,1898,74,87,157,crushing deflection endgame pawnEndgame veryLong zugzwang,https://lichess.org/t9lYId1V/black#82,
0Mkgs,8/3B4/8/p3kPp1/P3n3/5KP1/8/8 w - - 7 46,f3g4 e4f6 g4g5 f6d7 g5g6 d7f6,1888,74,94,12132,crushing defensiveMove endgame fork long zugzwang,https://lichess.org/okgXYvYr#91,
0OGsI,8/5k2/p5p1/1p4K1/1P5P/P7/8/8 w - - 3 51,g5h6 f7f6 h6h7 g6g5 h4g5 f6g5,1818,76,91,858,crushing endgame long pawnEndgame zugzwang,https://lichess.org/4OHH2E1x#101,
0QU9i,8/8/5k2/7p/6pP/6P1/8/6K1 w - - 0 52,g1g2 f6e5 g2f1 e5d4 f1e2 d4e4,1895,86,88,35,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/DuBLl7DY#103,
0QbrR,8/6k1/6q1/6Q1/5PK1/8/8/8 b - - 0 49,g6g5 g4g5 g7f7 g5f5,1858,80,88,48,crushing defensiveMove endgame short zugzwang,https://lichess.org/Amrfmb5K/black#98,
0QpQc,8/K1k5/P4p2/6pp/7P/6P1/5P2/8 w - - 0 46,a7a8 g5g4 a8a7 f6f5,1873,84,88,47,crushing defensiveMove endgame pawnEndgame quietMove short zugzwang,https://lichess.org/olmubOSr#91,
0Qt8Z,8/8/1p3p2/1p2k1p1/3pP3/PP1K4/2P3P1/8 b - - 1 50,g5g4 g2g3 b5b4 a3a4 f6f5 e4f5 e5f5 d3d4,1897,74,83,195,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/T5HbfrmK/black#100,
0R7cz,8/8/k1p5/p5p1/2PP2P1/1K6/8/8 b - - 13 46,a6b6 b3a4 b6a6 c4c5 a6a7 a4a5,1868,76,88,623,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/NII9XG3K/black#92,
0SH8m,8/8/5p1p/3kpp2/5PP1/3KP2P/8/8 b - - 0 42,e5e4 d3c3 f5g4 h3g4 d5c5 f4f5,1811,99,71,29,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/0ltHxZMu/black#84,
0Sx4u,8/8/3k2p1/6Pp/4K3/8/5P2/8 w - - 5 47,f2f4 d6e6 e4f3 e6f5,1863,74,85,414,crushing endgame pawnEndgame short zugzwang,https://lichess.org/fLaNw5w8#93,
0TAn2,8/5p2/4k2p/6p1/4KPP1/8/7P/8 b - - 0 65,e6f6 f4f5 f6e7 e4e5 f7f6 e5d5,1830,74,89,833,crushing defensiveMove endgame long pawnEndgame quietMove zugzwang,https://lichess.org/qIAHAaaz/black#130,
0TCnT,8/8/8/2pk2p1/1p4P1/3K4/1PP5/8 w - - 0 36,c2c4 d5e5 d3e3 b4b3 e3f3 e5d4,1847,78,100,58,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/rVPZAxdW#71,
0Tr6H,8/8/5k2/4bp1p/5N1P/5KP1/8/8 b - - 5 65,e5f4 f3f4 f6e6 f4g5 e6e5 g5h5 e5f6 h5h6 f5f4 g3f4,1807,74,94,9491,crushing endgame veryLong zugzwang,https://lichess.org/R0419Iyt/black#130,
0Tru5,4B3/8/8/pkpb4/8/1PK5/P7/8 b - - 9 54,d5c6 a2a4 b5b6 e8c6 b6c6 c3c4 c6d6 c4b5 d6d5 b5a5 c5c4 b3c4,1839,76,94,1613,bishopEndgame crushing endgame veryLong zugzwang,https://lichess.org/1C0aSmHz/black#108,
0U50v,8/p7/P7/6p1/5p2/5P2/5kPK/8 w - - 0 41,h2h3 f2g1 g2g3 g1f2 g3f4 g5f4 h3g4 f2e3 g4f5 e3f3,1855,74,96,847,crushing endgame pawnEndgame veryLong zugzwang,https://lichess.org/VEhMRefn#81,
0URfg,8/1p6/p3pk2/3p1n2/3P1P2/1P3Kr1/P7/4Q3 w - - 7 48,e1g3 f5g3 f3g3 f6f5 g3f3 a6a5,1824,230,40,6,crushing defensiveMove endgame long zugzwang,https://lichess.org/rdOGwfeF#95,
