PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
01Yc2,r4rk1/pp3pbp/6p1/4p3/4P1bP/2NPBn2/PP2KP2/R4B1R w - - 1 16,f1h3 f3g1 e2d2 g1h3,1895,76,92,2275,crushing doubleCheck middlegame short,https://lichess.org/JnSit24q#31,Sicilian_Defense Sicilian_Defense_Lasker-Pelikan_Variation
05zrE,2r1r3/1p1q1pk1/p4n2/P2ppbN1/2n5/B1P1P2B/1P2Q3/R4KR1 b - - 1 31,c4a3 g5e6 g7h8 h3f5,1830,75,95,2185,crushing doubleCheck interference master middlegame short,https://lichess.org/ILbq2dAJ/black#62,
07uFw,r1bqr1k1/ppp2pb1/2n3Q1/3Np1p1/2B1P3/P7/1PPP1PP1/R1B1K2R b KQ - 0 12,f7g6 d5e7 g8f8 e7g6,1883,81,89,730,doubleCheck kingsideAttack master mate mateIn2 opening short,https://lichess.org/RQu2IwcD/black#24,Three_Knights_Opening Three_Knights_Opening_Steinitz_Defense
08N44,4r2k/pp5p/1bp3pB/2n1p1N1/2b1P3/P4P2/1P3KPP/R6R w - - 3 21,a1d1 c5e4 f2e1 b6f2,1864,79,87,1521,doubleCheck mate mateIn2 middlegame short,https://lichess.org/p0h0gLKc#41,
0C2a5,r1bq2kr/1pp3p1/1pnp4/7p/3PnB2/1QP5/PP4PP/RN3RK1 b - - 1 13,g8f8 f4d6 f8e8 b3f7,1871,75,89,320,doubleCheck mate mateIn2 middlegame short,https://lichess.org/cnaWpk5T/black#26,Kings_Gambit_Accepted Kings_Gambit_Accepted_Kings_Knights_Gambit
0CJ5Y,r3kb1r/1bq2ppp/p1np4/1p3P2/3BN3/1PP5/1P2Q1PP/R4RK1 b kq - 0 18,c6d4 e4f6 e8d8 e2e8,1805,74,96,16619,doubleCheck mate mateIn2 middlegame short,https://lichess.org/wYXFAamf/black#36,Sicilian_Defense Sicilian_Defense_Other_variations
0FnPy,2kr3r/ppp1b1p1/3qb3/1P1p3p/4p3/P1N3P1/2NBBP1n/R2Q1RK1 w - - 0 20,g1h2 h5h4 f1h1 h4g3 h2g2 g3f2,1823,146,28,14,advancedPawn advantage doubleCheck long middlegame,https://lichess.org/UZV7FUBm#39,
0FvMl,r1kQ4/pp5p/2n1b1rq/8/2N5/8/P4PPP/2RR2K1 b - - 7 24,c6d8 c4b6 c8b8 d1d8 e6c8 c1c8,1825,75,84,138,deflection doubleCheck long mate mateIn3 middlegame,https://lichess.org/acGh6A6k/black#48,
0JdzY,3r1r2/pp4k1/4qpR1/2pN3p/1nP2P1P/3R4/PPQ5/2K5 b - - 0 24,g7g6 d3g3 g6h6 c2g6,1869,80,95,13476,doubleCheck mate mateIn2 middlegame short,https://lichess.org/CNpGrR4S/black#48,
0KXc1,r4qk1/pppn2p1/4b2p/3pN3/3P4/2PB2PP/PPQ3K1/5R2 b - - 1 20,f8d6 d3h7 g8h8 e5g6 h8h7 g6f8 h7g8 c2h7,1846,74,96,14497,doubleCheck kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/Zf6BpZ9d/black#40,
0Lv73,4r3/4qpk1/p2p1n1p/1ppP2P1/2P1r3/6QP/1P1BN1K1/3bR1N1 b - - 0 29,d1e2 g5h6 g7h8 g3g7,1869,78,98,281,doubleCheck mate mateIn2 middlegame short,https://lichess.org/WPkO7UvH/black#58,
0MD1R,rnbq1r1k/1pp5/p3pbQP/3pB3/3Pp3/8/PPP1PPP1/R3KB1R b KQ - 2 14,b8c6 g6g7 f6g7 h6g7,1893,74,96,231,advancedPawn advantage doubleCheck kingsideAttack middlegame sacrifice short,https://lichess.org/eTbYqzM1/black#28,Dutch_Defense Dutch_Defense_Other_variations
0NrPd,3r1rk1/ppp4p/2b2q2/3pRB2/2P2PpN/6P1/P1Q3PP/6K1 b - - 0 22,d5c4 f5h7 g8h8 h4g6 h8h7 g6f8,1857,74,92,1468,advantage doubleCheck fork long middlegame,https://lichess.org/inwG5cRx/black#44,
0OY8g,6rk/pp3p1p/2p2P1Q/2PpB1p1/3Pr3/7K/PP4PP/8 w - - 0 30,h3g3 e4h4 h6h4 g5h4,1833,75,87,180,crushing doubleCheck endgame short trappedPiece,https://lichess.org/pQLKhqJT#59,
0QBtY,R4Rnr/1p6/p1pkp3/8/N2pP3/3Pn2p/PP2B1P1/7K w - - 0 28,f8g8 h3g2 h1g1 h8h1 g1f2 h1f1 e2f1 g2f1q,1878,75,91,1486,advancedPawn advantage doubleCheck endgame promotion veryLong,https://lichess.org/tKYZ6gqL#55,
0QacW,r2q1rk1/1pp3p1/p1bpn2p/3N4/3PB3/1Q3P2/PP4PP/R4RK1 b - - 0 19,e6d4 d5e7 g8h8 e7g6 h8h7 g6f8,1875,74,94,5232,crushing doubleCheck fork long middlegame,https://lichess.org/QMfPYk3r/black#38,
0Tmh9,2r2rn1/3q1p2/2p4p/1p1pPRpk/p2P2P1/P1PQB2P/1P6/6K1 b - - 0 26,h5g6 f5g5,1871,81,89,876,doubleCheck master mate mateIn1 middlegame oneMove,https://lichess.org/HhA1nb3q/black#52,
0Vne9,R7/1kP1R3/ppq5/2p2r2/N7/P1P2p2/1P2nP2/1K6 b - - 0 38,b7a8 a4b6 a8b7 c7c8q,1818,75,97,820,advancedPawn crushing doubleCheck endgame promotion short,https://lichess.org/nji1g2s8/black#76,
0Y6dd,r1b4r/ppqk1Bbp/2nNQ1p1/8/8/B6P/PPp2PP1/3RK2R b K - 1 19,d7d8 d6b7,1895,83,87,1759,doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/dizsyHYJ/black#38,Modern_Defense Modern_Defense_Other_variations
0bPMu,2rqr1kb/4p2p/p2p2pB/5RN1/1p6/2N5/PPP3B1/2K2R2 b - - 0 24,g6f5 g2d5 e7e6 g5e6 g8f7 e6d8,1876,73,94,13023,advantage doubleCheck kingsideAttack long middlegame,https://lichess.org/uQVuVJBb/black#48,
0clNO,r2k3r/1p3Rpp/p7/2bn4/3N4/6P1/PP5P/3R2K1 b - - 1 22,d5e3 d4e6 d8e8 d1d7 e3f5 e6c5 h8f8 f7f8,1816,97,83,30,advantage clearance doubleCheck fork middlegame veryLong,https://lichess.org/Css7dboI/black#44,
0flnN,2b4r/3r2k1/5p1q/p3p1p1/1np1P3/1P3Q1P/P5RK/1BB3R1 w - - 0 36,c1g5 h6h3 f3h3 h8h3 h2h3 d7d3 h3h2 d3h3,1896,76,96,6969,attraction doubleCheck mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/zW3MwYbt#71,
0g222,5rk1/p1p2ppp/2Pb4/1r6/3B4/5P2/PP3K1P/R5R1 b - - 4 22,d6c5 g1g7 g8h8 g7g8 h8g8 a1g1,1876,111,76,57,attraction doubleCheck endgame long mate mateIn3 sacrifice,https://lichess.org/Lm7o49pj/black#44,
0ifHV,r2r2k1/pp2bp2/2pqpnpQ/4R3/8/1P6/PBPP1PPP/R5K1 b - - 1 18,f6g4 h6h8 g8h8 e5h5 h8g8 h5h8,1809,74,90,495,attraction doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/oP8djpf2/black#36,Caro-Kann_Defense Caro-Kann_Defense_Two_Knights_Attack
0j6wH,4rr1k/1ppq1pRp/5Q2/p7/3n3P/3P1B2/PPP5/2K4R b - - 2 23,e8e6 g7g8 h8g8 h1g1,1842,76,88,392,attraction doubleCheck mate mateIn2 middlegame sacrifice short,https://lichess.org/psiPWSET/black#46,
0myc7,k7/P7/2R2Np1/2P1p1P1/5P2/2nr4/2q3B1/6K1 b - - 2 42,d3g3 c6c8 a8a7 c8a8,1883,79,88,1884,doubleCheck endgame master mate mateIn2 short,https://lichess.org/xdw2Ezcm/black#84,
0oLc8,2rq1rk1/pb1n2pp/1p6/3pNB2/1b1P4/1PB2P2/P1Q3PP/R3R1K1 b - - 0 17,c8c3 f5h7 g8h8 e5g6 h8h7 g6f8 h7g8 c2h7,1872,75,91,1980,crushing doubleCheck fork middlegame veryLong,https://lichess.org/bFanX5ob/black#34,English_Opening English_Opening_Agincourt_Defense
0qke4,5r1k/pR4pp/2p5/2P5/3q1P2/4r1P1/2Q4P/1R3BK1 w - - 1 36,c2b2 e3g3 g1h1 g3g1,1879,76,95,16257,doubleCheck mate mateIn2 middlegame short,https://lichess.org/5WmBicMY#71,
0rOSI,r4rk1/pR3Rp1/2pp3p/4p3/2BbP3/3Q4/P1PKb3/6q1 b - - 2 21,e2d3 f7g7 g8h8 g7h7,1845,75,91,2320,doubleCheck fork mate mateIn2 middlegame short,https://lichess.org/5dT9iEpA/black#42,
0rrCg,2r3k1/6p1/p4pbp/1p1R4/3P1pq1/1Q1P4/PPB1rPPK/5R2 b - - 4 30,e2c2 d5d8 g8h7 b3g8,1840,81,82,79,doubleCheck kingsideAttack mate mateIn2 middlegame short,https://lichess.org/tVXCWZ0G/black#60,
0uqGa,1nb3k1/q5pp/1Npb4/3p4/5P2/3Br1BP/1Q4P1/1R4K1 w - - 2 30,b6c8 e3e1 g1h2 a7g1,1803,81,70,202,doubleCheck mate mateIn2 middlegame short,https://lichess.org/lcyfy88o#59,
0weRI,2r2rk1/pp3p2/1q3n1p/3pN1p1/3n4/2N3P1/PP3QPP/R4RK1 w - - 2 18,f2f6 d4f3 g1h1 b6f6,1835,75,92,217,advantage doubleCheck interference intermezzo middlegame short,https://lichess.org/iaoMajiy#35,French_Defense French_Defense_Exchange_Variation
10LL6,3r2k1/p4ppp/3bpB2/8/2rq4/5P2/P1Q2PRP/6RK b - - 0 24,c4c2 g2g7 g8h8 g7g8,1881,76,93,1977,doubleCheck mate mateIn2 middlegame short,https://lichess.org/tYBbt9vl/black#48,
14QcT,r2q2nr/pp1bkpbp/3N2p1/3pP3/1Q3P2/8/PPP3PP/R1B1K2R b KQ - 3 14,a7a5 d6f5 e7e6 f5g7,1882,76,92,3777,doubleCheck mate mateIn2 middlegame short,https://lichess.org/zj9CjMaA/black#28,Sicilian_Defense Sicilian_Defense_Open
