PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00h8X,r4r1k/pp1q1pb1/2npbn1p/2p1p3/4P3/1BPP1Q2/PP3P1N/RNB2KR1 b - - 9 17,e6b3 c1h6 g7h6 f3f6 h8h7 h2g4 d7e6 a2b3 e6f6 g4f6,2506,87,82,104,advantage deflection exposedKing fork middlegame veryLong,https://lichess.org/8ji7Sjgz/black#34,Sicilian_Defense Sicilian_Defense_Hyperaccelerated_Dragon
02kZu,8/3k4/8/pp1PPKb1/6P1/8/P7/8 b - - 1 43,g5h4 g4g5 a5a4 e5e6 d7e8 d5d6,2532,93,79,99,bishopEndgame crushing endgame exposedKing long quietMove,https://lichess.org/ItIbtHc9/black#86,
05CHG,5k2/pp5R/3P4/3q2p1/8/6B1/PP3P1K/8 b - - 0 35,f8g8 h7c7 g8f8 c7c8 f8f7 d6d7,2510,89,90,1152,advancedPawn crushing endgame exposedKing long,https://lichess.org/vF7sPEqq/black#70,
05PpG,r2q1r1k/2p2b2/p5pp/1pN5/5p2/1B6/PQ3PPP/4R1K1 b - - 0 26,h8g8 c5e6 f7e6 e1e6 g8h7 h2h4 d8h4 b2e5 f8f7 e6g6 f7e7 g6e6 e7e6 e5e6 h4d8 b3c2 h7g7 e6g6 g7f8 c2b3,2569,88,28,54,advantage defensiveMove exposedKing fork middlegame quietMove veryLong,https://lichess.org/i3Q1ZJPL/black#52,
05dqX,1k6/1P6/2Pb4/1P1P2p1/4KpP1/8/8/8 b - - 1 55,b8c7 e4f5 f4f3 f5e6 f3f2 b5b6 c7b8 e6d7 f2f1q c6c7 b8b7 c7c8q,2539,82,72,110,advancedPawn bishopEndgame crushing endgame exposedKing promotion veryLong,https://lichess.org/j4VXcyKf/black#110,
06K84,1r1k1b1r/2q2ppp/p3p3/n3P1N1/Q1BP2b1/4P3/PP4PP/2R1K2R b K - 3 15,b8b2 e1g1 b2b4 g5f7 c7f7 a4a5,2584,101,90,375,castling crushing deflection exposedKing fork long middlegame,https://lichess.org/P5qa1Wnf/black#30,Queens_Gambit_Accepted Queens_Gambit_Accepted_Central_Variation
0738O,6k1/6p1/1RP5/2r5/8/r4P2/p7/R2K4 w - - 7 52,f3f4 a3g3 a1a2 g3g1 d1e2 g1g2 e2f3 g2a2,2591,92,80,75,advantage endgame exposedKing quietMove rookEndgame skewer veryLong,https://lichess.org/8endYa0H#103,
07jEf,6k1/R7/6K1/1pp4P/5B2/3p4/p4r2/8 b - - 3 52,f2g2 f4g5 g2g5 g6g5 d3d2 g5g6 g8f8 a7f7 f8e8 f7f1,2513,100,86,648,crushing defensiveMove endgame exposedKing veryLong,https://lichess.org/yZTcU5d5/black#104,
08Dl6,8/bp2kQp1/p3np1N/3r4/P1q3P1/5P2/1P5P/3R3K b - - 3 40,e7d6 h6f5 d6e5 d1e1 e5f4 f7e6 f4f3 f5h4,2518,93,79,43,crushing deflection exposedKing middlegame veryLong,https://lichess.org/n2fEcM7n/black#80,
08aqk,1k4r1/pp6/6q1/4P3/2Pp4/1P3RP1/P3RK1r/5Q2 w - - 6 36,f2e1 h2h1 f1h1 g6b1 e1d2 b1h1,2553,109,90,1045,crushing endgame exposedKing long pin sacrifice skewer,https://lichess.org/SKP56OMV#71,
0AF4V,2q2r1k/8/5Pp1/2p1p1Pp/N1QbP3/3R2K1/P1P5/3R4 w - h6 0 37,c2c3 c8g4 g3h2 g4e2 h2h1 e2e4,2515,84,78,103,advantage exposedKing long middlegame,https://lichess.org/W8WvCCcQ#73,
0APb2,6k1/pp2r1p1/6Rp/8/1P1np3/3p3P/1P1K1P1P/2R5 w - - 2 32,c1c4 e4e3 f2e3 d4f3 d2c3 e7d7 g6g2 d3d2,2503,99,63,53,advancedPawn crushing endgame exposedKing master quietMove veryLong,https://lichess.org/6W8mdP6L#63,
0B1y2,r6k/5Qp1/1pp2b1B/8/3p4/6qP/PP6/R2K3R w - - 3 31,h1f1 g3d3 d1e1 f6h4 f1f2 g7h6,2505,85,91,854,crushing exposedKing fork long middlegame pin,https://lichess.org/snFx2fXn#61,
0BAGg,8/6rk/p1Q1b3/3pP1Pp/4pP1P/2B1q1P1/PP6/1R2K1R1 w - - 3 38,e1f1 e6h3 g1g2 e3f3 f1e1 f3g2,2561,91,83,303,advantage deflection exposedKing long middlegame pin,https://lichess.org/c3T3g2CD#75,
0BIT8,8/8/8/8/2pk1P2/8/5r2/2K1R3 w - - 0 68,e1d1 d4c3 d1h1 c3b3 h1h8 f2f1 c1d2 c4c3,2547,108,90,1431,crushing defensiveMove endgame exposedKing master rookEndgame veryLong,https://lichess.org/TrnqfH0s#135,
0Brf5,4r3/ppqn1N1k/2pb1n2/P7/7p/2NP3P/1PP2PP1/R2Q2K1 b - - 0 20,d7e5 f7d6 c7d6 c3e4 f6e4 d1h5 h7g7 h5e8,2559,88,92,1084,advantage exposedKing fork middlegame sacrifice veryLong,https://lichess.org/ynB8zqBN/black#40,
0Bzu2,8/5p2/5kp1/7p/1p2K2P/1P3P2/5P2/8 b - - 1 37,f6e6 f3f4 e6f6 f2f3 f6e6 f4f5 g6f5 e4d4,2568,92,55,62,crushing defensiveMove endgame exposedKing master pawnEndgame quietMove veryLong zugzwang,https://lichess.org/Qav9Ou45/black#74,
0DJMY,r4rk1/pp2ppb1/2p1b3/7Q/2P1N3/1P1q1P2/P6P/2B3RK b - - 2 22,f7f5 e4c5 d3e2 g1g7 g8g7 c1h6,2551,95,79,50,advantage attraction exposedKing fork long middlegame sacrifice,https://lichess.org/jVoNLMGC/black#44,
0DU38,r4rk1/ppp1q3/3p2PR/3P1b2/P1P1N3/4K1Q1/8/R7 w - - 1 27,g3f4 a8e8 a1h1 e7e4 f4e4 e8e4,2541,82,89,123,advantage exposedKing long middlegame quietMove,https://lichess.org/VNKnZVZZ#53,
0DoNL,5k2/1R6/7p/4KP1P/8/8/8/7r b - - 0 53,h1h5 e5e6 h5h1 b7b8 f8g7 f5f6 g7g6 b8g8,2575,85,92,4428,crushing endgame exposedKing master rookEndgame veryLong,https://lichess.org/og09J5nD/black#106,
0E9Jl,2r1kr2/7p/p2R1pb1/2q1p3/8/PP6/2PQ2PP/3R3K b - - 1 26,c5c2 d2d5 g6f5 d6e6 e8f7 e6c6 f7g7 c6c2,2521,86,91,668,advantage discoveredAttack exposedKing middlegame veryLong,https://lichess.org/Ty2tfZrO/black#52,
0I1ow,4r1k1/6b1/3p2P1/4PR1p/1p5P/4R1QP/r5BK/2q5 b - - 0 35,g7e5 e3e5 e8e5 g3b3 d6d5 f5e5 c1f4 b3g3 f4g3 h2g3,2546,90,89,197,clearance crushing deflection exposedKing fork master masterVsMaster middlegame pin sacrifice veryLong,https://lichess.org/czHb7lVI/black#70,
0KYRm,4r1kr/3bbq1p/2p2p2/p2p3N/1p1P4/5Q1P/PPP3P1/4RRK1 b - - 3 26,h7h6 e1e7 e8e7 f3g3 g8f8 f1f6,2541,85,70,80,crushing discoveredAttack exposedKing kingsideAttack long middlegame pin sacrifice,https://lichess.org/5cumoLDq/black#52,
0LLxB,1K1bk3/rB6/P1P1P3/8/7p/8/8/8 b - - 4 70,d8b6 c6c7 b6c7 b8a7 h4h3 b7c6 e8e7 a7b7 c7f4 a6a7,2559,82,95,321,advancedPawn crushing deflection endgame exposedKing veryLong,https://lichess.org/J2DFSF1B/black#140,
0SDxu,2r1k2r/3n1b1p/pq1P2p1/4b3/1p2N3/3QP3/PP2B1PP/4RRK1 b k - 1 21,f7c4 e1c1 c4d3 c1c8 b6d8 c8d8 e8d8 e2d3,2516,92,89,351,advantage exposedKing middlegame sacrifice veryLong,https://lichess.org/QHYrgRbz/black#42,
0TZ86,5R2/1q6/p1r1k3/1p6/8/P1n1Q3/5P2/6K1 b - - 3 48,e6d6 e3d4 c3d5 f8f6 d6c7 f6f7 c7b8 f7b7,2566,82,72,94,crushing endgame exposedKing master pin skewer veryLong,https://lichess.org/0fJwc0Xq/black#96,
0Torw,1r4k1/p4ppp/Q7/3Pbq2/8/1K1P4/PP4PP/R1B4R w - - 7 23,b3a3 b8b6 a6c4 e5d6 b2b4 b6b4 c4b4 f5d3 a3a4 d6b4,2566,86,76,99,crushing deflection exposedKing middlegame pin sacrifice veryLong,https://lichess.org/EqCFkC8I#45,
0UAY4,r4rk1/p1pp2pp/1pn1p1q1/4P3/5P2/5NP1/PPPQ3P/R3K2R w KQ - 1 16,d2d7 g6e4 e1f2 e4f3 f2f3 c6e5 f3g2 e5d7,2508,83,93,3307,attraction crushing exposedKing fork middlegame pin sacrifice veryLong,https://lichess.org/oTjAVKTX#31,Owen_Defense Owen_Defense_Other_variations
0Ufwt,3rk2r/pQ1nbpp1/2p1p1p1/8/q2PP3/2PB2BP/PP6/R3K2R w KQk - 1 22,g3c7 d7c5 b2b3 c5d3 e1e2 d3c5 b3a4 c5b7,2523,110,90,919,advantage exposedKing middlegame veryLong,https://lichess.org/hoWQHIlw#43,
0X2zx,1k6/5p2/P3r1p1/1KR3P1/8/8/8/8 b - - 4 55,b8a7 c5c7 a7b8 c7b7 b8a8 b7f7,2585,89,96,50,advantage endgame exposedKing long rookEndgame,https://lichess.org/aZ3Ieo9w/black#110,
0Xp5f,6rk/1p3pq1/p2R4/P1pPp3/2N1Ppp1/5Q2/1P3P1K/8 w - - 0 35,f3g2 g4g3 f2g3 g7h7 g2h3 f4g3 h2g2 h7h3 g2h3 g3g2 d6h6 h8g7 h3g2 g7h6,2513,79,81,166,advancedPawn crushing discoveredAttack endgame exposedKing veryLong,https://lichess.org/0KLSPtUo#69,
0Y6oJ,8/8/Pn3k2/1P3p2/4P1pp/3B1K2/8/8 w - - 0 55,f3g2 f5f4 d3e2 h4h3 g2h2 f4f3 e2d1 f6e5,2563,101,93,731,crushing endgame exposedKing quietMove veryLong,https://lichess.org/2XHlsaHn#109,
0Z7dm,4k3/7p/1K6/2P4N/6p1/5p2/7n/8 b - - 2 48,e8d8 b6b7 f3f2 h5g3 d8e7 c5c6 h7h5 c6c7 h5h4 g3f5 e7f6 f5e3 f6e5 c7c8q,2572,83,93,359,advancedPawn crushing endgame exposedKing knightEndgame promotion quietMove veryLong,https://lichess.org/aejbvLUr/black#96,
0axhW,3r1rk1/p5pp/b2Pp3/1qP1p3/1P6/2B5/P2Q1RPP/1R2K3 w - - 0 25,f2f8 d8f8 e1d1 b5a4 d1c1 a4a3 b1b2 f8f1,2570,89,84,95,crushing exposedKing middlegame veryLong,https://lichess.org/iBX1x9xD#49,
0dJeh,4rr1k/pbq4p/1p3p1P/3p1P2/3Bnb1R/2P2N2/PP1NK3/R5Q1 w - - 1 25,h4f4 e4g3 e2f2 c7f4 g1g3 e8e2 f2e2 f4g3,2517,96,88,1256,crushing deflection doubleCheck exposedKing intermezzo master middlegame veryLong,https://lichess.org/Cmftpr9U#49,
0dOdK,4R3/8/8/8/3k1r1P/6p1/2K5/8 w - - 0 68,e8g8 f4f2 c2b3 f2f3 b3b4 d4e3,2567,84,84,70,crushing defensiveMove endgame exposedKing long rookEndgame,https://lichess.org/LbDbdFXm#135,
0dl8a,8/4r3/pk2Pq1p/2p2P2/1P1p4/2P1Q3/P7/4R2K w - - 0 38,c3d4 f6h4 h1g1 e7g7 g1f1 c5d4,2549,102,89,547,crushing endgame exposedKing long,https://lichess.org/T5MM30rt#75,
0eHz0,5qk1/8/p3p1Q1/1p1r2P1/1P4nP/P1pP4/2P3P1/2B4K b - - 0 30,f8g7 g6e6 g7f7 e6g4 d5f5 h1h2 f5f1 g4c8 g8h7 c1e3 f1e1 c8c5,2505,162,45,23,crushing endgame exposedKing fork quietMove veryLong,https://lichess.org/Shv0BhPI/black#60,
0fBN4,3r1rk1/p4p1b/1p2p3/6Q1/3p3P/PR6/1P2qPP1/5RK1 b - - 0 25,g8h8 b3g3 h7g6 g5h6 h8g8 h4h5 e2e5 h5g6,2512,88,71,68,crushing exposedKing middlegame quietMove veryLong,https://lichess.org/EQNdNiOk/black#50,
0fs1z,5rB1/7k/2P3pP/3pB1P1/2nP4/1b6/rb6/1K2RR2 b - - 3 35,h7g8 h6h7 g8h7 f1f7 f8f7 e1h1 h7g8 h1h8,2557,83,94,7559,advancedPawn attraction clearance exposedKing master mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/EU93irMX/black#70,
0gBV7,6k1/4qp1p/4p1pP/1P1pP3/3P2P1/1R2PQ2/6K1/r7 w - - 3 36,b5b6 e7h4 b3b2 a1h1 f3g3 h1g1 g2g1 h4g3,2545,79,94,899,attraction crushing deflection endgame exposedKing quietMove veryLong,https://lichess.org/eUMEJR6h#71,
0gNAF,8/5ppk/1p5p/2ppQ3/8/2P3PP/Pr4r1/R5K1 w - - 2 42,g1f1 b2f2 f1e1 f2f6 e5d5 g2g1 e1e2 g1a1,2519,88,79,195,advantage endgame exposedKing queenRookEndgame quietMove skewer veryLong,https://lichess.org/n4ITsjba#83,
0gSSx,3R1b1r/4qk1p/8/7Q/4p3/7P/PPP5/2K5 b - - 12 35,f7f6 d8d5 h8g8 h5f5 f6g7 d5d7 g7h8 d7e7,2515,88,69,103,crushing endgame exposedKing pin quietMove veryLong,https://lichess.org/FOGdg1d6/black#70,
0jpwo,8/8/5P2/1p5P/6q1/p1k5/5RK1/7R w - - 7 57,g2f1 a3a2 f2a2 g4d1 f1g2 d1d5 g2g1 d5a2,2509,96,84,446,advancedPawn advantage endgame exposedKing fork queenRookEndgame veryLong,https://lichess.org/N8XJXyaV#113,
0kbjF,k2r3r/Pp2qp2/4p3/2Pp3p/3P2b1/3B1P2/PQ5b/1RB1R1K1 w - - 0 28,g1h2 e7h4 h2g1 h4g3 g1f1 g3f3 f1g1 f3g3,2587,103,75,91,advantage exposedKing fork master middlegame veryLong,https://lichess.org/gZs4Na7X#55,
0ke03,1R6/3k1p2/p4P2/3B2p1/p2NP2p/q3p2P/6P1/6K1 b - - 0 34,a3c5 d5e6 d7d6 b8d8 d6e5 d8d5,2560,89,90,253,crushing endgame exposedKing long master,https://lichess.org/xITAHkAG/black#68,
0kuT1,r4r2/pppqbp1k/2n3p1/2Pp3P/Q7/4PN2/PP4P1/2KR3R b - - 0 18,h7h8 h5g6 h8g8 a4f4 f7g6 h1h8 g8g7 f4h6,2558,99,83,55,advantage discoveredAttack exposedKing kingsideAttack middlegame veryLong,https://lichess.org/F1kwbmK7/black#36,Scandinavian_Defense Scandinavian_Defense_Marshall_Variation
0l2wm,8/8/8/4N3/p2p4/Pkp5/8/2K5 w - - 3 64,e5c6 d4d3 c6e5 d3d2 c1d1 b3a3 d1c2 a3b4,2570,82,70,205,advancedPawn crushing defensiveMove endgame exposedKing knightEndgame veryLong,https://lichess.org/lMjSJD6D#127,
0mMoH,8/p7/1p5p/4kpp1/2P5/1P2K1PP/P7/8 w - - 0 40,a2a3 f5f4 g3f4 g5f4 e3f3 e5d4 f3f4 d4c3 f4e5 c3b3 c4c5 b6c5,2521,83,87,287,crushing endgame exposedKing pawnEndgame veryLong,https://lichess.org/kl5TbNO7#79,
0n2uf,2r2rk1/p1q1pp1p/1pN1b1p1/3P4/6Pb/Q3P2P/PP3RB1/4R1K1 w - - 1 25,d5e6 h4f2 g1f2 f7e6 f2g1 c7g3 c6e7 g8h8 e7c8 g3e1 g1h2 f8c8,2579,103,71,65,advantage discoveredAttack exposedKing intermezzo kingsideAttack middlegame veryLong,https://lichess.org/EWeIX9qV#49,
0n8gm,2k2r2/ppp3p1/6B1/4q3/6P1/3RB1nP/P1P3Q1/6K1 w - - 0 24,g2d5 g3e2 g1h1 f8f1 h1g2 e2f4 g2f1 f4d5,2570,87,95,230,advantage exposedKing fork middlegame veryLong,https://lichess.org/7mKi4Fh4#47,
0oA74,1rr5/1p1k1p1p/p1q1bBp1/3pPp2/P1PP4/1R3Q2/6PP/1R4K1 b - - 0 29,d5c4 b3b7 b8b7 b1b7 c8c7 f3a3,2597,106,89,418,crushing defensiveMove exposedKing long middlegame,https://lichess.org/ZuTiAvZw/black#58,
0oXrS,4r2k/pp4p1/2p1pr2/5P2/3PQ1pn/1BP1R2P/P3R2K/5q2 w - - 0 37,h3g4 f6h6 h2g3 h4f5 g4f5 h6h3 g3g4 e6f5 e4f5 f1f5,2533,88,89,2092,clearance crushing exposedKing fork middlegame quietMove sacrifice veryLong,https://lichess.org/3EIGtkrm#73,
0rMUt,5r2/pbp3rk/1p2Bp2/2p2P1p/3p1RnP/8/PPP1Q3/R5K1 w - - 2 25,g1f1 g4e3 f1e1 e3g2 e1d1 g2f4,2556,86,91,456,advantage exposedKing fork long middlegame,https://lichess.org/RD1Q7dOb#49,
0rRGJ,1r6/3k2b1/7p/5Qp1/8/6P1/rq5P/4R2K b - - 7 52,d7d8 f5d5 d8c7 e1e7 c7b6 d5d6 b6b5 d6b8 b5c4 b8c8 c4d3 c8f5,2593,89,76,196,crushing endgame exposedKing fork veryLong,https://lichess.org/F3CBCkgs/black#104,
0s1x0,2kr4/p1r1R3/1pB5/5p2/2QP4/P7/KP3q2/8 b - - 1 40,f2d4 c6b7 c8b7 e7c7 b7b8 c7c8 d8c8 c4d4,2569,86,82,115,attraction crushing deflection endgame exposedKing pin veryLong,https://lichess.org/zLVVS2vn/black#80,
