PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
1xmC0,8/4pk2/3pN1p1/1qpP1p1P/1r6/5QP1/1P3PK1/8 b - - 0 30,b4g4 f3c3 g6h5 c3h8 b5e8 e6d8 e8d8 h8d8,2578,81,97,85,advantage endgame veryLong xRayAttack,https://lichess.org/e5ux6lm4/black#60,
2PdqK,r1b1kb1r/3p1ppp/p7/Q1BPp3/8/3q4/PP3PPP/R3R1K1 b kq - 1 16,d3d5 a1d1 d5c5 e1e5 c5e5 a5e5,2562,97,91,1704,advantage fork long middlegame sacrifice xRayAttack,https://lichess.org/YfS71nAo/black#32,Italian_Game Italian_Game_Blackburne-Kostic_Gambit
2Y2MX,5Q2/kpr2p1P/p7/5q2/8/2n2N2/P5P1/K1R5 b - - 0 38,f5f6 h7h8q c3a4 c1c3 f6c3 h8c3,2558,87,89,132,advancedPawn advantage defensiveMove endgame long promotion xRayAttack,https://lichess.org/hBPOI5w6/black#76,
3QClr,r1b1kb1r/p4ppp/2p1pn2/3P4/8/4B3/q2N1PPP/1R1QKB1R b Kkq - 0 12,c6d5 d1c1 c8d7 b1a1 f8a3 c1a3 a2a3 a1a3,2588,96,85,613,advantage opening veryLong xRayAttack,https://lichess.org/PfVdFQIe/black#24,Queens_Pawn_Game Queens_Pawn_Game_London_System
4NqZP,8/8/2p1N3/3p2p1/qPnP4/4k2P/8/1Q1K4 w - - 12 65,b1c2 c4b2 d1c1 a4a1 c2b1 b2d3 c1c2 d3e1 b1e1 a1e1,2527,90,91,554,crushing endgame exposedKing master pin veryLong xRayAttack,https://lichess.org/bPF9weZy#129,
6ZIXj,7k/pp3pp1/7p/8/2r1qP2/8/P2RK2Q/5R2 w - - 3 34,e2d1 c4b4 d2d8 h8h7 h2c2 b4b1 c2b1 e4b1,2564,93,91,472,crushing endgame exposedKing quietMove veryLong xRayAttack,https://lichess.org/Fii9z3Dw#67,
6d89h,r6k/1p4b1/p2pQ3/5P2/Pn6/8/1q2N1PP/5R1K b - - 1 28,a8f8 f1f3 f8f6 f3h3 g7h6 h3h6 f6h6 e6h6,2574,94,91,2403,crushing exposedKing middlegame quietMove veryLong xRayAttack,https://lichess.org/FOlISJow/black#56,
70Mry,2k1r3/ppp3p1/4Pn1r/8/2BQ3p/2P3Bq/PP3P2/3R1RK1 w - - 2 24,g3h2 h6g6 h2g3 h4g3 d4d7 f6d7 e6d7 h3d7,2563,99,91,594,advantage middlegame veryLong xRayAttack,https://lichess.org/6e8cKU8A#47,
7rsrR,6k1/5p1p/b4ppP/3B4/2pP1P2/2Q1PKP1/q7/8 b - - 4 38,f6f5 c3b4 a2b3 b4b3 c4b3 d5b3,2560,83,91,1021,crushing endgame long master xRayAttack,https://lichess.org/X84zymvw/black#76,
8Q4sB,1k6/p4p1p/Ppr3pq/3R4/1Pr5/6P1/7P/R3Q2K b - - 2 37,c4c1 d5d8 b8c7 d8d1 c1d1 a1d1,2536,120,90,699,crushing endgame long xRayAttack,https://lichess.org/fyvmkdGu/black#74,
9RV5f,2r3k1/p4p2/4pbp1/q4n2/2B5/1PPQ4/PK4P1/4R2R w - - 4 29,g2g4 c8d8 d3c2 f6c3 c2c3 d8d2 c3d2 a5d2,2522,100,90,1697,advantage fork master masterVsMaster middlegame sacrifice veryLong xRayAttack,https://lichess.org/DTWqN99c#57,
