PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
KLYI5,8/2q3p1/p1P3kp/6p1/PP6/6PP/2R4K/8 b - - 0 46,g6f7 b4b5 c7c8 c6c7 a6b5 a4b5,2615,88,92,1816,advancedPawn crushing endgame long queenRookEndgame,https://lichess.org/xTXYJHZl/black#92,
O51Ln,5R2/8/8/8/2kp4/p1p5/P2r2K1/2R5 w - - 2 52,f8f2 c4d3 c1h1 d2f2 g2f2 c3c2,2635,108,89,1416,advancedPawn crushing endgame exposedKing long master rookEndgame,https://lichess.org/8E9x4ldX#103,
df10v,3r4/5k1P/8/3N4/P3P3/7R/5KP1/2q5 b - - 2 37,d8d5 h7h8q c1c2 f2g1 c2c5 g1h2,2643,93,92,2467,advancedPawn advantage defensiveMove endgame long promotion,https://lichess.org/AJiyijFW/black#74,
Afdvi,5rk1/1p1PB1pp/2p5/2P1N3/p3b3/2Q3KP/4q3/8 b - - 1 34,a4a3 e7f8 e2g2 g3f4 g7g5 f4e3 g2g3 e3e4 g3c3 d7d8q,2621,81,36,64,advancedPawn crushing endgame promotion veryLong,https://lichess.org/F20uf1FZ/black#68,
fYuLo,8/4Pb2/8/5P2/8/1p1k4/1Qp5/4K3 w - - 2 53,b2b3 f7b3 e7e8q c2c1q e1f2 c1f4 f2g2 f4g4 g2h2 g4h4,2657,87,94,115,advancedPawn crushing endgame exposedKing hangingPiece promotion veryLong,https://lichess.org/Rrv1yoEw#105,
c1iCn,r4rk1/8/q2P1bp1/1pp1p3/8/P4P2/1P1Q2P1/1K1R3R b - - 0 25,b5b4 d2h6 a6b7 d6d7 g8f7 h6h7 f6g7 d1d6,2659,84,91,1486,advancedPawn crushing exposedKing middlegame veryLong,https://lichess.org/blzQEoWp/black#50,
2st3o,3r4/r1k4q/p1n1Pp2/2Q1pPpp/P1Pp4/1R6/5PPP/3R2K1 b - - 3 31,h7f5 e6e7 d8e8 d1d4 e5d4 c5f5,2648,87,55,57,advancedPawn advantage long middlegame pin,https://lichess.org/BC9Tt3zu/black#62,
4CeT6,8/7p/1p4p1/1P6/2p3Pk/3p3P/P4K2/8 b - - 0 46,h4h3 f2e3 h3g4 a2a4 g4f5 a4a5 f5e6 a5a6 e6d6 a6a7,2691,100,88,82,advancedPawn crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/gV4E4Qza/black#92,
Mn36A,r2q3r/p1p2k1p/1p1p1PnB/8/4b3/1P6/P1P1Q1PP/R4RK1 b - - 1 18,e4b7 a1e1 h8e8 e2c4 d6d5 e1e7 e8e7 f6e7,2678,101,92,535,advancedPawn clearance crushing discoveredAttack exposedKing middlegame quietMove veryLong,https://lichess.org/Auu6xgaF/black#36,Four_Knights_Game Four_Knights_Game_Italian_Variation
HkE7r,8/5pk1/1bN4p/PP2pKpP/1P4P1/5P2/8/4r3 b - - 0 47,b6f2 b5b6 e5e4 f3f4 g5f4 b6b7,2693,97,77,97,advancedPawn crushing endgame long,https://lichess.org/PTOxYywW/black#94,
