PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00QW1,8/3r1ppp/4p3/k3P3/pR2R2P/2P5/2Kr1PP1/8 w - - 4 31,c2c1 d2d1 c1b2 d7d2 b2a3 d1a1,930,87,94,185,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/I3LnvYRW#61,
01UXl,r1bqkb1r/pp4pp/2n1pn2/2p2p2/Q1P5/3P2P1/PP1P1PBP/R1BNK1NR b KQkq - 0 9,d8d3 g2c6 b7c6 a4c6 d3d7 c6a8,946,102,93,1192,advantage exposedKing fork long opening,https://lichess.org/WP6oYrOE/black#18,English_Opening English_Opening_Symmetrical_Variation
02nxc,r3k2r/pp1q3p/4p1p1/2bN4/P5Pn/8/RPP4P/2BQR2K b kq - 0 19,d7c6 e1e6 c6e6 d5c7 e8f7 c7e6,931,84,95,522,advantage attraction exposedKing fork long middlegame sacrifice,https://lichess.org/FZ8OHv03/black#38,
04pb0,5rk1/R7/6p1/3P3p/4N2P/2P1KP2/p5r1/8 b - - 0 39,f8b8 e4f6 g8f8 f6d7 f8e7 d7b8,985,76,96,316,crushing discoveredAttack endgame exposedKing fork long,https://lichess.org/oOhnsu0j/black#78,
04qWI,5k2/5Rb1/6P1/5p2/4r3/1Pp5/P1P2q2/2KR4 b - - 8 41,f8g8 d1d8 e4e8 d8e8 g7f8 e8f8,931,80,88,786,endgame exposedKing long mate mateIn3,https://lichess.org/oLXs9hCZ/black#82,
05PV1,1r6/4bp1p/1Pk3p1/8/5P2/1RN3P1/2K4P/8 b - - 6 41,b8b6 b3b6 c6b6 c3d5 b6c5 d5e7,966,96,53,30,advantage attraction endgame exposedKing fork long,https://lichess.org/h7hzOPM3/black#82,
05mrb,2k5/ppp5/4R3/7n/3P4/2P3r1/PP3R2/6K1 w - - 0 32,f2g2 g3g2 g1g2 h5f4 g2f3 f4e6,991,79,91,78,advantage attraction endgame exposedKing fork long,https://lichess.org/05arvYrS#63,
06tFz,6k1/1pp2R2/p5p1/2Pr2Q1/P7/3q4/6P1/5R1K b - - 0 34,d5g5 f7f8 g8h7 f1f7 h7h6 f8h8,932,81,66,43,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/ZsOMvKWg/black#68,
06vSn,1r3r1k/ppq2p2/4pNp1/4Pn2/5n2/1R5Q/P1P2PPP/5R1K b - - 1 24,f4h3 b3h3 f5h4 h3h4 h8g7 h4h7,944,84,95,606,exposedKing hookMate kingsideAttack long mate mateIn3 middlegame,https://lichess.org/6TIIFBO2/black#48,
08quO,4r3/1R6/3B1pk1/2P3p1/3R4/5P1p/4r1P1/6K1 w - - 0 51,g2h3 e2e1 g1f2 e8e2 f2g3 e1g1,931,82,78,233,endgame exposedKing long mate mateIn3,https://lichess.org/H7OrBlGO#101,
09PIw,5b1r/5ppp/p3pn1k/6R1/P4P2/6K1/2p1N2r/6R1 b - - 1 32,h2e2 g1h1 e2h2 h1h2 f6h5 h2h5,995,80,94,837,endgame exposedKing long mate mateIn3,https://lichess.org/AUFsvI0B/black#64,
0CRKQ,8/1k4pp/2R3p1/p7/P7/5P2/1r5r/4K1Q1 w - - 6 36,c6b6 b2b6 g1h2 b6b1 e1f2 b1b2,928,78,90,595,crushing endgame exposedKing long queenRookEndgame,https://lichess.org/3bHALTQs#71,
0DDpg,5r2/p1Q5/1p1p3p/3Np1k1/4P3/3P2Pb/PP4p1/R5K1 w - - 1 31,c7d6 f8f1 a1f1 g2f1q g1h2 f1g2,925,80,76,167,advancedPawn endgame exposedKing long mate mateIn3 promotion,https://lichess.org/esEY4QfQ#61,
0DMdx,r1b1k2r/ppp2p2/3p4/2b1p3/2BnP1Pp/2NPqP2/PPP1Q2B/R3K2R w KQkq - 3 16,c4f7 e8f7 e2e3 d4c2 e1d2 c2e3,981,89,94,780,crushing exposedKing fork long middlegame sacrifice,https://lichess.org/hgP4UY82#31,Italian_Game Italian_Game_Giuoco_Pianissimo
0Dupv,5r1k/p4r2/3R2QR/1P2p1b1/8/1Pq2P2/P4P2/5K2 b - - 0 28,g5h6 g6h6 h8g8 d6g6 f7g7 g6g7,998,89,90,104,endgame exposedKing long mate mateIn3,https://lichess.org/RzR5zfnZ/black#56,
0FAp3,3r1r1k/5p1P/p5p1/1pp1P1Q1/3pR3/P2q1PKP/1P6/8 b - - 2 35,d3f1 g5f6 h8h7 e4h4 h7g8 h4h8,980,89,95,671,endgame exposedKing killBoxMate long mate mateIn3,https://lichess.org/yg89leSu/black#70,
