PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
014OS,8/p7/1b6/1Kp5/2P2pk1/1P6/5P1B/8 w - - 0 37,f2f3 g4f3 b3b4 c5b4,999,89,94,461,bishopEndgame crushing endgame short,https://lichess.org/iqvWcZe5#73,
04iIL,8/2b5/8/PP4p1/1K1k4/8/6P1/8 b - - 0 53,d4d5 b5b6 c7b6 a5b6,927,78,80,157,bishopEndgame crushing endgame short,https://lichess.org/vONJ0sOG/black#106,
04mzK,8/8/p2k1p1p/1p1Pb1p1/1P2P1P1/P4K1P/8/2B5 w - - 2 50,f3e3 e5f4 e3d3 f4c1,914,85,91,229,bishopEndgame crushing endgame short skewer,https://lichess.org/1MIbYaNk#99,
0602I,8/7p/2p1kpp1/p1P5/1b1BKP2/6P1/P6P/8 w - - 4 31,g3g4 f6f5 g4f5 g6f5,940,82,100,53,advantage bishopEndgame endgame short,https://lichess.org/rHV8RWe2#61,
06H7K,8/1p4b1/p5P1/2P4K/PP6/2Pk4/8/8 b - - 0 45,d3c3 b4b5 a6b5 a4b5,918,76,99,687,bishopEndgame crushing endgame short,https://lichess.org/nx6A3VVR/black#90,
0ByUl,3b4/2k5/2P5/p4Kp1/B6p/7P/5P2/8 w - - 2 52,f5e6 g5g4 h3g4 h4h3,999,86,94,1655,bishopEndgame crushing endgame master short,https://lichess.org/uR7Me0MB#103,
0CnxQ,8/2p5/1p1p1k2/p7/2P2PB1/PP6/3K4/1b6 b - - 2 46,b1f5 g4f5 f6f5 d2e3,973,84,92,2128,bishopEndgame crushing defensiveMove endgame master short,https://lichess.org/cd3xwG0U/black#92,
0DUj5,2bB4/8/6p1/1p1p1kpp/p1pP4/2P2K1P/PP3PP1/8 b - - 1 38,c8e6 g2g4 h5g4 h3g4,973,100,93,788,bishopEndgame endgame mate mateIn2 short,https://lichess.org/mAoBm7WE/black#76,
0Dvnj,8/5p2/p7/1p2Bk1p/2pK1P2/P2b2PP/1P6/8 b - - 2 37,d3e4 g3g4 h5g4 h3g4 f5g4 d4e4,979,85,77,242,bishopEndgame crushing endgame long,https://lichess.org/IZc071WJ/black#74,
0FNYD,8/7p/P2p2p1/2bP2P1/2p1KP2/1kB5/8/8 w - - 0 48,c3f6 c4c3 f6c3 b3c3 f4f5 g6f5,991,79,94,305,bishopEndgame crushing endgame long master,https://lichess.org/aZ8B1ezn#95,
0FhJX,8/2p1k2b/7p/1p1PP1p1/p5P1/P2pK2P/BP6/8 w - - 0 36,a2b1 d3d2 e3d2 h7b1,917,88,89,327,advancedPawn bishopEndgame crushing discoveredAttack endgame short,https://lichess.org/PUtxTPQh#71,
0Ifl1,8/8/6p1/8/Bp3PPP/2k5/2b2K2/8 w - - 1 44,a4c6 b4b3 c6d5 b3b2,975,90,85,354,advancedPawn bishopEndgame crushing endgame master short,https://lichess.org/9efzPkSl#87,
0MddR,8/B7/8/3k1p1p/7P/5K2/7b/8 b - - 17 63,d5e5 a7b8 e5d5 b8h2,955,89,92,888,bishopEndgame crushing endgame master short skewer,https://lichess.org/phTIgJrZ/black#126,
0PuMJ,6b1/6B1/6P1/3pKP2/2p3kp/2P5/8/8 b - - 0 66,h4h3 f5f6 h3h2 f6f7 g8f7 g6f7,977,83,86,361,advancedPawn bishopEndgame crushing endgame long trappedPiece,https://lichess.org/Yy8KkCRu/black#132,
0QImX,8/4b3/ppk3pp/4Bp2/PP1K1P2/6PP/8/8 w - - 8 39,d4c4 b6b5 a4b5 a6b5,939,87,94,146,advantage bishopEndgame endgame short,https://lichess.org/fGirKb9o#77,
0RDAZ,8/2b4p/2Pk4/PK6/8/7P/8/8 b - - 0 49,h7h5 a5a6 c7b8 b5b6,967,84,93,2236,bishopEndgame crushing defensiveMove endgame master short,https://lichess.org/p1r6vIhq/black#98,
0TrDF,8/p7/7k/4B1p1/P7/3K2P1/7b/8 b - - 1 43,h6h5 g3g4 h5g4 e5h2,910,80,88,125,bishopEndgame crushing discoveredAttack endgame short,https://lichess.org/kUHXhOY0/black#86,
0ZMjS,4k3/1p6/pPP5/3K2p1/4P3/6bP/P7/8 b - - 0 64,g3b8 c6c7 b8c7 b6c7,901,106,95,512,advancedPawn bishopEndgame crushing endgame master short trappedPiece,https://lichess.org/gXKyjhAt/black#128,
0a6Zh,8/5b2/8/p1k5/5P2/p1K5/8/1B6 b - - 0 49,f7g6 b1g6 a3a2 c3b2 a2a1q b2a1,991,76,97,1995,bishopEndgame crushing endgame hangingPiece long master,https://lichess.org/cpCt0hCt/black#98,
0eKR0,8/5pk1/4p3/1P2b2p/2K1P1p1/8/P1P2B2/8 w - - 1 52,a2a4 g4g3 f2g3 e5g3,985,102,78,38,bishopEndgame crushing endgame short,https://lichess.org/HZVEF9kX#103,
0ekbw,8/8/4k3/5p2/2K2Bp1/b5P1/P7/8 w - - 1 41,c4b3 a3d6 f4d6 e6d6,973,76,95,1886,bishopEndgame crushing endgame short,https://lichess.org/yz0O7uLf#81,
0eqfN,8/8/8/1p6/p4Pb1/P1BpK3/1Pk5/8 w - - 1 47,e3d4 d3d2 c3d2 c2d2,973,89,63,250,advancedPawn bishopEndgame crushing endgame short,https://lichess.org/rEwoSWwV#93,
0f9mE,8/8/p1p5/5p1p/P1P4k/1PB1b2P/6K1/8 b - - 0 54,f5f4 c3f6,918,93,90,311,bishopEndgame endgame master mate mateIn1 oneMove,https://lichess.org/XYM7pabt/black#108,
0hBdV,6k1/1p1B1p1p/5p2/8/Ppp5/8/5PPP/6K1 w - - 0 25,d7b5 c4c3 b5d3 b4b3,957,77,98,2831,bishopEndgame crushing endgame short,https://lichess.org/fu47Jyur#49,
0hFy1,7b/5K1k/5P1p/p5pB/P7/8/8/8 b - - 10 65,g5g4 h5g6,979,91,93,947,bishopEndgame endgame mate mateIn1 oneMove,https://lichess.org/uWCZxTrx/black#130,
0ilIY,2B5/4k1p1/5p1p/p1b1pK2/P7/1P3P1P/6P1/8 w - - 9 36,c8e6 g7g6 f5g6 e7e6,984,76,71,108,bishopEndgame crushing deflection endgame master masterVsMaster short,https://lichess.org/IWoedUrP#71,
0jnET,4b3/8/8/7P/3pk3/3B4/3K4/8 b - - 7 47,e4f4 h5h6 f4e5 h6h7,946,78,94,85,advancedPawn bishopEndgame crushing endgame short,https://lichess.org/lp88nBhn/black#94,
0kip4,8/8/4P3/3k1Kp1/5bPp/7P/8/8 b - - 0 51,d5d6 f5f6 d6d5 e6e7,977,78,90,200,advancedPawn bishopEndgame crushing endgame short,https://lichess.org/3K1OTogx/black#102,
0l0Zb,5b2/7k/b1Bp1B1p/P1pP2pK/8/8/2P2P2/8 w - - 7 46,c6e8 a6e2 f2f3 e2f3,957,92,76,291,bishopEndgame endgame mate mateIn2 short,https://lichess.org/4QyRR6Mw#91,
0lGJl,8/8/1p1b4/1P2p3/4Kp2/5P2/1B1k4/8 w - - 11 47,b2e5 d6e5 e4e5 d2e3 e5d6 e3f3,936,79,74,156,bishopEndgame crushing endgame long,https://lichess.org/L2I00Cnu#93,
0lvEe,8/2p5/1kP4p/3Pp1p1/4P2P/p1P1K1P1/P3B1b1/8 w - - 3 55,e3f2 g2e4 h4g5 h6g5,998,75,98,2264,bishopEndgame crushing endgame short,https://lichess.org/rXrJymGr#109,
0lwTi,8/8/p1k5/4p2p/PBK1Pp1P/5P2/8/b7 w - - 1 70,b4c3 a1c3 c4c3 c6c5 a4a5 c5b5,957,76,100,204,bishopEndgame crushing endgame long,https://lichess.org/FWsETeHn#139,
0mPC0,8/4b3/4k3/4P2p/3B3P/1p1K4/8/8 b - - 1 50,e7c5 d4c5 b3b2 d3c2,901,78,96,1654,bishopEndgame crushing endgame hangingPiece master short,https://lichess.org/f691aOHc/black#100,
0n6sL,1kb5/P7/1K6/7p/2P4p/8/5p2/5B2 b - - 0 52,b8a8 f1g2 c8b7 g2b7,942,86,95,177,bishopEndgame endgame mate mateIn2 short,https://lichess.org/Z3L8piqg/black#104,
0nu2B,8/p1k4p/b3p1p1/K1p1b3/2P5/3BP1PP/P4B2/8 b - - 3 33,c7b7 d3e4 b7b8 a5a6,939,132,68,27,bishopEndgame crushing deflection endgame short,https://lichess.org/gkpBAGQD/black#66,
0nwdm,8/5b2/1p1k2p1/7p/2PKBP1P/6P1/8/8 w - - 1 50,e4d5 f7d5 c4d5 b6b5,966,86,88,316,bishopEndgame crushing defensiveMove endgame short,https://lichess.org/QIGCNP9Q#99,
0nwzi,8/2b2k2/p4ppp/P1p1P3/2P1P1KP/2B3P1/8/8 b - - 0 35,c7e5 c3e5 h6h5 g4f4 f6e5 f4e5,940,81,95,547,bishopEndgame crushing endgame long,https://lichess.org/gbdtK46d/black#70,
