PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0DZlM,8/4Q1pk/6r1/4R3/4Pp2/5P2/PP2n1Pq/5R1K w - - 0 33,h1h2 g6h6 e5h5 h6h5 e7h4 h5h4,967,76,100,310,anastasiaMate endgame long mate mateIn3,https://lichess.org/3SCMchAR#65,
0FMT8,5r2/6k1/R2pB1p1/1p1P4/PPn5/6P1/6KP/8 w - - 1 38,a4b5 c4e3 g2h3 f8h8,994,77,90,737,anastasiaMate endgame mate mateIn2 short,https://lichess.org/WTR5ln63#75,
0IC4r,r4rk1/p2p1pp1/1p6/4PNPp/7Q/8/1q4PP/4R1K1 b - - 0 30,b2c3 f5e7 g8h7 h4h5,943,88,91,4304,anastasiaMate endgame mate mateIn2 short,https://lichess.org/WJT0K7xN/black#60,
0NIiW,r4rk1/1pp2pp1/4n3/p2NP1p1/1P6/5R2/P1P3PP/3R2K1 b - - 1 20,a5b4 d5e7 g8h7 f3h3,975,76,88,896,anastasiaMate endgame master mate mateIn2 short,https://lichess.org/GcSymVdP/black#40,
0OMGE,r4rk1/2p2pp1/1pNp2p1/3P4/RPP1nP2/4N3/6K1/3R4 b - - 2 31,a8a4 c6e7 g8h7 d1h1,927,139,100,20,anastasiaMate endgame mate mateIn2 short,https://lichess.org/lGmOn3VM/black#62,
0SKdl,r4rk1/ppp2pp1/4n3/3NR3/2BbP3/3P4/PPP3K1/R7 b - - 2 21,d4e5 d5e7 g8h7 a1h1 e5h2 h1h2,920,84,89,1114,anastasiaMate long mate mateIn3 middlegame,https://lichess.org/uc6Pppwo/black#42,
0eVFf,5rk1/p1Q2pp1/2N1p1p1/8/P2P4/2K5/4q3/8 b - - 3 37,e2a6 c6e7 g8h7 c7h2,926,77,100,202,anastasiaMate endgame mate mateIn2 short,https://lichess.org/smGwNvKU/black#74,
0rb90,1Q6/3k1p1p/4p2p/2Bp1q2/p1p5/2P5/PP2n1P1/5RK1 w - - 10 37,g1h2 f5h5,931,84,88,879,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/uFblwVJ7#73,
0yFWu,5r2/1p2p1k1/2ppN1p1/p2P4/5r2/8/PPP1P3/2KR4 b - - 3 24,g7h6 d1h1 f4h4 h1h4,937,81,77,383,anastasiaMate endgame mate mateIn2 short,https://lichess.org/6LWgGDJY/black#48,
1057D,8/pk3Np1/1p6/6p1/3K1nP1/5P1r/2R5/8 b - - 1 52,h3f3 f7d6 b7a6 c2a2 f3a3 a2a3,940,77,96,1577,anastasiaMate endgame long mate mateIn3,https://lichess.org/c9qiKKKB/black#104,
195ZA,3r1rk1/2p2pp1/p1N5/1p4p1/3Pp3/1P2Bq2/PP2QP2/2K2R2 b - - 2 22,f3e2 c6e7 g8h7 f1h1 e2h5 h1h5,953,83,90,610,anastasiaMate endgame kingsideAttack long mate mateIn3,https://lichess.org/xNohako3/black#44,
1C151,1r6/p3p2k/1p1pN1pP/1PpP1n2/8/P7/5K2/2R5 b - - 0 43,h7h6 c1h1 f5h4 h1h4,965,86,43,110,anastasiaMate endgame mate mateIn2 short,https://lichess.org/yG7QOHLq/black#86,
1F2Gg,1R6/1Qp2pk1/4N1p1/3pPn1p/b2P1P2/2P5/2r1qBK1/8 b - - 0 37,g7h6 b8h8,911,78,89,196,anastasiaMate master mate mateIn1 middlegame oneMove,https://lichess.org/zgVz7v1a/black#74,
1NjFS,6k1/4N1p1/4Kp2/2R5/2P1P1P1/5rr1/8/8 b - - 5 41,g8h7 c5h5,903,114,81,38,anastasiaMate endgame master mate mateIn1 oneMove,https://lichess.org/E1gkuDbg/black#82,
1NuM1,r4r1k/4N1pR/4pp2/p3Q3/5P2/1p6/1P2R1KP/3q4 b - - 0 33,h8h7 e5h5,979,130,60,45,anastasiaMate endgame master mate mateIn1 oneMove,https://lichess.org/12hAhX8o/black#66,
