PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
4Y5lw,8/P7/8/8/8/1P1kp3/6p1/4K3 w - - 0 49,a7a8q g2g1r,927,86,76,2492,advancedPawn endgame mate mateIn1 oneMove promotion underPromotion,https://lichess.org/hEj72kJq#97,
5e0m5,6k1/4P1pp/p7/1p3pb1/3rbq2/1B6/PP2R1PP/R5K1 b - - 0 25,g8h8 e7e8r,969,85,79,1800,advancedPawn backRankMate mate mateIn1 middlegame oneMove promotion underPromotion,https://lichess.org/hGjFMmUk/black#50,
7Tk8l,8/4RkP1/5P2/3r3P/P4PK1/8/3b4/2q5 b - - 2 49,f7f6 g7g8n,976,83,70,263,advancedPawn endgame mate mateIn1 oneMove promotion underPromotion,https://lichess.org/7tpx1Kjn/black#98,
7ve2c,1R3N2/3P1kpp/p1b2p2/8/P7/1p5P/1r3PPK/8 b - - 0 33,b2f2 d7d8n f7f8 d8c6,945,84,79,3065,advancedPawn advantage discoveredAttack endgame fork master promotion short underPromotion,https://lichess.org/bbTEI3mN/black#66,
91fql,R7/2P1kp2/4p2p/4K1p1/5r2/8/2P4P/8 b - - 0 40,f4c4 c7c8n c4c8 a8c8,927,88,82,1821,advancedPawn crushing endgame promotion short underPromotion,https://lichess.org/8JDFyIwk/black#80,
MAXvK,6k1/5p2/6p1/1p6/1P3PP1/PbQ1P3/2p2K1P/2Rq4 w - - 4 42,c1d1 c2d1n f2e2 d1c3,930,86,83,5113,advancedPawn crushing endgame fork promotion short underPromotion,https://lichess.org/TJSqOCCb#83,
UVDuY,5rk1/p5p1/2n1P2p/q3pp2/2Q5/P3P1P1/1P1r4/R5KR b - - 4 21,a5b6 e6e7 g8h7 e7f8n,969,82,76,2680,advancedPawn advantage discoveredAttack middlegame promotion short underPromotion,https://lichess.org/SuIPH3Ls/black#42,
X7iLj,8/8/8/8/5K1p/7k/P3Q1p1/8 w - - 0 51,f4f3 g2g1n f3f2 g1e2,963,86,93,22591,advancedPawn crushing endgame fork master promotion short underPromotion,https://lichess.org/QrILJv8L#101,
XBJ67,r1b2r1k/p1p5/1p1p1pPP/3PpP2/4q3/2P3KR/P2Q4/R7 b - - 0 26,e4f5 g6g7 h8h7 g7f8n,931,85,79,2774,advancedPawn advantage fork middlegame promotion short underPromotion,https://lichess.org/kX6W89H6/black#52,
YRKEI,4rN2/3R2P1/1p3k2/p4P2/3P1K2/1r6/8/8 b - - 3 48,b3e3 g7g8n,943,85,88,13480,advancedPawn endgame mate mateIn1 oneMove promotion underPromotion,https://lichess.org/Ee2yzx3I/black#96,
fgHHs,5k2/pQ4p1/5p1p/7P/8/Pb2P3/2p1KPP1/3r4 w - - 7 37,b7b3 c2c1n e2d1 c1b3,916,83,85,634,advancedPawn advantage endgame fork master promotion short underPromotion,https://lichess.org/3cP9KUnK#73,
itheb,8/P7/2N5/3B4/4pk2/6p1/8/r4K2 w - - 2 65,f1e2 g3g2 a7a8q g2g1n,999,83,84,3489,advancedPawn crushing endgame promotion short underPromotion,https://lichess.org/t3vrOogA#129,
n3SF8,8/6P1/1p6/8/P1p5/4k3/1p2p3/4K3 w - - 0 53,g7g8q b2b1r,915,91,70,2711,advancedPawn endgame master mate mateIn1 oneMove promotion underPromotion,https://lichess.org/hpbPOJ2m#105,
oBwpV,r1bq1rk1/pp4bp/2P1p3/2P3p1/5p2/1Q6/PP2pPPP/R1BR2K1 w - - 0 17,d1d8 e2e1r,981,84,68,1810,advancedPawn backRankMate master mate mateIn1 middlegame oneMove promotion underPromotion,https://lichess.org/ofCD6Fmr#33,Grunfeld_Defense Grunfeld_Defense_Three_Knights_Variation
oi46Z,6k1/pb5p/1p2Pqp1/2p5/2Q5/PK5R/1PB2r1P/1R4r1 b - - 9 33,g1b1 e6e7 g8g7 e7e8n g7f8 e8f6,954,84,85,3255,advancedPawn crushing discoveredAttack fork long middlegame promotion underPromotion,https://lichess.org/m8jcyGp8/black#66,
p1Nld,8/p2P2k1/7p/6q1/4Q3/6P1/P3p1KP/8 w - - 0 45,e4d3 e2e1n g2f1 e1d3,966,84,94,14062,advancedPawn crushing endgame fork promotion short underPromotion,https://lichess.org/qCANfejk#89,
qbooG,7k/5P1p/7B/p5P1/8/7K/1p5P/8 b - - 1 47,b2b1q f7f8r,993,83,70,1762,advancedPawn endgame mate mateIn1 oneMove promotion underPromotion,https://lichess.org/shj1TDS3/black#94,
qkOZT,8/1b1P1kpp/4pp2/pq6/3Q1P2/P6P/1P4P1/6K1 b - - 0 29,b5e2 d7d8n f7g8 d8b7,909,86,83,880,advancedPawn advantage endgame fork master promotion short underPromotion,https://lichess.org/qyWN3MSZ/black#58,
thYKI,8/pR1P4/7p/1kP3p1/3K4/8/P7/4r3 b - - 4 45,b5c6 d7d8n,941,85,91,19531,advancedPawn endgame mate mateIn1 oneMove promotion underPromotion,https://lichess.org/F7lDXpEt/black#90,
v6E1F,6k1/p3P2p/1p1q1p2/2p1n3/1P6/PB5P/6PK/8 b - - 0 32,g8g7 e7e8n g7f8 e8d6,952,83,80,798,advancedPawn advantage endgame fork promotion short underPromotion,https://lichess.org/aOuizT3O/black#64,
vAPK2,8/P4p2/4p3/2p3p1/2P5/4Q3/2PK1pb1/6k1 w - - 3 47,e3g3 f2f1n d2d3 f1g3,949,82,83,3348,advancedPawn crushing endgame fork master promotion short superGM underPromotion,https://lichess.org/MjR6HuQS#93,
wVDBQ,1k6/p5p1/1p6/2b1qP1p/5R2/3Q2PP/P3p1K1/8 w - - 0 31,f4e4 e2e1n e4e1 e5e1,922,84,81,4250,advancedPawn crushing endgame fork promotion short underPromotion xRayAttack,https://lichess.org/x7YOE4ya#61,
wZnzu,1r6/R5R1/2p3pk/p3q3/N3Pr2/PB3ppP/3Q1P2/6K1 w - - 3 31,f2g3 f3f2 g1h2 f2f1n,956,88,80,4459,advancedPawn crushing deflection middlegame promotion short underPromotion,https://lichess.org/SO84MF00#61,
wk7iD,q6k/4P2p/4N3/1p6/1ppbQ3/8/1P4PP/1R5K b - - 0 32,a8e4 e7e8r,947,85,74,1875,advancedPawn endgame mate mateIn1 oneMove promotion underPromotion,https://lichess.org/M2qF5inG/black#64,
