PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00liA,8/3K4/2r5/6k1/6p1/6Pp/3R3P/8 b - - 2 54,c6a6 d2d5 g5g6 d5d6 a6d6 d7d6 g6f6 d6d5 f6f5 d5d4,905,91,53,34,crushing defensiveMove endgame rookEndgame veryLong,https://lichess.org/s4AcDFcp/black#108,
02r27,4r3/2pqrpk1/3p2pp/p1pPb1QP/2P1P3/1P3R2/P1B3P1/5R1K w - - 0 30,f3f7 e7f7 g5g6 g7f8 g6f7 d7f7 f1f7 f8f7,989,77,100,2148,crushing master middlegame veryLong,https://lichess.org/PIvLEyQT#59,
03CME,8/2q5/k7/1p3KP1/8/1Q6/8/8 b - - 2 73,c7d7 b3e6 d7e6 f5e6 b5b4 g5g6 b4b3 g6g7 b3b2 g7g8q,932,78,100,268,advancedPawn crushing endgame promotion queenEndgame veryLong,https://lichess.org/Lsap0TcS/black#146,
03JVh,8/8/1K6/8/8/pPk5/P7/8 w - - 1 53,b6b5 c3b2 b5c4 b2a2 c4c3 a2b1 b3b4 a3a2,955,95,93,457,advancedPawn crushing endgame pawnEndgame veryLong,https://lichess.org/nYLjQRsQ#105,
0493c,7k/ppp1bp1p/7r/3P3r/2p5/2N2RP1/PP2R2P/7K w - - 0 25,e2e7 h5h2 h1g1 h2h1 g1f2 h6h2 f2e3 h1e1,999,77,89,352,advantage endgame veryLong,https://lichess.org/YbWE3W26#49,
05psn,6k1/5p2/6pp/K1R2r2/1P6/8/8/8 b - - 1 43,h6h5 c5f5 g6f5 b4b5 f5f4 b5b6 g8g7 b6b7,920,96,88,486,advancedPawn crushing endgame quietMove rookEndgame veryLong,https://lichess.org/nza0eDYS/black#86,
06EjQ,8/p1p5/6K1/5p2/4kP2/8/P6P/8 w - - 1 41,g6g5 c7c5 h2h4 c5c4 h4h5 c4c3 h5h6 c3c2 h6h7 c2c1q,953,77,100,222,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/HguZVwXr#81,
06NUk,8/8/8/pp6/1r1k1PR1/6P1/5K2/8 b - - 0 48,a5a4 f4f5 d4c3 g4b4 c3b4 f5f6 a4a3 f6f7 a3a2 f7f8q,961,76,91,556,advancedPawn crushing discoveredAttack endgame promotion rookEndgame veryLong,https://lichess.org/ZgvY6lpB/black#96,
06S7w,5rk1/pp3rbp/4R1p1/2qp4/6n1/1P1B2Q1/PBP2PPP/1R4K1 w - - 1 20,g3g4 c5f2 g1h1 f2f1 d3f1 f7f1 b1f1 f8f1,990,81,100,105,backRankMate mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/YFKd6hcr#39,
06scF,2r3k1/1p4pp/p3p3/8/3p1nP1/8/PPr4P/1K1RQ3 w - - 0 29,d1d4 c2c1 e1c1 c8c1 b1c1 f4e2 c1d2 e2d4,910,81,96,8432,attraction crushing endgame fork veryLong,https://lichess.org/9mFK3bsh#57,
0971v,5k2/1p6/2p4p/4P3/1P4p1/3Q2Pb/4R3/r5K1 w - - 2 36,g1f2 a1f1 f2e3 f1f3 e3d4 f3d3 d4d3 h3f1 d3e3 f1e2,984,83,91,1027,crushing endgame pin skewer veryLong,https://lichess.org/CnPwyysG#71,
09Lzt,8/8/1p5p/1K4p1/8/2P3kP/P7/8 w - - 2 45,b5b6 g3h3 b6b5 g5g4 c3c4 g4g3 c4c5 g3g2,984,75,100,319,advancedPawn crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/v1tr7jBR#89,
09VzP,3r2k1/5b1p/5PpP/6K1/4P3/2R5/3p4/7R b - - 0 45,d2d1q h1d1 d8d1 c3c8 f7e8 c8e8 g8f7 e8e7,965,76,100,251,crushing endgame veryLong,https://lichess.org/uzVN79Jo/black#90,
0BVjV,8/8/8/1K4p1/1P2Pk2/8/1PP5/8 w - - 1 46,b5c5 g5g4 c5c6 g4g3 b4b5 g3g2 b5b6 g2g1q,993,83,89,559,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/6mZmLZe4#91,
0BhUs,8/8/6p1/7p/7P/2K3kP/P7/8 b - - 0 62,g3h3 a2a4 h3h4 a4a5 g6g5 a5a6 g5g4 a6a7 g4g3 a7a8q,978,77,100,136,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/djRgIKmG/black#124,
0C44u,3r2k1/pR3Rp1/4p1qp/3nN3/P2P4/5PP1/2rQ2KP/8 w - - 3 29,f7g7 g6g7 b7g7 g8g7 d2c2 d5e3 g2f2 e3c2,989,86,95,623,advantage fork master middlegame pin sacrifice veryLong,https://lichess.org/IUGZ3zET#57,
0EW3h,8/1p2pr2/3p4/p2P2Q1/PqPk1p2/1P2R3/5PP1/6K1 w - - 0 40,e3f3 b4e1 g1h2 f7h7 f3h3 h7h3 g2h3 e1f2,995,77,66,212,crushing endgame veryLong,https://lichess.org/M87lRzGs#79,
0EuOw,2rr1k2/4q1n1/5pQ1/8/1N6/1P6/1P4PP/1K2R3 w - - 0 39,e1e7 d8d1 b1a2 c8a8 e7a7 a8a7 b4a6 a7a6,986,81,72,245,endgame mate mateIn4 veryLong,https://lichess.org/LPmTwnVs#77,
0Gppq,r1r3k1/5ppp/4p3/p1bpP3/1q6/1PR1Q3/P3NPPP/2R3K1 b - - 3 20,c5e3 c3c8 a8c8 c1c8 b4f8 c8f8 g8f8 f2e3,981,78,91,182,crushing middlegame veryLong,https://lichess.org/zeuKhNmy/black#40,
0JKGi,8/8/8/8/4k2P/6p1/8/5K2 b - - 1 54,e4f3 h4h5 g3g2 f1g1 f3g4 h5h6 g4f3 h6h7,907,77,100,109,advancedPawn crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/Z4VTAGQI/black#108,
0LRhO,3Nn1k1/5qbp/4p1p1/1p6/1B6/P3n1PB/5P1P/3R2K1 b - - 1 31,f7f3 h3e6 g8h8 d8f7 f3f7 e6f7 e3d1 f7e8,976,80,92,784,crushing master middlegame veryLong,https://lichess.org/XvBMQ2A5/black#62,
0PIXV,r1b2r1k/ppp1q1pp/2n5/8/1PB1p1nN/2P3P1/PBQ5/R5K1 b - - 3 20,g4e3 h4g6 h7g6 c2h2 c8h3 h2h3 e7h4 h3h4,988,85,88,1365,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/5fdXLMre/black#40,
0QGgT,8/p7/1k4K1/5p1p/7P/6P1/8/8 w - - 0 52,g6h5 a7a5 h5g5 a5a4 h4h5 a4a3 h5h6 a3a2,966,76,87,121,advancedPawn crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/Gy6W9U1D#103,
0Sn6A,2kr1b1r/2pq4/8/2p2Q2/2pB2P1/P4R1p/1P6/3R2K1 w - - 0 33,f5d7 d8d7 d4h8 d7d1 g1h2 f8d6 h2h3 d1h1,933,78,100,118,advantage exposedKing middlegame veryLong,https://lichess.org/F2ss6430#65,
0U0fj,3rr1k1/pp3ppp/8/4q3/1PQ1P3/P4RP1/5RKP/2b5 b - - 2 27,d8c8 c4f7 g8h8 f7f8 e8f8 f3f8 c8f8 f2f8,946,86,92,1145,backRankMate mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/7OT5XHsV/black#54,
0U4Ep,8/5B2/1p1k4/1P1n2p1/PK3p1p/5P1P/8/8 w - - 2 42,f7d5 d6d5 b4c3 d5c5 c3d3 c5b4 d3e4 b4a4 e4f5 a4b5,983,85,94,568,crushing endgame veryLong zugzwang,https://lichess.org/sc7PER9S#83,
0Ud0N,8/3r1pbk/2Q3pp/8/8/pB4P1/P2q1P1P/5RK1 b - - 1 37,g7d4 c6d7 d4f2 f1f2 d2d7 f2f7 d7f7 b3f7,996,77,94,303,crushing endgame fork hangingPiece pin veryLong,https://lichess.org/T7eoGGvT/black#74,
0Uyqy,8/8/5p1P/6p1/2pk1p2/1p6/2KN4/8 w - - 0 43,d2b3 c4b3 c2b3 f4f3 h6h7 f3f2 h7h8q f2f1q,918,80,96,3091,advancedPawn crushing endgame promotion veryLong,https://lichess.org/t2MsilfL#85,
0WYof,8/8/4pk2/5p2/5P1K/7P/8/8 w - - 0 50,h4h5 e6e5 f4e5 f6e5 h5g5 f5f4 g5g4 e5e4 h3h4 f4f3,984,76,100,383,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/kQGr91Pp#99,
0XvxB,1k5r/p1p3b1/Bp2P3/6pp/8/2P5/PP6/K3R3 b - - 0 30,h5h4 e6e7 h8e8 a6b5 c7c6 b5c6 e8e7 e1e7,977,75,92,214,advancedPawn crushing endgame veryLong,https://lichess.org/lCInsdV9/black#60,
0YUAh,8/kpQ3PK/3p2r1/p2P4/2P4P/6r1/8/8 w - - 5 47,h4h5 g6g7 c7g7 g3g7 h7g7 a5a4 h5h6 a4a3 h6h7 a3a2 g7g8 a2a1q,962,81,86,71,advancedPawn crushing endgame fork promotion queenRookEndgame quietMove veryLong,https://lichess.org/Xdw0dzJl#93,
0YiIy,8/8/8/p5k1/Ppb5/3B4/1P1K4/8 b - - 0 49,c4d3 d2d3 g5f5 d3c4 f5e4 c4b5 e4d3 b5a5 b4b3 a5b4,948,76,87,216,crushing endgame veryLong,https://lichess.org/jkiULhMu/black#98,
0ZQsy,8/6kp/4qpp1/1P6/2p1p3/2Q1P1P1/5R2/1b4K1 w - - 1 53,c3f6 e6f6 f2f6 g7f6 b5b6 c4c3 b6b7 c3c2,991,84,90,119,advancedPawn advantage endgame veryLong,https://lichess.org/Rrmeitbd#105,
0dJks,8/8/7p/6p1/P1K3k1/8/8/8 b - - 0 48,h6h5 a4a5 g4h4 a5a6 g5g4 a6a7 g4g3 a7a8q,990,134,100,11,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/k3vUlxcO/black#96,
0dPi0,2b2k1r/5p2/r4p2/8/p7/P2R4/5PBP/4R1K1 b - - 0 29,h8g8 d3d8 f8g7 d8g8 g7g8 e1e8 g8g7 e8c8,975,90,93,2008,attraction crushing endgame fork veryLong,https://lichess.org/TMu7WJvB/black#58,
0eDgi,8/8/8/7p/4k3/pK4P1/7P/8 w - - 2 41,b3a3 e4f3 a3b4 f3g2 h2h4 g2g3 b4c3 g3h4,933,83,100,46,crushing endgame pawnEndgame veryLong,https://lichess.org/RibZJUXa#81,
0fSEt,8/6Kp/8/1k3p1P/6P1/3P4/8/8 w - - 0 56,g7h7 f5g4 h5h6 g4g3 h7g8 g3g2 g8f7 g2g1q,961,84,71,39,advancedPawn crushing endgame pawnEndgame promotion veryLong,https://lichess.org/YGyOobue#111,
0hFEq,8/8/8/1K6/p1p5/P1P5/1k6/8 w - - 0 47,b5c4 b2a3 c4b5 a3b3 c3c4 a4a3 c4c5 a3a2 c5c6 a2a1q,998,91,90,964,advancedPawn crushing endgame pawnEndgame promotion veryLong,https://lichess.org/U58BEgfD#93,
0hUO2,8/4rk2/1R4p1/4K1P1/5P2/8/8/8 w - - 19 76,e5d6 e7e6 d6c5 e6b6 c5b6 f7e6 b6c6 e6f5 c6d5 f5f4,931,105,91,136,crushing endgame rookEndgame veryLong,https://lichess.org/HsYSS2Zx#151,
0kQhC,8/8/8/4ppK1/4k3/R2p2P1/8/8 w - - 0 72,a3d3 e4d3 g5f5 e5e4 g3g4 e4e3 g4g5 e3e2 g5g6 e2e1q,919,79,100,359,advancedPawn crushing endgame promotion quietMove veryLong,https://lichess.org/qf3RTfJU#143,
0kQrd,8/5k2/3R1Pp1/3p3p/3K1P1P/6r1/8/8 w - - 0 56,d4d5 g3d3 d5c5 d3d6 c5d6 f7f6 d6d5 f6f5,975,75,99,862,crushing endgame rookEndgame veryLong,https://lichess.org/GhPJN0VX#111,
0kx13,2r5/8/R1p5/2Kpk1p1/P5P1/8/8/8 w - - 1 38,a6c6 c8c6 c5c6 d5d4 a4a5 d4d3 a5a6 d3d2,993,79,94,145,advancedPawn crushing endgame quietMove rookEndgame veryLong,https://lichess.org/HDYz6Adz#75,
0lpZn,8/p1K5/Pp6/2k5/8/8/8/8 b - - 6 45,c5b5 c7b7 b5c5 b7a7 c5c6 a7b8 b6b5 a6a7,910,81,84,218,advancedPawn crushing endgame pawnEndgame veryLong,https://lichess.org/GsGmfV5B/black#90,
0mi1o,8/5p2/4p3/4k1K1/7P/8/8/8 b - - 1 45,f7f6 g5g6 f6f5 h4h5 f5f4 h5h6 f4f3 h6h7 f3f2 h7h8q,979,86,93,290,advancedPawn crushing defensiveMove endgame master pawnEndgame promotion quietMove veryLong,https://lichess.org/U8mibYUt/black#90,
0mzml,8/8/3kp3/p4pp1/P2Pp3/1P3PP1/5K2/8 w - - 0 42,f3e4 f5e4 f2e3 d6d5 g3g4 e6e5 d4e5 d5e5,923,79,97,1210,crushing endgame pawnEndgame veryLong,https://lichess.org/OW0Sm61b#83,
