PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00DkJ,3r1bnr/2p2ppp/2b5/R1k5/5P2/2N5/4N1PP/1R4K1 b - - 3 21,c5d6 b1d1 d6e7 a5e5 e7f6 d1d8,1586,74,92,2946,crushing deflection exposedKing long middlegame,https://lichess.org/JJiGlqDg/black#42,
02AXB,8/2pr2k1/4N1p1/1p5p/8/2P1Q1K1/2q3PP/8 b - - 10 41,g7h8 e3h6 h8g8 h6f8 g8h7 e6g5,1544,76,95,17017,endgame exposedKing long mate mateIn3,https://lichess.org/iwM6UWir/black#82,
02GAF,8/R5k1/8/1p4KP/p4p2/1r3P2/8/8 b - - 6 43,g7h8 g5g6 b3c3 a7a8 c3c8 a8c8,1591,76,92,757,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/TJcdh3bz/black#86,
02wOL,5rk1/p2p2pp/1p2p3/8/2Pn3q/4B3/P1K3QP/R4B2 w - - 0 20,e3d4 h4d4 a1d1 f8f2 g2f2 d4f2,1512,110,55,26,crushing endgame exposedKing fork long,https://lichess.org/s8xraTKU#39,
041in,2r4k/8/8/p6N/np5P/6R1/P4r2/K5R1 b - - 3 38,c8c2 g3g8 h8h7 g1g7 h7h6 g8h8,1543,81,96,22344,endgame exposedKing long mate mateIn3,https://lichess.org/BTAVTY56/black#76,
04yoG,8/8/1R3k2/2P5/p4KP1/1r6/8/8 b - - 0 41,b3b6 c5b6 a4a3 b6b7 a3a2 b7b8q a2a1q b8h8 f6e6 h8a1,1518,76,79,404,advancedPawn crushing endgame exposedKing promotion skewer veryLong,https://lichess.org/MRPrp9Ac/black#82,
05DyL,5r2/5pkp/p4p1N/1p1b4/4B3/6P1/PP3q1b/2Q1R2K w - - 2 26,e4d5 h2g3 h6g4 f2e1 c1e1 g3e1,1539,85,88,48,advantage exposedKing long middlegame,https://lichess.org/5vgrfq91#51,
05jJv,r2qk2r/ppp3pp/2b1P3/1B6/6n1/1QN5/PP3pPP/R4K1R b kq - 1 16,c6b5 b3b5 c7c6 b5h5 g7g6 h5g4,1562,76,94,15006,advantage exposedKing fork long middlegame,https://lichess.org/TN8KeL99/black#32,Queens_Gambit_Declined Queens_Gambit_Declined_Baltic_Defense
07twX,4k2r/2p4p/p5p1/5p2/4n1P1/4Q3/PPKr3P/R7 w k - 2 23,c2b3 d2d3 e3d3 e4c5 b3c3 c5d3,1518,75,89,174,attraction crushing endgame exposedKing fork long sacrifice,https://lichess.org/vcGyT6Et#45,
08Jy2,4r2k/pp4p1/2q4p/5PpP/P1P3Q1/3Pr2P/4RRK1/1B6 w - - 8 36,g2f1 c6h1 g4g1 h1g1 f1g1 e3e2,1589,74,87,1348,crushing exposedKing long middlegame,https://lichess.org/E8GP8JoE#71,
08bir,r2q1rk1/p2n1ppp/1bp1p3/3pPnP1/1P1P1P2/2P4P/2B5/RNB1QRK1 w - - 1 20,h3h4 f5d4 c3d4 b6d4 g1g2 d4a1,1576,74,89,250,advantage exposedKing fork long opening,https://lichess.org/BSvvF1RH#39,
