PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0SSS6,2kr4/pp1n1pp1/2p1pnp1/8/3P1B2/2P2QP1/PP3P1q/R3KB2 b Q - 4 15,h2h5 f3c6 b7c6 f1a6,1569,85,89,1130,bodenMate master mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/MjpiSv2K/black#30,Caro-Kann_Defense Caro-Kann_Defense_Classical_Variation
134aR,2kr2r1/pp1n1p1p/2p5/8/3R1B2/2qB1Q2/P1P3PP/5R1K b - - 0 17,c3d4 f3c6 b7c6 d3a6,1566,84,85,1148,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/HaWFDbrP/black#34,Czech_Defense Czech_Defense_Other_variations
1Nvhy,2r1kb1r/5ppp/p1N1pn2/3p4/3P1B2/2Pb4/PP1N1PPP/2KR3R w k - 3 15,c6e5 c8c3 b2c3 f8a3,1579,357,33,18,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/CxIrHBdm#29,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
1aJ0e,2kr3r/pp1n1ppp/2pRp3/4n3/5B2/7P/PP2B2P/2K3R1 b - - 4 20,e5g6 d6c6 b7c6 e2a6,1507,91,71,308,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/xu4H4Lia/black#40,
2GxzK,r1r3k1/pp3ppp/3b4/3p1b2/8/2P1BP2/PP1N2PP/2KR3R w - - 5 15,g2g4 c8c3 b2c3 d6a3,1544,78,84,209,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/2W4dsbEu#29,Scotch_Game Scotch_Game_Lolli_Variation
2wLfH,2k1r3/pp1n1pp1/2p2np1/q1P5/1P1p4/P2B1Q1P/5PPB/R5K1 b - - 0 23,a5d8 f3c6 b7c6 d3a6,1531,87,74,661,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/PkBoJ01X/black#46,
48kT7,2kr3r/pp1np3/5p1p/1B1b2p1/4p3/4P1B1/PP1K1PPP/R1R5 b - - 3 18,d5c6 c1c6 b7c6 b5a6,1558,83,89,16905,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/SEMEsHBw/black#36,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense
4IxZX,2kr3r/pp1n1ppp/2p2nb1/3p4/3P1B2/2RBPN1P/PP3PP1/1K5R b - - 0 16,f6e4 c3c6 b7c6 d3a6,1579,84,88,2727,bodenMate master mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/05zGTkfv/black#32,Queens_Gambit_Declined Queens_Gambit_Declined_Exchange_Variation
4gzDl,r3kbnr/pp1nqpp1/2p1p1p1/6P1/2BP1B2/2N2Q1P/PPP5/R3KR2 b Qkq - 3 14,e8c8 f3c6 b7c6 c4a6,1518,89,77,507,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/lzyU45vx/black#28,Blackmar-Diemer_Gambit_Accepted Blackmar-Diemer_Gambit_Accepted_Teichmann_Defense
8R2nY,r2qk2r/1b1n1pp1/p2Bpn1p/1pp5/3P3P/2PB1N2/PP2QPP1/R3K2R b KQkq - 0 13,c5d4 e2e6 f7e6 d3g6,1566,86,83,500,bodenMate mate mateIn2 middlegame sacrifice short,https://lichess.org/o1xS6LQN/black#26,Indian_Defense Indian_Defense_Other_variations
91KvQ,2krr3/pp1n2b1/2p2nP1/7p/Q4Bbq/2PB4/PP4P1/4RRK1 b - - 4 23,e8e1 a4c6 b7c6 d3a6,1511,85,88,1780,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/J8ZhjEFV/black#46,
9Q5Vg,r2qkb1r/pp1np1p1/2p3p1/3p2Pp/3Pn2P/3BP3/PPPN1P2/R1BQK2R b KQkq - 2 11,e4d2 d3g6,1507,135,35,78,bodenMate master mate mateIn1 oneMove opening,https://lichess.org/Z5XcvtIr/black#22,Queens_Pawn_Game Queens_Pawn_Game_Zukertort_Variation
9qTrx,2kr3r/pp1n4/2p1pp1b/3p1b2/Q2P3P/2q1P1B1/P2NBP2/R4RK1 b - - 1 20,c3d2 a4c6 b7c6 e2a6,1552,132,63,193,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/bnFjHj70/black#40,
CK7vN,2k2b1r/pp3ppb/5q1p/3r4/8/1QP3P1/PP1N1P1P/2KR3R w - - 0 16,b3d5 f6c3 b2c3 f8a3,1522,89,66,555,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/6u8am0bP#31,Hungarian_Opening Hungarian_Opening_Other_variations
