PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00J7i,3r2k1/pQ3ppp/4R1n1/2q5/2P5/2B3P1/P4PBP/6K1 b - - 0 24,f7e6 b7g7,1002,100,69,49,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/nBfwpOrE/black#48,
00ZR6,8/1pr2pk1/3R1np1/6p1/p5Pn/1B2P2P/P3qP2/3R2KQ w - - 0 41,d6d2 h4f3 h1f3 e2f3,1009,83,100,47,crushing fork master masterVsMaster middlegame short,https://lichess.org/CNWztPWJ#81,
00rYo,8/p1p4p/6p1/2p2k2/2Pb4/1P3P1K/P2RN2P/6r1 b - - 9 35,g1f1 e2g3 f5f4 g3f1,1048,79,94,3148,crushing endgame fork master masterVsMaster short,https://lichess.org/vcRYB6lg/black#70,
01I1O,5k2/2p1n1p1/1p1b1N1p/p2BpP2/q7/2P3PP/1P1Q1P2/6K1 b - - 0 29,g7f6 d2h6 f8e8 h6h8,1078,127,71,9,crushing endgame master masterVsMaster short,https://lichess.org/8JG00ofD/black#58,
01x2C,4r3/4r3/3kP2p/pppPRRpP/3pKpP1/1P3P2/1P6/8 b - - 1 46,e8c8 f5f7 e7f7 e6f7,1064,81,91,487,advancedPawn crushing endgame master masterVsMaster rookEndgame short,https://lichess.org/CSvEgmUa/black#92,
02Fvr,5K2/r5P1/5k2/8/8/8/8/8 w - - 7 57,g7g8q a7a8,1087,81,82,719,endgame master masterVsMaster mate mateIn1 oneMove queenRookEndgame,https://lichess.org/pzwG92Qv#113,
03Exk,8/bP1B2r1/3K3p/2R3k1/4p1P1/8/8/8 b - - 3 58,a7c5 d6c5 g7d7 b7b8q,1025,142,67,13,advancedPawn advantage endgame master masterVsMaster promotion short,https://lichess.org/K4dGlLi4/black#116,
05X7U,b2Q3k/5rpp/2q2N1B/3p4/3p4/3P4/1PP2PPP/6K1 b - - 0 29,f7f8 d8f8,1080,86,50,41,endgame hangingPiece master masterVsMaster mate mateIn1 oneMove,https://lichess.org/DqNZFVkB/black#58,
05ogd,8/1p3k2/2p2p2/2Pb3P/1P1KpPB1/r6P/8/4R3 w - - 3 37,e1b1 a3d3,1065,80,81,164,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/UIAT0IgR#73,
068LN,2kr3r/pbp2ppp/1pnqp3/3P4/4B3/2b2N2/P1P2PPP/1RBQ1RK1 w - - 1 13,d5c6 d6d1 c6b7 c8b8,1026,80,91,133,crushing master masterVsMaster middlegame short,https://lichess.org/MDJdK4ac#25,Owen_Defense Owen_Defense_Other_variations
06FRP,2r3k1/2B2n1p/p5p1/1pNP1pP1/8/1P6/1P4P1/4R1K1 b - - 0 31,c8c7 e1e8 g8g7 c5e6,1087,84,92,906,endgame master masterVsMaster mate mateIn2 short superGM,https://lichess.org/Ral10y1M/black#62,
06XV4,3qkb1r/pb1pppp1/1p3n2/nN4B1/2r5/P3QNP1/1P2PPB1/R4RK1 b k - 4 15,a7a6 b5d6,1086,82,94,3824,master masterVsMaster mate mateIn1 middlegame oneMove pin smotheredMate,https://lichess.org/26XMjnHi/black#30,Zukertort_Opening Zukertort_Opening_Sicilian_Invitation
07Owc,4rrk1/pp6/6p1/3p3p/3R2n1/1PN4Q/P4qPP/5RK1 w - - 0 23,f1f2 e8e1 f2f1 e1f1,1018,77,94,674,master masterVsMaster mate mateIn2 middlegame short,https://lichess.org/p1txiZA1#45,
07eNj,2Q5/8/4pp2/1k1p1p1p/3P3P/pqP1P1P1/5P2/6K1 w - - 6 52,c8b7 b5c4 b7c8 c4d3,1000,78,100,80,crushing defensiveMove endgame master masterVsMaster queenEndgame short,https://lichess.org/6NoNw7EO#103,
084gV,6k1/p5p1/1n6/2Q5/2Pp2qp/3P1NN1/P5K1/8 w - - 0 41,c5d4 g4g3 g2h1 g3f3,1060,76,98,1646,crushing deflection endgame master masterVsMaster short,https://lichess.org/ZywS1gSn#81,
08B72,r3r1k1/pp3pp1/2n5/2b2QN1/2P5/8/PqNP1P2/R3R1K1 b - - 1 21,b2f6 f5h7 g8f8 h7h8,1043,78,74,147,kingsideAttack master masterVsMaster mate mateIn2 middlegame short,https://lichess.org/XnROo65o/black#42,
0A1VX,5rk1/4Qp2/3p1b1p/6pP/pPq5/P3RPK1/6P1/8 w - - 0 34,e7f6 c4h4,1071,80,89,2612,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/tie5IXIv#67,
0A1bX,r1bq1rk1/pp2bpp1/2p1pn2/6N1/2pP4/2N1P3/PPQ2P1P/2KR1B1R b - - 0 12,f6d5 c2h7,1031,78,81,89,master masterVsMaster mate mateIn1 oneMove opening,https://lichess.org/XMj5LdGp/black#24,Semi-Slav_Defense Semi-Slav_Defense_Other_variations
0BHXo,r4rk1/2qbb1pp/p1n1pn2/3pN1N1/2p2P2/4B3/PPB1Q1PP/R4R1K w - - 2 22,g5h7 f6h7 e5d7 c7d7,1009,76,89,1062,advantage master masterVsMaster middlegame short,https://lichess.org/n2XSlzRK#43,
0BbzJ,8/5Q2/2kb2P1/8/2p3K1/1r6/7P/8 w - - 2 58,g4f5 b3f3 f5e4 f3f7,1099,140,60,34,crushing endgame master masterVsMaster short skewer,https://lichess.org/kKcppjJO#115,
0ETW8,6rk/1b4pp/3NQn2/p7/Pp3q1P/3P4/1P3PP1/1K2R3 b - - 2 25,b7d5 d6f7,1067,81,90,2992,master masterVsMaster mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/NCvp1A3h/black#50,
0F38g,8/8/2B5/pp2k3/2b2p2/P1P2K2/2P5/8 w - - 4 51,c6b7 c4d5 b7d5 e5d5,1042,85,83,105,bishopEndgame crushing endgame master masterVsMaster short,https://lichess.org/zhXJVRil#101,
0JR5v,kr6/1RR4r/p6p/P2P2p1/4q1p1/1Q2P3/KP3P2/8 b - - 0 30,b8b7 b3b7,1004,76,98,356,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/JqgDZR25/black#60,
0K3B5,r6r/pp2pk1p/3p1P2/2pP2p1/3q4/3B2P1/5R2/1Q4K1 b - - 0 27,e7f6 b1b7 f7f8 b7a8,1084,81,89,459,crushing endgame interference master masterVsMaster short,https://lichess.org/DWTwCUU7/black#54,
0Ljrm,4Q3/8/3q3k/3p2pP/4p3/7P/5P2/6K1 b - - 7 44,d5d4 e8h8,1090,80,95,4324,endgame master masterVsMaster mate mateIn1 oneMove queenEndgame,https://lichess.org/dbDoqzax/black#88,
0ORKE,8/6k1/2p2pP1/p1Pp3K/P2P4/8/8/8 b - - 0 50,f6f5 h5g5 f5f4 g5f4 g7f6 g6g7,1036,77,92,274,advancedPawn crushing endgame long master masterVsMaster pawnEndgame,https://lichess.org/prJ6fVxs/black#100,
0Oldh,1R6/8/8/2k3p1/1p4r1/1P6/1KP5/8 b - - 5 56,c5d4 b8b4 d4e5 b4g4,1092,76,100,544,crushing endgame master masterVsMaster rookEndgame short skewer,https://lichess.org/AbIuAtse/black#112,
0RuLE,6R1/p2q1r2/1p6/8/6p1/2Pk1p2/PP4PP/4Q1K1 w - - 4 45,g8g5 f3f2 e1f2 f7f2,1095,78,93,878,advancedPawn crushing endgame fork master masterVsMaster short,https://lichess.org/yGGaqeqQ#89,
0SC5Y,4r1k1/3npp1p/3p2p1/qp6/4N3/1P2QPP1/P4P1P/2R3K1 b - - 1 22,a5b6 e4f6 d7f6 e3b6,1069,76,95,2494,crushing deflection endgame master masterVsMaster short,https://lichess.org/tfgr2Luo/black#44,
0TFLK,2r1k3/5p2/bp4p1/p1qpP2r/P4P2/1P2R1P1/3Q2B1/3R2K1 w - - 3 29,d2d4 c5d4 d1d4 c8c1,1009,76,91,879,clearance crushing master masterVsMaster middlegame pin short,https://lichess.org/rGy2snDq#57,
0U4w0,3r4/pp6/4kb1p/3p4/1P2p3/P3P1P1/5KBP/3R4 b - - 0 30,d8c8 g2h3 e6d6 h3c8,1057,82,88,780,crushing endgame master masterVsMaster short skewer,https://lichess.org/XOrvagjx/black#60,
0UF2O,8/pR4p1/5kp1/2N2n1p/2P4P/7K/P3rP2/8 b - - 0 45,e2f2 c5e4 f6e5 e4f2,1049,75,89,505,crushing endgame fork master masterVsMaster short,https://lichess.org/zpW0jvU1/black#90,
0UG3Y,8/7p/3k2p1/4bp2/5N1P/5K2/5PP1/8 b - - 1 48,e5f4 f3f4 d6e7 f4g5,1093,78,92,494,crushing endgame master masterVsMaster short,https://lichess.org/i5v6vARF/black#96,
0VnHU,8/2q1r1kp/pp1R2pb/2p1p3/P3p3/2P4P/1P3PPB/3Q2K1 b - - 1 31,e4e3 h2e5 e7e5 d6d7 c7d7 d1d7,1096,75,85,214,crushing endgame fork long master masterVsMaster sacrifice,https://lichess.org/6j5RuyeV/black#62,
