PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00mnZ,8/p5k1/1pp2pp1/4Pp1p/5P1P/2P3P1/PP4K1/8 b - - 0 35,f6e5 f4e5 g7f7 g2f3 f7e6 f3f4,1043,75,90,390,advantage endgame long pawnEndgame,https://lichess.org/IcNWHIbW/black#70,
00sCv,8/8/1p5p/p1k5/P3K3/1P5P/8/8 w - - 1 49,e4f5 c5b4 f5g6 b4b3 g6h6 b3a4,1086,84,86,360,crushing endgame long pawnEndgame,https://lichess.org/aUCW3BUV#97,
01wxe,8/8/4k1p1/1p1p3p/pP3P1P/P1P3K1/8/8 w - - 3 52,g3f3 e6f5 f3e3 f5g4,1056,82,88,851,crushing endgame pawnEndgame short zugzwang,https://lichess.org/tIu8wbe8#103,
02K78,8/8/5p2/8/4KP1k/8/8/8 b - - 0 65,h4h5 e4f5 h5h6 f5f6,1085,110,75,34,crushing endgame master pawnEndgame short,https://lichess.org/5Q0epH73/black#130,
02TLp,8/8/5p2/1p5p/2k1Kp2/P5P1/7P/8 w - - 0 36,g3f4 c4b3 e4f5 b3a3 f5f6 b5b4 f6e7 b4b3 f4f5 b3b2 f5f6 b2b1q,1075,76,96,1811,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/DyHiMp0u#71,
03DoA,8/8/7p/pk3p1P/5Pp1/1PK3P1/8/8 w - - 5 52,c3d4 b5b4 d4e5 b4b3,1017,77,96,595,crushing endgame pawnEndgame short,https://lichess.org/qjeKzpGE#103,
046wz,8/8/1p6/3k1p2/pP2pP1p/P1K1P2P/6P1/8 w - - 0 41,c3b2 d5c4 b2c2 b6b5 c2d2 c4b3,1056,82,82,59,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/aPFyeq5k#81,
0522i,8/8/7p/ppppk3/6PP/1P4K1/P1P5/8 w - - 0 40,g4g5 h6g5 h4g5 e5f5,1073,76,70,96,crushing endgame pawnEndgame short,https://lichess.org/OzEGU3nd#79,
05EX9,8/8/8/pK6/P3k3/8/8/8 b - - 9 44,e4e5 b5a5 e5d6 a5b6,1049,78,98,537,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/rVWaLIFv/black#88,
05mxQ,8/8/8/1p5p/2p2k1P/P1P5/1P2K3/8 w - - 0 55,e2f2 f4g4 f2e3 g4h4,1020,83,90,420,crushing endgame pawnEndgame short,https://lichess.org/2WBIbcFZ#109,
06MHD,8/8/P5pp/8/1p2k2P/4p3/8/5K2 b - - 0 50,b4b3 a6a7 e4d3 a7a8q,1009,90,54,153,advancedPawn crushing endgame pawnEndgame promotion short,https://lichess.org/qVRRykca/black#100,
06MHw,8/8/8/1p6/pP1P3k/P4Kp1/8/8 w - - 2 54,f3g2 h4g4 d4d5 g4f5 d5d6 f5e6 d6d7 e6d7,1091,80,74,160,crushing endgame pawnEndgame veryLong,https://lichess.org/vaGXdoYZ#107,
07Uwh,8/7p/4K3/5P2/p7/8/k6P/8 b - - 0 44,a2b1 f5f6 a4a3 f6f7,1032,110,67,25,advancedPawn crushing endgame pawnEndgame short,https://lichess.org/pgecYb8P/black#88,
0842V,8/8/8/1p5k/1P2K3/1P2bp2/8/8 w - - 0 63,e4e3 h5g4 e3f2 g4f4,1006,76,100,270,crushing defensiveMove endgame master pawnEndgame short,https://lichess.org/z2wfObzk#125,
089m0,7K/8/8/p7/1p6/4k3/PPP5/8 w - - 1 58,c2c3 b4c3 b2c3 e3d3 c3c4 d3c4,1055,77,87,729,crushing endgame long pawnEndgame,https://lichess.org/mzi0KlXl#115,
