PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00JaW,8/r7/Pk5p/3R2p1/4p1P1/4P3/3K4/8 b - - 0 48,a7a6 d5d6 b6a5 d6a6 a5a6 d2c3 a6b7 c3d4,1082,79,88,200,crushing endgame exposedKing rookEndgame veryLong,https://lichess.org/K2MPI0zt/black#96,
01A3W,4r3/pp5p/5k2/2p1r3/3p4/PP1P4/3KR2P/5R2 b - - 1 31,f6e6 e2e5 e6e5 f1e1 e5d6 e1e8,1012,83,89,730,attraction crushing endgame exposedKing long rookEndgame skewer,https://lichess.org/vvUxsteN/black#62,
02Rqq,5rk1/2R5/p2r3p/3p1bp1/3P4/1P3P2/P5PP/4R1K1 b - - 0 25,f8c8 c7c8 f5c8 e1e8 g8g7 e8c8,1007,75,100,188,advantage endgame exposedKing fork long,https://lichess.org/s6KXDjky/black#50,
03Qdr,r6r/1p1kbpp1/6p1/p1pp4/6P1/P2P3P/1PP2PK1/R1B1R3 b - - 3 19,h8h4 e1e7 d7e7 c1g5 e7d7 g5h4,1086,83,94,5933,attraction crushing endgame exposedKing fork long sacrifice,https://lichess.org/0saEK0Bh/black#38,Scandinavian_Defense Scandinavian_Defense_Other_variations
03vnS,r1b3k1/2p1r1p1/p1p1qp1P/8/3Pp3/2P2PQ1/P1PB2P1/R3K2R w KQ - 0 21,d2e3 e4f3 g3f3 e6e3 f3e3 e7e3,1087,78,94,4253,advantage discoveredAttack exposedKing long middlegame pin,https://lichess.org/xSKLmCKs#41,
05Tqt,Q7/p3kppp/3p3q/3Bp3/4P3/2bb1P1N/PP4PP/R3K2R w KQ - 0 21,b2c3 h6e3 e1d1 e3e2 d1c1 e2c2,1053,75,90,724,exposedKing long mate mateIn3 middlegame,https://lichess.org/Oa567QOi#41,
08Qm1,8/2pk4/P1r5/8/2N1p1p1/1PP1PnP1/8/R6K w - - 11 48,a6a7 c6h6 h1g2 h6h2 g2f1 h2h1,1090,76,91,8765,crushing endgame exposedKing long,https://lichess.org/8TTtTllA#95,
08ls2,8/8/5k2/5P1r/6K1/8/2R5/8 b - - 4 54,h5f5 c2c6 f6e5 c6c5 e5d4 c5f5,1054,95,93,614,crushing deflection endgame exposedKing long rookEndgame skewer,https://lichess.org/R77ixxtE/black#108,
0AZ4O,r2q4/pp1n1k2/2p1p1p1/2npP3/5P1r/4PB2/PPPN4/R2QK2R w KQ - 0 19,d1e2 h4h1 f3h1 d8h4 e2f2 h4h1,1091,81,93,67,advantage clearance exposedKing fork long middlegame,https://lichess.org/4WgxKHi0#37,
0AfGR,8/1r6/8/8/3p1Q2/2kP1P1K/7r/8 w - - 0 61,f4h2 b7h7 h3g2 h7h2 g2h2 c3d3 f3f4 d3e4 f4f5 e4f5,1096,83,90,55,crushing endgame exposedKing master queenRookEndgame skewer veryLong,https://lichess.org/PkrpSBCx#121,
0Akyl,6k1/5p2/RP2p1p1/p7/Pr3Pn1/8/4R3/6K1 w - - 1 48,e2c2 b4b1 g1g2 g4e3 g2f3 e3c2,1051,84,47,62,advantage endgame exposedKing fork long,https://lichess.org/RjqPajTe#95,
0Ayz6,r1r3kB/5p2/4p1pP/3p4/p7/6Q1/5PP1/6K1 b - - 0 32,g8h8 g3e5 f7f6 e5f6 h8h7 f6g7,1051,83,92,2118,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/xuKbdJaw/black#64,
0C4FM,r2qk2r/pppnb1p1/2npp2P/4p3/4P3/3P1Q1P/PPP1NP2/RNB1K2R b KQkq - 0 10,g7h6 f3h5 e8f8 c1h6 h8h6 h5h6,1066,78,95,2014,crushing exposedKing intermezzo long opening,https://lichess.org/B9il4pei/black#20,Bishops_Opening Bishops_Opening_Other_variations
0DbYH,7k/8/1p5b/p1p4Q/2P1Br1P/PP1P1Pq1/7R/6K1 w - - 1 41,h2g2 g3e1 g1h2 f4h4 h5h4 e1h4,1074,79,52,57,crushing endgame exposedKing fork long master,https://lichess.org/VV7mUjdr#81,
0EUMb,5r1k/6p1/p6p/4P3/2P5/P3ppqP/4Q1P1/3R1KR1 w - - 0 39,g2f3 f8f3 e2f3 g3f3 f1e1 f3f2,1057,77,88,1172,endgame exposedKing fork long mate mateIn3,https://lichess.org/zBGv0nLj#77,
0EjlR,2N2k2/p5p1/2p1PP1p/4K3/7P/rp6/8/8 b - - 0 39,g7f6 e5f6 a3a4 e6e7 f8e8 c8d6 e8d7 e7e8q,1058,76,98,441,advancedPawn advantage endgame exposedKing promotion veryLong,https://lichess.org/YmhHmjmq/black#78,
0EwOK,8/5rk1/2p1pqp1/p2pR3/P2P4/2P1Q3/1P6/6K1 w - - 2 41,e5e6 f6f1 g1h2 f7f2 e3f2 f1f2,1099,75,95,1885,crushing endgame exposedKing long,https://lichess.org/62Fy7cJK#81,
