PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0Py09,8/8/8/k2BPK2/5P2/r7/7p/8 b - - 1 54,h2h1q d5h1 a5b6 e5e6 b6c7 f5e5,3007,126,90,508,crushing defensiveMove endgame hangingPiece long,https://lichess.org/Drjl5Rkl/black#108,
3m6C8,8/8/1p1p4/pP1P1N1p/P1P1np2/3k1K2/8/8 b - - 3 47,d3c4 f3e4 c4c5 f5e7 c5b4 e7c8 b4a4 c8d6 h5h4 e4f5 a4b3 d6e4 a5a4 d5d6,3022,129,86,524,crushing endgame hangingPiece knightEndgame quietMove veryLong,https://lichess.org/2WOaH0oE/black#94,
5v3kq,8/6kp/Q1P3p1/5p2/1r6/6PP/pq3r2/R4RK1 w - - 0 39,f1f2 b2a1 g1g2 a1d1 a6a2 b4b1 a2b1 d1b1,3087,124,91,482,crushing endgame hangingPiece quietMove veryLong,https://lichess.org/lcuKCPr4#77,
5wl4U,2b1R3/1p6/8/2PP1pk1/6p1/8/P2KN2r/8 b - - 1 40,f5f4 e8c8 f4f3 c8e8 f3e2 d5d6,3004,93,91,617,crushing endgame hangingPiece long master quietMove,https://lichess.org/auVv2UfH/black#80,
ASNYw,7r/Qp3k1P/2p5/1q6/4pp2/2P2n2/P2p2R1/K6R w - - 0 44,g2d2 f3d2 a7d4 d2b3 a2b3 h8a8 d4a4 b5a4,3044,105,92,2664,crushing endgame hangingPiece veryLong,https://lichess.org/z3HsyiMg#87,
DLbnX,7R/8/2n5/3k4/2p2PP1/5KP1/8/8 w - - 3 52,h8d8 c6d8 f3e3 d8c6 g4g5 c6e7 g3g4 e7g6 f4f5 g6e5 g5g6 e5g4 e3f4 g4f6,3045,109,93,327,crushing defensiveMove endgame hangingPiece master quietMove veryLong zugzwang,https://lichess.org/4t5ZccRC#103,
DfOgN,r1b2q2/pp3pp1/4pk2/3p3P/1bn2P2/1PN4R/P1P1Q1P1/R3K3 b Q - 2 19,d5d4 e2c4 b4c3 h3c3 d4c3 a1d1 e6e5 c4c3 f8e7 d1d5,3044,130,88,684,advantage hangingPiece intermezzo middlegame pin quietMove sacrifice veryLong,https://lichess.org/7R5AcjHY/black#38,French_Defense French_Defense_Two_Knights_Variation
E1XTD,5Q2/4r1pk/2pqPp1p/1p3P1P/p2Pb3/P3B3/1P4P1/5RK1 w - - 6 34,e3h6 h7h6 f1f2 h6h7 h5h6 g7g6 f5g6 e4g6,3091,130,91,708,advantage endgame hangingPiece veryLong xRayAttack,https://lichess.org/Ell24UHk#67,
F5l9J,1k2r3/1pp2p1p/p4p2/3Q4/5q2/7P/P1B3PK/2R4R w - - 6 25,h2g1 f4c1 c2d1 e8e2 d5d8 b8a7 d8d4 c7c5,3036,134,89,622,advantage endgame fork hangingPiece pin veryLong,https://lichess.org/rcp8FfSQ#49,
JP1co,r4rk1/ppp2Np1/1b1p3p/4n2Q/8/2pB2q1/PP5N/R1B2R1K w - - 1 19,c1h6 g3d3 f7e5 d6e5 h6g7 d3e4,3066,108,91,831,advantage hangingPiece long middlegame,https://lichess.org/PslKT7qC#37,Italian_Game Italian_Game_Classical_Variation
KVE0s,5rk1/2Q2p1p/3P2p1/1Np1n1Bq/P2bPP2/2N3K1/1P4P1/R4R2 w - - 5 26,f4e5 h5g5 g3f3 g5e3 f3g4 d4e5 f1f3 f7f5 e4f5 e3h6 a1h1 h6h1 c7h7 h1h7,3034,119,87,386,crushing exposedKing hangingPiece middlegame quietMove veryLong,https://lichess.org/hLG5UYMy#51,
NLvYo,8/8/2p1k1p1/Q2r2K1/5PP1/1P6/P5b1/8 w - - 1 53,a5d5 c6d5 f4f5 g6f5 g4f5 e6e7 a2a4 g2e4 b3b4 d5d4,3012,104,93,848,crushing defensiveMove endgame hangingPiece veryLong,https://lichess.org/hG4lHa3F#105,
NUZTd,7r/pp1R2p1/8/2p2Q2/PkN5/1P2P1p1/4KPq1/8 w - - 1 34,d7b7 g2b7 f5d3 b7g2 d3d2 b4b3 d2d3 b3b4 c4d2 g2c6 d3c4 b4a5,3004,120,86,358,crushing endgame hangingPiece veryLong,https://lichess.org/eqmzaePO#67,
Nafm7,8/8/2n5/P2k1P1p/1pp5/2B1K2P/8/8 w - - 0 56,c3b4 c6b4 e3d2 d5d6 d2c3 d6c5,3074,109,93,1114,crushing defensiveMove endgame hangingPiece long,https://lichess.org/29xn7v08#111,
