PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
010Sa,3r2k1/pb2q3/4p3/2p2p1Q/3p4/3R3R/PPP2PrP/5K2 b - - 1 26,g2g7 d3g3 e7f6 g3g7 g8g7 h5h7 g7f8 h7b7,2666,88,86,80,advantage attraction exposedKing middlegame skewer veryLong,https://lichess.org/0gZrULlt/black#52,
01o5f,rn2k3/pp6/2pp2pp/4Prq1/2B4b/2N2N2/PPP5/R2Q1K1R w q - 2 17,e5d6 g5e3 h1h2 f5f3 f1g2 f3f2 g2h1 f2h2,2681,87,92,405,advantage exposedKing middlegame pin veryLong,https://lichess.org/zJ6CvC0A#33,Dutch_Defense Dutch_Defense_Hopton_Attack
01zXk,6k1/5p2/4p1r1/2Q3P1/7P/8/r7/6K1 b - - 0 49,f7f6 c5c8 g8h7 c8b7 h7h8 b7b1,2611,119,90,1065,crushing endgame exposedKing long queenRookEndgame,https://lichess.org/sWqqc3n6/black#98,
03Zog,6k1/3r1pbp/p2pb1pB/2p5/4P3/q1N2P2/3Q2P1/2KR1B1R w - - 0 26,c1c2 a3b3 c2d3 e6c4 d3e3 g7c3 f1c4 c3d2,2658,107,90,1870,advantage deflection exposedKing middlegame veryLong,https://lichess.org/IxvuqWXH#51,
04O0s,8/8/3k1P2/2r5/1p2PK2/1B6/8/8 b - - 0 53,c5c3 e4e5 d6d7 e5e6 d7d6 e6e7 c3c8 b3f7,2672,89,88,243,advancedPawn clearance crushing endgame exposedKing veryLong,https://lichess.org/A9kDi12L/black#106,
04tft,2k4r/p5p1/Pp1P2q1/4npr1/5R1P/1QP1p1P1/1P6/R4K2 w - - 0 32,h4g5 g6d6 f4d4 h8h1 f1e2 h1h2 e2d1 e3e2,2693,99,85,37,advancedPawn advantage endgame exposedKing veryLong,https://lichess.org/GciQzGyE#63,
04tqd,r4r1k/6b1/b2p2Q1/p2RP2p/1p6/PB2qP2/1PP3PP/1K5R b - - 2 25,d6e5 d5d6 e3h6 g6h6 g7h6 d6h6,2664,97,92,1754,crushing exposedKing kingsideAttack long middlegame,https://lichess.org/9ifRTMqZ/black#50,
06L0V,rnbqkbn1/7r/1P6/3P4/P7/8/6PP/RNBQKBNR w KQq - 7 21,g2g4 f8b4 e1f2 d8h4 f2g2 c8g4,2659,109,86,363,advantage exposedKing long opening,https://lichess.org/T3JAv20U#41,
06LCt,8/pp2rk2/7p/4b2Q/8/8/1q3PPP/3R2K1 b - - 3 28,f7e6 h5g6 e5f6 g6g8 e6f5 g2g4 f5f4 g8g6,2615,83,64,88,crushing endgame exposedKing veryLong,https://lichess.org/XqBVGM88/black#56,
0BNSS,r4qr1/1pp1k3/p3P3/Pb2pP1p/2N3n1/1PP4p/2B1Q3/4RR1K b - - 1 34,a8c8 f5f6 g4f6 e2e5 b5c6 c2e4 f6e4 f1f7 f8f7 e6f7,2681,93,91,897,advancedPawn crushing deflection discoveredAttack exposedKing fork middlegame sacrifice veryLong,https://lichess.org/PCSNwFaH/black#68,
0BULo,1Q6/p1p3pk/1p2qnnp/8/2P1pp1P/P5P1/1BP2P2/3RR1K1 w - - 0 25,f2f3 e6h3 b2f6 h3g3 g1f1 g3h3,2649,86,76,56,crushing exposedKing kingsideAttack long middlegame sacrifice,https://lichess.org/wsPH6Z52#49,
0DG06,8/3k4/pR1P4/2p1K3/r7/8/8/8 b - - 0 70,c5c4 b6b7 d7c6 b7c7 c6b6 c7c8,2662,96,86,264,advantage endgame exposedKing long rookEndgame,https://lichess.org/m71XY0KA/black#140,
0FwA9,6k1/p5p1/3q4/1p3p1p/3Br3/2PQ3K/PP5P/3R4 w - - 2 35,d3b5 e4h4 h3g2 d6h2 g2f1 h2f4 d4f2 h4h1,2675,83,86,94,clearance crushing endgame exposedKing pin veryLong,https://lichess.org/FGbmcf0Q#69,
0G2y3,8/5ppk/3Q4/3PP3/5pnp/2N1qB1P/6K1/8 w - - 0 40,h3g4 h4h3 g2h3 e3f3 h3h4 f3c3 d6d7 c3e1 h4g5 e1e5 d7f5 e5f5 g4f5 f4f3,2605,98,92,901,attraction crushing deflection endgame exposedKing fork veryLong,https://lichess.org/bQ2erNqh#79,
0Hq5W,5r1k/1p1R2pp/1p4b1/6P1/2B5/2P1r2P/PP6/R5K1 w - - 0 25,d7b7 g6e4 b7f7 f8f7 c4f7 e3g3 g1f2 g3f3 f2e2 f3f7,2669,111,88,476,advantage endgame exposedKing fork veryLong,https://lichess.org/QPXOAEw5#49,
0JVh8,8/5k2/p7/1pq2N1Q/2p5/7P/Pr3PP1/6K1 b - - 0 39,f7e6 f5g7 e6d6 h5g6 d6e7 g6e6 e7f8 e6f6,2610,88,79,113,crushing endgame exposedKing veryLong,https://lichess.org/lzGuidLp/black#78,
0KThE,2r4k/7p/4Q1p1/8/5p2/1B6/1q4KP/3R4 w - - 2 39,g2h3 c8c3 h3h4 b2h2 h4g5 c3g3 g5f6 h2b2 e6e5 b2e5 f6e5 g3b3,2689,121,89,957,advantage deflection endgame exposedKing veryLong,https://lichess.org/G0NudrkU#77,
0LFWU,2k2r1r/1pp5/p1nppq2/4p2p/4P3/P1NPB3/1PP1QRp1/R6K w - - 0 20,h1g2 f6h4 f2f8 h8f8 a1g1 c6d4 e3d4 e5d4 c3d1 f8g8 g2f1 h4h3 e2g2 g8g2,2695,103,87,227,crushing exposedKing middlegame veryLong,https://lichess.org/3Uifymho#39,
0Lg0y,6R1/2k2r2/p7/1p2ppQ1/1P3n2/P2q3P/5PPK/8 b - - 1 47,d3e4 g5d8 c7c6 d8e8 f7d7 g8g7 e4d5 e8c8 c6b6 c8d7 d5d7 g7d7,2653,122,88,774,crushing deflection endgame exposedKing fork pin veryLong,https://lichess.org/tTXFUL0d/black#94,
0ObIa,8/p3k3/1p6/2p1BPP1/8/1P3K2/r7/8 b - - 0 37,a2a3 g5g6 a3b3 f3e2 b3h3 f5f6 e7e6 f6f7,2640,93,50,106,advancedPawn crushing defensiveMove endgame exposedKing veryLong,https://lichess.org/MZa6tqBz/black#74,
0PGPE,1k1r4/1r3p1p/3P2p1/pqR1Pb2/5P2/P7/1P1Q3P/K1R5 b - - 2 29,b5b3 d6d7 b7d7 d2a5 f5e6 c5b5 b3b5 a5b5,2671,90,88,644,advancedPawn crushing exposedKing fork middlegame veryLong,https://lichess.org/j08sLlx8/black#58,
0QOKV,8/p5p1/1p5p/2ppk2P/1P4P1/2P1K3/P1P5/8 w - - 0 45,a2a3 c5b4 c3b4 d5d4 e3e2 e5d5,2687,150,86,24,crushing defensiveMove endgame exposedKing long master masterVsMaster pawnEndgame,https://lichess.org/3M5tLP4i#89,
0QUOf,5rk1/8/4pBp1/1p2Pq1p/p1p5/P3Q3/1b4PP/3R3K b - - 1 35,f5g4 d1d7 f8f6 e5f6 g4f5 d7d8 g8f7 e3a7 f7f6 d8f8,2616,110,90,289,crushing endgame exposedKing quietMove veryLong,https://lichess.org/szay4bVn/black#70,
0QzTo,4r1k1/R4pp1/2Q4p/1pPP4/1P1b4/4r3/6PP/5K2 w - - 3 33,g2g3 e3f3 f1g2 f3f2 g2h3 e8e2 c6c8 g8h7,2663,90,92,902,crushing endgame exposedKing master quietMove veryLong,https://lichess.org/C0WcAcgY#65,
0SdY3,1k1r4/5R1p/pp6/2q5/P7/4p2P/4Q1P1/7K b - - 2 32,d8d2 e2f3 d2d5 f3g3 c5d6 g3g8 d6d8 f7f8 d8f8 g8f8,2634,112,90,1385,crushing endgame exposedKing master pin veryLong,https://lichess.org/b2jSt4Y2/black#64,
0SsaJ,5rk1/6p1/1p4r1/5n2/3PN3/P2P3R/5K1P/1R6 w - - 0 32,f2f3 f5e7 f3e2 g6g2 e2e1 g2g1 e1d2 g1b1,2610,92,85,84,crushing discoveredAttack endgame exposedKing skewer veryLong,https://lichess.org/5DCXOA3j#63,
0UTsg,4r3/5pkp/P5p1/1R6/6P1/3p1P1P/2r2K2/3R4 w - - 1 36,f2f1 e8e3 b5a5 e3f3 f1g1 f3g3 g1h1 g3h3 h1g1 h3g3,2654,92,65,55,crushing endgame exposedKing rookEndgame veryLong,https://lichess.org/YzQqgd0w#71,
0WLeN,2k2r2/pbq2p2/p2b4/3p1Np1/4p3/4P1P1/1QP1B1P1/5RK1 b - - 0 31,d6g3 f5g3 c7g3 b2a3 f8d8 e2a6 g3d6 a6b7 c8b7 f1f7 b7c8 a3a7,2670,105,85,288,attraction crushing deflection exposedKing middlegame queensideAttack veryLong,https://lichess.org/ONntP375/black#62,
0ZMXH,5k2/5pbQ/b3pR2/1pq1P1P1/p2rP3/3B3R/P7/6K1 w - - 2 41,g1g2 d4d3 h3d3 c5c2 g2g1 c2d3 g5g6 d3d4 g1g2 d4e4,2671,89,87,502,attraction crushing exposedKing fork master middlegame sacrifice veryLong,https://lichess.org/ZclspQwn#81,
0dGny,5qk1/2p5/npb3r1/8/p7/P2Q1PPp/1PP4N/3R3K b - - 1 33,g6g3 d3c4 f8f7 d1d8 g8g7 c4c3 f7f6 d8g8 g7g8 c3f6,2683,91,71,107,clearance crushing deflection exposedKing fork middlegame veryLong,https://lichess.org/C7S4aGdq/black#66,
0em0R,r1b1k3/ppp1b2p/2q2n1Q/5PB1/8/5r2/P1P4P/1K1RR3 b q - 1 18,f3f5 h6h5 e8f8 g5h6 f8g8 e1g1 f6g4 g1g4 f5g5 g4g5 e7g5 h5g5,2662,109,91,602,crushing exposedKing middlegame veryLong,https://lichess.org/aGDZClUY/black#36,Vienna_Game Vienna_Game_Other_variations
0fxJQ,8/2R2pp1/4k3/1P2P2p/8/1R3P2/5P1K/r2r4 w - - 1 28,f3f4 d1h1 h2g2 a1g1 g2f3 h1h3 f3e4 f7f5 e5f6 h3b3 f6f7 g1e1 e4d4 b3b4,2652,93,74,87,crushing endgame exposedKing rookEndgame veryLong,https://lichess.org/Y5vsZnAc#55,
0g5p7,r1k1r3/pp1n2pp/2R5/B2b1pN1/4B2q/5P2/1P2Q3/2R2K2 b - - 0 26,b7c6 c1c6 d5c6 e2a6 c8b8 a5c7 b8c7 a6c6 c7d8 g5f7 d8e7 c6d6 e7f7 e4d5 e8e6 d6e6 f7f8 e6f7,2621,88,92,5613,attraction exposedKing fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/A6qmAmax/black#52,
0gTEt,8/4k3/2p3B1/2Pb2rP/5n2/5p2/1B5R/5K2 w - - 2 49,b2c1 g5g2 c1f4 d5c4 f1e1 f3f2,2606,116,90,1245,advancedPawn crushing endgame exposedKing long master sacrifice,https://lichess.org/P9eF7Nqj#97,
0gor8,2k4r/1pp2ppp/p5r1/3PBb2/4pP1q/PP6/2P1Q1B1/3R1RK1 w - - 1 25,e2f2 g6g3 f2c5 g3g2 g1g2 f5h3 g2h2 h3f1 h2g1 h4g4 g1f1 g4d1,2630,121,90,577,attraction crushing discoveredAttack exposedKing fork middlegame sacrifice skewer veryLong,https://lichess.org/C5eTUCt9#49,
0hIDe,5q1k/5b2/5P2/6PP/5Q1K/8/8/8 b - - 0 69,f8e8 g5g6 h8g8 h4g5 e8d8 g6f7 g8f7 f4c4,2674,112,89,712,advancedPawn attraction crushing endgame exposedKing master veryLong,https://lichess.org/HNyx6LJf/black#138,
0mXD0,r2qk2r/5ppp/p1n1p3/1p1pPn2/1b3P2/2P2Q2/P1B3PP/RNB1K2R w KQkq - 0 14,c3b4 c6d4 f3d1 d4c2 d1c2 a8c8,2681,88,76,131,advantage exposedKing fork long middlegame,https://lichess.org/jubxo1Kd#27,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
0mgvM,4br1k/1p2r2q/p1p1p3/5pQ1/3P1P2/1BP3R1/PP4PP/6K1 b - - 2 33,f8g8 g5f6 g8g7 f6f8 h7g8 g3h3 g7h7 f8e7 h7h3 e7f6 g8g7 f6g7 h8g7 g2h3,2616,99,91,633,crushing exposedKing kingsideAttack middlegame pin veryLong,https://lichess.org/aYCTmWvk/black#66,
0opSo,5r2/p2nk3/1pQN2p1/4q3/7p/4p2P/PPP3P1/1K1R4 b - - 0 30,e3e2 d6c8 f8c8 c6d7 e7f6 d1d6 e5d6 d7d6,2625,82,93,504,crushing endgame exposedKing fork veryLong,https://lichess.org/1EneROuZ/black#60,
0ovfx,6K1/4PR2/1k4P1/p3q3/8/8/8/8 b - - 0 56,a5a4 g6g7 a4a3 g8f8 a3a2 g7g8q a2a1q g8g6 b6c5 e7e8q,2601,128,100,30,advancedPawn clearance crushing endgame exposedKing promotion queenRookEndgame veryLong,https://lichess.org/lAKYpxGt/black#112,
0p0gY,3r3k/pq3pR1/1p5B/3nr3/8/2Q4P/PP3PP1/6K1 b - - 2 29,d8e8 c3g3 e5e1 g1h2 b7b8 f2f4 e8g8 g7g8 b8g8 g3e1,2603,119,90,1048,crushing exposedKing middlegame quietMove veryLong,https://lichess.org/NOMWaKYH/black#58,
0pieJ,2r3k1/ppp2r2/3P4/5n2/4pPpq/PBR1P3/1P2Q1K1/2R5 w - - 3 33,e2f2 h4h3 g2g1 f5h4 c3c7 h4f3 f2f3 e4f3,2689,93,94,587,crushing exposedKing master masterVsMaster middlegame quietMove veryLong,https://lichess.org/2uPI5rHO#65,
0qUKl,r1b5/ppqp1Rk1/2n4p/2NR4/Q7/2P1r3/PP2B1Pb/7K b - - 0 26,g7f7 d5f5 f7e8 e2h5 e8e7 a4h4 e7d6 h4f6 e3e6 c5e4,2642,88,97,148,exposedKing mate mateIn5 middlegame pin veryLong,https://lichess.org/LQOJUiT5/black#52,
0qVZD,6k1/1p1bp2p/pq1p2pQ/6N1/P2n4/3B3P/1K4P1/7R w - - 1 26,b2c3 b6a5 c3d4 a5c5 d4e4 d7c6 e4f4 c5f2,2670,94,88,44,crushing exposedKing middlegame sacrifice veryLong,https://lichess.org/tk1OAWZy#51,
0r1vU,8/2R5/6k1/8/1p4p1/1Pb2pK1/8/8 w - - 10 65,c7c6 g6f5 c6c5 c3e5 g3f2 f5e4 c5c4 e5d4 f2g3 e4e3,2680,94,86,86,crushing defensiveMove endgame exposedKing veryLong,https://lichess.org/OFVpiiZo#129,
0to2T,2r3qk/5Rb1/p2p4/2pP1Q2/P1P1P2r/8/5PK1/6R1 b - - 1 33,g7f6 g2f1 g8f7 f5c8 h8h7 c8f5 h7h6 f2f4 h4h5 g1g5 h5g5 f4g5,2618,105,73,34,crushing defensiveMove exposedKing middlegame quietMove veryLong,https://lichess.org/nwhZ9KHe/black#66,
0xe8j,8/pp4p1/4p1k1/3pP3/3K1PP1/P7/1P6/8 b - - 0 34,b7b6 f4f5 g6f7 f5e6 f7e6 g4g5 b6b5 g5g6 a7a5 b2b3,2618,97,91,1416,crushing defensiveMove endgame exposedKing pawnEndgame quietMove veryLong zugzwang,https://lichess.org/lVakVOQH/black#68,
0z8dr,2kr4/Qp2b1p1/4p3/3P2n1/2P5/8/1q4Br/R4RK1 w - - 0 29,g1h2 e7d6 h2g1 g5h3 g1h1 d8h8,2657,96,84,50,advantage defensiveMove exposedKing long middlegame,https://lichess.org/z47Jt61i#57,
1048i,R7/4k3/p7/1p1pK3/3Pb1B1/r7/8/8 b - - 1 43,e4f3 a8a7 e7e8 g4d7 e8f7 d7f5,2635,79,84,131,crushing discoveredAttack endgame exposedKing long,https://lichess.org/LYwqoLen/black#86,
10FMJ,8/8/5B2/8/1kp5/pp6/8/1K6 w - - 2 74,b1c1 c4c3 c1b1 b4c4 f6e7 a3a2 b1a1 c4d3 e7b4 b3b2 a1a2 d3c2,2654,117,87,904,advancedPawn bishopEndgame crushing defensiveMove endgame exposedKing veryLong,https://lichess.org/jWJ0SfpV#147,
10uLG,6rk/5Q2/2q5/r7/3pP3/3P3P/6B1/5RK1 w - - 1 38,f1f6 c6c1 f6f1 c1e3 g1h1 g8g2 f7f6 g2g7 f6d8 h8h7,2624,88,75,161,crushing endgame exposedKing veryLong,https://lichess.org/aUhagl9l#75,
112TG,2k5/3r1p1r/4p1p1/3pP1P1/1R1P2P1/1q4Bp/1P1Q2nP/6NK b - - 0 40,b3e3 d2c2 d7c7 c2a4 h7h8 a4a6 c8d7 a6d6,2633,113,88,375,advantage exposedKing middlegame queensideAttack quietMove veryLong,https://lichess.org/vnyBMkWD/black#80,
11dZg,6k1/1PQ2p2/6q1/4P3/6K1/2Pn1PB1/6PP/8 w - - 5 44,g4h3 g6h5 g3h4 h5f5 g2g4 f5f3 h4g3 d3f2 h3h4 f3g4,2633,86,88,626,deflection endgame exposedKing mate mateIn5 veryLong,https://lichess.org/e93GsOTc#87,
13NJR,7k/1p1r1qr1/3N4/p1P1Q2p/P3P1p1/1P3pP1/5K1P/4R3 b - - 0 37,d7d6 c5d6 f7b3 e5e8 h8h7 e8h5,2612,100,90,466,crushing endgame exposedKing long,https://lichess.org/R7O9xUmV/black#74,
15kRc,8/k1p5/1r6/8/3q4/p4QP1/R5K1/8 b - - 3 43,d4b4 a2a3 b6a6 f3e3 a7b8 a3b3,2682,93,88,195,crushing endgame exposedKing long pin,https://lichess.org/8S2sDYTM/black#86,
163ej,3qk2r/p1p2p2/Q6p/2b1P3/3n2p1/2NP2P1/Pr1N2P1/R3K2R w KQk - 0 18,d2e4 d4c2 e1d1 c2e3 d1c1 b2c2,2620,84,82,205,crushing exposedKing fork long master middlegame,https://lichess.org/qR9IOKgR#35,Kings_Gambit_Declined Kings_Gambit_Declined_Falkbeer_Countergambit
16xDm,r1bqkb1r/ppp1nppp/8/1P1nN3/8/P1NB1Q2/5PPP/R1B1K2R b KQkq - 2 11,f7f6 f3h5 g7g6 e5g6 h7g6 d3g6 e7g6 h5g6,2605,107,85,596,advantage exposedKing middlegame veryLong,https://lichess.org/Zv0pkx8V/black#22,English_Opening English_Opening_Kings_English_Variation
17VE9,8/7p/6p1/p1N5/7r/1R1K4/k7/8 w - - 0 44,b3c3 h4h3 d3c2 h3c3 c2c3 a2b1,2664,103,87,90,crushing defensiveMove endgame exposedKing long,https://lichess.org/BWCH17RE#87,
18Rsw,2kr3r/ppp2p2/3p2p1/4P2p/3nP3/1BNP2q1/PPP5/2RQ1R1K w - - 0 21,c3e2 g3h3 h1g1 h3e3 f1f2 d4e2,2606,121,90,1739,crushing exposedKing kingsideAttack long middlegame pin,https://lichess.org/7jYrmDLW#41,
19S70,3r4/8/5R1B/2p2P2/2k5/2b5/r1P1K3/1R6 w - - 5 43,f6f8 a2c2 e2f3 d8d3 h6e3 c2h2 f8e8 c3d2 b1d1 h2h3 f3e2 d3e3 e8e3 d2e3,2600,141,28,12,crushing endgame exposedKing quietMove veryLong,https://lichess.org/pV65nf03#85,
1Ayye,7k/6q1/1pPp1r1p/pP6/P1P1P1P1/6KR/7R/8 b - - 0 46,f6f1 h3h6 h8g8 h6h8 g7h8 h2h8 g8h8 e4e5 d6e5 c4c5 e5e4 c5b6 e4e3 b6b7,2697,91,73,101,advancedPawn crushing endgame exposedKing queenRookEndgame veryLong,https://lichess.org/VhkVBKq7/black#92,
1BnjW,8/2pr2k1/5p1p/2B1n1pq/4P3/1BQ5/5RK1/8 w - - 0 54,c5d4 h5g4 g2h2 g4h4 h2g1 d7d4 c3d4 h4g3,2635,110,90,1643,advantage exposedKing master middlegame sacrifice veryLong,https://lichess.org/0zjinpHr#107,
1BvGb,2bq1k2/6bQ/1pnp1rB1/4pPB1/4P2N/r1p5/P5P1/R3K3 b Q - 1 22,c6d4 g5h6 f6g6 h4g6 f8e8 h7g7,2656,116,89,1378,crushing exposedKing long middlegame,https://lichess.org/9ExUZBgm/black#44,
1DAvD,8/5p2/4k1p1/4P2p/1R2KPP1/r6P/8/8 b - - 2 36,a3h3 f4f5 e6d7 b4b7 d7e8 b7b8,2680,85,72,62,crushing endgame exposedKing long rookEndgame,https://lichess.org/3td5WQG1/black#72,
1ETnh,2R5/3k1p2/p2b1p2/1pq1pP2/4Q3/5N1r/PPP5/1K1R4 b - - 0 32,c5c8 e4d3 c8c5 f3e5 c5e5 d3h3,2632,86,90,839,advantage discoveredAttack endgame exposedKing long pin,https://lichess.org/hnYa8rZn/black#64,
1G67I,1r1qr1k1/4pRb1/p2p2pp/1bpP4/2B1N2N/1P4PP/P3Q1P1/6K1 b - - 0 23,b5c4 e2g4 e8f8 f7g7 g8g7 g4g6,2622,82,93,846,attraction crushing exposedKing kingsideAttack long middlegame,https://lichess.org/rBbp2MJW/black#46,
1HHku,5rk1/ppp3p1/7p/3PPp2/5P2/2N4Q/PPP5/R1B1q1bK w - - 12 29,h3f3 g1e3 h1g2 e1g1 g2h3 g7g5 f4g5 h6g5 c1e3 g5g4 h3h4 g1h2 h4g5 g4f3,2694,92,75,123,crushing discoveredAttack exposedKing fork middlegame sacrifice veryLong,https://lichess.org/21QZ3Z8G#57,
1Hsfs,2kn3r/1pp2p2/1p2q1r1/P1PN4/5P2/4P1P1/6Q1/R4RK1 w - - 1 30,c5b6 g6h6 b6c7 h6h1 g2h1 h8h1,2619,97,85,98,advantage exposedKing long middlegame quietMove,https://lichess.org/HRRx4ZBD#59,
1HzOt,3Q2r1/5k2/p1rN4/4p3/4Pbq1/3BB3/PPP4p/5R1K b - - 0 30,c6d6 d3c4 d6e6 d8d7 f7f6 f1f4 e5f4 e3d4 f6g5 d7d5 g5h6 d5e6 g8g6 e6g4,2679,100,91,683,crushing exposedKing master masterVsMaster middlegame pin sacrifice veryLong,https://lichess.org/APIlWnJZ/black#60,
1IgxB,r4r2/1pqn1p1k/p5pP/3P1N1P/5p2/3B1Q2/PPP5/2K3R1 b - - 0 23,g6f5 f3g4 c7e5 d3f5 h7h8 g4g7 e5g7 h6g7,2637,119,90,1422,advancedPawn crushing exposedKing fork intermezzo master middlegame pin veryLong,https://lichess.org/iaT2iqxi/black#46,
1Li21,2k1r3/p6R/2nBp1p1/1p3p2/2p5/2P3P1/P4P1P/5K2 b - - 4 26,e8d8 h7c7 c8b8 c7c6 b8b7 d6e7 d8d1 f1e2 b7c6 e2d1,2677,112,90,700,crushing discoveredAttack endgame exposedKing fork veryLong,https://lichess.org/bRlAMR59/black#52,
1Mbuf,2r4r/p6k/1p2q3/5RB1/4Q3/2P5/PP5b/4R1K1 w - - 1 35,g1h2 e6e4 e1e4 h7g6 g5h4 g6f5,2671,81,91,413,advantage discoveredAttack exposedKing long master middlegame,https://lichess.org/XQG4xPY5#69,
1N9lh,2r2k2/3R4/p3p1R1/4Pp1p/p2P1P1P/2r5/6P1/6K1 b - - 0 37,a4a3 d7g7 c8e8 g7g8 f8e7 g8e8 e7e8 g6e6,2683,97,87,160,attraction crushing endgame exposedKing quietMove rookEndgame veryLong,https://lichess.org/lv7Sl6SQ/black#74,
1NZ3m,3N2k1/p4ppp/2p5/1p6/3P4/1PR1bbqP/PQ4P1/3R3K w - - 0 36,g2f3 g3h3 b2h2 h3f3 h2g2 f3h5,2664,97,83,339,crushing endgame exposedKing fork long,https://lichess.org/pRZfZXvz#71,
1Nmv1,r3k3/p1q1b1Q1/5p2/2PpP3/1p6/5NP1/PP1N2P1/n2K4 b q - 0 21,f6e5 g7g8 e7f8 g8e6 c7e7 e6c6,2679,89,83,277,crushing exposedKing long middlegame,https://lichess.org/NyR0Zm31/black#42,
1OTIg,2r2rn1/1p1bb1pQ/p3k3/3q2P1/N2p1P2/1P1Pp2P/PB6/2R2RK1 b - - 0 23,b7b5 h7g6 e7f6 f4f5 e6e5 g5f6 c8c1 g6g3 e5f6 f1c1,2652,115,91,1374,advantage exposedKing intermezzo middlegame sacrifice veryLong,https://lichess.org/e0HKmXty/black#46,
1PB4f,4Q3/1p1r1kp1/p7/8/P4nP1/5P1P/1P1q4/4R2K b - - 5 36,f7f6 e8e5 f6g6 e5f5 g6h6 g4g5 h6h5 f5h7 h5g5 e1e5 g5f6 h7f5,2690,99,99,219,endgame exposedKing mate mateIn5 veryLong,https://lichess.org/9dd522Z7/black#72,
1QhJ5,8/7k/pBP1b1pb/Pp5p/2p4P/2P2NP1/1P2r3/5RK1 w - - 1 37,f3d4 h6e3 g1h1 e6d5 d4f3 d5c6 b6e3 e2e3,2626,79,85,131,advantage deflection endgame exposedKing veryLong,https://lichess.org/KBxONXNR#73,
1S5uZ,8/1p3p1k/p3p2p/P1Np4/1P1P1qrP/2P4Q/4R3/7K w - - 0 40,c5d3 f4f5 e2e3 f5h5 h3f3 h5h4 f3h3 h4g5,2600,90,91,4431,advantage endgame exposedKing master masterVsMaster superGM veryLong,https://lichess.org/0HpsP7fy#79,
1WW0R,r3r2k/ppq2p2/4bR1p/8/1P6/2PQ3P/P5Pb/R1B4K b - - 0 24,a8d8 f6h6 h8g7 d3h7 g7f8 c1g5 h2e5 h6f6,2600,96,66,70,crushing exposedKing kingsideAttack middlegame veryLong,https://lichess.org/bQ5qf1RZ/black#48,
1Wj71,2n2k2/q4ppp/4p3/1Q1pP3/2nP4/5NP1/4NP1P/3K4 w - - 9 29,h2h4 a7a1 e2c1 a1c3 d1e2 c3c2 e2f1 c2c1,2657,113,90,912,advantage endgame exposedKing fork veryLong,https://lichess.org/IvVugiuh#57,
1ebUI,5b2/5k1p/5p2/1p4pN/1PbP2P1/2Q1Bq1P/1P1K1P2/8 w - - 21 43,d4d5 f8b4 c3b4 f3e2 d2c1 e2f1,2643,98,79,155,advantage endgame exposedKing long pin sacrifice,https://lichess.org/jC9HMU0G#85,
1elWf,8/1b1Q4/p4rkn/1p1p1P2/3P4/q1r4N/6K1/3R3R b - - 0 37,f6f5 h3f4 f5f4 d7e6 f4f6 h1h6 g6h6 e6f6,2658,90,87,140,attraction crushing deflection exposedKing master middlegame sacrifice veryLong,https://lichess.org/gb86THVv/black#74,
1em32,6n1/3q3k/p2p4/1p2pPPp/2rN3P/2P2Q2/6K1/1R6 b - - 1 37,e5d4 f3h5 h7g7 f5f6 g7f8 g5g6,2655,90,82,203,crushing endgame exposedKing long master,https://lichess.org/WUtYH5jW/black#74,
1ezhI,r3k3/1p6/8/P6p/P1Q2B1P/1r3PP1/3K4/R4bq1 w q - 0 36,c4b3 a8d8 d2c2 d8c8 c2b1 f1c4 b1b2 g1a1 b2a1 c4b3,2671,93,82,158,advantage discoveredAttack endgame exposedKing veryLong,https://lichess.org/WvXgcv1G#71,
1gGlY,4R3/6Np/3P4/8/2k2pp1/4p3/1r4P1/3K4 w - - 0 48,e8c8 c4d3 d1c1 e3e2 c8e8 b2c2 c1b1 c2c8 d6d7 c8d8,2665,102,87,75,advancedPawn crushing defensiveMove endgame exposedKing veryLong,https://lichess.org/dsk6aTAX#95,
1gkrM,3r1r2/pp4k1/4pp1p/4P2p/7q/2P1P3/PP2QNP1/R1B1K3 w Q - 0 24,e5f6 f8f6 e3e4 d8d1 e1d1 f6f2 c1d2 f2e2,2602,91,82,161,advantage deflection exposedKing middlegame pin veryLong,https://lichess.org/n3wSLzCY#47,
1h8Tp,8/2R3R1/8/3p2k1/3P2P1/8/1r3PK1/q7 b - - 7 59,g5f6 c7f7 f6e6 g4g5 b2f2 f7f2 a1d4 f2f6 d4f6 g5f6,2671,91,94,1289,crushing endgame exposedKing queenRookEndgame quietMove veryLong,https://lichess.org/u4uLn7pg/black#118,
