PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00mNT,8/2q2p1p/R2bpkp1/2p5/4pP2/3r3P/1Q4P1/R5K1 b - - 3 38,f6f5 a6a7 d3d1 a1d1,2699,104,90,397,crushing endgame short,https://lichess.org/oxSgw2VP/black#76,
00pny,3r2rk/p3b2p/2n2p2/2pnNPPq/1p1p3P/3P1Q2/PPP3B1/R1B1R1K1 b - - 0 24,h5h4 e5f7 h8g7 e1e4,2617,100,82,147,crushing fork master middlegame short,https://lichess.org/dxcSKEfa/black#48,
00sDQ,2r2rk1/5p2/1pn1pPp1/1B1pP3/5q2/4b2R/1B4QP/R6K b - - 3 31,f4f2 g2f2 e3f2 a1f1,2614,86,70,100,advantage master middlegame short,https://lichess.org/eDAqXjpA/black#62,
01YsU,3r3k/1K2bQp1/4P2p/1Pp5/2P5/r7/8/8 b - - 7 43,d8a8 b5b6 e7d6 b7c6,2674,86,86,247,advantage endgame short,https://lichess.org/3CbNxgTj/black#86,
01rio,8/p7/8/2pp4/4kPp1/1K4P1/P1P5/8 b - - 3 35,a7a5 a2a3 e4f5 b3a4,2612,88,55,47,crushing endgame pawnEndgame quietMove short zugzwang,https://lichess.org/DtghQiRc/black#70,
026PG,8/1r6/1PkP1P2/2B1K2p/8/5p2/5P2/8 b - - 0 64,h5h4 c5e3 h4h3 e3f4,2649,94,89,185,crushing defensiveMove endgame master quietMove short,https://lichess.org/ioa8uI7p/black#128,
02gGn,R7/P7/8/5pp1/6k1/r5P1/5K2/8 w - - 0 50,a8b8 a3a7 b8b4 g4h3,2618,81,98,81,advantage endgame master rookEndgame short,https://lichess.org/osojJ9kh#99,
02uKZ,r1b1r1k1/pp3ppp/8/2pq4/1nNPn3/1P3N1P/P3BPP1/RQ2R1K1 w - - 0 17,d4c5 d5c5 c4e3 e4f2,2603,111,84,319,advantage opening short,https://lichess.org/g7WxI8b4#33,French_Defense French_Defense_Exchange_Variation
04s17,b4r1k/6p1/p2P2Bp/qp2b3/8/1Q1P4/P4PPP/2B2RK1 w - - 1 29,c1a3 f8f2 b3c2 f2g2,2673,107,88,341,advantage kingsideAttack middlegame short,https://lichess.org/ULwUOTTe#57,
055Ov,r1bqk2r/1pp2p2/p2p1n1p/2bNp1N1/2P1P2B/7P/PPP2PP1/R2QK2R b KQkq - 0 11,h6g5 h4g5 c5f2 e1e2,2622,82,83,65,advantage opening short,https://lichess.org/oDu3QnBH/black#22,Italian_Game Italian_Game_Giuoco_Pianissimo
05NY8,3rr1k1/5p1p/p1qPp1pB/2p5/2Pb1Q2/1P6/P4PPP/3RR1K1 b - - 4 22,d8d6 d1d4 e6e5 d4e4,2640,116,91,1474,crushing middlegame short,https://lichess.org/Orqzm0Jw/black#44,
05bfa,5k2/6RK/7p/7P/5rP1/p7/8/8 w - - 0 49,h7h6 f4a4 g7g5 a3a2,2666,94,92,542,advancedPawn crushing endgame master rookEndgame short,https://lichess.org/ThtIaAdC#97,
05yvn,2kr4/p3Rp2/Pp4p1/3P1b2/2P4Q/2q2K2/5PP1/5B2 w - - 5 30,f3f4 d8h8 h4g3 c3f6,2684,98,94,637,crushing endgame short,https://lichess.org/jw0Rr2U0#59,
06ojO,rn1qkb1r/pp3ppp/8/2pp3b/3pn3/1BP2N1P/PP3PP1/RNBQR1K1 b kq - 0 9,b8c6 c3c4 f8e7 c4d5,2606,105,90,1035,advantage opening short,https://lichess.org/9jkrkQjP/black#18,Bishops_Opening Bishops_Opening_Urusov_Gambit
06vta,r2q2k1/1p3rp1/p1nb4/3Qp1N1/1P2p1b1/P5P1/2P2PK1/R1B4R b - - 5 21,d8e7 d5e4 g4f3 g5f3,2622,94,74,210,crushing middlegame short,https://lichess.org/6E8U9CdP/black#42,
06z4K,5rrk/3q2p1/1pp1p1Pp/8/1PbPp3/P3BQ1R/6P1/R5K1 w - - 0 29,e3h6 f8f3 g2f3 g8d8,2656,98,87,364,advantage clearance defensiveMove master middlegame short,https://lichess.org/wmovUCj7#57,
074HH,r5k1/1pq2rp1/p1b1pP2/3p2Q1/Pn3R2/2N5/1PP3PP/5R1K b - - 2 24,e6e5 f4h4 c7e7 h4h6,2657,89,91,382,advantage defensiveMove middlegame pin short,https://lichess.org/yBb9mSMj/black#48,
074cu,4r1k1/1p3pp1/2p4p/2Bn1B1P/8/8/nP3PP1/3R1K2 b - - 3 28,e8e5 f5b1 e5h5 f1g1,2649,93,83,65,advantage defensiveMove endgame master short,https://lichess.org/F5aGnads/black#56,
076QH,6R1/2r5/1p1p1ppk/p2B4/P1P5/1P4RP/5PK1/4q3 b - - 2 35,e1b1 g3g4 c7e7 g8h8,2639,100,91,993,crushing endgame short,https://lichess.org/S8Mna4fF/black#70,
07Kq0,2r2rk1/pb1p2pp/1p1bp1n1/5n2/3N4/2P1B1Pq/PPBN1P1P/R3RQK1 b - - 2 17,h3g4 d4f5 f8f5 c2d1,2692,97,86,367,crushing master middlegame short,https://lichess.org/gpjQZWJs/black#34,Sicilian_Defense Sicilian_Defense_Katalimov_Variation
07bZf,4r3/8/p7/1p2k2P/2p1bR2/P1K1B3/1PP3p1/8 w - - 2 36,h5h6 e8g8 f4h4 g8g3,2692,88,88,558,crushing endgame master pin quietMove short,https://lichess.org/aQq4FNrG#71,
07q17,1r1k1r2/6b1/1q1PQ1pp/4pp2/8/8/PP3PPP/R2R2K1 b - - 0 24,b6b7 d6d7 b7b6 d1d6,2619,76,79,300,advancedPawn clearance crushing master middlegame short,https://lichess.org/U94uWf0T/black#48,
09hLc,rnb3nr/ppppkB2/6p1/4b1B1/4P3/2P5/PP4KP/RN3R2 b - - 2 15,e7d6 b1a3 h8h2 g2g1,2668,97,71,101,advantage middlegame quietMove short,https://lichess.org/P5UgW5ln/black#30,Kings_Gambit_Accepted Kings_Gambit_Accepted_Muzio_Gambit
0AJ40,r6k/pp3Q1p/2b1pp2/8/3q4/8/PPP3PP/R3R1K1 w - - 1 22,g1h1 d4f2 e1g1 a8g8,2611,96,84,260,crushing endgame short,https://lichess.org/ismljjoN#43,
0ANFN,8/1pr2pk1/p3P3/8/r7/8/P1PR1R2/2K5 b - - 0 31,a4a2 d2d7 a2a1 c1d2,2608,82,96,321,advantage endgame pin rookEndgame short,https://lichess.org/7svZuirZ/black#62,
0AQRZ,8/2p1k3/7p/p1p1pPp1/1P2P1P1/2PP1K2/1P6/8 b - - 0 31,a5b4 f3e3 b4c3 b2c3,2619,84,80,198,crushing endgame pawnEndgame short,https://lichess.org/5EOunuAz/black#62,
0BLrX,5r1k/ppp1n3/1b3q1p/1P2p3/Q3B3/2PP1p1b/P2B1P1P/5RRK w - - 4 26,e4b7 f8g8 a4d1 c7c6,2609,124,83,22,advantage middlegame short,https://lichess.org/uKLcUrxS#51,
0BTWu,5rk1/pp4n1/2p3p1/3p2Rp/3P1P2/2NB1K2/PP5q/3Q1R1r w - - 6 27,c3e2 h2h3 e2g3 h1h2,2604,86,78,86,clearance crushing master middlegame short,https://lichess.org/Llmvp0Y0#53,
