PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00gbj,8/8/8/3k2K1/6nP/6P1/8/8 b - - 4 57,g4e5 g5f5 e5c4 h4h5 c4d6 f5g6,2641,101,97,222,crushing defensiveMove endgame knightEndgame long quietMove,https://lichess.org/TwMT1En7/black#114,
01jGY,8/6p1/6pp/3RP3/2p3PP/2Pk4/6r1/4K3 b - - 0 54,d3c3 e5e6 g2g1 e1e2 g1g4 d5e5,2680,92,93,298,advantage defensiveMove endgame long rookEndgame,https://lichess.org/212CnKys/black#108,
026PG,8/1r6/1PkP1P2/2B1K2p/8/5p2/5P2/8 b - - 0 64,h5h4 c5e3 h4h3 e3f4,2649,94,89,185,crushing defensiveMove endgame master quietMove short,https://lichess.org/ioa8uI7p/black#128,
02BXF,7R/8/5pk1/8/4p1p1/2K4p/1P6/8 w - - 0 54,h8h4 f6f5 c3d2 g6g5 h4h8 g5f4 b2b4 g4g3 h8h4 f4f3,2624,109,79,46,crushing defensiveMove endgame quietMove rookEndgame veryLong,https://lichess.org/3ji3p5TA#107,
02PHm,5k2/5pp1/p7/1p1p2p1/2bP2P1/4RPK1/PR5P/6r1 w - - 4 34,b2g2 g1g2 g3g2 b5b4 a2a4 b4b3 e3e1 c4d3,2603,100,83,381,crushing defensiveMove endgame quietMove veryLong,https://lichess.org/Vjcmkhlj#67,
02Ve6,8/2p3p1/3k1p2/p1p2P2/P3KPP1/1P6/8/8 b - - 0 31,c7c6 e4d3 d6d5 g4g5 c5c4 b3c4 d5c5 d3c3,2650,110,91,543,crushing defensiveMove endgame pawnEndgame veryLong zugzwang,https://lichess.org/MmyLq5fM/black#62,
02vhe,8/8/p7/1ppp2k1/4p1P1/P2P2Kp/1PP4P/8 w - - 0 41,g3h3 e4d3 c2d3 b5b4 a3b4 c5b4 h3g3 a6a5,2689,96,90,103,crushing defensiveMove endgame pawnEndgame veryLong,https://lichess.org/4pTT1B3u#81,
03vhG,8/p5k1/1p4p1/2pp4/5KP1/1PP2P1P/8/8 w - - 0 43,h3h4 a7a5 f4e5 c5c4 b3c4 a5a4,2677,87,78,114,crushing defensiveMove endgame long pawnEndgame quietMove,https://lichess.org/VDKthIUN#85,
04GvJ,2k5/pp6/r3p3/4PrPQ/2pP3P/2P1qp1R/PP3R2/2K5 w - - 3 39,c1d1 e3d3 d1c1 a6a2 h5e8 c8c7 e8e7 c7b6 e7e6 b6b5,2638,82,82,61,crushing defensiveMove endgame veryLong,https://lichess.org/2YLQ38Zx#77,
04QpK,8/1p6/8/4k1p1/1P3p2/P1PRp1r1/4K3/2B5 w - - 0 45,c1e3 g3e3 d3e3 f4e3 e2e3 b7b5 e3f3 e5f5,2687,99,91,1819,crushing defensiveMove endgame quietMove veryLong,https://lichess.org/SnhWd9Yk#89,
04cTc,2N4b/8/1p4pp/1Pp2p2/Pk3P2/1P2Pn1P/2K5/8 b - - 2 39,b4a5 c8e7 f3e1 c2d1 a5b4 e7d5,2640,109,89,1259,advantage defensiveMove endgame long,https://lichess.org/wY7sLjya/black#78,
04kxZ,5k2/3R4/1p4p1/P4p2/1P2p2r/K7/2P5/8 b - - 0 36,h4h3 a3b2 f8e8 d7g7 b6a5 b4a5,2607,82,95,137,advantage defensiveMove endgame long rookEndgame,https://lichess.org/ZKNLXqZI/black#72,
05ZV5,8/8/3k4/1P2pppp/2K5/5PP1/7P/8 b - - 0 36,h5h4 g3g4 e5e4 g4f5 e4f3 c4d3,2653,78,100,116,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/Zjcc0GfM/black#72,
05xI2,8/8/1p1p1kp1/2pPp3/2P3KP/2P5/5P2/8 b - - 0 34,f6g7 g4g5 g7f7 g5h6 f7f6 f2f3 f6f5 h6g7 f5f4 g7g6 f4f3 h4h5,2667,108,90,1189,crushing defensiveMove endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/w5nsgCsv/black#68,
06z4K,5rrk/3q2p1/1pp1p1Pp/8/1PbPp3/P3BQ1R/6P1/R5K1 w - - 0 29,e3h6 f8f3 g2f3 g8d8,2656,98,87,364,advantage clearance defensiveMove master middlegame short,https://lichess.org/wmovUCj7#57,
074HH,r5k1/1pq2rp1/p1b1pP2/3p2Q1/Pn3R2/2N5/1PP3PP/5R1K b - - 2 24,e6e5 f4h4 c7e7 h4h6,2657,89,91,382,advantage defensiveMove middlegame pin short,https://lichess.org/yBb9mSMj/black#48,
074cu,4r1k1/1p3pp1/2p4p/2Bn1B1P/8/8/nP3PP1/3R1K2 b - - 3 28,e8e5 f5b1 e5h5 f1g1,2649,93,83,65,advantage defensiveMove endgame master short,https://lichess.org/F5aGnads/black#56,
07N42,3r1rk1/Q5pp/3bpq1n/8/8/2N1B3/PPP2PPP/R4RK1 w - - 3 18,e3d4 d6h2 g1h2 d8d4 h2g1 d4h4,2695,98,86,492,advantage defensiveMove discoveredAttack kingsideAttack long middlegame,https://lichess.org/JXELMtG8#35,Scotch_Game Scotch_Game_Other_variations
07pSN,8/1p6/6p1/p7/6K1/P5P1/1P3k2/8 w - - 0 49,g4f4 a5a4 g3g4 f2g2 g4g5 g2h3,2692,103,91,393,crushing defensiveMove endgame long pawnEndgame quietMove,https://lichess.org/pBCQ87CP#97,
0945E,6k1/6p1/2p1p2p/p4p2/P7/1P2KP1P/6P1/8 b - - 1 29,e6e5 b3b4 a5b4 e3d3 g8f7 a4a5,2697,86,88,317,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/C82EMQav/black#58,
09AOw,2bq3k/5Bbp/3P2p1/2P1p3/3np3/2Q1B3/5PpP/4R1K1 w - - 0 27,f7d5 d4f3 g1g2 c8h3 g2h1 d8h4 e1g1 h3f1,2659,95,91,709,crushing defensiveMove fork middlegame veryLong,https://lichess.org/kh4y0TTv#53,
09C7E,8/8/1p2K1k1/p2R4/P4p2/1P3Pbp/8/8 w - - 0 61,d5d1 h3h2 e6e5 g6g5 d1d8 g3e1 d8g8 g5h4 g8h8 h4g3,2655,94,79,197,advancedPawn crushing defensiveMove endgame master masterVsMaster quietMove veryLong,https://lichess.org/KYZhN28F#121,
09KrT,8/p7/P7/2p2K1P/6N1/2k3P1/3r4/8 b - - 0 48,c3b2 h5h6 d2d8 h6h7 c5c4 g4e3 c4c3 g3g4 d8f8 f5g6,2685,96,86,88,advancedPawn crushing defensiveMove endgame quietMove veryLong,https://lichess.org/VtcS2LrJ/black#96,
09aOV,4r1k1/ppb4p/2p2Qp1/3pN3/3P1PP1/2P5/PP2qR2/6K1 b - - 6 41,e2d1 g1h2 e8f8 f6e6 g8h8 e6e7,2662,111,90,575,crushing defensiveMove endgame long,https://lichess.org/8ZyHSiL8/black#82,
0ATdc,8/pp6/2p5/8/3P1K2/2P5/PPk5/8 b - - 4 40,c2b2 c3c4 c6c5 d4d5 b7b5 d5d6 b5c4 d6d7 c4c3 d7d8q c3c2 d8d2 b2b1 d2d3 c5c4 d3f5 a7a6 f4e3,2677,102,91,440,advancedPawn crushing defensiveMove endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/FyF6eVBZ/black#80,
0AlDn,6k1/5p1p/p5p1/5q2/1P6/P1Q4P/R2prPP1/3R2K1 w - - 4 32,f2f3 f5g5 c3c8 g8g7 c8g4 e2e1 g1h2 g5g4 h3g4 e1d1 h2g3 g6g5,2694,85,72,106,advantage defensiveMove endgame veryLong,https://lichess.org/uYqMPFd1#63,
0B9im,8/8/7p/p6P/Pp6/1Pkp1Bp1/6K1/8 w - - 6 72,g2g3 c3b3 g3f4 b3c2 f3e4 c2d2,2655,98,86,164,bishopEndgame crushing defensiveMove endgame long,https://lichess.org/RJPaeTmX#143,
0BI1Y,8/pp6/4k3/2p3p1/2P1K3/1P3P2/P7/8 w - - 0 29,a2a4 b7b6 f3f4 g5g4 f4f5 e6f6 e4f4 g4g3 f4g3 f6f5,2688,96,92,572,crushing defensiveMove deflection endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/JBqXa3Vv#57,
0BLE8,r6k/5p1P/2n1pb2/3p4/1p1PnP2/1P3N2/2P3Q1/qNKR3R w - - 3 28,f3e5 c6e5 d4e5 f6g5 f4g5 a8a2 g2e4 a1b2 c1d2 d5e4 d2e3 a2a8,2696,104,87,206,advantage defensiveMove intermezzo middlegame sacrifice veryLong,https://lichess.org/vun7r8T7#55,
0BUAk,r2qk2r/1b1nnpb1/pp2p3/3pP1NP/3p1QP1/2NB4/PPP2P2/2KRR3 b kq - 1 16,e7f5 g4f5 g7h6 e1g1,2634,87,69,160,advantage defensiveMove master masterVsMaster middlegame short,https://lichess.org/GgkYPUPH/black#32,Modern_Defense Modern_Defense_Other_variations
0BzCN,4rrk1/p5pp/1p6/5q2/1P6/P1B1pP2/3pQ2P/5R1K b - - 4 40,f5f3 f1f3 f8f3 e2f3 e8d8 f3d1 h7h6 b4b5,2688,102,91,51,crushing defensiveMove endgame master veryLong,https://lichess.org/VS0QpDRK/black#80,
0CSTB,2r1rk2/1R2pp2/1RN3q1/2QpP1p1/5Pbp/2P1P1P1/6P1/6K1 w - - 0 34,c5d5 h4g3 c6e7 g6h7 e7g6 f8g8,2622,117,90,571,crushing defensiveMove long middlegame quietMove,https://lichess.org/nlW1sZFV#67,
0CsRU,8/8/8/5p2/5k2/3p1P1p/5K2/5N2 w - - 0 72,f1d2 h3h2 f2g2 f4e3 d2c4 e3d4,2611,89,91,465,advancedPawn crushing defensiveMove endgame knightEndgame long master,https://lichess.org/cnnfJhut#143,
0DDKh,8/3N2k1/3r1P2/6KP/8/8/8/8 b - - 0 60,g7f7 d7e5 f7e6 f6f7 d6d8 e5c6 d8h8 g5g6,2666,106,78,198,advancedPawn crushing defensiveMove endgame veryLong,https://lichess.org/oQJR13CQ/black#120,
0DhqF,8/5pR1/p3pB2/4PkPp/2P5/1P2b3/r5PK/8 w - - 5 46,g7f7 f5g4 g5g6 a2a1,2655,89,91,1779,crushing defensiveMove endgame master short,https://lichess.org/VauTAw0k#91,
0EOBb,r1b2q2/pppk4/2n3Q1/1B1pp3/4n3/3P4/PPP2bPP/RNB2K1R w - - 1 13,g6g4 d7e7 g4f3 f8f3 g2f3 c8h3 f1e2 c6d4,2670,104,86,271,advantage defensiveMove middlegame veryLong,https://lichess.org/hfn20wFf#25,Italian_Game Italian_Game_Two_Knights_Defense
0EfP8,r4rk1/pp2p1b1/q3N1Qp/3pP3/3P4/1PN1P3/6P1/4K2R b K - 0 23,a6a1 c3b1 f8f7 h1h6 a1b1 g6b1,2671,107,91,696,advantage defensiveMove long middlegame pin,https://lichess.org/52v5oQjX/black#46,
0EoJ4,rnb5/ppp5/5k2/2b5/4B2p/8/PPPQ1rPP/RN4K1 w - - 1 20,d2h6 f6e5 h6g7 e5d6,2684,111,90,1038,advantage defensiveMove middlegame short,https://lichess.org/hk9x6g9q#39,
0F5Rb,8/2p5/pp4P1/5K2/PP2Bp1k/8/1b3P2/8 b - - 0 50,a6a5 b4a5 b6a5 e4f3,2699,113,91,968,bishopEndgame crushing defensiveMove endgame master short,https://lichess.org/VhhDKMqJ/black#100,
0F84Q,6r1/ppp5/3k4/2bq1b2/4p3/2Q5/PP1P1PPP/R1B1R1K1 w - - 4 18,c3f6 d6d7 g2g3 f5h3 f6h4 c5f2 g1f2 e4e3 f2e2 h3g4 h4g4 g8g4,2677,97,84,382,advantage attraction defensiveMove kingsideAttack middlegame quietMove sacrifice veryLong,https://lichess.org/XqnOx80u#35,Four_Knights_Game Four_Knights_Game_Italian_Variation
0FEKi,5rk1/8/R4pK1/5P2/8/8/8/8 b - - 8 66,g8h8 a6f6 f8g8 g6h6,2632,91,93,2151,crushing defensiveMove endgame rookEndgame short,https://lichess.org/6JOHJ0aj/black#132,
0G154,8/7P/R7/1p2k3/p4p2/P2p1K2/1P4Pr/8 w - - 2 45,a6a8 h2h7 a8e8 e5d6,2651,111,89,539,crushing defensiveMove endgame master rookEndgame short,https://lichess.org/gsR9vf3D#89,
0G7KP,r2qkb1r/2p4p/p3bp2/1p6/3PQ1N1/2P1P3/PP4PP/RN4K1 b kq - 1 17,d8e7 e4a8 e8f7 g4f2,2639,106,90,547,advantage defensiveMove hangingPiece middlegame short,https://lichess.org/mvfWcmzl/black#34,Ruy_Lopez Ruy_Lopez_Cozio_Defense
0GaaE,4R3/p4ppk/1p1q1r1p/3p1n2/2rP1PQ1/P4N1P/1P4P1/3R2K1 b - - 4 30,f5d4 d1d4 c4d4 f3d4 f6f4 g4d1,2687,90,92,86,advantage defensiveMove long middlegame,https://lichess.org/y68a7po4/black#60,
0GsWR,4k3/1R1P2p1/8/4P3/8/3N1rr1/3K4/8 b - - 0 51,e8d8 d3c5 d8e7 b7b8 g3g2 d2e1 f3e3 e1d1 e3d3 c5d3,2621,84,69,83,crushing defensiveMove endgame quietMove veryLong,https://lichess.org/udHHIrz6/black#102,
0GtQc,5r1k/Np2B1pp/5n2/qr6/2n5/5Q2/P1P2PPP/2KR3R w - - 0 23,e7f8 a5a2 f8g7 h8g7 d1d7 f6d7 f3c3 b5e5,2603,104,89,358,crushing defensiveMove middlegame veryLong,https://lichess.org/aYw0HBNv#45,
