PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00u0R,3r4/1p2R1k1/7p/P4rpB/8/2n3P1/1q4PP/3R2K1 b - - 1 32,g7g8 d1d8 f5f8 h5f7 g8h8 d8f8,1399,76,83,93,advantage deflection exposedKing hangingPiece long middlegame,https://lichess.org/DiCdSvC5/black#64,
01IX7,1k2r3/1p3ppp/3p4/2n5/1rPN4/1P3P2/P5PP/2KR1R2 w - - 1 23,f1e1 e8e1 d1e1 c5d3 c1d2 d3e1,1343,76,69,167,advantage attraction endgame exposedKing fork long,https://lichess.org/SN4RFfBg#45,
01dKr,1Q1k3r/5p2/2r1p3/3pP2q/6p1/3B2P1/2P4n/5R1K b - - 2 35,c6c8 b8d6 d8e8 d3b5 c8c6 b5c6,1366,75,90,3989,exposedKing long mate mateIn3 middlegame,https://lichess.org/xCPIW9r6/black#70,
02NfB,5r2/1pQ3k1/3p3R/1P3pq1/Pn1P4/1r2P1P1/5PK1/8 b - - 1 42,f8f7 h6h7 g7h7 c7f7 g5g7 f7b3,1375,75,94,1409,advantage attraction deflection endgame exposedKing fork long,https://lichess.org/nQnkB7H2/black#84,
03ZZt,2Q5/6k1/p5p1/1pR2p2/1P3Pr1/8/1P2K1r1/8 w - - 1 41,e2d3 g4g3 d3d4 g2d2 d4e5 g3e3,1353,76,91,2632,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/ftcGFNdI#81,
03oAe,4Rr1k/pp3pr1/3p2q1/5bn1/3Q4/1BP1R2P/PP3PP1/5K2 b - - 12 31,f8e8 e3e8 h8h7 d4h4 g6h6 e8h8 h7h8 h4h6,1301,76,92,466,advantage attraction deflection exposedKing kingsideAttack middlegame veryLong,https://lichess.org/xISXsytB/black#62,
04rt9,3k3r/pp4p1/2P5/1B1bp3/6P1/BPR2P2/P5K1/3r4 b - - 0 28,h8h1 c6c7 d8c8 b5d7 c8d7 c7c8q,1344,74,100,631,advancedPawn attraction endgame exposedKing long mate mateIn3 promotion,https://lichess.org/zftJHtKr/black#56,
04wu6,3r2k1/p6r/3pq1p1/4ppQ1/3p4/1P4P1/P4P1P/2RR2K1 b - - 2 30,d8c8 c1c8 e6c8 g5g6 h7g7 g6d6,1366,75,91,6623,advantage endgame exposedKing long master,https://lichess.org/2W08hGln/black#60,
05YUW,2k5/pp6/5p2/2p2r2/3pp2B/6P1/PP2K3/7R w - - 0 33,h1f1 d4d3 e2e1 d3d2 e1d2 f5f1,1354,78,27,106,advancedPawn crushing deflection endgame exposedKing long,https://lichess.org/jWqmcgww#65,
05f8h,4r1k1/pb2q3/1p5p/2p1B1P1/6R1/2P3Q1/P1P2PP1/6K1 b - - 0 35,e7e5 g5h6 g8h8 g4g8 e8g8 g3e5,1391,75,98,2260,crushing deflection discoveredAttack endgame exposedKing long,https://lichess.org/MKMn1Z9D/black#70,
05ya7,r7/ppq3k1/3b3r/4p1p1/3pQpP1/PB1P1P2/1PP5/R3R1K1 w - - 8 33,e1e2 a8h8 e2g2 h6h1 g1f2 h1a1,1375,75,90,1018,crushing exposedKing long middlegame quietMove skewer,https://lichess.org/ayuhC3rN#65,
06T7w,r6q/pp1Pk3/2p3R1/2P1Pp2/4p3/8/PP4PP/3R2K1 b - - 0 34,a8g8 g6g8 h8g8 d7d8q g8d8 d1d8,1385,78,92,7854,advancedPawn crushing endgame exposedKing long promotion queenRookEndgame,https://lichess.org/TyCyplS2/black#68,
06cLN,r1b2q1k/ppp1nB2/2npP2p/2b4Q/3p4/8/PPP2PPP/RN2R1K1 b - - 1 13,c6e5 e1e5 d6e5 h5e5 f8g7 e5c5,1345,75,83,576,crushing exposedKing fork long opening,https://lichess.org/xahjqpDm/black#26,Scotch_Game Scotch_Game_Other_variations
06etj,1r6/pp4kp/3q2p1/2pNp3/2Pn2P1/3P3P/PP1Q4/5RK1 w - - 1 23,f1f6 d6f6 d5f6 d4f3 g1f2 f3d2,1329,74,93,1159,advantage endgame exposedKing fork long sacrifice,https://lichess.org/GkXU1P7B#45,
07tBC,7r/pp2R3/2pR4/5qpk/2P3n1/P6K/1P2Q3/8 w - - 6 40,e7e4 f5e4 e2e4 g4f2 h3g2 f2e4,1384,76,58,144,attraction crushing endgame exposedKing fork long sacrifice,https://lichess.org/ZxKgmgvg#79,
08SbO,8/4r3/2p3p1/p4pP1/P2P4/3R1P2/1k1K4/8 w - - 0 51,d3c3 e7e2 d2d3 e2e3 d3e3 b2c3,1317,75,94,301,crushing deflection endgame exposedKing long rookEndgame,https://lichess.org/w7xSVQGm#101,
08Sd9,8/B2k4/8/1P1P1pp1/6np/8/4K2P/8 b - - 0 57,g4h2 b5b6 d7c8 d5d6 h2g4 d6d7 c8d7 b6b7,1361,75,91,739,advancedPawn crushing endgame exposedKing veryLong,https://lichess.org/uvF7x6lm/black#114,
08WkO,1b5k/1p6/p1p3r1/P3p2p/1PR1P2P/3n1PP1/7K/3R4 b - - 1 46,d3b2 d1d8 g6g8 d8g8 h8g8 c4c2,1394,76,70,89,advantage endgame exposedKing fork long,https://lichess.org/xGR3vGxH/black#92,
09Est,3r2k1/p5pp/1p6/4Qp2/2Pp4/3K3q/P4P1P/R5R1 w - - 2 26,d3d2 h3c3 d2e2 d4d3 e2f3 c3e5,1375,75,96,967,crushing discoveredAttack endgame exposedKing long,https://lichess.org/JeT4NS9W#51,
0A3cu,7R/p4rp1/p4k1p/2qp4/5Q2/1P5P/6PK/8 b - - 9 37,f6e7 f4e5 e7d7 e5e8 d7d6 e8f7,1345,75,85,1498,crushing endgame exposedKing fork long,https://lichess.org/tj8rmeUq/black#74,
0A3tC,5rk1/2p2q2/1p1p2p1/p2P4/2PR4/P1B4Q/KP3r1P/8 b - - 2 28,f2f3 h3h8 g8h8 d4h4 h8g8 h4h8,1384,280,100,24,attraction doubleCheck endgame exposedKing long master mate mateIn3 sacrifice,https://lichess.org/ir82IHrT/black#56,
0ADxz,2r2k2/r1p3b1/4R1K1/3P4/8/p7/R7/8 b - - 1 41,c8e8 a2f2 g7f6 f2f6 f8g8 e6e8,1347,76,94,3882,deflection endgame exposedKing long mate mateIn3,https://lichess.org/APmPS8Ji/black#82,
0Ckb7,4k3/8/2BP3p/pp2P2K/7P/8/7r/8 b - - 2 46,e8d8 e5e6 h2e2 e6e7 e2e7 d6e7,1381,77,82,157,advancedPawn crushing endgame exposedKing long,https://lichess.org/dEPe6b4N/black#92,
0DCCk,4rr1k/p1p3pp/3q4/3Q4/3B4/2N3bP/PPP2P2/5RK1 w - - 4 26,f2g3 d6g3 d5g2 f8f1 g1f1 e8e1,1333,74,100,674,attraction exposedKing long mate mateIn3 middlegame pin,https://lichess.org/UQmmLW8c#51,
0DQMs,5k1r/1pp2qp1/p2pQ1p1/3P2B1/1PP3n1/P5NP/5KB1/4R3 w - - 1 28,f2g1 f7f2 g1h1 h8h3 g2h3 f2h2,1328,77,90,907,exposedKing fork long mate mateIn3 middlegame sacrifice,https://lichess.org/2PjEk1PQ#55,
0Ejzm,k5r1/1R5R/4p3/1p1pP3/pPnP1p2/5P2/8/2K5 w - - 10 57,b7b5 g8g1 c1c2 c4a3 c2b2 a3b5,1367,94,100,61,crushing endgame exposedKing fork long,https://lichess.org/KlLsSkna#113,
0FHlB,8/6p1/8/6k1/2B2N2/1p4PP/2pK1P2/1r6 w - - 2 45,f4d3 b1d1 d2c3 d1d3 c4d3 c2c1q,1343,75,93,4463,advancedPawn crushing endgame exposedKing long promotion,https://lichess.org/lMoDJTxX#89,
0Fnsl,4k3/pR4Qp/4p3/7P/1p2b3/b7/5PK1/2r5 w - - 2 36,g2h2 c1h1 h2g3 h1g1 g3f4 g1g7,1384,74,93,8067,crushing endgame exposedKing long skewer,https://lichess.org/ZSdfu04n#71,
0GZBJ,5rk1/1p1bp1b1/1q2n1Q1/pP1p1N2/P2p4/4P3/3N2PP/2R3K1 b - - 5 25,d4e3 f5e7 g8h8 g6h5 g7h6 h5h6,1377,75,97,24791,exposedKing kingsideAttack long mate mateIn3 middlegame,https://lichess.org/pPuIMGZO/black#50,
0HZop,4k3/4p3/2p1p1q1/4Pn2/8/8/7Q/5RK1 w - - 2 50,h2g2 g6g2 g1g2 f5e3 g2f2 e3f1,1340,81,83,55,attraction crushing endgame exposedKing fork long,https://lichess.org/WLrnrc0R#99,
