PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00aDl,r5k1/1p3p2/2p1ppp1/3p4/2nP4/1QB2B1P/rPP2PP1/qNKR3R w - - 3 22,f3e2 a1b1 c1b1 a2a1,1369,72,95,30118,attraction mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/pc79SSEd#43,
00tB9,1k1r3r/1bq1b1p1/p2p4/2nBp1P1/4P3/4BP2/1PPQN3/2KR3R w - - 3 24,d5b7 c5b3 c1b1 b3d2,1387,74,100,656,advantage middlegame pin queensideAttack short,https://lichess.org/I1QFfgyS#47,
0371L,2r2bk1/5ppp/p2p4/3P2PP/P1nQ1B2/1q6/1P6/1K1RR3 w - - 0 27,d1d3 c4a3 b1a1 a3c2,1375,75,77,1057,advantage master middlegame pin queensideAttack short,https://lichess.org/AKVlVrml#53,
043dJ,1k3r2/pp5p/2B1pN2/8/3n2P1/7Q/PPPR3P/2K1q3 w - - 1 27,d2d1 d4e2 c1b1 e1d1,1331,78,100,73,deflection master mate mateIn2 middlegame queensideAttack short,https://lichess.org/rkBSKIor#53,
04pjM,1k1r2nr/pp2b3/6n1/8/2Q1N3/4q3/PP4PP/2RR3K b - - 7 23,e3f4 d1d8 e7d8 c4c8,1322,75,98,896,mate mateIn2 middlegame queensideAttack short,https://lichess.org/7GS9viTo/black#46,
05nFU,2k3rr/1pq2p2/p1pbpQ2/P4p1p/2P5/8/1PP2PP1/3RR2K b - - 3 26,g8g6 f6h8 c7d8 h8d8,1356,76,94,2253,crushing hangingPiece middlegame queensideAttack short,https://lichess.org/cccqDAn5/black#52,
05uvK,2k3nr/pp2bpqp/1np1b3/8/N3PB2/1B1Q4/PPP3PP/3R3K b - - 5 20,b6a4 b3e6 f7e6 d3d7,1319,75,94,10612,mate mateIn2 middlegame queensideAttack short,https://lichess.org/74HfGSVp/black#40,
06Fqx,2k1r3/1pp2ppp/p3rn2/8/8/2PQB1Pq/PP1R1P1P/5RK1 b - - 5 18,f6g4 d3d7 c8b8 d7d8 e8d8 d2d8,1305,76,100,328,long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/KZ7aERfE/black#36,Scandinavian_Defense Scandinavian_Defense_Portuguese_Gambit
06vTI,2k1r2r/p1p2pp1/2P5/3q3p/PQ1pb3/6P1/5PBP/R3R1K1 b - - 4 24,e4g2 b4b7 c8d8 b7a8,1318,75,94,325,mate mateIn2 middlegame queensideAttack short,https://lichess.org/V8PlEiSd/black#48,
07rc6,3rr1k1/ppp2p2/2n3p1/5b1P/8/2Q1PP2/qPPN4/2KR2NR w - - 0 18,h5g6 a2a1 d2b1 d8d1 c1d1 a1b1,1310,76,81,416,advantage attraction long middlegame queensideAttack,https://lichess.org/h669f3vf#35,Indian_Defense Indian_Defense_Other_variations
08h8H,r1b1k2r/pp1pppbp/5np1/q7/1n1NP3/2N1B3/PPPQ1PPP/2KR1B1R w kq - 9 9,c1b1 f6e4 d2e1 e4c3 e1c3 a5a2,1333,75,39,395,crushing long opening queensideAttack,https://lichess.org/17YrBTyK#17,Sicilian_Defense Sicilian_Defense_Hyperaccelerated_Fianchetto
08j6s,1k3r2/pp1qn3/1P1p3r/3Bp3/P1R1Q3/2P3Pp/7P/R5K1 b - - 0 26,a7a6 c4c7 d7c7 b6c7,1382,74,89,4476,advancedPawn crushing middlegame queensideAttack short,https://lichess.org/Dfqdpe2V/black#52,
099ja,7r/B4ppp/1Q1bk3/3p1q2/4r3/8/PP3PPP/2KR2NR w - - 3 21,g1f3 e4c4 c1d2 f5c2 d2e1 c4e4,1335,145,47,17,crushing long middlegame queensideAttack,https://lichess.org/WkOqigcR#41,
0A4ZS,1r4k1/5pp1/2p4p/q2pP3/3R1PP1/PnQ4P/1P2R3/2K5 w - - 6 33,c1b1 a5c3 b2c3 b3d4,1349,76,94,1467,advantage discoveredAttack endgame queensideAttack short,https://lichess.org/Fvj2OZBu#65,
0AuRM,k3r2r/ppQ1n1pp/2n2p2/1N1p4/3P4/2PB2B1/PPK2P1P/7q b - - 2 20,h1a1 c7b8 c6b8 b5c7,1393,95,66,499,mate mateIn2 middlegame queensideAttack sacrifice short smotheredMate,https://lichess.org/XYcMFZ52/black#40,
0BxeF,6k1/1pp3pp/p1qp2b1/6Q1/8/4r2R/PPP2rPP/1K4R1 w - - 0 25,h3e3 c6c2 b1a1 c2b2,1347,152,100,27,endgame mate mateIn2 queensideAttack short,https://lichess.org/fryFeZ9a#49,
0C7Hh,2r5/5ppk/p7/1q1p3P/p1rPpP2/P7/1PPRQ3/2K4R w - - 1 31,h1g1 c4c2 d2c2 b5e2,1362,76,93,2375,crushing discoveredAttack endgame pin queensideAttack short,https://lichess.org/8FFxevGq#61,
