PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
024nn,2k5/1bp3pp/1p2p3/2n1b3/2P5/Q4rqP/PP1rB1P1/4RRBK w - - 0 25,e2f3 g3g2 f3g2 b7g2,2424,79,93,6670,kingsideAttack mate mateIn2 middlegame sacrifice short xRayAttack,https://lichess.org/r4Pi15FR#49,
0AeID,r1b1r1k1/p1pq1p1p/2pb1p1B/4p3/3N4/5Q2/PP3PPP/R3R1K1 b - - 5 17,e5d4 f3g4 d7g4 e1e8 d6f8 e8f8,2439,78,93,7329,deflection kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/1bMuEvtL/black#34,Scotch_Game Scotch_Game_Goring_Gambit
0GJwI,1rk4r/p4p2/2p1p3/2N4q/3Pp1p1/2P1P1Q1/PP3P2/R3RK2 w - - 3 25,g3d6 h5h1 f1e2 b8b2 e2d1 h1e1 d1e1 h8h1,2446,78,93,1981,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/n922i4In#49,
0Ihsl,4r2k/P1R2Bp1/3P4/8/5q2/7P/4nK1P/5Q2 w - - 5 45,f2e1 e2c3 c7e7 e8e7 d6e7 f4e3 f1e2 e3e2,2482,94,90,2625,discoveredAttack endgame exposedKing mate mateIn4 veryLong,https://lichess.org/laqIAhCl#89,
0K45A,4r1k1/1p1R1pp1/p5p1/7q/2Q4n/1B6/PPP2PK1/5R2 w - - 0 33,g2g3 h5f3 g3h4 g6g5 h4g5 e8e5 g5h4 g7g5,2450,88,92,6198,attraction exposedKing master mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/Upg2QNaB#65,
0Le3t,5rk1/5ppp/p1pb4/1p6/3Pr3/1BP1NbPq/PP1Q1P1P/R3R1K1 w - - 6 22,b3d1 h3h2 g1h2 e4h4 h2g1 h4h1,2422,78,94,4124,attraction kingsideAttack long mate mateIn3 middlegame pin sacrifice,https://lichess.org/IRVXQgp5#43,
0NT88,3kr1r1/2p5/1p1p1b2/1Q1Npq2/6P1/7P/PPP2P2/3R1RK1 w - - 3 25,b5c6 f5g4 h3g4 g8g4 g1h1 e8h8,2468,117,54,68,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/OokQhpqu#49,
0R2Wk,1k3r2/ppp3pp/5q2/3Pp3/3n4/1B1PQ3/PPP3PP/RNB3KR w - - 5 18,b1d2 d4e2 e3e2 f6b6 d3d4 b6d4 e2e3 d4e3,2443,94,92,4224,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/7TweWH9o#35,Italian_Game Italian_Game_Two_Knights_Defense
0Tcug,7k/6r1/7p/3Q4/PP2p1q1/4P1P1/5r2/R2R2K1 w - - 0 34,g1f2 g4g3 f2e2 g3h2 e2e1 g7g1,2482,82,95,581,endgame long mate mateIn3,https://lichess.org/nLMetyKF#67,
0TpMR,4rk2/2bR1p1p/4p2P/p5B1/1pr5/8/PP6/1K4R1 b - - 10 37,c7f4 g5e7 e8e7 g1g8 f8g8 d7d8 e7e8 d8e8,2435,83,86,518,attraction clearance endgame mate mateIn4 sacrifice veryLong,https://lichess.org/5iy8Pfqm/black#74,
0ZViy,7r/pp6/1kp4r/5R2/1Pq1P1Q1/2P1bN2/P5RN/7K w - - 4 35,a2a4 c4f1 g2g1 f1f3 g4f3 h6h2,2403,80,83,280,exposedKing long mate mateIn3 middlegame pin sacrifice,https://lichess.org/9v5JFAaF#69,
0f3zy,6k1/1R4pp/4pn1r/3pN3/3P1PK1/4P3/5r1P/4R3 w - - 7 40,g4g3 f6e4 g3g4 h6h4 g4h4 f2h2 h4g4 h7h5 g4f3 h2f2,2404,79,94,9496,attraction endgame hookMate master mate mateIn5 sacrifice veryLong,https://lichess.org/I87IMS2T#79,
0oMxe,r1b2Nk1/pp1nbpp1/7p/3n4/5B2/3B3N/qPP1QPPP/2KR3R w - - 0 15,f8d7 a2a1 c1d2 e7b4 c2c3 b4c3 b2c3 a1c3,2447,78,91,2681,mate mateIn4 middlegame queensideAttack veryLong xRayAttack,https://lichess.org/WlMZSKzQ#29,Caro-Kann_Defense Caro-Kann_Defense_Karpov_Variation
0rp94,3r2k1/1p1q2rp/p7/1bp1pP2/4P2Q/1PN1nN1R/1PP5/4K2R w - - 2 33,e1f2 g7g2 f2e3 d7d3 c2d3 d8d3,2464,83,93,5537,exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/SiSZj5IY#65,
