PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00GuG,2R5/7p/1K4k1/8/5p2/5n2/8/8 w - - 0 63,c8c6 g6f5 b6c5 h7h5,2473,98,90,1235,advantage defensiveMove endgame master short,https://lichess.org/6xU6SaA2#125,
00Mf0,2kr3r/pp1b1pq1/2n1p3/2Pp4/5Np1/1QP3P1/P4PBP/R4RK1 b - - 4 19,g7h6 f1b1 h6h2 g1f1 c6a5 b3b4,2437,93,89,482,advantage long master middlegame quietMove,https://lichess.org/rkMC42R8/black#38,
00bgO,8/8/1p1nk3/p2N4/2P1p3/PP2K3/8/8 b - - 4 46,e6d7 d5b6 d7c6 b6a4,2409,76,76,140,crushing defensiveMove endgame knightEndgame master short,https://lichess.org/kVsJ1quC/black#92,
00gEe,8/pp4bk/2q2npp/2P1Bp2/5P1P/1Q2p1P1/P3Pn2/3R1RK1 w - - 1 30,b3e3 f2h3 g1h2 f6g4 h2h3 g4e3,2426,82,94,331,crushing exposedKing fork long master middlegame,https://lichess.org/THqBcNDR#59,
00pqF,4R3/R6p/Pp1q2pk/1Pp2r2/3r4/3P1p1P/2P2PK1/4Q3 w - - 0 43,g2h1 d4h4 e1e3 d6f4 e3f4 f5f4 h1g1 h4h3 e8e4 f4f5 e4g4 f5e5 g1f1 e5e2 g4g3 h3h1,2479,90,72,40,advantage defensiveMove endgame master quietMove veryLong,https://lichess.org/lQ3NULlh#85,
01JtE,8/8/R7/8/6P1/1k5K/p3r3/8 w - - 1 53,h3h4 e2e1 a6a2 b3a2,2480,85,85,75,crushing endgame master quietMove rookEndgame short,https://lichess.org/Fhnb6tRp#105,
01LSB,8/8/p3k1p1/Pp1pB3/3PnK2/1P6/6P1/8 w - - 2 38,b3b4 e4f2 e5c7 f2d3,2470,83,84,108,crushing endgame master masterVsMaster quietMove short,https://lichess.org/5JrKbdvP#75,
01SWp,r1b5/5pk1/1p1qpnp1/2ppN2r/1p1P3P/1B1Q4/PPP2P2/2K3RR b - - 1 22,c5c4 g1g6 g7f8 d3g3 c4b3 g6f6,2465,84,82,44,advantage long master middlegame quietMove,https://lichess.org/f4WRPAU5/black#44,
01V9z,8/5k1p/5p2/3pbP2/3B3P/5K2/1P6/8 w - - 5 32,d4c3 e5c3 b2c3 h7h5,2446,82,81,59,bishopEndgame crushing defensiveMove endgame master short,https://lichess.org/LrjvPRU6#63,
01x7T,3r1bk1/7p/3P2p1/RP3p2/1q2pP1P/1B1p2P1/Q6K/8 b - - 0 42,g8g7 a5a7 g7h6 b3g8 f8g7 a7g7 d8g8 a2g8,2443,80,92,1942,crushing endgame master veryLong,https://lichess.org/IU4Qd45l/black#84,
02g0i,4k3/pp4p1/3PKp2/6pr/8/P2R1P2/8/8 b - - 2 36,g5g4 d6d7 e8d8 d3c3 h5e5 e6d6 e5d5 d6d5,2451,77,86,392,advancedPawn crushing endgame master quietMove rookEndgame veryLong,https://lichess.org/tchKBiXQ/black#72,
02prq,5r2/1bq1k2Q/p3pr2/1p1n1pN1/5Pn1/8/PP4PP/3RRBK1 b - - 2 27,e7d6 e1e6 f6e6 h7c7 d6c7 g5e6 c7d7 e6f8,2441,79,93,3626,attraction crushing fork master middlegame pin veryLong,https://lichess.org/iK1ujUS7/black#54,
033rw,2r5/7p/p2Rp1pk/8/P3PP2/6P1/1qr4P/3RQ1K1 w - - 3 33,f4f5 c2g2 g1f1 c8c2 d1d2 c2d2,2439,80,84,167,clearance crushing endgame long master quietMove,https://lichess.org/RyhBtV5M#65,
03EgU,3rr1k1/1b3pb1/p1n1p1p1/1pPqP3/1P1p1BP1/P4NK1/3Q1P2/1B2R2R b - - 5 27,d4d3 b1a2 d5d7 f4h6,2484,78,72,122,crushing master middlegame short,https://lichess.org/5LCeYXHf/black#54,
03H9V,4r2k/p3q3/2p4p/P7/8/2Q5/1P4P1/5RK1 b - - 9 43,e7e5 f1e1 e5c3 e1e8 h8g7 b2c3,2480,107,90,301,endgame master,https://lichess.org/Nx6yRVjy/black#86,
03JFm,5r2/pp3pk1/2q3r1/4n3/3pbR2/Q3p1BP/PP2B2K/5R2 b - - 3 28,f8h8 a3e7 c6e6 e7e6,2463,79,94,184,advantage master middlegame short,https://lichess.org/sXHhDIiB/black#56,
