PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00bmj,r2q1k1r/p1p2ppp/1p6/8/3n2b1/1Q3NP1/PP1N1PP1/3RKB1R w K - 2 15,b3b4 c7c5 b4c4 d8e7 f1e2 b6b5 c4d3 g4f5 d3d4 c5d4,2446,83,38,96,advantage defensiveMove opening pin veryLong,https://lichess.org/FrYWZCWt#29,Queens_Pawn_Game Queens_Pawn_Game_London_System
01oXz,r2qk2r/ppp2pp1/2p1bn2/2b4p/4P3/2NP3P/PPP2PP1/R1BQKB1R w KQkq - 2 8,c3a4 c5f2 e1f2 f6e4 f2e3 e4g3,2465,89,44,33,advantage attackingF2F7 attraction long opening,https://lichess.org/WA1vQT0Z#15,Russian_Game Russian_Game_Stafford_Gambit
03Idr,r1b2k1r/p1bp2p1/1pn4p/2p2q2/4N2N/1Q6/PP3PPP/R1B1R1K1 b - - 3 15,f5g4 e4g5 c7h2 g1h1,2416,78,92,2233,crushing defensiveMove opening quietMove short,https://lichess.org/xMYS66kx/black#30,Danish_Gambit Danish_Gambit_Other_variations
03uVM,r1b2rk1/pp1p1ppp/1bn2n2/8/2B1P2q/1NN5/PP3PPP/R1BQ1RK1 w - - 9 11,c3d5 f6g4 c1f4 b6f2 f1f2 h4f2,2415,84,88,1032,crushing kingsideAttack long opening,https://lichess.org/WzBC7qyw#21,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Declined
04WpL,N1bk1bnr/pp3pp1/3N3p/4p3/4q3/4B3/PPn2PPP/R2QKB1R w KQ - 0 13,e1e2 c8g4 e2d2 e4b4 d2c2 g4d1 a1d1 f8d6,2484,89,88,721,advantage fork opening pin veryLong,https://lichess.org/lIKYwACn#25,Sicilian_Defense Sicilian_Defense_Kalashnikov_Variation
07wvy,rnb2rk1/pppp2pp/5q2/3Np3/1bP3n1/2NBP1P1/PP2QP1P/R1B1K2R b KQ - 2 12,b4c3 b2c3 f6f2 e2f2 g4f2 e1g1,2447,93,88,666,advantage castling long opening,https://lichess.org/OyCYvHxG/black#24,Indian_Defense Indian_Defense_Budapest_Defense
0AYlf,r1b1kb1r/pp2pp1p/2nq2p1/1B1nN2Q/8/2N5/PP1P1PPP/R1B2RK1 w kq - 0 11,h5g5 d5c3 d2c3 f7f6 e5c4 f6g5 c4d6 e7d6,2484,87,74,112,advantage fork opening veryLong,https://lichess.org/LbOZSdFB#21,Scandinavian_Defense Scandinavian_Defense_Panov_Transfer
0BlLk,rnbqk1nr/ppp2ppp/3p4/6B1/3PP3/2N2Nb1/PPP3Bp/R2Q1K1R b kq - 1 9,g8f6 c3e2 h7h6 g5f6 d8f6 e2g3,2429,82,76,89,advantage long opening,https://lichess.org/idFur2Lj/black#18,Kings_Gambit_Accepted Kings_Gambit_Accepted_Cunningham_Defense
0C12L,2kr1b1r/ppp2ppp/2nq4/3Np3/1PB3b1/3P1N2/P1PB1P2/R2QR1K1 w - - 1 15,c2c3 d6g6 f3h4 g6h5 f2f3 g4e6,2404,81,80,116,crushing long opening,https://lichess.org/hdX1H1U6#29,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation
0C4Dc,r1b1k1nr/pppn1pb1/3q3p/3Np1p1/2P5/4PNB1/PP2BPPP/R2QK2R b KQkq - 5 11,f7f5 f3d4,2433,95,90,900,crushing oneMove opening,https://lichess.org/lD8Yd3PD/black#22,Modern_Defense Modern_Defense_Other_variations
0CqKe,r2qk2r/ppp2ppp/2n2n2/4N3/Qb2P1b1/2NP2P1/PP3PBP/R1B1K2R b KQkq - 0 10,b4c3 b2c3 e8g8 e5g4,2455,86,80,90,advantage opening pin short,https://lichess.org/no5N7pke/black#20,Hungarian_Opening Hungarian_Opening_Other_variations
0D4wO,2kr1b1r/1pp1npp1/p1p2q2/4p2p/3PP1b1/2P2N1P/PP1N1PP1/R1BQ1RK1 b - - 0 10,e7g6 h3g4 h5g4 f3h2 f6h4 d1g4 h4g4 h2g4,2429,77,82,173,advantage discoveredAttack opening veryLong,https://lichess.org/g5FP8wEN/black#20,Ruy_Lopez Ruy_Lopez_Exchange_Variation
0EAEJ,r1bq1rk1/pp1pbp2/5n2/2p3pN/2BpP3/3P4/PPP2PPP/R2Q1RK1 b - - 1 13,g8h7 h5f6 e7f6 d1h5 h7g7 f2f4 d7d5 c4d5,2427,106,81,35,advantage clearance exposedKing opening veryLong,https://lichess.org/47ASDqC8/black#26,Italian_Game Italian_Game_Giuoco_Pianissimo
0G5hF,r1bq1rk1/1p3ppp/p1n1pn2/4p1N1/8/2NBP3/PPP3PP/R2Q1RK1 b - - 1 11,d8b6 f1f6 b6e3 g1h1 e3g5 c3e4 g7f6 e4g5,2470,107,87,531,advantage opening veryLong,https://lichess.org/ppJlByXE/black#22,Sicilian_Defense Sicilian_Defense_Drazic_Variation
0GiGb,r2qk2r/ppp2ppp/2n5/2bnp3/2B3b1/2P2N2/PP1P1PPP/RNBQR1K1 w kq - 4 8,f3e5 c5f2 g1f2 d8h4 f2f1 g4d1 e5f3 h4e1,2430,78,84,277,advantage attraction kingsideAttack opening sacrifice veryLong,https://lichess.org/9OKSXMLS#15,Ponziani_Opening Ponziani_Opening_Neumann_Gambit
0IZ6q,rnk2N1r/pp1bp2p/3pQ1p1/2p5/6q1/2P5/PP1P1PPP/RNB1K2R w KQ - 3 15,e6e7 g4g2 h1f1 d7h3,2450,93,89,825,crushing defensiveMove opening short,https://lichess.org/AEPKUauP#29,Sicilian_Defense Sicilian_Defense_Delayed_Alapin
0Ksyp,r1bq1rk1/ppp2ppp/3p1nn1/3Np1N1/2B1P3/3PP3/PPP3PP/R2Q1RK1 b - - 4 10,f6d5 d1h5 h7h6 g5f7,2489,83,92,2464,advantage opening short,https://lichess.org/FIrsatyM/black#20,Italian_Game Italian_Game_Giuoco_Pianissimo
0L4Ly,r2qkb1r/pp3ppp/2n2n2/2pp4/2PP2b1/2N1BN2/PP3PPP/R2QKB1R w KQkq - 6 8,d4c5 d5d4 e3d4 g4f3 d4f6 d8d1 c3d1 f3d1 a1d1 g7f6,2406,88,90,2971,advantage fork opening veryLong,https://lichess.org/NdBBhWhq#15,French_Defense French_Defense_Exchange_Variation
