PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
003mh,r4k1r/1pp2p2/p2p3p/3N4/3P2q1/8/PPP5/1K2Q1NR b - - 1 23,a8e8 e1e8 f8e8 d5f6 e8e7 f6g4,1276,77,92,98,advantage attraction fork long middlegame sacrifice,https://lichess.org/HSa4keKZ/black#46,
01m5k,4r1k1/pp2rp1p/5Rp1/1q6/8/1P4Q1/P4PPP/5RK1 w - - 1 22,a2a4 b5f1 g1f1 e7e1,1209,79,93,2603,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/JiGbkYf4#43,
028B5,7r/kpQ2p2/r2R3p/4pb2/2N1q3/8/PP3P1P/K1R5 b - - 3 27,h8c8 d6a6 a7a6 c7a5,1233,77,96,23736,attraction mate mateIn2 middlegame pin short,https://lichess.org/j9q1QKgN/black#54,
02nF0,5rk1/pR3ppp/5q2/2p1p3/2P5/2QPPBPb/P4P1P/6K1 w - - 1 23,f3g2 h3g2 g1g2 f6c6 e3e4 c6b7,1291,75,62,190,attraction crushing endgame fork long,https://lichess.org/iw8nkh13#45,
03A3b,3Q4/1R2bk2/4qnp1/pp6/2p2P2/P7/6PP/5RK1 w - - 1 32,d8b6 e6b6 b7b6 e7c5 g1h1 c5b6,1289,75,79,301,attraction crushing endgame fork long,https://lichess.org/OqGYUvQi#63,
03DTp,8/2B2pk1/5q1p/1p1r2p1/pQ6/P6P/5PP1/6K1 b - - 1 39,f6d4 b4d4 d5d4 c7e5 g7g6 e5d4,1275,76,98,496,advantage attraction endgame fork long,https://lichess.org/VNoLoyDr/black#78,
03GkP,r1b2r1k/1p4pp/p1np4/4p1qR/2B1Pp2/2N5/PPP1QPP1/1K1R4 b - - 1 17,g5g2 h5h7 h8h7 e2h5,1251,76,73,102,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/GBRgHxI3/black#34,Sicilian_Defense Sicilian_Defense_Classical_Variation
03HuZ,r4rk1/4bp2/2pqpnpN/p7/3P4/2N1P3/2Q2PPP/1B3RK1 b - - 0 22,g8h7 h6f7 f8f7 c2g6 h7h8 g6f7,1283,75,92,4211,attraction crushing fork long middlegame,https://lichess.org/4Aye5KRh/black#44,
03eks,5r1k/p5pp/1p3q2/2pBp3/2PpP1Qn/PP6/2K4R/8 b - - 1 30,h4g6 h2h7 h8h7 g4h5,1206,75,86,1142,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/3VMwytki/black#60,
03mG5,6k1/4p2p/p2pN1p1/1p1P3r/2P5/1P2Bq2/P2Q1P2/5KRr w - - 6 33,d2d4 h1g1 f1g1 f3h1,1234,75,94,4380,attraction mate mateIn2 middlegame short,https://lichess.org/glNvbcmp#65,
051Lk,1r6/2R2k1p/1p2rnp1/3p1pq1/PN1Pp3/6P1/6B1/4QK1R b - - 1 40,e6e7 c7e7 f7e7 b4c6,1273,75,92,2670,advantage attraction middlegame short,https://lichess.org/GDngXDwX/black#80,
06LcK,2kr3r/1pp3p1/p3p3/3pPp2/4b1Q1/PP2b1PP/1BP4K/R4R2 w - f6 0 22,g4e2 h8h3 h2h3 d8h8 e2h5 h8h5,1279,74,83,169,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/sKFo9Hg0#43,
06T6r,1k4r1/1b3p2/p7/3pPpq1/P1pP1R2/1pP2Q2/1P3K2/7R w - - 0 38,f4f5 g5d2 f3e2 g8g2 f2g2 d2e2,1246,75,98,421,advantage attraction clearance deflection endgame exposedKing long,https://lichess.org/5vUExsVT#75,
075Q6,r5k1/pbp3pp/3p1r1q/2p2p2/2P1p3/4P1P1/P4P1P/1R1QRBK1 b - - 1 20,a8b8 b1b7 b8b7 d1d5 f6f7 d5b7,1262,75,92,6554,attraction crushing fork long middlegame sacrifice,https://lichess.org/hPvnm9KX/black#40,
079Wb,2R2rk1/pp2pp1p/1b4p1/8/4P3/2Q5/qP4PP/5R1K b - - 1 23,a2e6 c8f8 g8f8 c3h8,1223,82,74,45,attraction endgame mate mateIn2 short,https://lichess.org/MLIVjCww/black#46,
07I8T,4r1k1/pR1n1p1p/r5pB/2pP4/8/5Q2/2P2PPP/q4RK1 w - - 1 21,b7d7 a1f1 g1f1 a6a1 h6c1 a1c1 f3d1 c1d1,1295,75,79,168,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/vBJcsRdS#41,
07hJ5,7Q/4kpp1/p1p1p3/P1q2b2/2B5/3PRPp1/1PP1K1P1/r7 w - - 0 29,h8g7 a1e1 e2e1 c5e3,1256,73,92,11596,attraction crushing deflection endgame short,https://lichess.org/9MQBNt6h#57,
087gW,2R2bk1/4rp2/p2p1Q1p/P5p1/8/7P/1P3PPK/4rq2 b - - 7 33,e1e6 c8f8 g8f8 f6h8,1262,164,83,7,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/T19xMyOW/black#66,
08XLs,r3k2r/2p3pp/p1p5/2b1N3/4b3/2P4P/PP4P1/RN1R3K b kq - 0 19,a8d8 d1d8 e8d8 e5f7 d8e8 f7h8,1202,76,86,1370,attraction crushing exposedKing fork long middlegame,https://lichess.org/YQDbPpgA/black#38,Bishops_Opening Bishops_Opening_Other_variations
0997O,8/1p6/1k6/1N5R/2P5/8/p4KPP/r7 w - - 0 36,b5c3 a1f1 f2f1 a2a1q,1217,76,92,791,advancedPawn advantage attraction endgame promotion short,https://lichess.org/jJppUYmo#71,
09MZZ,2b5/p4Q2/2p5/1k6/1P6/5P2/3p2PK/3r4 w - - 0 51,f7a7 d1h1 h2h1 d2d1q,1248,80,75,91,advancedPawn advantage attraction endgame promotion short,https://lichess.org/vsXsysnd#101,
09f6y,3r1r1k/ppp3pp/8/2b1pP2/4p1P1/1BP3P1/PP3PK1/R6R b - - 1 22,d8d2 h1h7 h8h7 a1h1,1224,75,93,437,attraction endgame kingsideAttack mate mateIn2 sacrifice short,https://lichess.org/IuXIKM4j/black#44,
