PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
07ZAn,8/8/p5P1/P2k4/2np1K2/3N4/8/8 w - - 0 61,d3e5 c4e5 g6g7 e5g6 f4f3 g6e7,1453,75,99,3619,crushing defensiveMove endgame knightEndgame long master,https://lichess.org/6nApb9Oa#121,
07jKX,6k1/5pp1/N3p3/1p1p4/PP4P1/8/6K1/1n6 b - - 0 34,b5a4 b4b5 a4a3 a6b4 b1d2 b5b6 d2c4 b6b7,1410,74,94,5129,advancedPawn crushing endgame knightEndgame quietMove veryLong,https://lichess.org/HvTP3xos/black#68,
0AzGU,8/8/p4k2/P5p1/1N2K1P1/7n/8/8 b - - 0 46,h3f2 e4f3 f2d1 b4a6,1411,77,95,24090,crushing defensiveMove endgame knightEndgame short,https://lichess.org/gIH7PD0n/black#92,
0Brqr,8/7p/2nk1pp1/ppp5/4KNP1/1P3P2/P1P3P1/8 w - - 2 35,f4d5 f6f5 g4f5 g6f5 e4f5 d6d5,1457,76,97,11069,crushing endgame knightEndgame long,https://lichess.org/93PJIAZF#69,
0GABO,3b4/8/2N2kp1/1pp2p2/2P5/6PP/7K/8 w - - 0 42,c6d8 b5b4 d8b7 b4b3 b7c5 b3b2,1441,77,92,1651,advancedPawn crushing endgame knightEndgame long quietMove,https://lichess.org/UjITD3RC#83,
0IFpJ,8/5p1p/6p1/1p6/nP4P1/Pk1KPP1P/2N5/8 w - - 1 44,e3e4 a4b2 d3d4 b3c2,1414,470,100,5,deflection endgame equality knightEndgame short,https://lichess.org/E1JNBcEp#87,
0JLSE,5k2/8/p3P1K1/2Np4/1p3p2/8/8/8 w - - 1 43,g6f5 f4f3 c5d3 b4b3,1435,76,86,988,crushing endgame knightEndgame short,https://lichess.org/CZm2oJrt#85,
0Jc0f,8/1p6/3p2kp/PPn1p3/4P1P1/3P1K1P/8/8 b - - 2 39,c5d3 a5a6 b7a6 b5a6 d3f4 a6a7,1404,75,86,624,advancedPawn crushing endgame knightEndgame long,https://lichess.org/Klw5pyFT/black#78,
0TRSa,8/p3n3/1p3p2/3p3k/1P1N1K2/2P4P/P7/8 b - - 1 43,h5h4 d4f5 e7f5 f4f5,1419,77,77,54,crushing endgame knightEndgame master short,https://lichess.org/nYbcMiPS/black#86,
0TWAw,8/4kpp1/4p2p/8/p3P2P/N4PP1/3K4/3n4 b - - 4 41,d1b2 d2c2 b2d1 c2d1,1447,125,85,16,crushing endgame knightEndgame short trappedPiece,https://lichess.org/n9GVkIq7/black#82,
0ZadC,8/3k4/6n1/4PK2/1p1N4/1P5p/8/8 w - - 0 56,d4f3 g6h4 f3h4 h3h2,1431,76,95,19988,advancedPawn crushing endgame knightEndgame sacrifice short,https://lichess.org/ar1pkZ0b#111,
0ZjMV,2k5/n4K2/4p3/4P1P1/8/8/8/8 b - - 0 48,c8d7 g5g6 a7c6 g6g7 c6e5 f7f6,1465,75,93,928,advancedPawn crushing defensiveMove endgame knightEndgame long,https://lichess.org/5X94rNtI/black#96,
0aVeQ,6k1/6p1/5p1p/2p1pP1P/1p2P1P1/1PN5/PK1n4/8 w - - 0 38,a2a4 b4c3 b2c3 d2e4,1460,75,86,247,advantage attraction endgame knightEndgame short,https://lichess.org/qOMXwhUV#75,
0h1x5,1K6/1NP1n3/8/8/8/4p3/3k4/8 w - - 3 57,b7c5 e3e2 c7c8q e7c8,1425,75,96,1844,advancedPawn crushing endgame knightEndgame master short,https://lichess.org/Bkvj4pq1#113,
0kVhB,8/2K5/1PN5/4n3/5k2/8/7p/8 w - - 1 76,b6b7 e5c6 c7c6 h2h1q,1442,80,96,63,advancedPawn attraction crushing endgame knightEndgame promotion short,https://lichess.org/cpvwf1W4#151,
