PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00Erm,3r4/6k1/1p1pr1p1/p1p2p2/PnP1p1P1/1P6/3R1PBP/4R1K1 b - - 0 29,b4d3 d2d3 e4d3 e1e6 d3d2 g2f3,1406,76,83,144,crushing defensiveMove endgame long,https://lichess.org/kE9mu3xO/black#58,
00G81,3r4/5k2/p4Pp1/2pK2Pp/2R5/P7/8/8 w - - 7 51,d5c5 d8c8 c5d4 c8c4 d4c4 h5h4,1471,76,99,1282,crushing defensiveMove endgame long rookEndgame,https://lichess.org/Q8HZlLcF#101,
00Qnn,r1bqkb1r/ppp1n1p1/7p/3Pp1N1/2P5/8/PP3PPP/RNBQK2R w KQkq - 0 11,d1h5 g7g6 h5e2 h6g5,1476,222,100,12,defensiveMove equality opening short,https://lichess.org/bvZx0hh4#21,
00xxi,6r1/7P/5K2/8/2P2k2/P7/8/8 b - - 0 68,g8f8 f6g7 f8d8 h7h8q d8h8 g7h8 f4e4 a3a4 e4d4 a4a5,1402,75,99,1903,advancedPawn crushing defensiveMove endgame promotion quietMove rookEndgame veryLong,https://lichess.org/XrLtoaW5/black#136,
0199s,r4r1k/1p2b1p1/4p1Qp/1qppP3/p4P2/2P1P1P1/PP4P1/1K1R3R b - - 0 20,b5e8 h1h6 g7h6 g6h6 h8g8 d1h1,1428,75,84,481,crushing defensiveMove kingsideAttack long middlegame sacrifice,https://lichess.org/alW9L2kD/black#40,
01Btz,2r1k2r/1p2bppp/1q1p4/p2Pp1P1/5n1P/1N3P2/PPPQ4/2KR1B1R w k - 0 17,a2a4 b6b3 f1b5 e8f8,1471,72,95,28896,advantage defensiveMove middlegame pin short,https://lichess.org/FMeNuY7a#33,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
01DvO,r1r3k1/1QP1qpp1/7p/R3P3/6PP/6K1/p7/B7 b - - 4 42,a8a5 b7c8 g8h7 c8b7,1494,180,100,13,defensiveMove endgame equality hangingPiece short,https://lichess.org/uQpGLSZy/black#84,
024uA,3r2k1/p2r1pb1/1pQp1q1p/4p1p1/1PP5/5NB1/P4PPP/R2R2K1 w - - 4 22,f3e5 d6e5 d1d7 f6c6 d7d8 g8h7,1413,423,100,11,capturingDefender defensiveMove discoveredAttack equality long middlegame,https://lichess.org/iAok7RN9#43,
02cIQ,3k4/p2b4/2p5/1p1p2p1/3P2P1/P1PB2K1/2P5/8 w - - 1 34,d3f5 d7f5 g4f5 d8e7,1468,188,-100,6,bishopEndgame crushing defensiveMove endgame short,https://lichess.org/auONX0JT#67,
033TS,8/8/R7/8/1pk5/7P/P2r4/6K1 w - - 0 63,a6c6 c4b5 c6c8 d2a2,1445,77,81,220,crushing defensiveMove endgame rookEndgame short,https://lichess.org/rNa0JEuv#125,
04QUG,4r1k1/p1q2pbp/1pp3p1/2QbP3/8/1PR2N2/P4PPP/4R1K1 w - - 0 21,c5d6 c7d6 e5d6 e8e1 f3e1 g7c3 d6d7 c3f6,1493,75,86,207,advantage defensiveMove middlegame veryLong,https://lichess.org/eg3MTW2S#41,
05BPR,1k6/1P4R1/8/K3p3/4rb2/4n3/8/8 b - - 0 71,e3c4 a5a6 c4d6 g7g8 b8c7 b7b8q,1483,74,98,3911,advancedPawn crushing defensiveMove endgame exposedKing long promotion,https://lichess.org/xbGJXE73/black#142,
05IZN,8/8/pK3k1p/6pP/6P1/P1r2P2/5R2/8 w - - 0 43,b6a6 c3a3 a6b5 f6e5,1476,74,94,10988,advantage defensiveMove endgame rookEndgame short,https://lichess.org/IM8Jp577#85,
07ZAn,8/8/p5P1/P2k4/2np1K2/3N4/8/8 w - - 0 61,d3e5 c4e5 g6g7 e5g6 f4f3 g6e7,1453,75,99,3619,crushing defensiveMove endgame knightEndgame long master,https://lichess.org/6nApb9Oa#121,
08CRO,8/8/1q6/p2QP2P/kp1P4/r3N3/4r1P1/R5K1 w - - 3 41,d5d7 b6b5 d7b5 a4b5,1483,76,87,237,crushing defensiveMove endgame short,https://lichess.org/04VzVc0n#81,
091h9,8/7k/Q5p1/P4p1p/1r2p3/2b5/1rq1NPPP/3RR1K1 w - - 1 34,a6a7 b4b7 a7b7 b2b7,1470,115,54,26,advantage defensiveMove middlegame short,https://lichess.org/V9Wl8UsE#67,
09IIP,r2r2k1/pp3p2/2p1bbpp/2P1p3/8/P1N1PBP1/1P3P1P/2R2RK1 b - - 1 16,d8d2 c3e4 d2b2 e4f6 g8g7 f6e4,1459,78,86,103,advantage defensiveMove fork long middlegame,https://lichess.org/zVnGKY00/black#32,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
09xIV,8/8/4p1pp/1k2P3/2pP1P2/2K1P3/1P6/8 w - - 0 46,b2b3 c4b3 c3b3 h6h5 b3c3 h5h4,1467,75,93,4263,crushing defensiveMove endgame long pawnEndgame quietMove,https://lichess.org/VVlf5PmQ#91,
0AFvD,8/7k/4K1pp/7P/6P1/8/8/8 w - - 0 44,h5g6 h7g6 e6e5 g6g5 e5e4 g5g4 e4e3 g4g3 e3e2 g3g2,1443,77,83,566,crushing defensiveMove endgame pawnEndgame veryLong,https://lichess.org/mHBwHo2f#87,
0AhiZ,8/8/8/2k3Kp/7P/8/8/8 b - - 2 57,c5d5 g5h5 d5e6 h5g6 e6e7 g6g7,1427,75,97,10845,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/p1VJ3L1q/black#114,
0AzGU,8/8/p4k2/P5p1/1N2K1P1/7n/8/8 b - - 0 46,h3f2 e4f3 f2d1 b4a6,1411,77,95,24090,crushing defensiveMove endgame knightEndgame short,https://lichess.org/gIH7PD0n/black#92,
