PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00gtb,3q2k1/1Q3p1p/1p4p1/pP1pP3/P1r5/7P/6P1/3R2K1 w - - 0 31,d1d5 c4c1 g1h2 d8g5 b7b8 g8g7 e5e6 g5d5,1469,197,-100,9,crushing endgame veryLong,https://lichess.org/EYvcgkvd#61,
00m5H,8/1p5p/6p1/2P2k2/1P6/P3qp1Q/8/5K2 b - - 5 43,f5e4 h3e6 e4d4 e6e3 d4e3 b4b5 g6g5 c5c6,1433,74,92,591,crushing endgame master queenEndgame quietMove veryLong,https://lichess.org/P8apABHK/black#86,
00xxi,6r1/7P/5K2/8/2P2k2/P7/8/8 b - - 0 68,g8f8 f6g7 f8d8 h7h8q d8h8 g7h8 f4e4 a3a4 e4d4 a4a5,1402,75,99,1903,advancedPawn crushing defensiveMove endgame promotion quietMove rookEndgame veryLong,https://lichess.org/XrLtoaW5/black#136,
019V8,1r4k1/5p1p/4p1p1/p1p1P3/2Pn1P2/PPR1Q1P1/7q/1R3K2 w - - 4 30,e3f2 h2h1 f2g1 h1g1 f1g1 d4e2 g1h2 e2c3,1446,74,94,642,attraction crushing endgame exposedKing fork veryLong,https://lichess.org/uSArC7Si#59,
01Z1w,r7/2p2pk1/q4np1/3PQ3/4P3/5PPp/2R2NKP/8 w - - 0 34,g2h3 a6f1 h3h4 a8h8 h4g5 h8h5 g5f4 h5e5,1495,74,97,15546,crushing endgame skewer veryLong,https://lichess.org/3goHO8hu#67,
01dLk,r2qr1k1/pbp2ppp/1pn2n2/8/3PN3/5NP1/PP2QPBP/R3R1K1 b - - 2 13,c6d4 e4f6 g7f6 e2e8 d8e8 e1e8 a8e8 f3d4,1489,76,92,6617,crushing discoveredAttack kingsideAttack middlegame veryLong,https://lichess.org/57RP5sCb/black#26,Queens_Indian_Defense Queens_Indian_Defense_Capablanca_Variation
01utE,r1b2r1k/5pp1/p3p1B1/1p1p2p1/3q4/P7/1PQ2PK1/7R b - - 3 28,h8g8 g6h7 g8h8 h7g8 d4h4 h1h4 g5h4 c2h7,1425,79,85,194,discoveredAttack mate mateIn4 middlegame veryLong,https://lichess.org/Vx6I0drZ/black#56,
0306X,3r1k2/2Q2ppp/2R5/1B2r3/8/4BP2/PPP3qP/2K5 w - - 1 23,c7e5 g2h1 e3g1 h1g1 b5f1 g1f1 e5e1 f1e1,1489,75,100,377,endgame mate mateIn4 veryLong,https://lichess.org/s3eE0tnm#45,
03OKd,8/6K1/4k3/6P1/pp6/4P3/P7/8 w - - 0 51,g7h7 b4b3 a2b3 a4b3 g5g6 b3b2 g6g7 b2b1q,1419,132,54,10,advancedPawn crushing endgame pawnEndgame promotion veryLong,https://lichess.org/aIa5lVjh#101,
03aOm,r4rk1/ppq3p1/4p1Qp/3pP3/8/1n1B4/PP3PPP/5RK1 b - - 1 21,b3d2 g6h7 g8f7 d3g6 f7e7 h7g7 e7d8 g7f8,1434,77,50,156,crushing deflection kingsideAttack middlegame veryLong,https://lichess.org/F1zmIdhj/black#42,
04LYr,2r2rk1/1p3ppB/p2p1b2/8/3q4/5R2/P5PP/1R1Q3K b - - 0 26,g8h7 f3h3 h7g8 d1h5 d4h4 h3h4 f6h4 h5h4,1420,74,95,16458,advantage clearance middlegame veryLong,https://lichess.org/8kBsDzrJ/black#52,
04QUG,4r1k1/p1q2pbp/1pp3p1/2QbP3/8/1PR2N2/P4PPP/4R1K1 w - - 0 21,c5d6 c7d6 e5d6 e8e1 f3e1 g7c3 d6d7 c3f6,1493,75,86,207,advantage defensiveMove middlegame veryLong,https://lichess.org/eg3MTW2S#41,
04Qwc,3r3k/1bq3n1/pp4B1/8/2p5/1P2Q2P/P2N2P1/7K b - - 1 35,d8d6 e3h6 h8g8 h6h7 g8f8 h7h8 f8e7 h8g7,1409,75,81,91,crushing deflection exposedKing interference middlegame veryLong,https://lichess.org/unnqh1mu/black#70,
04SJe,3k3r/2b3q1/2Q1p3/3p4/3P4/BP3Rp1/5P2/6K1 w - - 0 39,f2g3 g7d4 g1g2 d4d2 f3f2 h8h2 g2h2 d2f2,1481,74,88,740,attraction crushing deflection endgame exposedKing veryLong,https://lichess.org/P2OoHSbI#77,
04hpo,8/8/5k2/1B3ppp/P7/4R1PP/r4K2/8 w - - 6 42,f2f3 g5g4 h3g4 h5g4 f3f4 a2f2 e3f3 f2f3,1414,76,86,1079,endgame mate mateIn4 veryLong,https://lichess.org/8t2c2FNC#83,
05VzD,8/5k2/4pNp1/pp1pP2n/2pP3P/P1P5/1P6/5K2 w - - 0 36,f6h5 g6h5 f1e2 f7g6 e2e3 g6f5 a3a4 b5a4 e3f3 a4a3 b2a3 a5a4 f3e3 f5g4,1476,76,100,2271,crushing endgame quietMove veryLong zugzwang,https://lichess.org/1Mr6VykZ#71,
05rN9,8/8/pp6/2p1pk1P/6p1/P5K1/1PP5/8 b - - 2 37,e5e4 h5h6 f5g6 g3g4 e4e3 g4f3 e3e2 f3e2,1424,77,100,1122,crushing endgame pawnEndgame veryLong,https://lichess.org/XdjaFEUU/black#74,
06Tsr,8/8/8/3pPk2/2pP3p/2P2p1K/8/8 b - - 3 61,f5e4 e5e6 f3f2 h3g2 h4h3 g2f2 h3h2 f2g2 h2h1q g2h1,1466,76,91,1653,crushing endgame pawnEndgame veryLong,https://lichess.org/vEVaPdyG/black#122,
07fov,8/8/1p3p2/8/2K5/4k3/6PP/8 b - - 4 46,e3f2 h2h4 f2g2 h4h5 f6f5 h5h6 f5f4 h6h7 f4f3 h7h8q,1490,80,44,111,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/Rwa3N1YE/black#92,
07fq1,8/2pR2pk/6q1/5p2/8/2P2Q1P/r5P1/7K w - - 0 38,d7c7 a2a1 h1h2 g6d6 f3g3 a1h1 h2h1 d6g3,1414,75,98,8816,crushing deflection endgame fork veryLong,https://lichess.org/TqBPTG1r#75,
07jKX,6k1/5pp1/N3p3/1p1p4/PP4P1/8/6K1/1n6 b - - 0 34,b5a4 b4b5 a4a3 a6b4 b1d2 b5b6 d2c4 b6b7,1410,74,94,5129,advancedPawn crushing endgame knightEndgame quietMove veryLong,https://lichess.org/HvTP3xos/black#68,
07uEu,1k1r1r2/pp4p1/1q6/4P1p1/4Q3/1PR5/P4PPP/5RK1 w - - 1 24,c3g3 b6f2 f1f2 d8d1 e4e1 d1e1 f2f1 f8f1,1411,75,92,2113,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/EUqxeo1r#47,
07w6r,r3kr2/pp1qp1Qp/3n2p1/2pP4/8/2N4P/5PP1/2R1R1K1 b q - 7 26,e8c8 e1e7 d6f5 e7d7 f5g7 d7g7 d8d7 g7d7,1489,74,90,1442,advantage middlegame veryLong,https://lichess.org/DRByT9KS/black#52,
07x3o,5rk1/5ppp/1R2p3/pP6/P7/5Q2/1q2r1PP/5RK1 b - - 5 27,e2d2 f3f7 f8f7 b6b8 d2d8 b8d8 f7f8 f1f8,1452,99,85,36,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/zKRCGuWl/black#54,
087XE,k2r1q1r/1pQ5/p2p3p/PR1P1p2/3P1P2/6pP/6P1/2R3K1 b - - 0 26,a6b5 a5a6 d8b8 a6b7 b8b7 c1a1 b7a7 c7a7,1410,74,94,3720,advancedPawn endgame mate mateIn4 queensideAttack veryLong,https://lichess.org/HNZatlmd/black#52,
08ZgN,2k5/1pp2pp1/1N2n3/2Q1P2p/6b1/8/PPP3PK/5q2 b - - 5 30,c8d8 c5d5 d8e8 d5d7 e8f8 d7c8 e6d8 c8d8,1499,75,94,2008,endgame master masterVsMaster mate mateIn4 veryLong,https://lichess.org/ELnAWeKU/black#60,
08hSo,8/8/8/7r/5K2/8/4R1R1/5r1k w - - 44 63,f4g3 h5g5 g3h3 f1f3 h3h4 g5g2 e2g2 h1g2,1464,75,84,510,crushing deflection endgame exposedKing rookEndgame veryLong,https://lichess.org/Zd5WnYer#125,
091he,3r3k/1p4bp/p4n2/5p2/3Bb3/2Q4P/PPP3P1/6K1 b - - 2 31,d8d6 c3c8 f6g8 d4g7 h8g7 c8c7 g7g6 c7d6,1444,75,93,2685,advantage attraction endgame fork veryLong,https://lichess.org/bxip0tfV/black#62,
09RfF,k5B1/pp6/8/2p2P2/3nPQ2/8/P4K2/q7 w - - 1 34,g8d5 a1b2 f2f1 b2e2 f1g1 d4f3 f4f3 e2f3,1419,74,93,3294,crushing endgame exposedKing master veryLong,https://lichess.org/jsaSXng5#67,
09m4A,8/8/6k1/5p1p/7P/5KP1/8/8 b - - 3 62,g6f6 f3f4 f6e6 f4g5 e6e5 g5h5 e5f6 h5h6 f5f4 g3f4,1491,74,93,1565,crushing endgame pawnEndgame veryLong zugzwang,https://lichess.org/NcBZbOIu/black#124,
09tlo,2r2rk1/pp3pp1/4p2p/q3P3/2nR1P2/P1N4P/1PP2QP1/2K3R1 b - - 0 21,c4a3 d4a4 a5a4 c3a4 c8c2 f2c2 a3c2 c1c2,1474,86,58,60,advantage middlegame veryLong,https://lichess.org/ZN8GC9gt/black#42,
0AFvD,8/7k/4K1pp/7P/6P1/8/8/8 w - - 0 44,h5g6 h7g6 e6e5 g6g5 e5e4 g5g4 e4e3 g4g3 e3e2 g3g2,1443,77,83,566,crushing defensiveMove endgame pawnEndgame veryLong,https://lichess.org/mHBwHo2f#87,
0AJvG,3r4/pp4k1/2n2qpp/4p3/1P2Qb2/2P2PN1/P1B2P2/4R1K1 b - - 0 25,d8d7 g3h5 g6h5 e4h7 g7f8 h7d7 f6g7 d7g7,1473,73,96,24588,crushing middlegame sacrifice skewer veryLong,https://lichess.org/DQV899gk/black#50,
0AOEi,6k1/6b1/p1p3N1/1pPb4/1P2r3/P3Q2P/5K2/8 w - - 3 42,e3g3 g7d4 f2f1 d5c4 f1g2 e4e2 g2f3 e2e3 f3f4 e3g3,1480,78,84,82,crushing endgame exposedKing skewer veryLong,https://lichess.org/niDo9Ka9#83,
0APRp,8/8/2p5/1p6/p1k2P2/2P5/1P4K1/8 w - - 1 54,g2f3 c4b3 f4f5 b3b2 f5f6 a4a3 f6f7 a3a2 f7f8q a2a1q,1465,77,51,77,advancedPawn crushing endgame master pawnEndgame promotion veryLong,https://lichess.org/6qwpK24j#107,
0B6DR,8/8/2p4k/1pP2P2/6KP/8/8/8 w - b6 0 58,h4h5 b5b4 f5f6 b4b3 f6f7 h6g7 f7f8q g7f8,1421,74,96,14107,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/9It3h3GA#115,
0BCXz,1K6/2R2pk1/4n1p1/2P4p/8/8/8/8 w - - 0 58,c5c6 e6c7 b8c7 h5h4 c7b8 h4h3 c6c7 h3h2 c7c8q h2h1q,1408,77,87,199,advancedPawn crushing endgame promotion quietMove veryLong,https://lichess.org/f5MRUPxR#115,
0Bb3q,5r1k/p1b3pp/1p4n1/1PpQp1q1/2Pp1P2/P2P2P1/2N1R1K1/5R2 b - - 0 30,g6f4 f1f4 f8f4 d5a8 g5d8 a8d8 c7d8 g3f4,1490,75,93,2517,crushing middlegame sacrifice veryLong,https://lichess.org/ArVKZVGt/black#60,
0CMIi,3rr1k1/5p1p/1R4p1/pp6/3p4/5KP1/PP3P1P/2R5 w - - 0 26,b6b5 d4d3 f3g2 d3d2 c1d1 e8e1 b5b8 d8b8,1404,75,94,1549,advancedPawn crushing endgame rookEndgame veryLong,https://lichess.org/hHdYKC00#51,
0CcXl,r7/1p1b2k1/p1qppbp1/8/4PP2/2N2Q2/PPP3BR/2K5 b - - 0 22,a8h8 h2h8 g7h8 f3h3 h8g8 e4e5 c6c4 e5f6,1491,75,92,3046,attraction crushing middlegame veryLong,https://lichess.org/gG0kicaE/black#44,
0D7wm,4k3/R5R1/3r1p2/2pP1p2/2r5/6P1/P3PP2/2K5 w - - 0 41,c1b2 d6b6 b2a3 c4c3 a3a4 b6b4 a4a5 c3a3,1453,76,86,215,endgame mate mateIn4 rookEndgame veryLong,https://lichess.org/elD56xOR#81,
0DKzD,r1bq1rk1/1ppnbppp/p4n2/3Pp1B1/2B1N3/3P4/PPP2PPP/RN1Q1RK1 w - - 4 10,b1c3 f6e4 g5e7 e4c3 e7d8 c3d1 d8c7 d1b2,1436,75,93,2911,advantage opening veryLong,https://lichess.org/g2MK7iRL#19,Philidor_Defense Philidor_Defense_Other_variations
0DR5f,8/8/p2kp3/1p1pn3/6P1/P5q1/1P2Q3/5R1K w - - 4 40,f1g1 g3h3 e2h2 h3h2 h1h2 e5f3 h2g2 f3g1,1497,75,95,25503,attraction crushing endgame exposedKing fork veryLong,https://lichess.org/sxE4KZ9A#79,
0EFjb,1r1q1rk1/pb3pbp/1p2pNp1/2p1nnP1/6N1/2PP4/PP4BP/R1BQ1RK1 b - - 6 17,g8h8 g4e5 g7f6 g5f6 b7g2 g1g2 d8d5 e5f3,1479,75,94,2828,advantage defensiveMove hangingPiece middlegame veryLong,https://lichess.org/duvUzB0K/black#34,Sicilian_Defense Sicilian_Defense_Closed
0EXhU,r1b2k1r/pp4pp/2pq4/3B2B1/3Q4/8/P4PPP/4R1K1 b - - 1 18,c6d5 g5e7 d6e7 e1e7 f8e7 d4g7 e7d6 g7h8,1477,75,95,19237,advantage attraction capturingDefender fork middlegame veryLong,https://lichess.org/EWdo2tjF/black#36,Italian_Game Italian_Game_Giuoco_Piano
0GOFd,3r1r1k/pb4p1/1p1bB2p/3N4/4n3/4P3/PP2QPPP/3R2K1 w - - 4 20,e2g4 e4f2 d5f4 f2g4 f4g6 h8h7 g6f8 d8f8,1426,74,96,7862,advantage fork middlegame veryLong,https://lichess.org/LIWRGSdO#39,
0GOUE,8/8/6p1/2pkp2p/7P/1P1P1KP1/8/8 w - - 5 52,g3g4 h5g4 f3g4 d5d4 g4g5 d4d3 g5g6 e5e4,1402,141,47,7,advantage defensiveMove endgame pawnEndgame veryLong,https://lichess.org/OPkvHOQy#103,
0GmXX,8/kp6/p2p4/3Bb3/1P6/PQ6/K1R5/5q2 w - - 4 54,b3c4 f1a1 a2b3 a1b1 b3a4 b7b5 a4a5 b5c4,1455,84,84,63,crushing endgame fork veryLong,https://lichess.org/706bxl61#107,
0Gn6F,8/p7/5k2/3p4/1P1P1K1p/8/P7/8 w - - 0 45,f4g4 h4h3 g4h3 f6f5 h3g3 f5e4 b4b5 e4d4,1413,76,90,1130,crushing endgame pawnEndgame veryLong,https://lichess.org/5ZAXVLg5#89,
0GpGD,6k1/pp1P1pp1/2p4p/3p1q2/7b/1PP3Q1/1P2R1PP/7K w - - 0 30,g3b8 g8h7 h2h3 f5f1 h1h2 f1e2 d7d8q h4d8,1475,75,88,406,advantage endgame fork veryLong,https://lichess.org/r8JxmUQ5#59,
0HCPo,r2qk2r/1b1nppb1/p1pp1nB1/1p5p/2PP3P/1PN1PN2/PBQ2PP1/R3K2R b KQkq - 0 11,f7g6 c2g6 e8f8 f3g5 d8e8 g5e6 f8g8 g6g7,1439,75,100,372,fork mate mateIn4 middlegame quietMove veryLong,https://lichess.org/iC4mDukS/black#22,Queens_Pawn_Game Queens_Pawn_Game_Modern_Defense
