PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0T1lv,8/2p1k2n/7P/5K2/8/pB6/8/8 b - - 4 46,e7f8 f5g6 f8e7 g6h7 a3a2 b3a2,835,77,88,438,crushing endgame long trappedPiece,https://lichess.org/UDxKMPNj/black#92,
0i6i4,b5k1/5pp1/1bP1p2p/1PNpP3/5P2/7P/6PK/8 b - - 2 43,g8f8 c5d7 f8e8 d7b6 a8c6 b5c6,852,81,91,883,crushing endgame fork long trappedPiece,https://lichess.org/0NwQeE2k/black#86,
0qe34,1r6/pp3kb1/2bp1p2/3NpP1R/2Pp1qP1/3P4/PP2K1B1/4Q3 b - - 6 32,f4g4 g2f3 g4f3 e2f3,888,114,78,225,crushing defensiveMove middlegame short trappedPiece,https://lichess.org/ewNsyrpb/black#64,
10lnt,r5k1/3qnr2/p1pp2p1/4ppB1/PP5Q/2PP3P/5PP1/R3R1K1 w - - 4 24,h4h6 f7h7 h6h7 g8h7,856,94,81,69,advantage middlegame short trappedPiece,https://lichess.org/xHKKAps0#47,
17gdK,rnq2rk1/pp1b2p1/2pb2np/3p4/3P1pB1/2N2N1Q/PPP2PPP/R1B2RK1 w - - 2 16,f1e1 d7g4 h3g4 c8g4,881,76,97,1129,crushing opening short trappedPiece,https://lichess.org/1ZvSGVbS#31,French_Defense French_Defense_Knight_Variation
1AME7,7r/pp2n3/8/2pp1n2/1Nk5/2P4P/PP4P1/R1B2K2 w - - 1 26,b2b3 c4c3 b4d5 e7d5,894,82,95,953,advantage endgame short trappedPiece,https://lichess.org/0lU6Bh3z#51,
1N0kW,2kr2r1/ppp2p1p/2nb1p2/4N2q/3P4/2P3P1/PP1BBP2/R4QK1 b - - 0 15,g8g3 f2g3 h5e2 f1e2,840,76,80,887,crushing hangingPiece middlegame short trappedPiece,https://lichess.org/Q2PYyKqW/black#30,Scandinavian_Defense Scandinavian_Defense_Main_Line
1UVLL,5n2/5P1p/1k1K4/2p2P2/8/8/7P/8 b - - 4 48,c5c4 d6e7 c4c3 e7f8,886,87,86,553,crushing endgame knightEndgame short trappedPiece,https://lichess.org/wjXwJF5n/black#96,
37TGT,r3k2B/pbpp1p1p/1p6/4P3/1n6/1B2nP2/P6P/2K2RNR w q - 3 17,f1f2 b4d3 c1d2 d3f2 d2e3 f2h1,883,87,90,221,advantage fork long middlegame trappedPiece,https://lichess.org/jdRgb7WC#33,Danish_Gambit_Accepted Danish_Gambit_Accepted_Copenhagen_Defense
3JZAt,r5k1/p4rp1/2p1pnQp/2PpBp2/3P4/4PqP1/P4P1P/R3R1K1 w - - 7 28,e5f6 f7f6 g6f6 g7f6,882,84,86,179,advantage middlegame short trappedPiece,https://lichess.org/otqBcIEU#55,
3XNH6,1r4k1/5pp1/3Np2p/2p1P3/n1P5/6B1/1p3PPP/1R3K2 w - - 2 40,f1e1 a4c3 b1b2 b8b2,822,96,86,306,advantage endgame short trappedPiece,https://lichess.org/4iu7z1rT#79,
4Q5wS,b7/5k2/PP6/3pppp1/8/r1N2P2/6P1/1R4K1 b - - 0 39,a3c3 b6b7 a8b7 a6b7,816,78,98,827,advancedPawn crushing endgame short trappedPiece,https://lichess.org/qAw8eBca/black#78,
4aXea,r1k3r1/1RN1bp1p/p4p2/3p1p2/3P4/4P3/PP3PPP/R5K1 w - - 2 21,c7a8 c8b7 a8b6 b7b6,841,123,83,41,advantage endgame hangingPiece short trappedPiece,https://lichess.org/dxHiFuBM#41,
