PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
06jNM,r4rk1/2p1R2p/p1p3pQ/q4p2/5P2/8/5PPP/4R1K1 b - - 3 23,f8f7 e7e8 a8e8 e1e8 f7f8 e8f8,886,76,99,606,endgame killBoxMate long mate mateIn3,https://lichess.org/31Qwkbug/black#46,
0DTKO,8/p1q2kp1/2p2bQ1/2p2P2/2Pp3N/1Pn5/1r3P2/4R1K1 b - - 1 33,f7f8 e1e8,808,91,94,130,killBoxMate mate mateIn1 middlegame oneMove,https://lichess.org/MalsXp29/black#66,
0F3Ob,8/6pk/p3Q2p/1p1p1p2/1P1P4/r3P1Pq/5R1P/6K1 w - - 1 40,e6d5 a3a1 f2f1 a1f1,835,106,89,32,endgame killBoxMate mate mateIn2 short,https://lichess.org/3k0YkUHv#79,
0O8b9,5r1k/1Q5p/3pB1p1/4pr2/1P6/P5pq/2P1PP1P/1R3RK1 w - - 0 28,f2g3 f5f1 b1f1 f8f1,848,91,95,591,killBoxMate mate mateIn2 middlegame short,https://lichess.org/0fgjs2zO#55,
0Zhrc,2r3k1/pp3r1p/1n4pQ/3p4/3q4/2N1R3/P4PPP/R5K1 b - - 3 26,c8c3 e3e8 f7f8 e8f8,851,88,87,57,killBoxMate mate mateIn2 middlegame short,https://lichess.org/XsHWiSAZ/black#52,
0jqSR,4r1k1/5pp1/p1b4p/1p3N2/2pQ4/2P3qP/PP4PR/3Rr1K1 w - - 6 38,d1e1 e8e1,800,131,33,25,killBoxMate kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/GdJyewqf#75,
0vTSz,8/kp6/r7/8/2pP4/5RPq/1P3P1P/2Q3K1 w - - 1 42,c1c4 a6a1 c4f1 a1f1,834,96,78,405,endgame killBoxMate mate mateIn2 short,https://lichess.org/tSle0AXb#83,
11xgo,5k1r/pp2b3/5pQ1/6p1/6P1/2P2qB1/PPB2P2/R5K1 w - - 5 31,g6f5 h8h1,875,77,98,287,killBoxMate mate mateIn1 middlegame oneMove,https://lichess.org/GMvHLsDC#61,
37AfI,4k3/pp2r1p1/2p3Q1/2q5/8/8/P5PP/3R3K b - - 7 31,e8f8 d1d8 e7e8 d8e8,863,95,92,1556,endgame killBoxMate mate mateIn2 short,https://lichess.org/Cw60cWOq/black#62,
3EMJ7,3r2k1/Q6p/6p1/4P3/1P3P2/P5Pq/3r3P/1R3RK1 w - - 1 29,f1f2 d2d1 b1d1 d8d1 f2f1 d1f1,830,79,85,57,endgame killBoxMate long mate mateIn3,https://lichess.org/UBQVpRh9#57,
3PJgZ,3r3k/pp4pp/2p2P2/4Q3/4P1b1/2P3Pq/PP3R1P/R2r2K1 w - - 1 28,a1d1 d8d1 f2f1 d1f1,895,82,69,49,endgame killBoxMate kingsideAttack mate mateIn2 short,https://lichess.org/fQBiUSzq#55,
3Pkzd,5r1k/2p4P/1pPp4/p2P4/P3R3/7q/2B3Qb/6K1 w - - 0 32,g2h2 f8f1,819,79,91,181,endgame killBoxMate mate mateIn1 oneMove,https://lichess.org/g7uRLi4d#63,
4VNdo,3r2r1/2p1R1kp/1b3p2/p4Q2/7P/3n4/PP1p1PP1/3K4 b - - 5 30,g7h6 e7h7,880,85,96,1280,endgame killBoxMate mate mateIn1 oneMove,https://lichess.org/UzR9YK2A/black#60,
4jw8E,r4rk1/5p1p/2p1b1BQ/1p2P3/p7/1q3R1P/6P1/5R1K b - - 0 27,f7g6 f3f8 a8f8 f1f8,896,86,87,47,killBoxMate mate mateIn2 middlegame short,https://lichess.org/H0Ri2Nsz/black#54,
5xH4A,6k1/pp3r1p/5p1Q/4p2K/3n2P1/7P/5q2/2R5 b - - 3 35,d4f3 c1c8 f7f8 c8f8,811,95,88,732,endgame killBoxMate mate mateIn2 short,https://lichess.org/cQ5owdKY/black#70,
66uz2,r1b1k1r1/1p3p2/p1qR1Q1p/4p3/4P1PP/2P5/P1P3B1/2K4R b q - 0 18,c6c3 d6d8,806,79,98,1192,killBoxMate mate mateIn1 middlegame oneMove,https://lichess.org/WO7M1EWN/black#36,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
68dBP,rn3Q1k/3bb2p/p1q3p1/2p3PQ/1p2P3/8/PPP4P/R4RK1 b - - 0 23,e7f8 f1f8 h8g7 h5h6,885,85,92,797,killBoxMate kingsideAttack mate mateIn2 middlegame short,https://lichess.org/ppsJJlBS/black#46,
75iRS,5r2/1R4pB/2p1kp1p/3p1Q2/3P1P2/4P3/q4r1P/7K b - - 1 38,e6d6 b7d7,800,78,99,750,endgame killBoxMate master mate mateIn1 oneMove,https://lichess.org/Bm9R6IQW/black#76,
7n8th,2b1k3/p3p1b1/2q2pQ1/8/8/2N3P1/PP3P2/3RKBq1 b - - 3 24,e8f8 d1d8 c6e8 d8e8,807,80,90,106,killBoxMate mate mateIn2 middlegame short,https://lichess.org/lPUoJLhN/black#48,
AYT6h,6r1/ppp2k2/3p3p/3P4/2P1Np2/4q3/PP2B1Q1/R4K2 w - - 3 27,g2f3 g8g1,859,83,94,487,endgame killBoxMate mate mateIn1 oneMove,https://lichess.org/LZIbyS8w#53,
AcIhF,6k1/5pp1/p6p/2pr4/8/1P3PqP/2P1R1P1/Q4K2 w - - 8 37,a1a6 d5d1 e2e1 d1e1,801,85,86,50,endgame killBoxMate mate mateIn2 short,https://lichess.org/SI26u9RP#73,
B3EDa,4r1k1/pp2r2p/2n3pQ/8/3p1R2/4q3/PPP3P1/5R1K b - - 7 29,e3e5 f4f8 e8f8 f1f8,849,106,93,405,killBoxMate mate mateIn2 middlegame short,https://lichess.org/w5f1JOje/black#58,
