PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
01ImN,8/8/p6p/2K2p1P/P3k3/2P5/8/8 w - - 0 43,c5d6 f5f4 c3c4 f4f3 c4c5 f3f2 c5c6 f2f1q,871,90,75,216,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/K6ka82c8#85,
06NQK,8/p7/Pp6/1Pp5/2P1K3/8/6k1/8 b - - 0 79,g2f2 e4d5 f2e2 d5c6 e2d3 c6b7 d3c4 b7a7,835,91,82,43,crushing endgame pawnEndgame veryLong,https://lichess.org/0tx5WX0J/black#158,
09iFa,k7/1p6/PK4p1/6P1/6P1/8/8/8 b - - 0 54,b7a6 b6a6 a8b8 a6b6 b8c8 b6c6 c8d8 c6d6,837,93,88,605,crushing defensiveMove endgame master pawnEndgame veryLong,https://lichess.org/tv5hoirM/black#108,
0GG1g,8/8/K7/Pp6/8/1k6/8/8 b - - 0 58,b3a4 a6b6 b5b4 a5a6 b4b3 a6a7 b3b2 a7a8q,816,81,78,180,advancedPawn crushing endgame pawnEndgame promotion veryLong,https://lichess.org/afo822R4/black#116,
0GPZh,8/1p3k2/5P2/p5Pp/7P/8/3r2K1/5R2 w - - 2 43,f1f2 d2f2 g2f2 a5a4 f2e3 a4a3 e3d3 a3a2,866,91,91,332,advancedPawn crushing endgame quietMove rookEndgame veryLong,https://lichess.org/tspqtEk8#85,
0H2W3,8/pp4p1/2p3kp/2P3n1/5p2/P2r4/1P4RP/5R1K w - - 0 35,f1f4 d3d1 g2g1 d1g1 h1g1 g5h3 g1g2 h3f4,865,89,94,1112,attraction crushing endgame fork veryLong,https://lichess.org/l5dMFPdw#69,
0HaEQ,8/8/8/1K6/pP6/k7/8/8 w - - 0 51,b5a5 a3b3 b4b5 a4a3 b5b6 a3a2 b6b7 a2a1q,822,82,100,67,advancedPawn crushing endgame pawnEndgame promotion veryLong,https://lichess.org/oko6onV7#101,
0JAbe,5k2/8/4K1P1/n4P2/8/8/8/8 b - - 0 66,f8g7 f5f6 g7g6 f6f7 g6g7 e6e7 a5c6 e7e8 g7f6 f7f8q,895,77,98,4421,advancedPawn crushing endgame knightEndgame promotion veryLong,https://lichess.org/BETONm2L/black#132,
0JJys,8/8/3K4/1qBp4/2kP4/8/8/8 b - - 25 64,b5c5 d4c5 d5d4 c5c6 c4b3 c6c7 d4d3 c7c8q,811,78,56,131,advancedPawn crushing endgame promotion veryLong,https://lichess.org/rme80tgh/black#128,
0MtIw,8/8/1K6/8/p1nk4/P7/2R5/8 w - - 4 56,c2c4 d4c4 b6a5 c4b3 a5b5 b3a3 b5c4 a3b2,864,79,72,58,crushing endgame hangingPiece veryLong,https://lichess.org/qw3Dja3Y#111,
0Nrjs,8/KP2k2p/6p1/P7/8/8/8/1r6 b - - 2 52,e7d7 b7b8q b1b8 a7b8 g6g5 a5a6 g5g4 a6a7,803,85,63,86,advancedPawn crushing endgame promotion veryLong,https://lichess.org/4e6Q1U31/black#104,
0O3V7,4r1k1/4qppp/p2b4/1p6/3B1P2/P1PN1QPb/1P5P/5RK1 w - - 3 26,f1e1 e7e1 d3e1 e8e1 g1f2 e1f1 f2e2 f1f3,846,78,87,317,advantage kingsideAttack middlegame skewer veryLong,https://lichess.org/GiWMcF0a#51,
0OLMH,1r6/7k/1p1R4/1K5p/P7/8/8/8 w - - 2 44,d6b6 b8b6 b5b6 h5h4 b6b7 h4h3 a4a5 h3h2 b7b8 h2h1q,857,93,90,1301,advancedPawn crushing endgame promotion quietMove rookEndgame veryLong,https://lichess.org/KWqtzavZ#87,
0QEMs,8/1R6/p5p1/7p/7P/2P3K1/r1k5/8 b - - 0 52,a2b2 b7b2 c2b2 c3c4 a6a5 c4c5 a5a4 c5c6 a4a3 c6c7 a3a2 c7c8q,867,96,91,593,advancedPawn crushing endgame master promotion quietMove rookEndgame veryLong,https://lichess.org/xCz1ZbcW/black#104,
0RNr7,8/1K1k4/p7/P7/8/8/8/8 w - - 0 58,b7b8 d7c6 b8a7 c6b5 a7b7 b5a5 b7c6 a5b4,874,81,60,50,crushing endgame pawnEndgame veryLong,https://lichess.org/id5OIC1O#115,
0eGH8,8/2R1R1pk/6qp/2p5/Pp6/1P6/K7/8 b - - 0 47,h6h5 e7g7 g6g7 c7g7 h7g7 a4a5 h5h4 a5a6,860,96,85,37,crushing endgame fork queenRookEndgame quietMove veryLong,https://lichess.org/3TPN39kZ/black#94,
0fjOC,8/p7/7K/8/8/1k5P/8/8 w - - 1 47,h6g6 a7a5 h3h4 a5a4 g6f7 a4a3 h4h5 a3a2 f7g8 a2a1q,836,89,93,261,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/LyV2G19L#93,
0xXi0,8/8/8/1pp1k3/6KP/8/P5P1/8 w - - 0 44,g4g5 c5c4 h4h5 c4c3 h5h6 c3c2 h6h7 c2c1q,822,82,88,186,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/zjL4ZzPV#87,
0y8F1,8/5k2/1p2p3/p2pP1Kp/P1pP3P/2P5/8/8 b - - 1 38,f7g7 g5h5 b6b5 a4b5 a5a4 b5b6 a4a3 b6b7 a3a2 b7b8q,885,111,74,21,advancedPawn crushing endgame pawnEndgame promotion veryLong,https://lichess.org/1ybnVObE/black#76,
0zS0B,4R3/kp6/p6p/4b2P/4p3/1P3p2/P7/1K6 w - - 0 42,e8e5 f3f2 e5f5 e4e3 b1c2 e3e2 f5f2 e2e1q,873,76,96,2892,advancedPawn crushing endgame master promotion rookEndgame veryLong,https://lichess.org/eeFGVSLE#83,
10n1m,2kr4/p6p/2pq3p/1p1Prp2/1P3N2/5BPP/P1Q2P2/3R2K1 w - - 4 26,c2c6 d6c6 d5c6 d8d1 f3d1 e5e1 g1g2 e1d1,850,91,93,759,advantage discoveredAttack fork middlegame veryLong,https://lichess.org/ERqcsniR#51,
10xlo,6B1/8/8/6P1/1p6/1Pk2K2/1r6/8 b - - 0 45,b2b3 g8b3 c3b3 g5g6 b3a3 g6g7 b4b3 g7g8q,876,87,95,674,advancedPawn crushing endgame promotion veryLong,https://lichess.org/iWukkYoq/black#90,
11E0q,8/8/7p/1p3R1P/2k2K2/6P1/1r6/8 w - - 1 41,f5f6 b2f2 f4e5 f2f6 e5f6 b5b4 g3g4 b4b3,858,77,100,200,crushing endgame quietMove rookEndgame veryLong,https://lichess.org/8e69dbhF#81,
1A3gU,8/K6p/1p6/8/6k1/P7/1P6/8 w - - 1 42,a7b6 h7h5 a3a4 h5h4 b6a7 h4h3 b2b4 h3h2 b4b5 h2h1q,874,92,90,535,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/29gtfdF2#83,
1CIGe,7K/p2k4/3p4/1p1P4/8/8/P5P1/8 b - - 0 48,a7a5 g2g4 b5b4 g4g5 d7c7 g5g6 a5a4 g6g7,827,85,80,157,advancedPawn crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/9nys82VS/black#96,
1H8xz,6k1/5n2/p5KP/1p4P1/3p4/8/PP6/8 b - - 0 43,d4d3 h6h7 g8h8 g6f7 h8h7 g5g6 h7h6 g6g7,800,84,97,847,advancedPawn crushing deflection endgame exposedKing knightEndgame veryLong,https://lichess.org/PXsZrsn7/black#86,
1SDJH,8/8/p5K1/1p6/7P/P7/2k5/8 b - - 0 38,c2b3 h4h5 b3a3 h5h6 b5b4 h6h7 b4b3 h7h8q,875,111,65,20,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/4QtZLWIR/black#76,
1TiHn,8/4k3/2K1P1r1/8/pP5p/P3R3/8/8 w - - 3 49,b4b5 g6e6 e3e6 e7e6 c6c7 h4h3 b5b6 h3h2 b6b7 h2h1q,871,76,86,153,advancedPawn crushing endgame promotion rookEndgame veryLong,https://lichess.org/mfNcZJeR#97,
1TjNB,8/6K1/p7/1p5p/1k3P1P/6P1/8/8 b - - 0 44,a6a5 f4f5 a5a4 f5f6 a4a3 f6f7 b4b3 f7f8q,897,96,83,53,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/XHHZ1yid/black#88,
1Ua8E,8/R1P4p/5pk1/6p1/1P3b2/5P2/2K4r/3B4 w - - 1 48,c2d3 h2d2 d3c4 d2d1 c7c8q d1c1 c4d3 c1c8,867,77,97,2017,crushing endgame exposedKing fork skewer veryLong,https://lichess.org/mBfnyo1C#95,
1V6Jc,8/7N/8/8/p1p5/k2K4/8/8 w - - 0 71,d3c4 a3b2 h7f6 a4a3 f6d5 a3a2 d5c3 a2a1q,821,89,90,762,advancedPawn crushing endgame knightEndgame promotion veryLong,https://lichess.org/vdLsGAX2#141,
1XJxD,1k6/pp1r3p/8/8/4r2P/2q3Q1/P7/7K b - - 1 37,b8a8 g3g8 e4e8 g8e8 d7d8 e8d8 c3c8 d8c8,890,82,83,346,endgame fork mate mateIn4 veryLong,https://lichess.org/UOBMBwc3/black#74,
1agpI,8/8/8/5P2/1pk5/4R1K1/1r6/8 b - - 0 38,b2b3 e3b3 c4b3 f5f6 b3c2 f6f7 b4b3 f7f8q,819,89,89,498,advancedPawn crushing endgame promotion rookEndgame veryLong,https://lichess.org/Ou7uEI9c/black#76,
1awbe,1r4k1/2n2pp1/1pB1p2p/p3P3/2P5/3R3P/1r4P1/3R1K2 b - - 2 36,b2c2 d3d8 b8d8 d1d8 g8h7 c6e4 g7g6 e4c2,881,78,88,244,crushing endgame fork veryLong,https://lichess.org/YGwEcVJg/black#72,
