PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00gNl,6k1/5R2/pp4p1/2p4p/7P/1P1r4/P3r1PK/5R2 b - - 0 38,d3d2 f7f8 g8h7 f1f7 h7h6 f8h8,839,78,99,1036,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/JhG6365X/black#76,
01BDz,6k1/pp6/6p1/5pN1/b1r5/7P/3R2P1/7K b - - 1 37,c4c7 d2d8 g8g7 g5e6 g7f6 e6c7,898,75,100,135,advantage endgame exposedKing fork long,https://lichess.org/NoSKLr2U/black#74,
02jP2,7k/p4r1p/2pR4/8/6R1/6P1/PP3r1P/6K1 w - - 0 27,h2h4 f2f1 g1h2 f7f2 h2h3 f1h1,817,88,89,82,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/ataPzuaP#53,
04f0R,8/8/8/8/5np1/1R6/5k1K/8 w - - 4 66,b3b8 g4g3 h2h1 g3g2 h1h2 g2g1q,848,79,87,138,advancedPawn endgame exposedKing long mate mateIn3 promotion,https://lichess.org/iC0URnJx#131,
04xSr,8/5k2/4r3/3K4/8/8/8/7R b - - 20 64,f7e7 h1h7 e7f6 h7h6 f6g5 h6e6,866,77,100,223,crushing deflection endgame exposedKing long rookEndgame skewer,https://lichess.org/wxWVQA0E/black#128,
0EmIH,1k6/3q1p2/pp1p3b/2pPp3/P1P1P2p/8/1P3R2/3N1KR1 b - - 1 31,d7a4 g1g8 b8c7 f2f7 a4d7 f7d7,889,78,86,250,advantage endgame exposedKing long queensideAttack,https://lichess.org/nMcO1yEc/black#62,
0HAqd,4r2k/1b3R2/1qr3p1/1p2Q2p/2p4P/2P5/6PK/1B3R2 b - - 5 39,e8e5 f7f8 h8g7 f1f7 g7h6 f8h8,872,84,93,290,exposedKing long mate mateIn3 middlegame,https://lichess.org/ZhXENGzC/black#78,
0LpDt,3r4/1p3pkp/4pNp1/4P1Q1/p4P1P/P2r1b2/6P1/7K w - - 0 34,g2f3 d3d1 h1g2 d8d2 g2h3 d1h1,832,82,75,128,crushing endgame exposedKing long,https://lichess.org/wTN68s4j#67,
0Mbdf,7k/1B4b1/2p5/p3r2p/5K2/1P1R3P/8/8 b - - 3 37,c6c5 d3d8 h8h7 b7e4 e5e4 f4e4,801,80,97,814,advantage endgame exposedKing long,https://lichess.org/H79B6EQo/black#74,
0NEFP,3r4/pp4k1/2p1R3/2n3N1/2KP3n/2P5/PP6/8 b - - 3 47,c5e6 g5e6 g7f7 e6d8 f7e7 d8b7,890,79,87,256,advantage endgame exposedKing fork long,https://lichess.org/9FEecHsH/black#94,
0T5eb,6k1/4nppp/p3p3/1pr1N3/6P1/4PR1P/B7/6K1 w - - 0 28,e5f7 c5c1 g1g2 c1c2 g2g3 c2a2,869,88,95,984,advantage endgame exposedKing fork long,https://lichess.org/MOfB8hjx#55,
0TqVv,1k5r/1b2qp1p/1Q1R4/4n1rP/P3P3/1P3P2/2P5/1K1R4 b - - 1 33,g5g2 d6d8 h8d8 d1d8 e7d8 b6d8,831,98,95,164,crushing exposedKing long middlegame queensideAttack,https://lichess.org/HgnjFETV/black#66,
0UAeM,1b1r2k1/p4pP1/2p2R1p/2p5/2P3P1/7P/PB6/7K w - - 2 33,f6h6 d8d1 h1g2 d1d2 g2f3 d2b2,887,78,100,138,advantage endgame exposedKing fork long,https://lichess.org/eHAa6bz8#65,
0ZMOn,r1bq3k/1pb4P/p1p3p1/3p1B2/5P2/P1P2P2/2PQ4/2K4R b - - 0 23,c8f5 d2d4 c7e5 d4e5 d8f6 e5f6,881,78,87,490,endgame exposedKing long mate mateIn3,https://lichess.org/kRZMnq4U/black#46,
0eptB,6k1/p7/3pp1p1/6p1/3P2Pn/4P1K1/qr1N1R2/5Q2 b - - 1 27,b2d2 f2f8 g8h7 f1f7 h7h6 f8h8,887,78,99,1005,endgame exposedKing long mate mateIn3,https://lichess.org/w0OUriIm/black#54,
0hBLi,3r2k1/2qnb3/p3pr1p/4ppp1/Pp6/3R1N1N/1PPQ1PPP/3R2K1 b - - 1 24,d7c5 d3d8 c7d8 d2d8 e7d8 d1d8,800,103,91,535,advantage exposedKing kingsideAttack long middlegame,https://lichess.org/CDtzTyg9/black#48,
0oRts,6k1/8/8/5P2/P5r1/8/1R1p4/3K4 w - - 0 58,b2a2 g4g1 d1d2 g1g2 d2c3 g2a2,826,87,82,64,crushing endgame exposedKing long rookEndgame skewer,https://lichess.org/mzgyhV6p#115,
0rVAl,2k5/3r4/4K3/8/8/8/8/R7 b - - 15 73,c8d8 a1a8 d8c7 a8a7 c7c6 a7d7,881,77,86,121,crushing endgame exposedKing long master rookEndgame,https://lichess.org/tVAC9vp0/black#146,
0tNfT,6k1/4rpb1/8/p7/1p5R/7P/P1B5/4r1RK w - - 7 33,g1e1 e7e1 h1g2 e1e2 g2f3 e2c2,854,77,100,149,crushing endgame exposedKing fork long,https://lichess.org/eA4yJsBb#65,
0uBPh,3R4/p1p2p2/2b1pBk1/4K1P1/2p4r/2P2P2/P7/8 b - - 6 30,c6f3 d8g8 g6h5 g8h8 h5g4 h8h4,801,91,96,483,crushing endgame exposedKing long,https://lichess.org/jq2dBm4T/black#60,
0vFAK,r3k2r/5pp1/p1p1p3/3p4/3bPPpq/3P2N1/PP4R1/R1BQ1K2 w kq - 1 20,d1e2 h4h1 g3h1 h8h1 g2g1 h1g1,848,87,79,155,exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/KAdMYkGZ#39,
0xxbT,8/5k2/p3r2p/3Q2pq/8/2N5/1PP2B2/5K2 w - - 2 36,c3e4 h5h1 f1e2 h1e4 d5e4 e6e4,898,129,75,13,crushing endgame exposedKing long master,https://lichess.org/5cY2XxQ2#71,
11GLn,6k1/8/6PP/3p4/p3p3/5r2/1p2K3/7R b - - 2 58,f3f6 h6h7 g8h8 g6g7 h8g7 h7h8q,824,80,90,2325,advancedPawn attraction crushing endgame exposedKing long promotion rookEndgame,https://lichess.org/m5BZeDyl/black#116,
175E4,7R/5pp1/4p1k1/p2pP3/r5r1/2P2K2/8/3R4 b - - 3 38,g4e4 d1g1 e4g4 g1g4 a4g4 f3g4,874,82,80,50,crushing endgame exposedKing long rookEndgame,https://lichess.org/tSgpgGWH/black#76,
1B0Mv,4k1r1/5r2/2p4p/p2b4/PpBbp3/6B1/1P3PPP/2R2RK1 b - - 0 28,h6h5 c4d5 c6d5 c1c8 e8d7 c8g8,855,85,89,184,clearance crushing exposedKing long middlegame skewer,https://lichess.org/WFcxqMCb/black#56,
1DFIe,6k1/3R1pp1/6r1/2P5/1P6/2r4p/1R3P2/6K1 w - - 2 39,g1h2 g6g2 h2h1 c3c1 d7d1 c1d1,884,78,96,2767,endgame exposedKing long master mate mateIn3 rookEndgame,https://lichess.org/ZOG79E5H#77,
1FNRK,3r4/5kPK/5P2/3N4/8/8/8/8 b - - 1 61,d8g8 d5e7 g8a8 g7g8q a8g8 e7g8,856,95,92,956,advancedPawn crushing endgame exposedKing long promotion,https://lichess.org/ZccKOaP7/black#122,
1GP5D,4r1r1/1k4P1/4p2p/3pPn2/8/1PP2R2/P7/2K3R1 b - - 0 32,g8g7 g1g7 f5g7 f3f7 b7b6 f7g7,896,83,86,84,advantage endgame exposedKing fork long,https://lichess.org/cKHdT8Mh/black#64,
1H8xz,6k1/5n2/p5KP/1p4P1/3p4/8/PP6/8 b - - 0 43,d4d3 h6h7 g8h8 g6f7 h8h7 g5g6 h7h6 g6g7,800,84,97,847,advancedPawn crushing deflection endgame exposedKing knightEndgame veryLong,https://lichess.org/PXsZrsn7/black#86,
1HlXO,7k/2n1p1qP/3p1r2/2pP1BN1/4PP1Q/8/1P6/6K1 b - - 0 41,f6h6 h4h6 g7h6 g5f7 h8g7 f7h6,892,78,96,598,attraction crushing endgame exposedKing fork long master masterVsMaster sacrifice,https://lichess.org/yJvGfjDp/black#82,
1IYyS,4r1k1/pp1r2b1/7p/2NP2p1/2P2p2/8/P4RPP/2R4K b - - 1 30,g7d4 c5d7 d4f2 d7f6 g8f7 f6e8,861,90,96,782,crushing endgame exposedKing fork long master,https://lichess.org/jtXHaMF7/black#60,
1LqOS,3k3r/p3pQ2/1p2P3/n1pP3r/2P2pR1/5P2/P4PRq/7K w - - 0 32,g2h2 h5h2 h1g1 h2h1 g1g2 h8h2,884,77,95,695,endgame exposedKing long mate mateIn3,https://lichess.org/XFAPJDrD#63,
1Myvf,7k/4bp2/4pN1p/1p1pP1r1/1Pp5/R6P/3q1PP1/6K1 b - - 1 36,c4c3 a3a8 e7d8 a8d8 g5g8 d8g8,845,77,99,824,arabianMate endgame exposedKing long mate mateIn3,https://lichess.org/WAlCrWkk/black#72,
1OD8a,8/6pp/5k2/5P2/6K1/2R3P1/5r2/8 b - - 9 39,f2f5 c3c6 f6e5 c6c5 e5e6 c5f5,876,76,100,585,crushing endgame exposedKing long rookEndgame,https://lichess.org/BLYTAIt6/black#78,
1Pcn4,7k/3p2p1/3P4/5p2/5Q2/3P2KP/1q6/8 b - - 3 50,g7g6 f4h6 h8g8 h6g6 b2g7 g6g7,899,93,96,1843,crushing endgame exposedKing long queenEndgame,https://lichess.org/HreOkuVs/black#100,
1R1i0,8/7Q/8/P4rp1/4k3/4pp2/4K3/8 w - - 0 52,e2e1 f3f2 e1f1 e3e2 f1e2 f2f1q,803,94,94,596,advancedPawn attraction crushing endgame exposedKing long promotion queenRookEndgame,https://lichess.org/IpJTCJYd#103,
1Ua8E,8/R1P4p/5pk1/6p1/1P3b2/5P2/2K4r/3B4 w - - 1 48,c2d3 h2d2 d3c4 d2d1 c7c8q d1c1 c4d3 c1c8,867,77,97,2017,crushing endgame exposedKing fork skewer veryLong,https://lichess.org/mBfnyo1C#95,
1hoWd,r7/p1p5/3b4/1p5P/P1b1Q3/1k6/8/1KR5 w - - 0 36,e4a8 c4d3 c1c2 d3c2 b1a1 d6e5,800,78,100,196,endgame exposedKing long mate mateIn3,https://lichess.org/KPbri2FE#71,
1nBtM,5r1k/pp5p/6p1/3BR3/6Q1/6PP/PP3qK1/8 w - - 1 28,g2h1 f2f1 h1h2 f8f2 d5g2 f1g2,841,75,88,472,endgame exposedKing long mate mateIn3,https://lichess.org/gnVHwy6Y#55,
1oa3v,3r2k1/pp6/4pRp1/6rp/8/8/PP5K/5R2 b - - 1 31,d8d6 f6f8 g8h7 f1f7 h7h6 f8h8,858,92,92,200,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/GPzHuKmq/black#62,
1ovQE,8/p4k2/1p2p2p/2r2n2/2P2Q1P/8/2K3P1/8 w - - 3 40,g2g4 c5c4 f4c4 f5e3 c2d3 e3c4,807,78,93,243,attraction crushing endgame exposedKing fork long sacrifice,https://lichess.org/soivyyjc#79,
1ulE1,1r2r1k1/2p2pb1/3p2pp/p1p5/4N3/2PP4/PP2RPPP/4R1K1 b - - 1 22,f7f5 e4f6 g7f6 e2e8 b8e8 e1e8,832,101,78,218,crushing discoveredAttack endgame exposedKing kingsideAttack long,https://lichess.org/uZrH4aRE/black#44,
1umMG,6k1/p4R2/1p1r2p1/2pBr1qp/4P3/1NPP4/P5PP/5RK1 b - - 0 29,g8h8 f7f8 h8g7 f1f7 g7h6 f8h8,872,81,96,662,exposedKing kingsideAttack long mate mateIn3 middlegame,https://lichess.org/7ZQMJqbv/black#58,
1v7us,8/pk3R2/1r6/2p1B3/2Kp4/2n4r/8/5R2 b - - 7 39,b7a6 f1a1 c3a2 a1a2 h3a3 a2a3,844,76,84,213,endgame exposedKing long mate mateIn3,https://lichess.org/KRva6k23/black#78,
1zvow,5r1k/6pp/4p3/8/2R1P3/3Q2PP/1p3r2/6K1 w - - 2 37,d3b1 f2f1 b1f1 f8f1 g1f1 b2b1q,816,79,83,233,advancedPawn attraction crushing endgame exposedKing fork long promotion queenRookEndgame,https://lichess.org/n8D0drvX#73,
234DU,6r1/1PR3pk/P7/8/8/2B3Pp/6rP/4R1K1 w - - 1 44,g1f1 g8f8 c7f7 f8f7 c3f6 f7f6,853,92,93,647,endgame exposedKing long mate mateIn3,https://lichess.org/VvET6xy7#87,
23BqQ,8/2R5/8/1p6/2b4P/P5P1/2pK4/1kB5 w - - 9 56,c7c4 b5c4 a3a4 c4c3 d2c3 b1c1,854,79,100,810,crushing deflection endgame exposedKing hangingPiece long,https://lichess.org/CcWDnATj#111,
24qw6,3rr2k/1p5b/p6p/P7/5p2/BB5P/P3p1P1/4K3 b - - 0 38,h7g8 a3b2 h8h7 b3c2 d8d3 c2d3 e8e4 d3e4,842,90,75,1814,doubleBishopMate endgame exposedKing mate mateIn4 veryLong,https://lichess.org/BYUnJiuR/black#76,
2AeSP,5r2/p2R4/1p3r1k/2p5/6RP/4P3/PP4P1/6K1 w - - 7 30,g2g3 f6f1 g1h2 f8f2 h2h3 f1h1,874,94,93,1713,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/DXNX0ks5#59,
2HKo1,r1bqk2r/2pn2b1/pp1pp3/6pR/2PPP3/2NB2P1/PP2QPP1/R3K3 b Qkq - 0 14,d8e7 h5h8 g7h8 e2h5 e7f7 h5h8,864,92,92,428,clearance crushing exposedKing fork long middlegame,https://lichess.org/iKIl1oXS/black#28,Indian_Defense Indian_Defense_London_System
2KlB4,2r3k1/1p4pp/p3pb2/P2p4/1P6/2P1B2P/5R2/1N5K w - - 4 47,e3d4 f6d4 c3d4 c8c1 h1g2 c1b1,898,94,95,486,crushing endgame exposedKing fork long,https://lichess.org/bR99YeA9#93,
2MxKL,8/pk1p3p/1p4p1/5n2/5q2/2Q5/PPP1RK1P/8 w - - 14 34,c3f3 f4f3 f2f3 f5d4 f3f2 d4e2,813,94,96,732,advantage attraction endgame exposedKing fork long,https://lichess.org/OFm8zfLs#67,
2NcnX,6k1/8/5p1p/3p2p1/2pP1BP1/4RP1P/r5r1/4RK2 b - - 0 37,g5f4 e3e8 g8f7 e1e7 f7g6 e8g8,823,86,93,955,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/za3WVF2D/black#74,
2Owzv,8/1p2k1pp/2p1b3/p1Pp1PP1/3P4/PP5B/8/4K3 b - - 0 36,e6d7 f5f6 g7f6 g5f6 e7f6 h3d7,804,82,89,259,bishopEndgame crushing endgame exposedKing long master,https://lichess.org/u1TfYxMO/black#72,
2UrZR,8/1bk5/P7/1PK5/6p1/6P1/7P/8 b - - 0 37,b7a8 b5b6 c7c8 b6b7 a8b7 a6b7,875,77,62,185,advancedPawn bishopEndgame crushing endgame exposedKing fork long,https://lichess.org/WmDQTqnU/black#74,
2X4q3,6k1/8/3p1Rp1/p6r/1p6/1P1P4/2r3P1/5RK1 b - - 0 37,h5g5 f6f8 g8h7 f1f7 h7h6 f8h8,884,86,95,2533,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/8RTTEu3x/black#74,
2cudV,r5k1/pp3Qb1/1qp5/6N1/8/2pK4/PPP4r/4R3 b - - 1 25,g8h8 e1e8 a8e8 f7e8 g7f8 e8f8,857,78,97,732,exposedKing long mate mateIn3 middlegame,https://lichess.org/345MymwQ/black#50,
2ntrE,r6k/pbqpr2P/2p2Q2/4p3/8/2PB3P/P5P1/bN3RK1 b - - 0 20,e7g7 f6f8 a8f8 f1f8 g7g8 h7g8q,888,78,100,403,advancedPawn exposedKing kingsideAttack long mate mateIn3 middlegame promotion sacrifice,https://lichess.org/v2h6RpC2/black#40,
2orGo,2r3k1/p3bpp1/1p3n1p/P3R3/4P3/4BQPq/2r1RP1N/7K w - - 0 27,e5e7 c2c1 e3c1 c8c1 e2e1 c1e1,873,79,80,351,exposedKing kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/aN0n3hbc#53,
321sJ,6k1/R4Rb1/3pK1p1/2r5/1r6/8/8/8 b - - 11 36,g7e5 a7a8 b4b8 a8b8 c5c8 b8c8,837,91,96,984,endgame exposedKing long mate mateIn3,https://lichess.org/4RvOo5Co/black#72,
36n2j,5k2/4P3/3K3p/1p6/4N1P1/2P5/4r3/8 b - - 0 49,f8e8 e4f6 e8f7 e7e8q e2e8 f6e8,868,78,81,258,advancedPawn crushing endgame exposedKing long promotion,https://lichess.org/fUbCOL99/black#98,
