PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0Nns6,rnb3k1/ppbp1qp1/2p2np1/6B1/3R4/2N2Q2/PPP3PP/4R1K1 b - - 5 17,f6h7 f3f7 g8f7 d4e4 c7d6 g5e7,2983,120,86,808,advantage kingsideAttack long middlegame quietMove,https://lichess.org/g61sSmpQ/black#34,Kings_Gambit_Accepted Kings_Gambit_Accepted_Schallopp_Defense
1BHew,3R1rk1/p1R2pp1/4r2p/1pb1P2Q/1q6/1PN1n3/1P4PP/7K b - - 4 30,e6e7 d8f8 g8f8 c7c8 e7e8 e5e6 g7g6 h5f3 e3f5 c8e8,2937,109,88,436,advantage attraction kingsideAttack middlegame pin veryLong,https://lichess.org/DEAVBaDv/black#60,
1CZws,6k1/1p4p1/1p1pN1qp/3P4/2P4n/PP2rrPP/R4P2/3Q1RK1 w - - 3 27,g1h1 h4f5 f1g1 f5g3 g1g3 f3g3,2932,113,88,834,advantage exposedKing kingsideAttack long middlegame,https://lichess.org/uaEFDZlV#53,
2eGw8,Qnkr3r/1pp2p2/2b1q1p1/4P3/5P2/2N2BpP/PP4P1/R4RK1 w - - 0 21,a1c1 c6f3 f1f3 e6b6 g1f1 d8d3 f3g3 d3g3,2962,111,91,1083,advantage clearance kingsideAttack middlegame veryLong,https://lichess.org/h4lpczSA#41,
3VYf2,r1bq1rk1/pp3p2/2p1p1pp/2N5/5P2/3B2Q1/P1P1K3/6R1 b - - 1 22,e6e5 d3g6 d8f6 g6f5 g8h8 f4e5 f8e8 c5e6 c8e6 e5f6,2909,105,88,245,advantage discoveredAttack kingsideAttack middlegame quietMove veryLong,https://lichess.org/7nX0SNRe/black#44,
49n8o,r1r4k/pp2b1pp/1qb1N3/4N3/1P1p4/PQ1P3P/1P3PP1/2R3K1 b - - 0 24,e7f6 e5f7 h8g8 e6g5 g7g6 f7d8 c6d5 b3d5,2900,104,92,428,advantage discoveredAttack kingsideAttack middlegame veryLong,https://lichess.org/SElxaBSN/black#48,
51COF,3r2k1/pb4pp/4pr2/4R3/2n1Pp2/1P3PqP/P3Q1P1/3N1R1K w - - 0 29,e2c4 d8d2 d1f2 f6g6 f1g1 g3f2 e5e6 f2g1 h1g1 d2g2 g1f1 g2g1 f1e2 g6g2 e2d3 g1d1 d3c3 d1c1,2920,108,92,162,attraction crushing discoveredAttack kingsideAttack middlegame quietMove veryLong,https://lichess.org/2aTri0ME#57,
5Vg6K,1k1rr3/pp3ppp/8/2b5/Q1PnN2q/7P/PP1P1NP1/R1B1R1K1 w - - 3 18,d2d3 d4f3 g1h1 h4g3 c1f4 g3f4,2945,119,91,1197,crushing kingsideAttack long middlegame,https://lichess.org/mCqQ2EWO#35,Scandinavian_Defense Scandinavian_Defense_Panov_Transfer
5nZIL,r5k1/5ppp/pb6/1p2P1B1/3p4/3P4/qP4PP/n2Q1RK1 b - - 1 24,a1b3 e5e6 a8f8 d1g4 h7h5 e6f7,2959,111,89,1337,advancedPawn crushing kingsideAttack long middlegame,https://lichess.org/FawtRmfm/black#48,
66fxH,r3b1k1/1p3pp1/2p1p1p1/1qP1P3/1P4QP/2B3P1/5P2/3R2K1 b - - 2 30,a8a3 d1d8 a3c3 d8e8 g8h7 g4f4,2950,108,88,614,crushing endgame kingsideAttack long pin,https://lichess.org/5m6qxavG/black#60,
