PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0QARq,4n1k1/5ppp/3p4/2pP1P1N/1pPb3q/1P3QB1/2r4P/5R1K b - - 6 36,h4e7 f1e1 d4e5 g3e5 d6e5 f5f6 e7d6 e1a1,2939,110,92,1083,crushing defensiveMove master middlegame veryLong,https://lichess.org/nBwIWKHz/black#72,
0Sm3G,1r4k1/5ppp/2p1b3/p3r3/Pq1PP3/1n4PP/1P3QB1/1KNR1R2 w - - 0 27,c1a2 b4a4 a2c3 a4a1 b1c2 b3c1 d1c1 b8b2 c2d3 a1c1 d4e5 b2f2 f1c1 f2g2,2955,121,91,1657,advantage deflection discoveredAttack master middlegame queensideAttack quietMove veryLong,https://lichess.org/TIRoMRUH#53,
0j97m,r2q2rk/pp2bQ1p/nn1pP2B/8/3pN3/7P/PP4P1/R4RK1 b - - 3 23,b6d5 f7h5 d5f6 e4g5 g8g5 h5g5,2911,103,91,780,advantage long master middlegame,https://lichess.org/2xKwbL2q/black#46,
0jPES,7k/2q1B1p1/5p1p/7P/4p3/3pQ1P1/3R1PK1/r7 w - - 0 51,e3e4 c7c1 g2h3 c1d2 e7f6 d2e1 f6g7 h8g7,2909,98,94,836,crushing endgame master veryLong,https://lichess.org/pPRZGFNG#101,
0m1Lm,1r3q2/2k1pN1Q/p5p1/1p1P4/2p2bb1/2PB4/PPK3P1/7R w - - 0 32,h7g6 c4d3 c2d3 b8b6 d5d6 e7d6,2932,101,87,407,advantage long master middlegame,https://lichess.org/xNdZ9yu0#63,
0o9FJ,8/5pp1/2k4p/p1P5/3K4/P5P1/7P/8 w - - 1 46,a3a4 h6h5 h2h3 g7g6 d4c4 h5h4 g3h4 f7f6 c4d4 f6f5 d4c4 f5f4 c4d4 f4f3 d4e3 c6c5,2930,92,80,160,crushing endgame master pawnEndgame quietMove veryLong zugzwang,https://lichess.org/V3RApe1S#91,
0tqYy,5r1k/p2q2b1/1p1P1n1p/4p1p1/8/1Q2p1pP/PP2PPK1/2RRB3 w - - 0 27,f2g3 g5g4 h3h4 d7f5 b3e3 f6d5,2901,104,89,656,master middlegame,https://lichess.org/3imBQF3W#53,
12Mbx,8/kb6/4R3/2p4p/2P5/5p2/P7/1K6 w - - 0 47,e6f6 h5h4 f6d6 b7c8,2938,106,88,223,crushing defensiveMove endgame master quietMove short,https://lichess.org/3qwrKcrW#93,
15a1g,1r3qk1/2R3p1/pp2bpQp/4pn2/1p2N3/3rP1P1/P4PBP/2R3K1 b - - 1 28,b8d8 g2h3 f5d4 h3e6 d4e6 c1c6 d3d1 g1g2 d1d6 e4d6 e6c7 d6f5,2922,109,88,1253,crushing master middlegame veryLong,https://lichess.org/GroCJr6N/black#56,
17rmR,r3r1k1/1pq2p1p/p2pbp2/8/4P2Q/1NNR4/PPP3PP/6K1 b - - 0 18,c7e7 b3d4 f6f5 h4h6,2914,117,87,434,advantage master masterVsMaster middlegame short,https://lichess.org/FMDK2TSq/black#36,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
1Fite,r4r2/ppp3pp/2nkB3/6q1/2PPQn2/P7/2P3PP/4RRK1 b - - 0 18,b7b6 f1f2 f8f6 e6g4,2970,117,91,928,crushing defensiveMove master middlegame short,https://lichess.org/hM7mHM4G/black#36,Blackmar-Diemer_Gambit Blackmar-Diemer_Gambit_Teichmann_Variation
1OezP,8/5p2/2k3p1/1p5p/5P1P/1K6/1P3P2/8 w - - 2 43,b3b4 c6d5 b4b5 f7f6 b2b4 g6g5,2928,121,91,1108,crushing endgame long master pawnEndgame quietMove,https://lichess.org/nORJpPc9#85,
1POh9,6k1/5p2/2Q2Kp1/4Pb2/3r1P2/3r1B2/8/8 b - - 7 48,f5e6 f3e4 d4e4 c6e4 d3a3 e4c6 g8h7 f4f5,2931,119,91,1871,crushing endgame master veryLong,https://lichess.org/1uKNVmbl/black#96,
1PSpt,5r2/8/8/2p5/8/2P1k3/1PR3K1/8 w - - 7 43,g2g3 f8g8 g3h3 c5c4 h3h4 g8d8 h4g5 d8d2,2943,119,89,580,crushing endgame master quietMove rookEndgame veryLong,https://lichess.org/UmPksVP9#85,
1Pt5w,8/1B6/4k3/2P3p1/3K1p2/5P2/8/3b4 b - - 1 44,g5g4 b7c8 e6e7 f3g4,2931,93,84,279,endgame master,https://lichess.org/YKOxSXa9/black#88,
1VLVu,8/4k3/6P1/p1p2p2/K1P2n2/2B5/8/8 w - - 0 58,a4a5 f4d3 c3d2 f5f4 d2f4 d3f4 g6g7 e7f7 g7g8q f7g8,2923,113,91,567,crushing endgame master quietMove veryLong,https://lichess.org/6H0e1TD3#115,
1XTVT,8/p1kN4/8/b1Q2pB1/4bP2/1P2P2P/P4rPK/q7 b - - 0 45,e4c6 c5a5 c7d6 e3e4,2915,95,94,1451,crushing hangingPiece master middlegame short,https://lichess.org/4VdN1l4D/black#90,
