PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0Rokb,5rk1/1b3N2/pq4p1/1p1p4/3r4/1P3Q2/P6P/R4R1K b - - 0 25,d4h4 f7h6 g8h7 f3f8 d5d4 h1g1 d4d3 f1f2 b6e3 h6f5 e3g5 g1f1 g6f5 f8f7,2907,103,88,95,crushing deflection discoveredAttack middlegame veryLong,https://lichess.org/35p5owTc/black#50,
0Sm3G,1r4k1/5ppp/2p1b3/p3r3/Pq1PP3/1n4PP/1P3QB1/1KNR1R2 w - - 0 27,c1a2 b4a4 a2c3 a4a1 b1c2 b3c1 d1c1 b8b2 c2d3 a1c1 d4e5 b2f2 f1c1 f2g2,2955,121,91,1657,advantage deflection discoveredAttack master middlegame queensideAttack quietMove veryLong,https://lichess.org/TIRoMRUH#53,
0qUH6,1k3r1r/pp6/q2pQ1p1/4n3/6p1/2P1P1P1/PP4BP/R1B3KR w - - 1 22,a2a4 a6d3 e6d5 f8f1 g2f1 d3d5,2981,124,91,432,crushing deflection long middlegame,https://lichess.org/mVUObpSl#43,
0yJgW,7n/3Q1pkn/1p1p1b1q/pPpPp2P/P1P1P3/5PP1/6K1/R6R w - - 1 34,d7d6 h6d2 g2h3 h7g5 h3g4 d2e2 a1f1 g5f3 h5h6 g7g6 f1f3 e2e4 g4h3 e4f3,2938,108,92,1699,advantage deflection middlegame veryLong,https://lichess.org/wmul5UlF#67,
16fcm,r4b1r/pppk2p1/4p1n1/3P1q2/3QN2p/5PB1/PP3P1P/R3R1K1 b - - 0 17,e6d5 d4d3 d7d8 e4f6 f5f6 d3d5 f8d6 g3d6,2922,111,90,2248,advantage deflection middlegame pin sacrifice veryLong,https://lichess.org/GElWfZcY/black#34,Nimzowitsch_Defense Nimzowitsch_Defense_Scandinavian_Variation
1Dfcf,5r2/1p2kp2/4pRP1/p2pP2P/b1pP4/P1P3N1/1P1q4/K4R2 b - - 0 36,a4b3 g6g7 b3d1 g3e2 d1e2 f6e6 e7e6 g7f8q,2940,117,91,1592,advancedPawn crushing deflection endgame promotion quietMove sacrifice veryLong,https://lichess.org/DI62XmLl/black#72,
1qom6,8/7p/pppp1p1k/5P1p/PPPPP2K/8/8/8 b - - 0 42,b6b5 d4d5 c6d5 c4b5 a6b5 a4a5 d5e4 h4g3,2924,101,94,233,crushing defensiveMove deflection endgame pawnEndgame quietMove sacrifice veryLong,https://lichess.org/JZTfNRAR/black#84,
1rQBp,8/5p2/6p1/5P1n/4P1K1/7P/Nk6/8 b - - 0 52,b2a2 e4e5 a2b3 g4g5 h5g3 e5e6 f7e6 f5g6,2905,104,91,3483,crushing deflection endgame knightEndgame quietMove veryLong,https://lichess.org/BofpPyP5/black#104,
1v7hK,8/8/6Qp/4p3/3q1p1P/4kPP1/6K1/8 w - - 0 52,g6h6 d4b2 g2h3 e3f3 h6h5 f3f2 h5h7 f4f3,2974,117,90,591,crushing deflection endgame master queenEndgame veryLong,https://lichess.org/ozCpVGhy#103,
2MBAK,2r5/kp4Qp/1p1N4/p3p3/K2q4/5P1P/4R1P1/4R3 w - - 2 38,a4a3 d4d6 a3a2 d6d5 a2a1 d5d4 e2b2 c8c2 g7e5 c2c1 e1c1 d4e5,2982,106,90,1415,advantage deflection endgame exposedKing hangingPiece pin veryLong,https://lichess.org/tT6lBWmq#75,
2RCCM,r2q4/1pp4k/p3Prp1/4p1Qp/2P1B3/2P1B1PP/P7/6K1 b - - 1 26,d8f8 e6e7 f8e7 g5h6 h7g8 e4d5 f6f7 h6g6 g8f8 e3h6 f7g7 g6h7,2974,103,94,489,advancedPawn advantage deflection endgame pin veryLong,https://lichess.org/tZrzuv0D/black#52,
2UI2l,1k6/pp5q/3p2p1/4b3/2p1P1b1/2P1Q1P1/PP1R4/4K2B w - - 1 28,e3g1 h7h6 d2c2 e5g3 g1g3 h6h1,2971,103,92,991,crushing deflection endgame exposedKing long,https://lichess.org/oDJpXv9p#55,
